"","2000","2001","2002","2003","2004","2005"
"Ganges",136.687601827835,126.621110070524,134.087333684738,120.83068885855,129.517506432455,127.873392812585
"Mekong",12.7317154606288,14.1241596564157,14.0080555847285,12.6982903589958,12.7054005662306,12.7588621966171
"Irawaddy",3.3740521046785,3.45710711668223,3.45696917354889,3.33868454684447,3.37020160110559,3.34000046196429
"Luni_ext",17.1686337968294,16.0266721466696,16.6141642221014,15.1238847324267,17.4221604136881,16.0707807764153
"Indus",125.429081695851,123.981984613512,121.427416784498,117.025960030742,119.379744220292,129.469300266642
"Amu_Darya",6.63498664393172,6.4633314948504,6.6784017594847,6.82790553403536,6.20502687236124,6.30192883736033
"Brahmaputra",29.090068171451,30.4860346637289,29.8919888557465,28.8629180614792,29.1564580998083,28.9255419156237
"Syr_Darya",3.37470050966905,3.21215891262901,3.54339830780422,3.50725816084003,3.0114523126282,3.0607179750621
"Salween",0.978378245019034,1.05082178070639,1.05273483400273,0.965675748520086,1.01376933705868,0.99620727522083
"Tarim",8.37770297759568,8.24371016478751,7.70668567968987,8.61855903202549,7.13167581003687,7.79222452974757
"Ili",9.06172362780029,9.50867094074446,9.23492567703167,9.20557772660609,8.5515963091838,8.92471142239751
"Inner_Tibetan_Plateau",0.0292992169264608,0.0314573308996842,0.0297512132496394,0.0320579001121857,0.0289911283252522,0.0300980564092086
"Yangtze",123.961414397909,117.644618631026,123.858155173825,117.460269015259,117.565873806561,122.997918089898
"Inner_Tibetan_Plateau_extended",2.62033925339767,3.1423534759372,2.73173539326861,2.86948069664038,2.8176233752335,2.89062029922664
"Yellow",20.1254909852623,23.7363810124837,23.2100487895998,24.2406937222153,18.1335879841738,25.7780670564495
"all_basins",502.025537285151,489.95776903939,499.994577103706,473.85501034585,478.270857896512,499.561967558013
