"Basin","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"V1","Ganges","13.106944565671","12.5528956904829","12.8173495425131","14.1606634076443","14.2567518230349","13.7164417273454","13.3830650986615","10.0568128316677","9.0377395250431","11.364802557809","11.7814673871797","10.6533334936018","10.4448136048419","10.7154667269646","10.8011302777561","12.1231577396318","13.4496814094128","10.1146162050963","10.8264527357776","10.7456225238543","12.4775763978685","11.2733289714217","10.204226562905","11.9218402845192","11.4431985328268","10.5645972772646","12.9664396300058","10.8961820961228","10.4353099546449","9.3130083061309","12.7923272517184","10.1777355651385","10.8642063676006","12.0452060570913","11.6824056112723","10.2585503614343","10.1568404482189","11.0426644714373","11.821835407004","10.1181208625342","9.44031847502222","11.134592492932","11.9324434257215","11.2158751304865","10.7992798246728","10.0062300786599","10.564553058144","11.2148490808127","11.5477798013606","11.0946651782979","11.0444636790495","10.7801396083543","11.6380502871756","11.7303457710668","10.2356065820311","9.86351939935062","9.37531474520805","9.90574951444509","9.39140224327835","9.70783420639905","9.51204904340222","9.12054480044771","8.07298299981687","8.61412934585014","8.54810827823736","7.99442620514067","7.1691345366711","7.14107265250778","7.18604718925487","7.05027407560409","6.7064100273212","6.08108443242768","6.82977635973458","5.70344746422492","5.86655532256833","6.25490940136414","6.05056056211902","6.53626884612611","5.86651894439955","5.00214054332969","5.47708050645709","5.50282909676002","5.1879569740013","5.43063418818341","4.83634366010744","4.42974488421131","4.67965818232691","4.22607895732224","4.3981752406958","4.15941336846812","4.26497892620979","3.70564113519964","3.89579912158978","3.50558547314675","3.5618885228701","3.37942484011054","2.86916380975248","2.90603531716539","2.93394384523731","3.01937690186386"
"V2","Mekong","0.318645953394414","0.298611886168603","0.317056818447642","0.297347448913612","0.342900671176856","0.346471976941743","0.368999807016961","0.24126592867235","0.190479863099097","0.30893228590428","0.262794428284892","0.344608276817081","0.246965231865932","0.312589352913296","0.245583982463565","0.324686586101323","0.391482824944005","0.242541137546767","0.327245521131617","0.349671376824699","0.26299657860392","0.22621558379487","0.306989451150065","0.315886128870685","0.280200877279362","0.303184896741032","0.323561621154927","0.29843848049388","0.232756869704866","0.176680116770171","0.223609157560543","0.216445508035185","0.270744247251225","0.234584240360203","0.287215823807232","0.210567593949145","0.271637037701908","0.23705069647559","0.293838066601592","0.2216874392236","0.220201263021663","0.193876325942729","0.185597927025131","0.22051989015695","0.187049814191438","0.18222234722193","0.193436321145077","0.184131267061803","0.17559319359703","0.183402735249307","0.179760929913759","0.164568112510836","0.193507019484129","0.161680484462101","0.153557796215264","0.148155124791597","0.147376810269272","0.149224522933197","0.124772073153701","0.120403228076919","0.132657967681558","0.113440613016533","0.0974706961910037","0.100764306018108","0.11002068298116","0.083974259167597","0.0834753663847324","0.0845782263189221","0.0847291846648268","0.0857146867243824","0.0710908092950807","0.0678704071527654","0.0808989470261055","0.0713215214828675","0.0648947924185752","0.0562925434783347","0.0669217725138357","0.0644892682292067","0.0600117581552996","0.0607416660766188","0.0594161022940818","0.0564252300854446","0.0603024006721852","0.0620490350409592","0.0494008541763348","0.0499087200629682","0.0504703773147875","0.043750768765846","0.0481754179070274","0.0472517702629409","0.0443078281799263","0.0383639255960823","0.0386791854242347","0.0388788981611648","0.0344153462610741","0.0347796604709589","0.030491765964661","0.0305578628360487","0.0296815415577785","0.0308216537616135"
"V3","Irawaddy","0.134016092235547","0.134413775906971","0.146130689930736","0.141084607884142","0.143942020937742","0.138301860510402","0.136850432971054","0.108887221586382","0.112322950699165","0.119088247030916","0.104417024449983","0.107049555317109","0.0933458514931007","0.0984895061427897","0.0909442671419229","0.112274930362127","0.113970505868808","0.0846982184973408","0.116246391735977","0.0816387107303478","0.074780968040004","0.0767478062349637","0.0793256108561976","0.0857773384377146","0.0804063243046628","0.0742436838668937","0.0632424153439552","0.0659318502448209","0.061410771179681","0.0446649360007611","0.0661245361794652","0.0654864121257051","0.0666301876366472","0.0455134269297952","0.0485783429988671","0.0433450813162123","0.0481253371387361","0.0480336510859981","0.0494624269523576","0.04400284113048","0.0401940114139152","0.0468844431589013","0.041177823804133","0.0421916498098415","0.0470312982346095","0.0441726231789886","0.0457259821517786","0.0452076015480775","0.0486168450113013","0.0392718965698095","0.0469694738798746","0.0452487746184108","0.0458600443129637","0.0412442810734425","0.0342918378145457","0.0378101388080913","0.0369305784761832","0.0360387529468366","0.0308945595100228","0.0320272368612129","0.0347199462494641","0.029277632128415","0.0278344802518465","0.0260894558872287","0.0262991085074704","0.0235012733927027","0.0234243674121993","0.0218055511722151","0.0229868289170864","0.0212759882280097","0.0166011989997263","0.0169870692584549","0.0193236413394225","0.0156992323256308","0.0147546106820807","0.0136522691246003","0.0151179983214352","0.0136017533633982","0.0124104906143318","0.0138045508701191","0.0126591030836281","0.0118313750274526","0.0116027159049946","0.0121338665567546","0.00999356891126658","0.00950426579570144","0.00941882585181055","0.00822798727972389","0.00880314588211509","0.00832433639326374","0.00766000114238769","0.00670529675875348","0.00657039474498403","0.00663955353527062","0.00576329754122853","0.00577318551498761","0.00496450827174924","0.00501546727698","0.0049081165879524","0.00505593503859435"
"V4","Luni_ext","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"V5","Indus","27.1428557208359","20.644542152123","21.1523387702761","25.782514233698","26.6977024754353","31.1720684209217","22.5263412248254","31.8282812643649","18.8225831783682","23.2525514445434","26.9682642470078","17.71881069833","28.8363395887826","23.5147707543833","30.3478660670881","25.9295462459314","32.3527798037292","31.3297489280897","18.9764482891905","21.127226729186","33.545086916258","26.6519308365865","23.3205293329258","35.8138864798614","38.9629147398895","23.6803498730614","38.3647711632599","28.9773180801789","34.52786282057","18.6707758227867","32.005354946958","26.1853853174709","32.2334782822756","30.8198693280159","38.2555854507374","33.3192367997467","35.5603498463145","33.9546691354282","32.9213083353971","30.8005193902093","30.2257341364621","26.9946193145863","36.1607138079093","30.7430047695911","37.0684155565864","30.7701070390154","39.5471267740452","32.0990717006377","36.94845053435","39.2783220649238","39.2571143022504","41.6230230995578","42.2887119221505","38.4622963093661","32.2779735746502","28.7834147413392","34.3595768283951","39.6786341824464","30.0605174796131","36.8137090305658","38.089135398008","36.9515380497302","37.0143718057104","26.2099788796549","33.2865522875729","37.0452599254302","37.3775632242116","29.3302959079622","29.8824488684074","30.023005189897","32.2274897698556","26.3522363583663","25.6295166754095","33.7078540085566","27.1470738704149","26.5484774478597","30.4080035692815","33.149476579611","32.9258269470932","22.7031176481792","30.0294676987254","29.1508522230172","29.6068508328157","32.1705053635115","29.5678877180218","31.2333346231846","29.6182420122941","22.2854791750096","31.8497623351092","35.981734896959","24.8273284618788","33.8158370408287","29.3294322864624","23.9591242616451","29.0155882565079","26.7218442235545","28.9432493817841","22.7063778140549","21.6676555991344","22.3212943322317"
"V6","Amu_Darya","8.39123966988925","6.19317237746274","6.73545045249819","10.0265514485647","8.45846322744671","8.96686620665051","8.06560649250533","13.4646946947851","8.93857866109047","7.06063626062913","10.2133349619266","5.68879807922155","11.8510849536957","7.47747415173752","12.4528762122534","8.75682023798232","12.4753225273774","11.8217931249412","7.31894172848505","7.39803070076077","13.2186715267149","10.8063146593802","8.30525432146294","12.4087901035791","15.6331638508542","9.07077441854413","15.4938225711849","12.2671664581149","14.5186880146693","9.72677613135317","11.1918025829982","12.3628611207206","14.1661251556889","12.5340694000969","16.2672963665457","13.8428804573449","14.8138951173935","12.7044435938096","12.348562614312","14.0313703840428","14.7306570748155","10.6599077878849","14.0059561708668","11.4611420394124","13.8351992529086","11.5866837096548","16.1080368814049","11.7238444113028","13.8415493898456","15.2569593182961","15.0176832291996","13.861021692775","14.9218533935411","13.1946750178756","11.1838187157732","11.1134804442519","11.7088072228853","12.4331046928709","9.41326516913117","11.6964354440413","11.379568257889","12.0662599922669","12.9582904653686","8.57213517940317","10.2949247045769","12.1782864026922","10.760724961793","9.44986705302143","8.72392241862471","8.04805956454076","8.66453532410793","8.0028190454624","6.85945798886282","9.38183252768933","7.15618984924898","7.56020361115978","8.08676027136134","7.68958540317029","7.90888062638853","5.81378953845745","6.90071305379437","6.55228407806727","6.29876576862395","6.83117456653141","6.93711339711166","6.42194096166327","6.25290895469011","4.59798025456433","6.3713456504634","7.09962485312224","4.72286827834046","6.87369062326152","5.48741941174346","4.73635925928257","6.10732272678785","4.95031726234372","6.23740918977765","3.8572197601108","3.65673133302827","3.84093972681916"
"V7","Brahmaputra","20.6264561048201","21.0352193738095","21.7367729319043","22.7126373513261","23.7502111772952","23.4131374515511","25.6641937040049","19.2618536901656","17.8057710353465","21.1251100776778","21.2949814805215","21.4583071445041","17.9186871079244","19.2611532682209","16.727084172661","21.9150243880619","24.0529250523547","17.8321368466587","20.8231637792423","19.5888614899975","19.8148544167308","17.5021424889977","18.5821089330038","19.9467157460137","19.4757160793512","18.575178356704","20.3764398131601","17.67933459032","16.9248094674867","14.5013269845789","20.0337373973664","16.8122974493775","19.1319238286146","16.2086667470638","16.8471220942861","15.6692858514218","15.1473810043327","17.1329679387202","17.4085502446464","14.4676730866857","14.3334161187741","15.9267284885279","15.8358178137604","15.6278487355201","14.8805778388135","14.2162927378452","15.4812986138605","15.2042097732932","15.7877746613587","14.229198727655","14.7673858823005","14.4721266384991","14.5616097931096","14.0872104498543","11.9163368365625","13.0433326718591","12.6077818639129","12.862790150788","11.9192073737937","11.3847042736417","12.541275977191","10.7499214035837","10.4159603847516","10.8664677312829","10.0368832153714","9.43888384424994","9.37087856260403","9.70559991515557","9.79297090876072","8.81704842745731","7.95105596968084","7.70119508203945","8.90526230892271","6.92622047006974","7.15880125766358","7.67403511815383","7.53565407379877","7.75403777270222","7.23483410439742","7.10140223402208","7.02692077194672","6.8262288743461","6.5872558726913","6.77558521140178","5.84707129347049","5.55507729672193","5.99382313682939","4.91786987269968","5.31292301299873","5.30261323622493","5.02475692765274","4.72350906533338","4.88782521460656","4.53123498788069","4.25993553636415","4.35471415764762","3.88143617301203","3.79802689282953","3.85251704400317","4.21350002502358"
"V8","Syr_Darya","2.41375141748119","2.14165536422984","2.41231276625327","2.42771633709923","2.46913748802752","2.5015607284607","2.41711162922553","3.41203486080399","2.69022328031615","2.03407201684364","2.63257671844833","2.05773192918212","3.18434140464529","2.02075575037108","3.099100128693","2.41452143752421","3.17441728804458","3.17554607382748","2.16857020413042","2.35652137286716","2.93203715306377","2.53891430509433","2.00209282862552","3.32785936683484","2.83597786811223","2.73036102892889","3.5344033650009","2.91618775599149","3.20950612257534","2.3476187715282","2.42503491649982","2.57457871929194","2.76929061971339","2.86013745018656","2.77480038740173","3.03888412159418","2.76446970497946","2.78964208849653","2.53148398522866","2.92026908912223","3.06260588914453","2.20132657824248","3.01967247402649","2.18656077938087","2.36998504033007","2.30732536961081","2.84658398114585","2.2995628059279","2.44355708494493","2.32572323478747","2.22391206383723","2.24876098398075","2.23450440182641","1.73901263069565","1.62397504650122","1.84450730986035","1.66893458042971","1.72508891471625","1.4758008912319","1.70637295653835","1.54793526285366","1.56247522652011","1.4870035245701","1.00389100258649","1.22553063721548","1.21552166486325","1.18335185046352","0.993701656668716","0.957143453665188","0.892617435392358","0.916318221923932","0.815612728644265","0.737933277494498","0.849093733427575","0.611769237082415","0.711100293991834","0.65692061851452","0.587547642577046","0.564932009998125","0.469065828863176","0.45965308703067","0.496694330892071","0.399397450384163","0.394394421616229","0.430384981871214","0.369912437401975","0.360105239489175","0.295900431247613","0.338174527920394","0.314959316761305","0.24601941094358","0.334532806425789","0.265234725945255","0.221808915145698","0.234289118934362","0.214513132797208","0.234308095079401","0.164572983788478","0.180234203380844","0.158306049254308"
"V9","Salween","2.52781653777447","2.6558338104217","2.77661598980843","2.75986924959123","3.11660655198093","2.88597361727875","3.1473233057821","2.2934837944023","2.13452001102268","2.69297175412214","2.60632583734656","2.75306185493965","2.20585231996418","2.34730362340185","2.06334212508776","2.79686641976524","3.03925453094464","2.03387607406413","2.62166938990166","2.5301714257568","2.22984446516457","1.98500148203596","2.1979508046193","2.31560753949362","2.18493788648013","2.18808824043317","2.1777252010838","2.0246943306193","1.78336932169855","1.4815595715587","2.06676900069319","1.78646749222975","1.97787135751622","1.60140098019484","1.7142650420274","1.44481262865564","1.59484866519351","1.59913096500537","1.69907381052625","1.47835410289054","1.33461497738792","1.51972010491425","1.46474834182267","1.40935860990208","1.41851394541995","1.28771295139905","1.39088453445134","1.2998365840233","1.36629139506602","1.22709329945194","1.28417171740013","1.27960565309199","1.25101316727722","1.18990068622892","0.971160480974183","1.05553463578519","1.00935931885015","1.09159732747053","0.902405646002864","0.853578311087311","0.984323797769015","0.814956280939458","0.735571905448766","0.754996705130796","0.736540277339105","0.637117818527178","0.627200450325985","0.636090125339796","0.644442829849754","0.591665528728295","0.496098335420948","0.531611748145559","0.604071390593077","0.454373995963356","0.476074496319123","0.460090929139995","0.454047512632851","0.469755992580596","0.441343207224611","0.427458443525621","0.39896527103879","0.398686514282584","0.394573549294556","0.41431003334534","0.325919488925341","0.315865985371926","0.331247362657652","0.27085361252409","0.294069550298854","0.296413237365296","0.284347815684138","0.236705799157621","0.259958715208188","0.235314789161918","0.221594773911965","0.216599921788437","0.196114469821508","0.188301770729933","0.188891464098041","0.201962421276883"
"V10","Tarim","10.2262656090577","8.15552731490938","9.49863728944866","9.55527793425036","9.25912722741865","13.0427146449214","8.8996133060597","15.0594340794436","8.73114114200188","8.88997111706347","10.3063558179684","7.64848786481707","12.7448940256368","9.25951419080598","13.7638540054539","10.2221583330855","11.4351950735988","15.6596374145893","8.32333627606196","8.48877096220005","11.6962826296174","9.61453302073293","8.82545146460651","17.4405371405908","16.9175273503955","12.7559876096707","18.5063907216296","13.1051541317503","17.6911545092849","7.46588800631178","13.8490054017096","12.2505847680346","17.3309713811856","13.386928653889","18.14445653373","16.2671454423688","17.7468497612159","19.2607025279561","19.7028050912273","16.0965983437747","18.565515376578","13.6915888537252","18.2651066998442","17.1174448174349","19.0929551287002","18.1182187844747","22.3001933952286","17.5070431306518","20.4627987599493","22.9345900004814","22.0509269150135","25.4915406501123","24.7943006744497","21.0393942284821","17.9566276938778","18.0614228340543","23.9232434380421","25.3526566166663","19.5692162267195","24.1473567145029","24.8006402681719","24.2051385991247","25.0862450812286","16.0743338029568","20.4135387778774","23.9218217480058","24.8543195945975","18.9029818657194","19.9185721939562","20.4037905677316","22.0306909748804","20.5131238317159","17.9380777778473","23.6774876279885","17.9887573757978","18.0539406219341","21.8979446902978","22.0450065576919","22.2969900186841","17.3520720049912","21.1335916850862","21.7858537730607","21.0735891335645","23.1063183941307","21.8724599188641","21.9892382956514","20.3679408875502","16.2927057995256","22.7443286720898","25.8050492756688","16.5162701085568","24.0238051865123","20.6239709841122","17.3505829821618","19.146503472899","18.3026293050532","20.9510099492315","15.5466154941861","14.9909177707255","15.2782256900219"
