"","2000","2001","2002","2003","2004","2005"
"Ganges",0.317240240169047,0.358218690602341,0.261772248715298,0.312477150833745,0.161840349167375,0.309941133031213
"Mekong",0.000837992783568457,0.000472617035031069,0.000547665655592238,0.000281831281912184,0.000187415509249334,0.000910002905279394
"Irawaddy",2.14513641124911e-06,1.76417323958211e-06,2.15118658688006e-06,1.80312388389372e-06,1.87790267012583e-06,2.06734983872163e-06
"Luni_ext",0.0417414690426543,0.0570484859790102,0.067125590494646,0.0520262382181163,0.0405609523708736,0.0387964914544977
"Indus",1.99941737407272,2.11456505899311,1.652730417512,2.07131660084643,1.11368762180083,1.94433767907748
"Amu_Darya",0.00644297171336327,0.0200828077922131,0.0153802504788452,0.012475074900915,0.0155536313251721,0.00794653119475026
"Brahmaputra",0.0135865511006705,0.020625319447766,0.0197237091013613,0.00379279605383841,0.0051475739735207,0.012977601753703
"Syr_Darya",0.000507947482085846,0.00683080157270874,0.00495308678733579,0.0151381789606121,0.00210053702850349,0.000772092415715753
"Salween",8.94338317995651e-05,6.93229364143953e-05,5.79244058054729e-05,5.71420042238765e-05,7.58258454410401e-05,8.70476881370829e-05
"Tarim",0.000878459513369407,0.000871006569045449,0.00127230854685915,0.000580391932682393,0.0011211542714415,0.000961476985584012
"Ili",0.000982080963698558,0.00572706757110523,0.010289951184973,0.00986110200072599,0.00515014578071352,0.000867623690752509
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",0.1800706460543,0.0978378151050879,0.0251429541686888,0.0752509003158481,0.045464946000938,0.189793347475164
"Inner_Tibetan_Plateau_extended",0.000682993674989897,0.000811378121304827,0.000608456173474418,0.000717695504032772,0.000514870400096045,0.000500965254154753
"Yellow",0.00266393692275556,0.00144490535338918,0.00196832688167385,0.00312357456394241,0.000569086654740555,0.00291394041810292
"all_basins",2.56580836720906,2.68551579593021,2.06211982158972,2.55805776175982,1.39261952223473,2.51154058096611
