"Jan_irrigationFlow","Jan_IrrFlow_km3_ps","Jan_IrrFlow_percent_ps","Feb_irrigationFlow","Feb_IrrFlow_km3_ps","Feb_IrrFlow_percent_ps","Mar_irrigationFlow","Mar_IrrFlow_km3_ps","Mar_IrrFlow_percent_ps","Apr_irrigationFlow","Apr_IrrFlow_km3_ps","Apr_IrrFlow_percent_ps","May_irrigationFlow","May_IrrFlow_km3_ps","May_IrrFlow_percent_ps","Jun_irrigationFlow","Jun_IrrFlow_km3_ps","Jun_IrrFlow_percent_ps","Jul_irrigationFlow","Jul_IrrFlow_km3_ps","Jul_IrrFlow_percent_ps","Aug_irrigationFlow","Aug_IrrFlow_km3_ps","Aug_IrrFlow_percent_ps","Sep_irrigationFlow","Sep_IrrFlow_km3_ps","Sep_IrrFlow_percent_ps","Oct_irrigationFlow","Oct_IrrFlow_km3_ps","Oct_IrrFlow_percent_ps","Nov_irrigationFlow","Nov_IrrFlow_km3_ps","Nov_IrrFlow_percent_ps","Dec_irrigationFlow","Dec_IrrFlow_km3_ps","Dec_IrrFlow_percent_ps","Jan_irrigationFlow_stdev","Jan_IrrFlow_km3_ps_stdev","Jan_IrrFlow_percent_ps_stdev","Feb_irrigationFlow_stdev","Feb_IrrFlow_km3_ps_stdev","Feb_IrrFlow_percent_ps_stdev","Mar_irrigationFlow_stdev","Mar_IrrFlow_km3_ps_stdev","Mar_IrrFlow_percent_ps_stdev","Apr_irrigationFlow_stdev","Apr_IrrFlow_km3_ps_stdev","Apr_IrrFlow_percent_ps_stdev","May_irrigationFlow_stdev","May_IrrFlow_km3_ps_stdev","May_IrrFlow_percent_ps_stdev","Jun_irrigationFlow_stdev","Jun_IrrFlow_km3_ps_stdev","Jun_IrrFlow_percent_ps_stdev","Jul_irrigationFlow_stdev","Jul_IrrFlow_km3_ps_stdev","Jul_IrrFlow_percent_ps_stdev","Aug_irrigationFlow_stdev","Aug_IrrFlow_km3_ps_stdev","Aug_IrrFlow_percent_ps_stdev","Sep_irrigationFlow_stdev","Sep_IrrFlow_km3_ps_stdev","Sep_IrrFlow_percent_ps_stdev","Oct_irrigationFlow_stdev","Oct_IrrFlow_km3_ps_stdev","Oct_IrrFlow_percent_ps_stdev","Nov_irrigationFlow_stdev","Nov_IrrFlow_km3_ps_stdev","Nov_IrrFlow_percent_ps_stdev","Dec_irrigationFlow_stdev","Dec_IrrFlow_km3_ps_stdev","Dec_IrrFlow_percent_ps_stdev"
"Ganges",27.5493338048856,1.36613859424539,4.88299440222469,28.079885066805,1.4082699693902,5.02297128013968,20.5385005612499,1.17005889633873,5.68735352375977,24.2621673729053,2.67715804731193,10.9498073980232,28.9181774228202,5.78295835215278,19.9315725104527,33.9494098910704,8.06032115743622,23.7434996392226,12.576123505581,1.28137673059763,9.50514478617921,19.7821869036714,0.723158046005401,3.44313797001279,29.717510747534,0.948634354530907,3.12331252964974,19.7440791272443,0.583474493652372,2.88069066165072,24.8507916604253,1.04995312678725,4.0845671383507,NA,NA,NA,2.41626058795685,0.578917974476347,1.77369235271071,3.3477239197074,0.330213747760237,1.1107300878743,2.69401603816467,0.187524088540212,0.41820081361538,1.91515853000947,0.645700414493642,2.00757378206277,2.12604425804642,0.774711841208299,1.44859559833046,4.75586717228036,1.40236050152397,2.51985061864316,4.45677518077791,0.908177029075304,3.9461958412833,3.14403268429189,0.499468625801195,2.00168890552974,3.25062537643094,0.464251830846043,1.37354492357888,1.59375029818789,0.318417829676622,1.30387390292753,4.84556890051975,0.546218052372264,1.4447498014875,NA,NA,NA
"Mekong",5.72174103715518,0.0142756862231122,0.248326833452752,4.11582728975313,0.0106426783261202,0.258860518957373,1.71662755513762,0.00420367940765414,0.244636168627673,0.821354055786533,0.00240681237013636,0.288854631326514,2.56801166221986,0.00815450650087007,0.327969735012705,2.98197748584178,0.0413198874625776,1.38379206071834,3.68052211408206,0.037999351252259,1.03104194992031,3.37420364638612,0.0214206623197244,0.638436176560402,2.91776044419692,0.00933541432126759,0.315965998168291,2.12746051111579,0.00426483904209906,0.203868875967726,5.13246866515753,0.00788278641671519,0.153863188096749,NA,NA,NA,0.220553894515436,0.00930390521549059,0.159106615013347,0.145443570032636,0.00670725994760937,0.162964378694074,0.0872207122783067,0.0024573378327895,0.141864995377684,0.150500062763912,0.001097489627144,0.105772567431698,0.286612344457619,0.00317648309695321,0.150313355335328,0.270381182743372,0.0242738453754489,0.819580315459285,0.235901796928084,0.014242882661248,0.380432071376438,0.217198034346106,0.0118566095050056,0.364101175502781,0.145769794288164,0.00638154155356243,0.206668982811715,0.147751848306315,0.00191845811666136,0.100472341807148,0.217405042291659,0.00424985095756499,0.0831541320024007,NA,NA,NA
"Irawaddy",2.5259874122878,0.000620349522198157,0.0247931228664055,2.4157456963307,0.000803421632667129,0.0334272826751105,1.04460005203975,0.00072894456971604,0.0706778207199,0.140457037872502,0.000946968582648565,0.689208243850837,0.066291074222196,0.000891508202237117,1.27418309275154,0.303499796386637,6.64060112515415e-05,0.0206574306036995,1.25498464850672,0.000853247972113759,0.0675599564048906,1.52998807672888,0.000395883131073129,0.0259489067505044,1.52841114470308,0.000350545929703603,0.0228888144332271,0.563791955361381,0.000122414613255364,0.0215944484636005,2.07735010858382,0.000477660232443192,0.0231308445047816,NA,NA,NA,0.158079747830647,0.000161585616405265,0.00731792239415397,0.0909172236294625,0.00030586382896236,0.0133471342862052,0.0589481276168232,0.000390932663783573,0.0388514496784097,0.0362131000123344,0.000520587806255222,0.348782165475969,0.0302650253650579,0.000536285382672566,0.500672852985377,0.0212516136455673,0.000108284316697482,0.0322462408132408,0.0570319813697133,0.000393990267336218,0.0292297504145924,0.0658558557377736,7.31211870578213e-05,0.00512636844188868,0.103614333164528,7.42200677391099e-05,0.00441254139659191,0.0641966163196428,3.02695753384107e-05,0.00382347250746714,0.0630933211626081,0.000133000980579195,0.00703596324770582,NA,NA,NA
"Luni_ext",1.59214524202511,0.100389192058339,6.41966017094148,2.91371243331928,0.181605987669203,6.19062884922946,3.37712187211544,0.17403540861208,5.12303838134095,4.83398921478724,0.304899494965125,6.29618229805517,4.8009128946091,0.301285314995935,6.30178992282789,2.42205305576577,0.33444096252411,13.7882879256387,1.48321913800216,0.326445768116662,21.3440276095271,2.30575832963196,0.324289281173182,14.0488931658094,3.13306527109627,0.301240707854904,9.64060388863847,3.03552551190458,0.15719339104043,5.19436352185824,1.83466667000762,0.184813821326028,10.1422297509539,NA,NA,NA,0.644799437906563,0.0495240619566683,1.9493206615048,0.272908838748041,0.0467061871579488,1.15535835775446,0.396120278715675,0.0374678809610036,0.690988169273643,0.517560487464606,0.0499843475218858,0.654707436842063,0.415690047884868,0.0360659745218164,0.797041158474719,0.256883888579948,0.0560659563013882,1.63986060024741,0.488505319538385,0.145669262729238,7.92957848018435,0.237231758581494,0.060940684399163,2.1113801458899,0.424296650796982,0.0665653818276376,1.86007148613131,0.308920373845754,0.0358548251345257,1.11873816671119,0.183041514217146,0.0338673318800605,1.97268831393057,NA,NA,NA
"Indus",12.8556655040317,2.83253119801813,21.4757449572581,20.1912598149286,3.95998366787994,19.5971597625325,20.1703478911001,2.972048303565,14.6118611015931,30.023408538081,4.90108121783418,16.0448716457115,18.335614811003,5.16326044632936,27.8766884286469,43.1075057469887,19.784543827186,45.6885706672339,30.1557991761963,13.339716586944,43.7071006216101,44.448251581202,12.9003930965459,28.817863141263,44.4381294323814,10.7909079262893,24.1658351330768,17.0477731709013,3.91581600650882,22.9092946333986,28.8637636937317,6.48393532638898,22.5064206535535,NA,NA,NA,5.07204981754368,1.38895539398218,3.34311312676349,1.82159740770457,0.580718856160583,2.26761356161401,2.13800014916735,0.616259730717952,1.73003352946875,5.69813068435677,1.61850718420589,2.64955374867667,1.98169936319862,1.60564089911834,6.79021716926449,5.75642768424386,3.88051414322042,4.7616581352252,6.07898123190589,3.70947467814772,5.42448471162324,4.67044721041081,2.51842098525271,3.28578449484182,5.85090671387867,2.20058250556129,2.94659664828654,1.62476645983097,0.83983862386923,3.94289610065727,1.43204251017205,0.665225262106609,2.46183658610565,NA,NA,NA
"Amu_Darya",0.0790183263562749,0.0264571325755164,31.2000911086032,0.0835537063151185,0.0238775805140111,25.8526000244443,0.157911310965792,0.0343319051158566,23.4204394572836,0.706940196227333,0.228937581284211,32.1701208320688,3.18898284579853,1.21317663421467,37.583644030401,2.94839136470259,1.35687076200813,45.8519659396608,7.00627727928202,3.49604563158676,49.8026985507343,7.61952033699638,3.62925048008192,47.4968181091482,4.61102947109625,2.11948396953272,46.0768562163731,2.18862432367032,1.00961430593832,46.1014639923887,0.37670936198546,0.169719760408502,40.3330801385694,NA,NA,NA,0.0292810565709851,0.019676894675899,10.4365753527705,0.0771181433571275,0.0336931587788641,14.5147728907362,0.13073236689063,0.0305214790629638,8.29982204880596,0.236295785165376,0.0859911503040924,4.73316065666729,0.577333997016736,0.362565420734862,6.58779788802377,0.261818454259988,0.213953671431229,3.73911233197733,0.411926301844255,0.384002179337967,3.13991638780688,0.467053433384169,0.462100652944794,3.41618281529211,0.322601923528101,0.119966291538063,2.98347391756562,0.158762422387946,0.104455681855194,3.15971177191929,0.272147081406854,0.148487517586119,8.42099554677867,NA,NA,NA
"Brahmaputra",6.48618984698683,0.215056373949529,3.31351831067168,7.13073524147887,0.364841585247196,5.12304062538868,7.45832772866453,0.378963001542206,5.08404850794216,2.94377116991616,0.174282028879915,6.01532891013359,4.51598067162095,0.29569685582541,6.21073601000284,5.0455013656578,0.238264833979826,4.66463766404351,6.53630399116405,0.150782224524122,2.33746122796185,7.00785817855691,0.0755075587730093,1.10164492489677,7.06131106223831,0.0726016781634197,1.03032532522725,7.03304091510759,0.0530431988935789,0.770786825962655,3.59241086679579,0.0491573540118443,1.41383560732235,NA,NA,NA,0.187627650550605,0.0728608201744632,1.13224788612904,0.275106851125055,0.10018536613368,1.43344922572225,0.233373555855329,0.119540635551377,1.59580589758758,0.463182281299498,0.0460435060513734,1.6861349030393,0.860475149015413,0.174444277146199,2.33043865271206,0.609575137419049,0.0966795912381737,1.59954126120841,0.679220586695338,0.0333954683427334,0.614716939688952,0.831190268908033,0.0228903008689863,0.413401212007999,0.855262777869999,0.0277451672433964,0.382091688308281,0.669856273477719,0.0216064078132338,0.354136666474002,0.373475938122316,0.0239401128205406,0.800257981793441,NA,NA,NA
"Syr_Darya",0.0643411753707201,0.0202815739664083,28.7784912553354,0.036892674897184,0.0108595974097412,27.0787085153805,0.032715581273024,0.00962485360734178,27.5032271939555,0.0762107756087431,0.0259759817392542,30.7044631390118,0.892833391620434,0.298629536553195,31.1868310258817,1.36548096947632,0.454705383484673,33.3361488779204,4.53129053880956,1.50918235668439,33.1468179270721,5.65690057309147,1.872154029474,33.0663436305055,3.56529851106507,1.18309278865571,33.0402113549829,1.17615749665181,0.386506174366343,32.647234213765,0.0552455324271855,0.0187000241178147,30.3554023035593,NA,NA,NA,0.055142490661849,0.0182803999257248,4.62044005366458,0.027453050908909,0.00932634064476716,6.24525175757964,0.0252624691027998,0.00792583938893303,5.14049855894594,0.0840942956024939,0.0315176937193047,4.70515390902982,0.545719574019682,0.207426519293522,4.79259267655719,0.143961186190164,0.0602803190516021,3.03237550471911,0.357415626458862,0.240098152371815,3.0101579823626,0.530465554341818,0.296222829012436,3.96745250505536,0.494721522715986,0.237031445241001,4.11323516422572,0.20459275972804,0.0979304741611615,4.43550304662587,0.0929163547706178,0.0319370221833216,3.96523211141687,NA,NA,NA
"Salween",0.63462949283359,0.00695769653144361,1.09545716719352,0.609949147465738,0.00677760522552053,1.0976862268643,0.272645574841793,0.00273553069313742,1.0330019485721,0.0301523197505182,0.000403486656245835,1.34802479105458,0.051064052542861,0.0116784431097176,22.666357238086,0.188643016180914,0.0263778126562794,14.0152940718676,0.307603601949296,0.0210690073416427,6.72742682468931,0.390299039157508,0.011741968492151,3.06370375354908,0.398810390802287,0.00648622803676389,1.60021859508289,0.152015990718445,0.00152085683153683,0.99069903437341,0.500792576386101,0.00615143329321054,1.23287978802258,NA,NA,NA,0.0136836583060639,0.00415254672620395,0.653542951589729,0.0229200422371767,0.0044546918884979,0.679559439344761,0.0198294066752221,0.00176815855996253,0.728079324854428,0.00890467415295999,0.000264171928308712,0.85604440174721,0.00589797634827114,0.00305206300220423,4.35184555181723,0.0100702139299344,0.00428968563632493,2.4221187812464,0.0183374077905698,0.0104254730553105,3.00601141898994,0.02257606759239,0.0065893220308626,1.86237053283467,0.0191675066158908,0.00453199145015121,1.05266960501855,0.0130165583367114,0.000897650230807449,0.577136604163672,0.0115874188245907,0.0030450093987436,0.620538737922045,NA,NA,NA
"Tarim",0.10548677798426,0.0415086610995933,39.2402056566963,0.193560260415841,0.0804825886365448,41.7532117384243,0.234388591197359,0.118100319148526,50.255335729159,0.0922797513819702,0.0474744279680193,51.7376523254713,3.84171662263601,1.84097771737135,46.9948220366883,4.19447533987494,1.69730250292015,40.3661318564387,6.28652956963985,2.53442209777086,40.2526747023222,4.87373551474479,1.52684680371277,31.1332007968545,1.61808503539646,0.493730250353299,30.4260926014251,0.591022994844352,0.23343360717462,39.1206180908214,0.09494981967183,0.0376163486998731,38.9784051649666,NA,NA,NA,0.0102975007357582,0.00713805099675558,4.51731707880127,0.0300817294279015,0.0141153195089003,5.47452586041815,0.0305275168911727,0.0247141186718629,7.78263562391598,0.0433540743687907,0.0224268615764453,4.74118073615473,0.457530582384111,0.607017630589279,9.46221020870679,0.285601933713774,0.212851605815548,2.86876712230098,0.174405780882798,0.29999667318239,3.9231395303161,0.334276690905692,0.292564909702973,3.62782350865426,0.0838302432232908,0.0865985384300074,4.50023910621258,0.176164517308699,0.0842285537118063,4.53546426408991,0.033269029348775,0.0170430437118394,5.13459305475322,NA,NA,NA
