"Jan_irrigationFlow","Jan_IrrFlow_km3_ps","Jan_IrrFlow_percent_ps","Feb_irrigationFlow","Feb_IrrFlow_km3_ps","Feb_IrrFlow_percent_ps","Mar_irrigationFlow","Mar_IrrFlow_km3_ps","Mar_IrrFlow_percent_ps","Apr_irrigationFlow","Apr_IrrFlow_km3_ps","Apr_IrrFlow_percent_ps","May_irrigationFlow","May_IrrFlow_km3_ps","May_IrrFlow_percent_ps","Jun_irrigationFlow","Jun_IrrFlow_km3_ps","Jun_IrrFlow_percent_ps","Jul_irrigationFlow","Jul_IrrFlow_km3_ps","Jul_IrrFlow_percent_ps","Aug_irrigationFlow","Aug_IrrFlow_km3_ps","Aug_IrrFlow_percent_ps","Sep_irrigationFlow","Sep_IrrFlow_km3_ps","Sep_IrrFlow_percent_ps","Oct_irrigationFlow","Oct_IrrFlow_km3_ps","Oct_IrrFlow_percent_ps","Nov_irrigationFlow","Nov_IrrFlow_km3_ps","Nov_IrrFlow_percent_ps","Dec_irrigationFlow","Dec_IrrFlow_km3_ps","Dec_IrrFlow_percent_ps","Jan_irrigationFlow_stdev","Jan_IrrFlow_km3_ps_stdev","Jan_IrrFlow_percent_ps_stdev","Feb_irrigationFlow_stdev","Feb_IrrFlow_km3_ps_stdev","Feb_IrrFlow_percent_ps_stdev","Mar_irrigationFlow_stdev","Mar_IrrFlow_km3_ps_stdev","Mar_IrrFlow_percent_ps_stdev","Apr_irrigationFlow_stdev","Apr_IrrFlow_km3_ps_stdev","Apr_IrrFlow_percent_ps_stdev","May_irrigationFlow_stdev","May_IrrFlow_km3_ps_stdev","May_IrrFlow_percent_ps_stdev","Jun_irrigationFlow_stdev","Jun_IrrFlow_km3_ps_stdev","Jun_IrrFlow_percent_ps_stdev","Jul_irrigationFlow_stdev","Jul_IrrFlow_km3_ps_stdev","Jul_IrrFlow_percent_ps_stdev","Aug_irrigationFlow_stdev","Aug_IrrFlow_km3_ps_stdev","Aug_IrrFlow_percent_ps_stdev","Sep_irrigationFlow_stdev","Sep_IrrFlow_km3_ps_stdev","Sep_IrrFlow_percent_ps_stdev","Oct_irrigationFlow_stdev","Oct_IrrFlow_km3_ps_stdev","Oct_IrrFlow_percent_ps_stdev","Nov_irrigationFlow_stdev","Nov_IrrFlow_km3_ps_stdev","Nov_IrrFlow_percent_ps_stdev","Dec_irrigationFlow_stdev","Dec_IrrFlow_km3_ps_stdev","Dec_IrrFlow_percent_ps_stdev"
"Ganges",29.134929171368,0.89930197302173,3.0922348372047,31.8338601709702,0.786842573829665,2.47202849423657,19.9092376087249,0.540277451783402,2.7233584090778,24.3933049144796,2.30855321250065,9.42359671296288,27.1423461063569,4.80148914403417,17.4443938488097,32.2739915125543,7.31411086940833,22.844905318289,10.1569415410127,0.860013581462766,8.30035318599672,17.8121914898775,0.349290978932064,1.91258216924203,27.9365976079268,0.559467858493889,1.87014356714091,20.5224067416747,0.395755004057144,1.93927914233509,22.2188675604816,0.612134899276127,2.68771168899609,NA,NA,NA,2.41218228530576,0.293769385978195,0.980360741826462,3.64667522684031,0.196780641764729,0.545989964679342,1.87967455904652,0.0893936142018173,0.4366144067979,1.23615779040666,0.924633250402932,3.63403233910236,1.61394531927507,2.12883331386814,6.87179743274254,1.19452418789602,2.2666919347763,7.73818745903149,1.32201654340411,0.326158455292633,2.11654841110601,1.19006726097503,0.209658827346366,1.01743657817514,3.64808014257662,0.437048024689291,1.23383010151677,2.07562992812755,0.179729316465772,0.877440877836685,3.6723220040974,0.286315706915733,0.883763131434535,NA,NA,NA
"Mekong",5.4983035637666,0.0139612160622769,0.251176172310284,4.00488408540887,0.0111289342391875,0.271935892205154,1.70574600859338,0.00447214877802582,0.256387987674356,0.7589019984881,0.00245835841341061,0.307293200052219,2.36934640373941,0.00780182106744034,0.310795573640631,2.91083199294176,0.0429993506886887,1.47335269716854,3.6969716970193,0.0331655437980482,0.904088135886337,3.40361171140851,0.0174600119888917,0.511343433435165,2.94771512538535,0.00672720503481185,0.228942443183824,2.22621501480348,0.00432101615397584,0.192722491669354,5.17310984072177,0.00760594970563264,0.147501412964347,NA,NA,NA,0.254107926279885,0.00545628831781792,0.0921551032238078,0.298858027486777,0.00502654317139059,0.104738702876695,0.129283511558558,0.00214820951860875,0.10740847305758,0.146450071004832,0.00139008564641414,0.11747235938268,0.631339683047591,0.00462038256598452,0.116785470876152,0.26138725613094,0.0269934963751242,0.942683342502448,0.16549588380126,0.00949981472404321,0.287062158228814,0.196616798240702,0.00398914808376071,0.0997117943612091,0.145262875891213,0.00140768733289396,0.0514031634589166,0.150445207958601,0.00132946187506921,0.052452350295342,0.1753895984323,0.0018836718047481,0.0385659996221894,NA,NA,NA
"Irawaddy",2.60044483362389,0.000903324191977651,0.0347215425339475,2.3297488218714,0.000937612690377148,0.040128826630794,0.990408409008041,0.00063772346972696,0.0643019856723925,0.141605273124023,0.000731927792236926,0.517787087613044,0.094455434900507,0.00109204392620798,1.13578213772062,0.319846900907139,5.0258179584452e-05,0.0154955657214367,1.24971814162113,0.00130955221570046,0.103533221160457,1.53845708492261,0.000861580571228172,0.0562553618597069,1.54129053429561,0.000714102463674683,0.0465528564403168,0.588490819019076,0.000190213955065319,0.0323177151185915,2.10357328753866,0.000751008745554319,0.0358142859353118,NA,NA,NA,0.059389988135817,0.000179471824830068,0.00680448639638012,0.143724160876428,0.000280851455856975,0.0108093998583561,0.0461499602197503,0.000192507780820259,0.018805663473569,0.0441474526554742,0.000299893201944585,0.115955440831292,0.0491795406779075,0.000688419534590168,0.446735415627175,0.01427764494788,3.13300148306265e-05,0.00928520401214302,0.119058191126096,0.000349995171582533,0.0204449744137546,0.0826513747684369,0.000142501049541775,0.0107028418560309,0.171514723623699,0.000101060192929875,0.00672189376064409,0.0217547346887256,3.17331847510993e-05,0.0052327206659268,0.0468906998966756,0.000164149820987829,0.00836663150782421,NA,NA,NA
"Luni_ext",1.97831657790342,0.0922453935541258,5.06202824197685,3.09999547099656,0.160553625481146,5.22811497080866,3.35937860001077,0.151689258071447,4.50245044524679,4.95301005874904,0.285532588725407,5.77718584113972,4.50153238562895,0.274727937276185,6.06098910524296,2.37001049298686,0.297828964760584,12.5415069557658,1.5800307933352,0.338392804344121,20.6330377892532,2.33932894671753,0.292557818097057,12.3491351131429,2.80710397446334,0.219879813174459,7.67082149262728,3.00924891392306,0.10623065184858,3.63250970261432,1.82792740827606,0.129055805218431,7.15984043542794,NA,NA,NA,0.465594189212051,0.0536052132438178,3.16830916873209,0.320122560301079,0.0497201798504078,1.74497474130887,0.415602657999966,0.058546870321582,1.56108771096224,0.20907147091439,0.0558085643431344,1.1951155434634,0.466906383825088,0.0794203734152513,1.61789962749793,0.0371700904914769,0.0755544591732919,3.09725329420523,0.360113301892792,0.130431120085588,5.1258641796248,0.346268539837477,0.105371160638695,3.44492424132669,0.422966838308246,0.079566155059279,2.28111831190201,0.529578301951714,0.049945189262723,1.82375013050793,0.261806612469704,0.044626136816162,2.62167264213228,NA,NA,NA
"Indus",18.0914888937263,3.14305059672056,17.0860904711552,19.2431966016971,3.32346689470567,17.1023503936282,20.6163391820018,2.7901468574971,13.1361875218754,31.4721616173421,4.9445011876747,15.5991246898009,15.885058166525,4.36450703896751,27.0178649892984,41.5439293060337,16.8609757662876,40.2662353789256,32.1800545227402,13.0317716109628,39.515652097466,46.2662654982358,10.8405886879666,23.0793869096641,42.8663511546675,8.35840398627628,19.1411932409123,17.5184183785878,2.98418403123995,17.0383953438149,28.2279667066434,4.61517364261861,16.6119113106353,NA,NA,NA,1.40841164892134,1.25696156975468,6.52675081826838,3.62745237558743,1.70407865102618,6.92137285637917,2.66653555398642,1.51431324890407,6.04264295227078,2.16037695394478,1.45376838608979,4.25662565996042,2.5978645161198,1.68592811940715,8.82240448911503,5.8880200446517,4.75310551064558,7.78177408209415,5.26554911960934,4.31445265900216,8.77552181389435,6.49639947077944,4.35583736606181,7.54750970964181,4.23536039573516,3.39359134721208,6.71987262146652,1.41900006819817,1.08073475417513,6.18332924489056,2.52463679840802,1.70314863902899,6.33334635138618,NA,NA,NA
"Amu_Darya",0.0830952131216423,0.0204533202732928,23.9735414671163,0.15676107574691,0.0312113996732615,17.4581306377226,0.116020653502544,0.0293276631949088,23.6230585285682,0.759356080889243,0.267034097388461,33.6720823935121,3.60569626184881,1.35835790062277,37.4378095712505,3.03265918810072,1.25335811338204,41.309349822404,6.88041690181118,2.98652845835106,43.3429742102813,7.31421409389981,2.69977635497932,36.8754991160184,4.54553324315114,1.57006287842656,34.5745422473871,2.10856283523976,0.736095239492554,34.6671913431055,0.433969530525016,0.13590395369517,29.478658595536,NA,NA,NA,0.0191239288432436,0.00814648601964774,6.13549948220356,0.0738015511823345,0.0291771542563856,10.912492019695,0.0344632511353708,0.0194449717930846,13.9047718925681,0.195361671007725,0.167490203048631,16.3944037102165,0.3009762591842,0.450924804840262,10.8865090597875,0.187145072677589,0.223966923854169,6.52001232274972,0.357881431895541,0.406348787443012,4.73183512913017,0.159166872973692,0.379526444669989,4.77755132878961,0.215508262077161,0.211339463737529,4.61984724238034,0.200596421892658,0.159284667450925,5.04463838373531,0.229652184502091,0.0857330782487123,12.615948364102,NA,NA,NA
"Brahmaputra",6.24064656263351,0.0598556149015421,0.936367039924834,7.32656914781965,0.119355308192699,1.60016023826199,7.63326508391322,0.135972333066178,1.77093148729689,3.0239040772422,0.0989195622101407,3.20663290072529,4.2366852808416,0.258353724720448,5.92225329713049,5.05574396479736,0.213550111221588,4.24320231845002,6.29717748562994,0.117305540818135,1.87196763830932,7.00894277128898,0.0438573120653509,0.62727257973853,6.91043683087842,0.0226236160940568,0.332216913090302,6.82669274592865,0.0135154497176388,0.197465865591748,3.78552552522482,0.011828868191473,0.312102900280657,NA,NA,NA,0.447818304867767,0.0351539331019971,0.51505075774501,0.451981984611068,0.0573111776682173,0.708119799785326,0.588566119218127,0.0410904822426216,0.482654685893721,0.4973633883102,0.0351825116328874,0.800223711944063,0.604831673946416,0.136449949316387,2.39792738913779,0.347979747930219,0.0691172993187112,1.4298965739774,0.389864035394324,0.0345917838653161,0.555550137379,0.323276380559865,0.0158601904473584,0.238448696234229,0.430812279159763,0.00684877910730197,0.11441366927413,0.348632271864865,0.0048168082981537,0.0661515382350304,0.4067657157274,0.00386789982951845,0.0990144094055267,NA,NA,NA
"Syr_Darya",0.0656250149453612,0.0198176073679787,28.2008645016832,0.0421127546786858,0.01198644454324,26.4433409708009,0.0208316454589408,0.00501388087157384,21.4722277987128,0.047128066063235,0.0133370716267785,29.0946956346252,0.796246458593469,0.286197863155175,33.440867294296,1.40109696724902,0.503966064831889,35.9052054327825,4.20559103169192,1.48938304397917,35.3258952524023,5.08607624909035,1.76552520530585,34.7004547841746,3.20684267421093,1.10765586334673,34.519304686899,1.06667946798132,0.371821686680131,34.8437519959773,0.0410325579132707,0.013050065358667,32.9320032044909,NA,NA,NA,0.0619393264984985,0.0190618217407109,4.81407859770007,0.0380217301208875,0.011878709752293,7.10561217433192,0.0203801438610527,0.00567848730978921,3.97797970069517,0.0457584485313976,0.0162304670487352,11.6105728522756,0.292949512528465,0.189482305197541,10.4464058339215,0.165566701224564,0.112884260734399,5.90417423658325,0.46602934562309,0.235605789932358,2.73069480306267,0.167523858919695,0.138158164732814,2.20479713394531,0.313551689144155,0.132716257720761,1.93920959155431,0.184396754317187,0.0687379640035099,1.93365081511235,0.0852105590294105,0.0273862054784177,8.12968373733831,NA,NA,NA
"Salween",0.626649636105825,0.00772615442986172,1.23180408437358,0.592418159114745,0.00734885649698083,1.22669333174055,0.255864649620716,0.00257431217854121,0.998272593093258,0.0357271887420052,0.000470454650854624,1.20117430269557,0.0509502424368609,0.00962159403687527,19.3062395181232,0.193956238571491,0.0318124719584856,16.4779889061084,0.30494439295943,0.0216721908762841,7.15371754718048,0.405104854961037,0.012308363623723,3.04535331962116,0.388837971966433,0.0054414926940193,1.39558507473505,0.157084710135958,0.00142139611440039,0.904496506225109,0.499005615583959,0.00665373677360815,1.33555583345402,NA,NA,NA,0.0168170715308589,0.00226687799089018,0.354787644111704,0.0465069999125345,0.00288898228888602,0.409749278191698,0.0244431329102509,0.00107402824322144,0.359864502590903,0.0149370572401305,0.000311112901367457,0.501947003383289,0.00641242448717683,0.003647858275556,8.77604637306567,0.00772504985929599,0.00742299099478763,4.00412064758732,0.0210456013261141,0.00521570184279492,1.82686616538766,0.0207636685338918,0.00362499910705678,0.920350272528911,0.029286856790635,0.00145705970235063,0.35911481290016,0.0034639573030541,0.000362733738920507,0.228506782160961,0.0109050192456151,0.00160541494325894,0.336733869163174,NA,NA,NA
"Tarim",0.0854458207213617,0.0277703994296399,33.8918667047119,0.189723474658138,0.0650607754207736,35.3809060617545,0.219760740359085,0.0856725171048955,37.5984631983303,0.0691145741357587,0.0354882655577252,45.9144025958266,3.6476936205009,1.2807478687096,34.8263841511968,4.21948317819427,1.65243774422915,38.9367729248754,6.33288716587959,2.60418026982947,40.9844677428689,4.84754007784282,1.63884167466414,33.5662412362952,1.61255063385318,0.510798224495556,31.4718719583838,0.619656423555401,0.235599354650599,36.0501930446409,0.111185734159799,0.0422059270887227,37.6492922531341,NA,NA,NA,0.0243585825232036,0.0084662371284831,10.0306220207482,0.0418673305354819,0.0200221621557947,11.0886117400812,0.0760686098107624,0.0342568062449968,7.38661294639871,0.0560730769617825,0.0378566758058176,12.3666594193024,0.230108660957084,0.384371907160027,9.12609785313271,0.283698741410394,0.355165784821344,6.46800273383552,0.752989459051958,0.496677192712385,4.8602329824605,0.54626659055544,0.36917443082277,5.51242861457792,0.162701879294306,0.106314968591894,5.0364117255526,0.22272831346507,0.101037048589931,6.90597242489879,0.0525199400642236,0.020110252821237,4.31425520380386,NA,NA,NA
