"","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Ganges",1.05319049715486,0.868050056248772,1.00964837253579,0.527176739643211,1.60199472140104,1.004690824362,1.12966676109087,1.63542209019881,0.79951894728416,0.778760236440123,1.0734678024711,1.19564084055949,1.0450720672317,1.24692147982768,1.40142482387561,1.30482462183638,1.05563841710585,0.908087863513334,1.15181487291704,1.1716481960237,1.41090797551119,1.14684377354368,1.34469178996932,0.750314478435026,1.25784982562831,0.960087299449082,1.44324925188721,1.46797396961887,1.35702461078637,0.956052351467377,0.776912789961515,1.02005654375022,1.05601640436113,1.42754706307043,1.36698342975714,1.05340840081203,1.43992818354972
"Mekong",0.00300960392751413,0.0030491255663729,0.00312801312780994,0.00264389141409866,0.002874666061861,0.0026974629732109,0.0039716148254727,0.00549811297573356,0.00520100041773728,0.00439726266639899,0.0026586465975803,0.00327040342854085,0.00340753450114801,0.00320098638024603,0.00478441109570272,0.00493275845354963,0.00375984290570883,0.00493818166453248,0.00669168755144252,0.00500699191479228,0.00389223677256993,0.00506396723987863,0.00414482160567454,0.00536348226089327,0.00446061376101975,0.00464463650930196,0.00453688010302166,0.00411937864634315,0.00336055140941802,0.00627633210824588,0.00627022933842008,0.00481757675155136,0.00477024879466331,0.00349465004018464,0.00411997244590213,0.00503832558156131,0.0043606241500884
"Irawaddy",0.00153971489457779,0.0011303715715361,0.0016591320520649,0.00132440987345525,0.00155861976466542,0.00157851340120738,0.0017583471337571,0.00225859327795997,0.00225021012029817,0.00161376658456607,0.00166920778978985,0.00160316580842001,0.0015941462997905,0.00130884010773212,0.00170247040382496,0.00178473691606662,0.00185095547226609,0.00180842079621136,0.00237218030835295,0.00192131907908095,0.00199066572237492,0.00168824535712737,0.00182861379547392,0.00156848207385872,0.00144688193386404,0.00149232539905593,0.00148600856860753,0.00134973779930842,0.00113973146734462,0.00137801341793975,0.00114710929735231,0.00109811272761547,0.00131630063721098,0.00104793100543274,0.00139860666510547,0.00134160287195549,0.0015081923875583
"Luni_ext",0.460774088877512,0.457079455833083,0.524182721391233,0.334405691517504,0.556505511847618,0.465944345302411,0.562760361233912,0.682391611380655,0.355170418194831,0.454043094736029,0.377814039703735,0.512631839587557,0.48633889251396,0.616996258004904,0.338533776995881,0.46587076686117,0.409867203908011,0.366194885848893,0.307695926126257,0.576320113436422,0.58694759658788,0.537321776226155,0.651562362267258,0.259639250266624,0.453279553922476,0.424371253205069,0.543651853239821,0.61591828370022,0.531539663133461,0.520522031662281,0.328934392749368,0.461650641980916,0.399901963087422,0.395993165731165,0.555384580887421,0.486224991552505,0.473463976578089
"Indus",1.51726399506282,1.46889586278706,1.69383553309422,1.1655495095362,1.92593648951949,1.67678091540273,1.55378848778036,1.36528716864206,1.2491144693584,1.47979143826308,1.45200079432809,1.54315759605712,1.36809068030248,1.82017718887507,1.24152936962835,1.52824363302533,1.49736089628267,1.48080912924711,1.18929899558097,1.8584411173633,2.03019953622859,1.9748252845927,1.67712442743746,0.930468857655763,1.49401137039833,1.02470421014635,1.3489777962382,1.84912177171794,1.37237105238603,1.20677976391321,1.10459611800829,1.20653456768772,1.03879644618361,1.42658589613313,1.38514901265449,1.41822278411069,1.76772877226174
"Amu_Darya",1.43671470233356,2.26808989432587,1.99606288312341,1.82783059734764,1.69040065980246,1.66170574406317,2.35260845143327,1.79374732389667,1.81410792192766,2.08964411171915,2.10044403314433,1.87981933237374,1.571914181716,2.01370388582619,1.84573576064161,2.36728659555915,1.79677091212924,2.03606031878756,2.11904827508409,2.64676886819496,3.36363496847708,3.69184675807668,2.05645471702468,1.98692484883808,2.36869678154448,2.1176191376434,2.63035385296838,2.61494576123244,3.07431891514401,1.8757477028643,2.06512182170514,2.76193641200506,1.81286162018684,2.56500572610909,2.47361114656227,1.92245658641321,3.1526490563398
"Brahmaputra",0.140057723040289,0.142290628156908,0.16816916510308,0.141050414778595,0.16075201796461,0.17196336130854,0.169623265116709,0.202921076893009,0.15813047324359,0.144783018097768,0.12569242763683,0.153245866333925,0.18955292295882,0.124552666668734,0.185910145878974,0.235185329527701,0.153513716902037,0.146569846651864,0.169366249840386,0.212807163701511,0.147511225597305,0.153513391495918,0.138330560151217,0.130766478498465,0.137562561360643,0.166777064349182,0.192539374970819,0.175209109790703,0.165552940462935,0.164162070668076,0.172298678033465,0.145091451556043,0.182839585030854,0.159326644181261,0.200772699004502,0.149719327064717,0.184240854932717
"Syr_Darya",1.35851091567773,1.71302917843188,1.91293335864637,1.29113437786096,1.10783956876492,1.31732821973763,1.60860904272206,1.37641902353896,1.57021239822183,1.55744819102035,1.85989953783948,1.80963225773719,1.4263310480338,1.56980139174589,1.60630943217351,2.08652177940763,1.38393414791355,1.77776929338009,1.90124640557545,1.8982501149352,2.10727208648059,2.3677101683313,1.63072196681845,1.5507339799194,1.78593643120766,2.13089570297293,2.06684164543283,2.58127097849636,2.75962177979648,1.74813527456959,1.87628091939954,2.06904286474316,1.76688921585549,2.13874483871627,2.08416368932936,1.69763736151531,2.28653747702095
"Salween",0.226812464869872,0.196492058101164,0.215387082321171,0.226901720572814,0.215010361824221,0.190410328247792,0.233717805667657,0.262705176190967,0.248566209820149,0.265746999820452,0.19701519277883,0.238160629742618,0.242495416775973,0.207726690561846,0.250235908077325,0.238541837874875,0.191702644537607,0.19918443111953,0.269664352925339,0.282331940494848,0.2203183418648,0.218234316407313,0.220596948103818,0.22772349014105,0.183224100444966,0.216065597850014,0.209546088081668,0.203723710307211,0.226534077322906,0.247901948174918,0.247816080792478,0.222435614475592,0.228612270730988,0.182962498923445,0.19958226792576,0.198773238086749,0.219103936647651
"Tarim",1.62191537481577,1.79851415248464,1.74863674166746,1.56279426902977,1.67790268877599,1.32655446542506,1.46504203466155,1.41459069639394,1.50395665074022,1.21989422075258,1.93370569707709,1.62434534715658,1.36886744891256,1.43172436946865,1.61009258261531,1.63522568802613,1.45865508303932,1.44480891460022,1.9605828744515,1.78481233021995,2.00131961699486,2.1428412297702,1.59754693343313,1.43539677645248,1.67109295490916,1.59939243940177,1.85670818696788,2.60331198857159,2.4467184724149,1.44331827505966,1.40128198164764,1.87952717428147,1.54636869251722,1.84800570861378,1.67883245307463,1.33307529178531,2.10837639946043
