"Jan_irrigationFlow","Jan_IrrFlow_km3_pgi","Jan_IrrFlow_percent_pgi","Feb_irrigationFlow","Feb_IrrFlow_km3_pgi","Feb_IrrFlow_percent_pgi","Mar_irrigationFlow","Mar_IrrFlow_km3_pgi","Mar_IrrFlow_percent_pgi","Apr_irrigationFlow","Apr_IrrFlow_km3_pgi","Apr_IrrFlow_percent_pgi","May_irrigationFlow","May_IrrFlow_km3_pgi","May_IrrFlow_percent_pgi","Jun_irrigationFlow","Jun_IrrFlow_km3_pgi","Jun_IrrFlow_percent_pgi","Jul_irrigationFlow","Jul_IrrFlow_km3_pgi","Jul_IrrFlow_percent_pgi","Aug_irrigationFlow","Aug_IrrFlow_km3_pgi","Aug_IrrFlow_percent_pgi","Sep_irrigationFlow","Sep_IrrFlow_km3_pgi","Sep_IrrFlow_percent_pgi","Oct_irrigationFlow","Oct_IrrFlow_km3_pgi","Oct_IrrFlow_percent_pgi","Nov_irrigationFlow","Nov_IrrFlow_km3_pgi","Nov_IrrFlow_percent_pgi","Dec_irrigationFlow","Dec_IrrFlow_km3_pgi","Dec_IrrFlow_percent_pgi","Jan_irrigationFlow_stdev","Jan_IrrFlow_km3_pgi_stdev","Jan_IrrFlow_percent_pgi_stdev","Feb_irrigationFlow_stdev","Feb_IrrFlow_km3_pgi_stdev","Feb_IrrFlow_percent_pgi_stdev","Mar_irrigationFlow_stdev","Mar_IrrFlow_km3_pgi_stdev","Mar_IrrFlow_percent_pgi_stdev","Apr_irrigationFlow_stdev","Apr_IrrFlow_km3_pgi_stdev","Apr_IrrFlow_percent_pgi_stdev","May_irrigationFlow_stdev","May_IrrFlow_km3_pgi_stdev","May_IrrFlow_percent_pgi_stdev","Jun_irrigationFlow_stdev","Jun_IrrFlow_km3_pgi_stdev","Jun_IrrFlow_percent_pgi_stdev","Jul_irrigationFlow_stdev","Jul_IrrFlow_km3_pgi_stdev","Jul_IrrFlow_percent_pgi_stdev","Aug_irrigationFlow_stdev","Aug_IrrFlow_km3_pgi_stdev","Aug_IrrFlow_percent_pgi_stdev","Sep_irrigationFlow_stdev","Sep_IrrFlow_km3_pgi_stdev","Sep_IrrFlow_percent_pgi_stdev","Oct_irrigationFlow_stdev","Oct_IrrFlow_km3_pgi_stdev","Oct_IrrFlow_percent_pgi_stdev","Nov_irrigationFlow_stdev","Nov_IrrFlow_km3_pgi_stdev","Nov_IrrFlow_percent_pgi_stdev","Dec_irrigationFlow_stdev","Dec_IrrFlow_km3_pgi_stdev","Dec_IrrFlow_percent_pgi_stdev"
"Ganges",29.134929171368,0.0579365283766125,0.202103391420567,31.8338601709702,0.0380521876426794,0.120524570572988,19.9092376087249,0.0180212389106049,0.0902032366556699,24.3933049144796,0.032936622124041,0.136394108977805,27.1423461063569,0.106628199327744,0.393524594006671,32.2739915125543,1.9342478105259,5.98205037431566,10.1569415410127,0.427468013433164,4.06439855903194,17.8121914898775,0.340606237787027,1.86330669746455,27.9365976079268,0.464456396904734,1.55445282451551,20.5224067416747,0.158713635408703,0.780893426831368,22.2188675604816,0.0731349352589254,0.328368786515697,NA,NA,NA,2.41218228530576,0.0257499161555728,0.0973947946221366,3.64667522684031,0.0141747109389108,0.046450599892101,1.87967455904652,0.00686321040589814,0.0353931206322175,1.23615779040666,0.0111896041098764,0.0483523569981278,1.61394531927507,0.0262161970575184,0.0981245682111517,1.19452418789602,0.383074446727165,1.09189993704064,1.32201654340411,0.232283728627335,1.73205393305035,1.19006726097503,0.25192842520585,1.24863015328653,3.64808014257662,0.376531596778448,1.10450872919968,2.07562992812755,0.0595538499339646,0.307478341877779,3.6723220040974,0.0424543669251485,0.168559243306942,NA,NA,NA
"Mekong",5.4983035637666,6.84066494502407e-05,0.00123164870373287,4.00488408540887,1.45373393039592e-05,0.000368698056640587,1.70574600859338,3.3796616439e-06,0.000196928273091101,0.7589019984881,1.7674258756602e-06,0.000223882825142149,2.36934640373941,9.74365910562904e-06,0.000370310141805232,2.91083199294176,0.00027421821792752,0.00933102633318136,3.6969716970193,0.000228815555400517,0.00621520275889509,3.40361171140851,0.000400140021427488,0.0118181756464423,2.94771512538535,0.00036975431976233,0.0125707684665334,2.22621501480348,0.000500136725626703,0.0222686817797188,5.17310984072177,0.000476056816262548,0.00913412840474919,NA,NA,NA,0.254107926279885,5.5135381443529e-05,0.000989413470326259,0.298858027486777,8.26328691693915e-06,0.000228023814540351,0.129283511558558,1.19196886031497e-06,6.62005127425955e-05,0.146450071004832,9.10770160186364e-07,8.98499528431301e-05,0.631339683047591,7.75129501352954e-06,0.000216162536554326,0.26138725613094,0.000239829050959551,0.00829251804408198,0.16549588380126,6.26128759708399e-05,0.00176153889388527,0.196616798240702,6.99850188461144e-05,0.00231174371071028,0.145262875891213,5.63369927841211e-05,0.00202628173933033,0.150445207958601,0.000120956496565869,0.00431961803763334,0.1753895984323,0.00022411413470478,0.00396321482783642,NA,NA,NA
"Irawaddy",2.60044483362389,1.67325937541021e-07,6.42758882503937e-06,2.3297488218714,1.74776374559148e-07,7.47328571659239e-06,0.990408409008041,8.24793100185077e-08,8.27328575966676e-06,0.141605273124023,7.90974842873842e-08,5.73051217557639e-05,0.094455434900507,2.41711731050088e-06,0.00234524043376932,0.319846900907139,1.43133837495387e-06,0.000436856739187607,1.24971814162113,8.07485861407627e-05,0.00645176659577789,1.53845708492261,0.000102631165169672,0.00667529510768755,1.54129053429561,0.000108143197275275,0.00699559421335874,0.588490819019076,2.75700798592675e-05,0.00469507867440044,2.10357328753866,5.01611755923765e-06,0.00023734903555579,NA,NA,NA,0.059389988135817,2.15855244310731e-08,7.60351343780642e-07,0.143724160876428,4.71777203063144e-08,1.76777256208465e-06,0.0461499602197503,2.62920535504659e-08,2.3717418244346e-06,0.0441474526554742,4.40251616111554e-08,2.5527525865761e-05,0.0491795406779075,1.72710273110929e-06,0.00144392384812671,0.01427764494788,1.32202210717398e-06,0.000395430472065292,0.119058191126096,1.02651335333532e-05,0.000417675316979644,0.0826513747684369,5.7638555493381e-06,0.000279829421175637,0.171514723623699,1.79078429110292e-05,0.000600946127298711,0.0217547346887256,3.78426284177994e-06,0.000704656532566073,0.0468906998966756,2.87684717604594e-06,0.000135191261821123,NA,NA,NA
"Luni_ext",1.97831657790342,0.0138693118340946,0.747716826312576,3.09999547099656,0.0203112572054852,0.659747176811822,3.35937860001077,0.015214053144206,0.453083031652943,4.95301005874904,0.0160689347782793,0.327385269164795,4.50153238562895,0.00878158417552819,0.193931413359976,2.37001049298686,0.0117639398696164,0.496263765541466,1.5800307933352,0.0370999486728034,2.39631430965425,2.33932894671753,0.0826589688749212,3.4787218896151,2.80710397446334,0.110819497209118,3.96530535413364,3.00924891392306,0.0555748349474624,1.92706682270591,1.82792740827606,0.045585892352385,2.56518019809668,NA,NA,NA,0.465594189212051,0.00631401532461341,0.378431299135955,0.320122560301079,0.00371463932433087,0.134569797942978,0.415602657999966,0.00563322158361772,0.156250552182257,0.20907147091439,0.00502977792134761,0.110308000079393,0.466906383825088,0.00324101486707697,0.0618193748889116,0.0371700904914769,0.00818409301759705,0.345803884273465,0.360113301892792,0.0109194729704482,0.613161181358468,0.346268539837477,0.0264142130932924,0.807600346829711,0.422966838308246,0.0340865820369567,1.08188754071754,0.529578301951714,0.0277113973718194,1.09785746092732,0.261806612469704,0.0126287373224771,0.920922057270065,NA,NA,NA
"Indus",18.0914888937263,0.470257162431968,2.57717101192494,19.2431966016971,0.432507449845529,2.22683270058457,20.6163391820018,0.22683339142701,1.07853491220221,31.4721616173421,0.189793038107947,0.604248955913625,15.885058166525,0.0908958776553529,0.542151185415131,41.5439293060337,1.19058666842714,2.88129339441651,32.1800545227402,1.91579731813462,6.08445258592368,46.2662654982358,4.0611221430135,8.57815931481331,42.8663511546675,4.48802436610651,10.30773691935,17.5184183785878,1.36360868143181,7.8695896542878,28.2279667066434,1.1288713050161,4.06851578770436,NA,NA,NA,1.40841164892134,0.113355556010946,0.52162669079756,3.62745237558743,0.155493615383007,0.526598900133386,2.66653555398642,0.113726667523739,0.445300656316585,2.16037695394478,0.0825659870707965,0.260098528070443,2.5978645161198,0.0589750945940793,0.260274247356797,5.8880200446517,0.404084955597773,1.02769418085211,5.26554911960934,0.336497385704942,1.40845807399905,6.49639947077944,1.48795150829901,2.15287619773225,4.23536039573516,1.5469281501577,2.66008838084187,1.41900006819817,0.348409849670953,2.26948329246076,2.52463679840802,0.226959518160259,1.07417646454603,NA,NA,NA
"Amu_Darya",0.0830952131216423,0.00348026658319381,4.04614887965714,0.15676107574691,0.00448299428062651,2.83337686015922,0.116020653502544,0.00118882415101844,1.01964772109129,0.759356080889243,0.00387661133455428,0.486772105176429,3.60569626184881,0.0349913604968933,0.94613246271152,3.03265918810072,0.0750895642488373,2.451183954935,6.88041690181118,0.491481703596087,7.09261436091615,7.31421409389981,0.92471606861629,12.7127651564178,4.54553324315114,0.548038176291403,11.9984932682762,2.10856283523976,0.16082350505168,7.7661282544985,0.433969530525016,0.0139919737352771,2.64077040268743,NA,NA,NA,0.0191239288432436,0.001677089773351,1.51859927952738,0.0738015511823345,0.00314615806791188,1.95885289753183,0.0344632511353708,0.000722134109935614,0.587322010744823,0.195361671007725,0.00306575020901496,0.289039109352675,0.3009762591842,0.0196541509068572,0.437719306024046,0.187145072677589,0.0239542528497762,0.619993802395052,0.357881431895541,0.209839668425133,2.86258193186483,0.159166872973692,0.317289754057638,4.64353838038677,0.215508262077161,0.178883499650398,3.7836667643611,0.200596421892658,0.0345758254741506,2.25657998843527,0.229652184502091,0.0123502249628322,1.43857146829882,NA,NA,NA
"Brahmaputra",6.24064656263351,0.00129527670866447,0.0202135123175321,7.32656914781965,0.00171116587891951,0.0229236732038146,7.63326508391322,0.00242355631132662,0.0315415913162007,3.0239040772422,0.00159605026057628,0.051841905323483,4.2366852808416,0.00465121646507737,0.104298284758599,5.05574396479736,0.0524388545915395,1.0332373657547,6.29717748562994,0.0537157667462061,0.850539952896574,7.00894277128898,0.0513084975601638,0.735827700755841,6.91043683087842,0.0312103371330547,0.457614495095746,6.82669274592865,0.00991850821595321,0.144449359710894,3.78552552522482,0.00156090446415424,0.0418793554563071,NA,NA,NA,0.447818304867767,0.00076614022976632,0.0110185832834898,0.451981984611068,0.000831274786697493,0.0102675373859048,0.588566119218127,0.000783026006399199,0.00941950053518955,0.4973633883102,0.000569235099631354,0.0133515167203353,0.604831673946416,0.00292806943406909,0.0519009790159576,0.347979747930219,0.0213307716861488,0.40133150536341,0.389864035394324,0.0167522715813754,0.241165789148361,0.323276380559865,0.0215538805211556,0.329494586185977,0.430812279159763,0.00673828087420303,0.119058422066779,0.348632271864865,0.00352779999480165,0.0466796492475404,0.4067657157274,0.000576849487598203,0.0162908693744551,NA,NA,NA
"Syr_Darya",0.0656250149453612,0.00138480617001,1.96413132040117,0.0421127546786858,0.000946057140260468,2.00102210388645,0.0208316454589408,0.000400466328651402,1.76213174044777,0.047128066063235,0.000425372542155316,0.876941562211479,0.796246458593469,0.00638049823294012,0.774155222279513,1.40109696724902,0.0153493062648642,1.08433979674947,4.20559103169192,0.125338337870637,2.92887596781949,5.08607624909035,0.238880546386066,4.69695313198971,3.20684267421093,0.162894723816381,5.04170626979425,1.06667946798132,0.0468621278554936,4.35089937800937,0.0410325579132707,0.00158880150263483,3.19028263037856,NA,NA,NA,0.0619393264984985,0.00135723804944576,0.395808250799991,0.0380217301208875,0.00106179864152244,0.361035494761332,0.0203801438610527,0.000424750045692244,0.904625046648125,0.0457584485313976,0.000418277472436007,0.273026086822172,0.292949512528465,0.00384207965175103,0.283307670367995,0.165566701224564,0.00479035642527112,0.243638003892834,0.46602934562309,0.0392717686937241,0.643477362927604,0.167523858919695,0.0510925196644328,0.962856482700025,0.313551689144155,0.040675476720943,1.00956608990353,0.184396754317187,0.0137257070186279,0.918838206447039,0.0852105590294105,0.00332253019218511,1.79805965465908,NA,NA,NA
"Salween",0.626649636105825,8.78065076462168e-06,0.00140326220660381,0.592418159114745,8.88859733558007e-06,0.00151274824125244,0.255864649620716,6.8151644781642e-06,0.00268526772616902,0.0357271887420052,2.53010749283889e-06,0.00647239864316235,0.0509502424368609,1.01815264767952e-05,0.0197082733175041,0.193956238571491,0.00104771837220853,0.538678227264458,0.30494439295943,0.00238234014053056,0.778108313974952,0.405104854961037,0.00416541938521406,1.02761095720639,0.388837971966433,0.0025556499883405,0.660867402738436,0.157084710135958,0.000612087145589503,0.39181374458926,0.499005615583959,5.72843478171904e-05,0.011429436002906,NA,NA,NA,0.0168170715308589,1.72487428414143e-06,0.000288342638483193,0.0465069999125345,2.75937914357438e-06,0.000502358853713133,0.0244431329102509,2.02946551061583e-06,0.000829173561503153,0.0149370572401305,2.12729937456206e-06,0.00389881797801075,0.00641242448717683,4.0654817457404e-06,0.00602656291686104,0.00772504985929599,0.00030560759113615,0.148558790101335,0.0210456013261141,0.000387365696781182,0.0871452090080413,0.0207636685338918,0.000749931540424926,0.169385068679112,0.029286856790635,0.000413173624393822,0.125518608194089,0.0034639573030541,0.000209424848249743,0.140946012382537,0.0109050192456151,2.18890069090702e-05,0.00423503218521645,NA,NA,NA
"Tarim",0.0854458207213617,0.000572588944868194,0.699994286524651,0.189723474658138,0.00123854292788862,0.651112131469771,0.219760740359085,0.00169133288833792,0.685085535142099,0.0691145741357587,0.000412655237031757,0.674528572319208,3.6476936205009,0.0479302216113489,1.29492835941988,4.21948317819427,0.258695245412702,6.17463103107232,6.33288716587959,1.06886262526744,16.5290996937598,4.84754007784282,0.873763935539138,17.5628592751287,1.61255063385318,0.201623205988876,12.2986252349966,0.619656423555401,0.0114977112911051,1.78519868166307,0.111185734159799,0.00104112389933312,0.88283316309201,NA,NA,NA,0.0243585825232036,0.000348332040647174,0.411319495990701,0.0418673305354819,0.00097127635187208,0.401493722132,0.0760686098107624,0.00145220629481896,0.47626142769847,0.0560730769617825,0.00030944028522379,0.396194288434623,0.230108660957084,0.019562426075207,0.465110469643386,0.283698741410394,0.0369577394201578,1.16960280185442,0.752989459051958,0.396216058308298,4.33426965183262,0.54626659055544,0.376214285261687,5.96632975782259,0.162701879294306,0.0826591036621701,4.30500915375356,0.22272831346507,0.00517287438203979,0.535846557992715,0.0525199400642236,0.000781194323558808,0.47401140543121,NA,NA,NA
