"Jan_irrigationFlow","Jan_IrrFlow_km3_pr","Jan_IrrFlow_percent_pr","Feb_irrigationFlow","Feb_IrrFlow_km3_pr","Feb_IrrFlow_percent_pr","Mar_irrigationFlow","Mar_IrrFlow_km3_pr","Mar_IrrFlow_percent_pr","Apr_irrigationFlow","Apr_IrrFlow_km3_pr","Apr_IrrFlow_percent_pr","May_irrigationFlow","May_IrrFlow_km3_pr","May_IrrFlow_percent_pr","Jun_irrigationFlow","Jun_IrrFlow_km3_pr","Jun_IrrFlow_percent_pr","Jul_irrigationFlow","Jul_IrrFlow_km3_pr","Jul_IrrFlow_percent_pr","Aug_irrigationFlow","Aug_IrrFlow_km3_pr","Aug_IrrFlow_percent_pr","Sep_irrigationFlow","Sep_IrrFlow_km3_pr","Sep_IrrFlow_percent_pr","Oct_irrigationFlow","Oct_IrrFlow_km3_pr","Oct_IrrFlow_percent_pr","Nov_irrigationFlow","Nov_IrrFlow_km3_pr","Nov_IrrFlow_percent_pr","Dec_irrigationFlow","Dec_IrrFlow_km3_pr","Dec_IrrFlow_percent_pr","Jan_irrigationFlow_stdev","Jan_IrrFlow_km3_pr_stdev","Jan_IrrFlow_percent_pr_stdev","Feb_irrigationFlow_stdev","Feb_IrrFlow_km3_pr_stdev","Feb_IrrFlow_percent_pr_stdev","Mar_irrigationFlow_stdev","Mar_IrrFlow_km3_pr_stdev","Mar_IrrFlow_percent_pr_stdev","Apr_irrigationFlow_stdev","Apr_IrrFlow_km3_pr_stdev","Apr_IrrFlow_percent_pr_stdev","May_irrigationFlow_stdev","May_IrrFlow_km3_pr_stdev","May_IrrFlow_percent_pr_stdev","Jun_irrigationFlow_stdev","Jun_IrrFlow_km3_pr_stdev","Jun_IrrFlow_percent_pr_stdev","Jul_irrigationFlow_stdev","Jul_IrrFlow_km3_pr_stdev","Jul_IrrFlow_percent_pr_stdev","Aug_irrigationFlow_stdev","Aug_IrrFlow_km3_pr_stdev","Aug_IrrFlow_percent_pr_stdev","Sep_irrigationFlow_stdev","Sep_IrrFlow_km3_pr_stdev","Sep_IrrFlow_percent_pr_stdev","Oct_irrigationFlow_stdev","Oct_IrrFlow_km3_pr_stdev","Oct_IrrFlow_percent_pr_stdev","Nov_irrigationFlow_stdev","Nov_IrrFlow_km3_pr_stdev","Nov_IrrFlow_percent_pr_stdev","Dec_irrigationFlow_stdev","Dec_IrrFlow_km3_pr_stdev","Dec_IrrFlow_percent_pr_stdev"
"Ganges",29.134929171368,25.9889043438718,89.0694096836922,31.8338601709702,26.7304450320505,84.0858458247114,19.9092376087249,15.7493617559056,79.4037922727347,24.3933049144796,17.0402511521355,69.6956312513475,27.1423461063569,14.4835513116506,53.4984348585331,32.2739915125543,13.4935357873449,41.7021871425474,10.1569415410127,7.01398136014321,69.8107861085781,17.8121914898775,16.2749810410357,91.5058706604389,27.9365976079268,25.8235680413283,92.7766903632167,20.5224067416747,19.2648959298878,93.8213285277088,22.2188675604816,20.8366433059042,93.8394872773913,NA,NA,NA,2.41218228530576,2.87020191839609,4.42393401935059,3.64667522684031,3.11280592502801,5.61793885816784,1.87967455904652,1.43405586266522,7.60097326836362,1.23615779040666,2.30360961380159,6.78548472624481,1.61394531927507,2.14558220078605,8.63030045979677,1.19452418789602,3.4738370688298,9.77111253910722,1.32201654340411,0.585774385880653,9.3437820624114,1.19006726097503,0.811651413696531,3.55719680224653,3.64808014257662,2.511137251743,3.51734430598315,2.07562992812755,2.10437857960841,2.04957203560314,3.6723220040974,3.34928104231269,1.95079504659469,NA,NA,NA
"Mekong",5.4983035637666,5.48307527707495,99.7261510020367,4.00488408540887,3.99111990791468,99.6655327723367,1.70574600859338,1.7012009727844,99.7394044435041,0.7589019984881,0.756427535249262,99.690575197656,2.36934640373941,2.36106896327856,99.6733958403088,2.91083199294176,2.86698185574866,98.4971394715064,3.6969716970193,3.66276357790602,99.0668696057866,3.40361171140851,3.38533079829652,99.4643611323705,2.94771512538535,2.94033075749279,99.7487336619278,2.22621501480348,2.22106776997001,99.7704570257429,5.17310984072177,5.16468206426493,99.8367058246586,NA,NA,NA,0.254107926279885,0.249217882108848,0.0992353828459678,0.298858027486777,0.291940032739576,0.169024918814504,0.129283511558558,0.127339361971543,0.11080348138167,0.146450071004832,0.145130939654764,0.118642618106446,0.631339683047591,0.62671226317929,0.121884093989831,0.26138725613094,0.2572100190781,0.9753004698114,0.16549588380126,0.171801024490699,0.308362670959456,0.196616798240702,0.194541976798904,0.099661420892309,0.145262875891213,0.145439860869138,0.0512341917890328,0.150445207958601,0.149492446042333,0.0552326215915426,0.1753895984323,0.175807417150509,0.0391980979197303,NA,NA,NA
"Irawaddy",2.60044483362389,2.59954117585894,99.9652656438096,2.3297488218714,2.32881086076849,99.9598562366156,0.990408409008041,0.989770518203126,99.9356812022231,0.141605273124023,0.140873007433192,99.4819658379945,0.094455434900507,0.0933555078225773,98.8567922105996,0.319846900907139,0.31979337260954,99.9835011915088,1.24971814162113,1.24821322328695,99.8809639744868,1.53845708492261,1.53739059292064,99.9304393348725,1.54129053429561,1.54038250117569,99.9408902743402,0.588490819019076,0.58825035484231,99.9591130280814,2.10357328753866,2.10280845601816,99.9635319490785,NA,NA,NA,0.059389988135817,0.0593484486508498,0.00680476928988975,0.143724160876428,0.14361400900171,0.0108119279031503,0.0461499602197503,0.0461006844125746,0.0188070445176256,0.0441474526554742,0.0439127311163862,0.116006777203865,0.0491795406779075,0.0486084877414081,0.449121819929063,0.01427764494788,0.0142548110426297,0.00983402166426431,0.119058191126096,0.118713582689421,0.0216137954209423,0.0826513747684369,0.0826763846324441,0.0102796539298605,0.171514723623699,0.171450230124376,0.00565322405116015,0.0217547346887256,0.0217508376234739,0.00487051246637745,0.0468906998966756,0.0469959189184605,0.00815734613632167,NA,NA,NA
"Luni_ext",1.97831657790342,1.38052020356466,67.3974296028316,3.09999547099656,1.89521703442801,61.0801700643309,3.35937860001077,2.24834054350605,66.6761333924094,4.95301005874904,3.23992460548405,65.3386758978038,4.50153238562895,2.0562785701802,46.0538761178683,2.37001049298686,0.993128953928398,41.9892472492394,1.5800307933352,0.801355263457168,52.7019485707211,2.33932894671753,1.67341695356893,72.1887589179541,2.80710397446334,2.17109957337643,78.198841088016,3.00924891392306,2.46568404913739,81.0683343857433,1.82792740827606,1.43743963877336,78.4077959358825,NA,NA,NA,0.465594189212051,0.599362829223413,13.9555295521546,0.320122560301079,0.402345762445685,11.3209298447693,0.415602657999966,0.454617797052399,8.7943572179406,0.20907147091439,0.469713323759034,8.02854114196752,0.466906383825088,0.400015273309395,10.1505690866639,0.0371700904914769,0.173721142375359,7.93190934263931,0.360113301892792,0.189712771712237,14.5459997370553,0.346268539837477,0.214914515525879,8.73821456828099,0.422966838308246,0.242388694357168,9.10424652145349,0.529578301951714,0.625282740257684,11.0943089937396,0.261806612469704,0.268384393673903,8.65589985868878,NA,NA,NA
"Indus",18.0914888937263,13.8611032012995,77.0097921307769,19.2431966016971,14.8235365401316,77.0720326014076,20.6163391820018,17.1556845449848,83.6030614953058,31.4721616173421,25.702649950252,81.7653866003492,15.885058166525,11.1436593119693,70.6109846131537,41.5439293060337,21.9918527098391,53.3431180794939,32.1800545227402,16.3831264668984,51.7241619893148,46.2662654982358,30.2851219008102,66.0189721721832,42.8663511546675,28.9287941254028,68.0060487506593,17.5184183785878,12.7596664441805,72.734639688267,28.2279667066434,22.0062240251268,77.6129336372017,NA,NA,NA,1.40841164892134,0.922089501479749,8.08312722381926,3.62745237558743,3.01451482818006,7.98422878259134,2.66653555398642,1.9520121101649,6.658309726819,2.16037695394478,1.89081420107471,4.65307454958427,2.5978645161198,1.82130852826592,8.93653095085368,5.8880200446517,3.72422712676462,7.99461380514541,5.26554911960934,2.35816854313151,8.35764324630389,6.49639947077944,3.30053076936811,7.72416997901086,4.23536039573516,1.8882548850104,8.00006964168728,1.41900006819817,1.84525544744315,7.95889925773244,2.52463679840802,3.76497408052843,7.47089385177049,NA,NA,NA
"Amu_Darya",0.0830952131216423,0.0530372076660979,64.5854234487646,0.15676107574691,0.110560092506597,71.7547811973028,0.116020653502544,0.084280670331087,74.3493878913416,0.759356080889243,0.485306886117099,65.4485130835335,3.60569626184881,2.18347906806179,60.8396135933707,3.03265918810072,1.6339064839449,53.9472161789225,6.88041690181118,3.11800826513399,45.4434266454465,7.31421409389981,3.14218972943819,42.9098264714686,4.54553324315114,2.08377129023726,45.8699356367037,2.10856283523976,1.0248755704434,48.4968799458189,0.433969530525016,0.235668737615185,55.6303220429017,NA,NA,NA,0.0191239288432436,0.0105996304784695,7.64311288724986,0.0738015511823345,0.0517429740700326,9.95976547815348,0.0344632511353708,0.0225136310023342,13.824748217207,0.195361671007725,0.13017662807781,16.5517615920519,0.3009762591842,0.369873754353981,11.0935752363108,0.187145072677589,0.217045812392816,6.835212266782,0.357881431895541,0.317362130760198,5.3902071057663,0.159166872973692,0.447550737044723,5.65170304075066,0.215508262077161,0.228437228721822,4.87085432442946,0.200596421892658,0.152239390213701,4.96128115495359,0.229652184502091,0.134070996627943,10.5992476197221,NA,NA,NA
"Brahmaputra",6.24064656263351,6.17475151981776,98.9708503603826,7.32656914781965,7.18578157493536,98.1176125578537,7.63326508391322,7.43029619193115,97.3725356675508,3.0239040772422,2.89090048634771,95.6651862067571,4.2366852808416,3.95732521431309,93.5893951779967,5.05574396479736,4.72704967447321,93.4866014506853,6.29717748562994,6.06506793401276,96.3063850816159,7.00894277128898,6.87739082757942,98.1154031434896,6.91043683087842,6.83337769879004,98.8719947254951,6.82669274592865,6.79490570327417,99.5370742036074,3.78552552522482,3.77053862122654,99.6029402691213,NA,NA,NA,0.447818304867767,0.415594288106353,0.578354208778308,0.451981984611068,0.388651750692272,0.907258076929092,0.588566119218127,0.536527103122404,0.882212065189868,0.4973633883102,0.462835702240793,0.931930071675891,0.604831673946416,0.503355809090605,2.39964605453087,0.347979747930219,0.348273650561413,1.99655255146801,0.389864035394324,0.388345830897522,0.934012774985922,0.323276380559865,0.334606598956017,0.703781422469507,0.430812279159763,0.443937754408456,0.280241765898831,0.348632271864865,0.342769985613324,0.145983182654517,0.4067657157274,0.405696377325985,0.119747440549166,NA,NA,NA
"Syr_Darya",0.0656250149453612,0.0438434913013713,69.0108020421325,0.0421127546786858,0.0286765903926784,70.5122793293909,0.0208316454589408,0.0152155913447416,75.9710907669767,0.047128066063235,0.0332433083236729,69.7433363422291,0.796246458593469,0.500957577410305,65.4602765906997,1.40109696724902,0.872227034413442,62.3305260165882,4.20559103169192,2.52479379099465,60.1710854670293,5.08607624909035,2.97321710578934,58.4673249154286,3.20684267421093,1.8702631047441,58.3789511866873,1.06667946798132,0.630704386569601,59.1880717767022,0.0410325579132707,0.0258092233489868,61.8555235038691,NA,NA,NA,0.0619393264984985,0.0410582669387107,5.20343841593409,0.0380217301208875,0.0247213643724651,7.46424503289139,0.0203801438610527,0.0140842026059388,4.78188788485152,0.0457584485313976,0.032208109559902,11.8128132133039,0.292949512528465,0.126514216704504,10.5437924526251,0.165566701224564,0.126751949100945,6.10660175202888,0.46602934562309,0.244455068881276,3.00400472331834,0.167523858919695,0.155025423126356,2.60932942082675,0.313551689144155,0.173907516227603,2.22182036592716,0.184396754317187,0.106633858292458,2.09432843411367,0.0852105590294105,0.0533243287107318,6.95761693125751,NA,NA,NA
"Salween",0.626649636105825,0.618908718375064,98.7658357762367,0.592418159114745,0.585052888877746,98.7705066635797,0.255864649620716,0.253269297352187,98.9935119782394,0.0357271887420052,0.0352481686580997,98.7769810936241,0.0509502424368609,0.0413034281223463,80.6454649935459,0.193956238571491,0.159937642169249,82.3901628691293,0.30494439295943,0.278789502011194,91.3836007185808,0.405104854961037,0.386241958710673,95.3368704097327,0.388837971966433,0.379276658855196,97.5414521060832,0.157084710135958,0.154573641818973,98.3993110861374,0.499005615583959,0.492245474224628,98.6431997826166,NA,NA,NA,0.0168170715308589,0.0164228944340932,0.354857137725662,0.0465069999125345,0.0446305918498893,0.410136670229152,0.0244431329102509,0.0239048571931472,0.362303913704122,0.0149370572401305,0.0146662386770717,0.513197935256423,0.00641242448717683,0.00798022741714565,8.77669793637926,0.00772504985929599,0.0127741231376981,4.09667300061628,0.0210456013261141,0.0218107886312357,1.76157686342237,0.0207636685338918,0.0207678542390672,1.00637892464784,0.029286856790635,0.0286099055356639,0.3925227206653,0.0034639573030541,0.00361218006123096,0.239520901915042,0.0109050192456151,0.0114072384131115,0.334375947486465,NA,NA,NA
"Tarim",0.0854458207213617,0.0570181916726821,65.30544694244,0.189723474658138,0.122853898417484,63.6734462951884,0.219760740359085,0.129614643058318,60.592611453112,0.0691145741357587,0.0327646631837404,52.727054745177,3.6476936205009,2.30107157554101,63.3928844925089,4.21948317819427,2.27531681412759,54.0927478753648,6.33288716587959,2.56151628148879,40.8551317562805,4.84754007784282,2.22975088912185,46.6889992888465,1.61255063385318,0.872519447993726,54.5219270658292,0.619656423555401,0.370810773829261,61.8856299223644,0.111185734159799,0.0677961646227298,61.346642980445,NA,NA,NA,0.0243585825232036,0.0235098891017515,10.3542643250717,0.0418673305354819,0.0410707179516732,11.5373041703612,0.0760686098107624,0.04188348213287,8.26212863252732,0.0560730769617825,0.0195093400218279,12.5080488647622,0.230108660957084,0.275868937286918,9.56940239356572,0.283698741410394,0.234097733029612,6.13774941942639,0.752989459051958,0.274705834406976,5.80664157282915,0.54626659055544,0.26767416219678,9.24000710342473,0.162701879294306,0.103431062475021,8.10233456284171,0.22272831346507,0.118901111385017,7.21054291917439,0.0525199400642236,0.0323921471304156,4.37856941024828,NA,NA,NA
