"","2000","2001","2002","2003","2004","2005"
"Ganges",302.338239278543,302.099199054548,279.681009990449,297.191513901349,280.968238258336,261.908142056066
"Mekong",74.3445991877261,73.8034123588303,71.1800147762954,71.9223402467395,76.1261371439512,78.9378356629904
"Irawaddy",30.2721797690109,31.7750157684847,31.4372822168946,27.1373014668512,27.9380296656744,29.8451267865792
"Luni_ext",15.5641418191486,8.75142656103144,10.7214878186383,21.3170464706368,7.79856950787564,11.5739880898596
"Indus",136.160074462411,81.2242066848309,74.2216592727031,149.411330930634,70.229885002431,159.050949412037
"Amu_Darya",0.479760221629739,0.723111972802366,0.706288747581734,0.497214166459959,0.647396173718581,0.420295815532527
"Brahmaputra",78.0272268902434,73.1288315554579,72.3127705949401,72.848209363832,72.0015790990571,74.3166716683721
"Syr_Darya",0.563473590595275,0.878018185888468,0.127829434049364,0.292851391279119,0.0359128666833148,1.04349341401596
"Salween",7.7960221469607,7.47442116777486,7.68367096352904,7.38014594726883,7.75165227856272,7.73315095491873
"Tarim",0.844730681736063,0.669027112441931,0.7697957482109,0.662543696359054,0.699944884346193,0.831599276986645
"Ili",0.609606122958205,0.914150754943123,0.618846693864543,0.648358105388132,0.812329033461745,0.82281420259926
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",269.871529438953,215.793150810258,238.976471118048,208.694102709327,220.035881638702,248.192312158411
"Inner_Tibetan_Plateau_extended",0.313864717939572,0.154555411817618,0.344826059910135,0.220295081405426,0.610875672782143,0.305100279230888
"Yellow",8.41785310148746,8.18922782536482,6.48031738084489,4.89837966703986,4.43121254666914,10.9197712513241
"all_basins",925.730963440454,805.663977183941,795.381782340443,863.235414840918,770.184816849517,886.028112967703
