"","2000","2001","2002","2003","2004","2005"
"Ganges",24.4572327689872,12.0392252575631,10.7196904762095,9.25578336334774,15.577721072681,24.4614280790644
"Mekong",0.101602973441671,0.298214177066487,0.0703673512751488,0.158223253423564,0.372421941892651,0.115732900541067
"Irawaddy",0.00655760581658893,0.00832109863180419,0.004749784314572,0.00714983287193864,0.010392154630822,0.0066542157488568
"Luni_ext",2.16585977800909,0.806203073338393,0.602751422335545,1.0499840835342,0.961437913278171,1.74217474733563
"Indus",38.1303722868881,17.6591630146826,17.6831438878123,44.113477252464,24.2038878019296,58.3145789623431
"Amu_Darya",0.197222067352968,0.796529387399989,0.225028186247144,0.335888916168029,0.172555710773494,0.204146385845402
"Brahmaputra",2.4434058474314,2.5195055757525,3.1427183681287,1.20189552458941,3.71473985680417,2.17042706221017
"Syr_Darya",0.291237892293448,0.398289586302662,0.047105236751928,0.127809372362744,0.0100740946582185,0.558278877340671
"Salween",0.0558249296376329,0.162611866849052,0.0460157857119424,0.0537437758728577,0.134842509929225,0.0548729963473415
"Tarim",0.536144534317302,0.626224313577817,0.447911212505531,0.436776998798431,0.389960301516514,0.495368696174866
"Ili",0.200160760562615,0.38135087671164,0.244128162813362,0.335362019059188,0.298609309082455,0.286862694229979
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",2.3950421570874,2.72167788335445,1.49632506628051,0.786595949457016,1.34702646394858,2.25204722536307
"Inner_Tibetan_Plateau_extended",0.13912444400098,0.0890857734153497,0.206848536626519,0.131553776796078,0.247864524211447,0.14659903963182
"Yellow",1.27086172090892,0.825243733292445,0.862076624184992,0.639059473750442,0.859422065411497,1.79327566962481
"all_basins",72.4023546016925,39.3465637882773,35.8070548203528,58.6554973460666,48.3090726272775,92.6141327801399
