"","2000","2001","2002","2003","2004","2005"
"Ganges",86.8434517539675,84.1364958426815,90.2567182446103,90.4894913257596,96.5788444810339,86.111456660445
"Mekong",99.7829993985494,99.6442001737561,99.6352804096756,99.6518739156549,99.8821800343653,99.7603714716784
"Irawaddy",99.9654536282199,99.9538609129939,99.9665722049452,99.975222147206,99.9647001361573,99.965785164982
"Luni_ext",64.1239925786455,48.4576220463579,64.2476507728883,68.8842501348793,91.7287554882646,66.9423077006984
"Indus",78.7902956583504,71.0662918060784,69.7362009030369,72.2045400535524,91.4669208161798,78.7945047273493
"Amu_Darya",73.54799131465,61.4134263766911,63.269431831291,54.771682619757,60.5691266786383,73.9408859624863
"Brahmaputra",98.7254930228889,98.3002126435269,98.6426566917718,99.7724279358161,99.588591364055,98.7957197669167
"Syr_Darya",74.4775496529164,63.75210463492,70.8880019445635,67.0455213947636,63.015908728455,74.8857205846784
"Salween",98.7074589841721,98.3081449320369,98.5321811478334,99.1173155774556,99.247179615706,98.6827339382456
"Tarim",78.1691327552646,54.4391116624482,56.5506724011643,63.0527001310494,61.7423923621414,77.8786724730654
"Ili",55.7979599087635,62.3807627996842,67.3142831633517,76.0130465892281,67.4152354304728,62.715621610494
"Inner_Tibetan_Plateau",91.4769979492967,91.743073135054,NA,NA,NA,91.4771058758866
"Yangtze",98.5603826249391,96.2449435350736,97.4671325668391,96.2391151574758,99.4878811311861,98.5718763410888
"Inner_Tibetan_Plateau_extended",79.3752856768636,79.0972923458039,42.6307254873528,65.3683760876284,55.2981627213985,80.7162462774269
"Yellow",89.3214745086893,91.8566307960879,82.3262041554175,85.1228885202698,90.5985145601903,89.7053539666519
"all_basins",89.443677912512,86.2636246733768,88.4444003118168,88.7675782057612,96.4332610237077,89.3425623563159
