"","Basin","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"1","Ganges",7.33809726615151,5.26009605674055,5.42068987939151,5.2518701440424,7.48524390756165,4.67537819073328,4.75262752406138,5.81851923435286,5.79810142480417,8.71847697184321,6.50325943274828,5.41328897708193,5.02843313681505,7.20089537786214,6.97532547746277,5.25813556835615,8.37215407085803,8.46248194354285,5.24366957877264,7.98062590967954,5.86145818917242,4.77367552250163,4.02290279232806,5.17791458000927,5.61136151109642,9.43135664464743,11.7495493883446,5.04759710403004,10.2952541480981,4.81274188898164,9.31139907629174,8.96798889898708,7.03059774208022,9.28549240013699,5.81024665547276,5.31373708708632,5.01361094412892,7.47251881093419,12.7650160716847,6.67913114247496,6.40804014292045,8.11899208166858,5.14424781928653,5.46994578047103,7.88440224139778,9.0331845237007,6.08783455930009,8.38451888340488,9.09913587995192,6.03725221961548,6.26135694631976,5.25464128553065,4.60730993234038,6.1476619546262,4.84789270512412,8.81703803151884,4.73283006692545,7.12306367718236,8.29211012073486,6.84629239716795,7.39518529580816,5.50431606813615,6.0646683201572,6.42826365462687,5.84855233753191,4.59914760409308,6.55791750675868,5.64451930543366,5.50566872283315,6.24890081062332,6.67092802985157,6.92729109755042,4.59022909207425,5.10724010840905,7.71213488091201,6.51785183846417,5.58870279285289,7.11246975357191,6.98955793641464,7.19035269798658,4.76525899826651,6.92541300611195,3.26755588054047,5.35966734714497,6.88515287036169,6.57365222546739,3.819766345774,3.93678879479297,4.82480399867243,5.43572877784556,5.3670120608326,4.63899717409675,3.5833556423234,4.38560241960114
"2","Mekong",0.000425225673204362,0.000445952290556148,0.000408449672924859,0.000442390672854936,0.000650954980945282,0.000447436057620963,0.000556617987647635,0.0011412965332952,0.000463026499821248,0.000675150017468571,0.000766336445836014,0.00103971962280464,0.000538835989734,0.000565861232372613,0.000924262051038339,0.00139295497200391,0.000494121016247823,0.000884391370816024,0.000356790440421381,0.000468944460864126,0.000467752929484859,0.0010695767331538,0.000623077697699573,0.000582820247725921,0.000549222330219208,0.000856544237816476,0.00114923286957778,0.000760287141586706,0.00130380017536132,0.00154885393152244,0.00106726781746382,0.00065791390148524,0.000911202924390646,0.000649801895513304,0.00117838677508491,0.000870113271961967,0.00125962037696314,0.0010920390664509,0.00107262409100897,0.00114779770144418,0.000714157687706741,0.000941914098889419,0.00134019458309735,0.00218212389325644,0.00117280883538381,0.00100316734496843,0.00117071294476499,0.00155624029517037,0.001108529427889,0.00113059325831836,0.00151313934455377,0.00120689546513452,0.00162700738346403,0.00200631708583311,0.00166072268259223,0.00220390449735548,0.00235052771972604,0.00261663737589977,0.00177774201382858,0.00194931708457921,0.0029025401035378,0.00251834970562254,0.00159289992422353,0.00207029358907604,0.00235258089318429,0.00198448694883753,0.00228463031536035,0.00164506065143012,0.00263781009025621,0.00221221813366886,0.00201055025933636,0.0036535660098343,0.00458798957078106,0.00339444392906204,0.00327726964216836,0.00236707679875874,0.00303453476425008,0.00480157018006335,0.00548940094342147,0.00510483580498567,0.00356636350852347,0.00448037675899144,0.00360530729490148,0.00428136833686159,0.00638060945908229,0.005929316927548,0.00414712847246918,0.00449529863493745,0.00309357708167804,0.00636889055122412,0.00680478115102755,0.00480105501725803,0.00601951846786764,0.00785117892576155
"3","Irawaddy",0.000188517018624067,0.00027383492222545,0.00022553939265931,0.000223765263616251,0.000261144648766606,0.000252329738261499,0.000254736996747346,0.000294088608660306,0.000215667994689921,0.000197819558039141,0.000211818038181001,0.000219647701966811,0.000190051871031361,0.000214625290335707,0.000248905324180809,0.000287151822952832,0.000163768480668209,0.00022732082293059,0.000162099268848245,0.000179638578742433,0.000170424526920965,0.000171386904750747,0.000185286774628589,0.000145329623274311,0.0001442786215053,0.000126000911777971,0.000179563555970296,0.000128599566705435,0.000160966545595244,0.000155629269896943,0.000179320267703265,0.000143016425231511,0.000148383994780251,0.000136380771008487,0.000121335108666416,0.00012015682544886,0.000124509289721718,0.000117071854701951,0.000136011017065886,8.34236060543704e-05,8.57836251533995e-05,8.32930173975863e-05,0.000120266204593932,0.00011416936099596,6.40863226735629e-05,6.94049162095141e-05,7.08742019343064e-05,5.98570656449247e-05,5.47867643197574e-05,5.23001909427633e-05,4.63136755886228e-05,4.10129627063908e-05,5.47356853679307e-05,5.02241809199149e-05,5.54932510775801e-05,5.04764501435828e-05,4.35427740058039e-05,4.024234932759e-05,3.11977988869616e-05,5.14119485455601e-05,4.47826179050453e-05,3.10963569540485e-05,3.46218667974448e-05,3.79291860307497e-05,3.83141794561715e-05,3.72313271199682e-05,4.20358615499907e-05,3.15035818827035e-05,3.87726351360438e-05,3.99525835556186e-05,2.58611773716716e-05,2.86358042754921e-05,3.73367085908296e-05,4.23169515582115e-05,3.56179558352375e-05,2.20106916992743e-05,3.9676014189267e-05,2.04736429645183e-05,3.2580134551026e-05,4.16208661910068e-05,3.65388194116301e-05,4.21666891858448e-05,3.71533431050703e-05,3.66697657614075e-05,4.76395225432443e-05,3.49686698061931e-05,3.75124678397968e-05,3.09028716167461e-05,3.15329592179494e-05,5.03776806118419e-05,3.86441641179854e-05,4.60195156891098e-05,3.78584526469747e-05,4.18593122443308e-05
"4","Luni_ext",1.12036587587961,0.815827049505812,0.648098088009428,0.571359751054621,0.965026608127236,0.60165207844287,0.888548041891042,0.83557731525917,1.18130443169433,0.852925575695445,0.633403666250307,0.511241218505393,0.990633690939714,0.704636125251148,0.657000586958101,0.692263622189994,0.699784919457171,0.883671152107998,0.913761462230391,0.847828487630025,0.834585115373876,0.654969435083796,0.569180830258135,1.03221592434751,0.981841712681735,1.15748241351191,1.35978232071682,1.04702729897963,1.07388629048019,0.84722626730056,1.23352757251396,1.42355186157144,1.31007569950899,1.93331907704225,1.15089732148684,1.22095920396711,0.86651303348617,0.995495601150482,1.59365139762149,1.05545751120873,1.67782766611283,1.33331520485283,1.1249829433095,0.627426214808347,1.16182878907641,1.23906606037353,1.2975827697248,1.16242533480171,1.27322936576921,1.00628059681654,1.01163692025632,1.18221235393861,0.910534225094753,1.17132293723985,0.978000586225036,2.48915356073823,0.938315500237333,1.34572714583918,2.18607077581055,1.324021192221,1.53772379057634,1.52012476784405,1.18065609237581,1.40478594146441,1.57415099031836,1.21372081195145,1.25434343164917,1.3835525194897,0.981065417895556,1.12900969493055,1.31476310511004,1.46864892403119,0.936553122280106,1.41185012054715,1.9257442953375,1.94826748196459,1.59421978667369,1.06880436051068,1.36480888842649,1.9844047604004,1.54345767936489,1.7885575796632,1.50962103910077,1.53225486222209,1.26505921878941,1.83711684189714,1.66700076372564,1.6081490007936,1.92236550304883,1.17840860733875,1.1908953754192,0.870642248677174,1.31264081447221,0.858441733117395
"5","Indus",37.4356939933143,26.7065603495278,19.0775758501297,20.3793397594392,25.5333853777304,18.7280737851216,27.5284785675845,27.0185496273756,42.0063592079033,25.3074867019954,16.9789780945007,12.7804872699853,32.0524617598547,19.024956643802,18.0945560715537,25.5492582217225,21.9646713504306,26.9800114225737,28.6372695600556,22.4423701700811,26.2369984241941,16.44380703726,20.7347180082349,37.6815705137511,30.4726085298289,32.1530762800745,38.6635211644547,35.8569798441103,38.3098731264209,27.7202742121029,37.4891321099455,39.7033106731729,44.550975592336,63.3666382867795,37.7463419707803,42.38685688826,27.2545878173285,28.5459844984167,44.1347934843192,33.635417297054,56.5444823155366,40.7027422059402,40.9519980240757,22.0135353653327,34.6263634542884,32.4357396245604,43.9231305859771,35.15272245126,32.8963362758584,33.4092581974425,27.6128978092841,33.930259466065,32.4596309984162,37.0298856252002,28.8769207110603,74.7360317150061,31.0889534702787,40.7745385016762,69.0847857391085,44.318178237844,48.3100541522993,45.6060460004328,33.4312332325384,44.2312830148361,44.7945953161314,37.4675617929191,36.3835937396938,41.4117549953621,27.004335842545,34.9217802365113,37.7659317004816,45.3640490468904,25.4101650607858,43.5922276213125,53.8871583043658,63.5341779834885,53.0505313802206,28.483361397271,34.020798910173,58.1818840730311,46.0327045636355,51.8272639883202,47.7701013007239,43.2690562743119,37.528792815945,48.9831934056068,61.001321728977,58.3774150104577,54.9977778319628,29.5136800034439,32.1092437538029,24.317824068116,46.6482503164008,25.1609722381188
"6","Amu_Darya",0.697107079863558,0.54357267271394,0.323424831846321,0.291797073974343,0.338886380833115,0.279915031336532,0.424024182769662,0.326296443294796,0.602598116892532,0.238073229546246,0.157498919253057,0.308920373183696,0.491955919322261,0.51777163224493,0.239648012585567,0.464949070344614,0.320186187549941,0.268579055587592,0.437979654691831,0.24388599480457,0.466984292200701,0.446565007120701,0.404305432421218,0.52059568461427,0.437348884804532,0.463673095907797,0.575599399368849,0.646541116527178,0.499427548565154,0.612170900010461,0.689451635696487,0.482442970147876,0.869863836240653,1.17864258861525,0.670382008305752,0.590101104919355,0.435593048279371,0.496076137233937,0.718546463187979,0.7928279874909,0.793400576556047,0.563924221789885,0.692452809158146,0.383756336329026,0.523855670954511,0.633011974666204,0.592631757566059,0.797240065818935,0.443540384633305,0.778645087752354,0.473034135119792,0.783014073021642,0.826042317849914,0.521182818614025,0.525503540542874,1.02128361133401,0.595919833957062,0.392983378164865,1.14018770032017,0.543318127240075,0.675677355560444,0.667630259664052,0.479249533175183,0.688234084045397,0.800508363399601,0.660429910223408,0.421525365465783,0.668056278209074,0.368800477798054,0.345052464777722,0.719361663161649,0.566367606576411,0.200108093610506,0.555760369149036,0.436239619900459,0.639416696465103,0.492420052246003,0.213164720237606,0.250283050999673,0.396749137998261,0.391544518595553,0.447906598756412,0.423088384700354,0.367647268444005,0.260725607684801,0.338629809728572,0.452299047556316,0.535778145245625,0.453952796939342,0.188582140854668,0.191831826295742,0.0998559027299079,0.189087074593185,0.111977484771579
"7","Brahmaputra",0.0631011451762717,0.132448117514217,0.105156799336352,0.0932152252231518,0.126957863471324,0.114040356163756,0.0868089499303959,0.122371860428175,0.101122299318503,0.129708681982412,0.106201355014939,0.129794674832019,0.0848857220683608,0.10888185687368,0.126779197502535,0.122222798386001,0.141904887310991,0.150824184311007,0.0766352151474047,0.100393013169478,0.129718868361822,0.128892561502,0.123746400896629,0.0972429418703224,0.091576322285209,0.0978697158492503,0.070723912518711,0.0922095087963924,0.108823848097472,0.15119168068422,0.143517789200935,0.117124374096705,0.128215576631088,0.107110124193261,0.116830045923854,0.125649798312171,0.107961502769128,0.129190707124541,0.173304469937262,0.0873981350585891,0.111225657808588,0.0987545355045171,0.103833463869182,0.153572039310923,0.0880632546898311,0.108233826666776,0.123177161676918,0.0929589570137375,0.0987086558935072,0.0967257603788878,0.0590490418735691,0.0879874157754924,0.0724897571850613,0.0965102487159085,0.0911380941189349,0.0914802360408257,0.0830676358097053,0.104494859475205,0.0533218954854742,0.122553609411376,0.107007208296735,0.0655707627629694,0.0884506762940589,0.0819082479064506,0.100397042564374,0.0935433913104815,0.131843655132748,0.0684641265283306,0.0885830451297059,0.134517177516591,0.0694420981292105,0.0538372292146908,0.0542830308741745,0.0686436843500566,0.10126730155901,0.0431747370824593,0.0825356583511721,0.052277205550049,0.118775556873771,0.0976645657478226,0.0466052502204458,0.0720444507867948,0.0535574926473441,0.0623740009849405,0.0593406604574414,0.0782409403332419,0.0588175563003761,0.0544217143874209,0.0558861741215378,0.0798007384501069,0.056336126039268,0.0755978014134518,0.0704834199431699,0.0670991443516498
"8","Syr_Darya",0.0513107938825106,0.00145705392892348,1.73633380459199e-06,1.22485364990496e-08,7.61208412190256e-10,7.33178554835814e-11,5.38260756205097e-12,5.73463133803633e-13,8.91722915746834e-14,9.8263582213015e-15,2.55241347765344e-15,1.00961023110006e-14,3.2559200811747e-15,1.00772530821588e-17,5.51817723426484e-13,1.30159093679049e-15,2.79340958753062e-18,1.00170625060925e-18,2.0753540705747e-18,6.84790930944443e-15,7.04573685228334e-16,1.30088421050068e-17,2.53857253938235e-19,3.23213978685027e-19,4.02520995753821e-16,1.64178395507061e-18,5.34018389971005e-18,6.04379986532894e-15,2.30283002858397e-16,1.80183928530066e-17,4.16231431178446e-19,2.06900146125673e-13,1.59714285321525e-16,2.31500407704614e-19,8.07335635318815e-16,5.5620924486785e-17,8.8302225435771e-20,5.11076275757074e-21,6.42198497274715e-16,9.17766754252858e-19,3.0931888450684e-10,5.92757716415952e-11,1.04308096716262e-09,1.93119104098199e-13,4.70023776239409e-16,2.97024393078603e-11,1.09638837404630e-12,2.09948332728786e-10,1.0529882831202e-10,5.20944020779965e-12,4.21623125911894e-10,1.2739593958296e-12,1.575865498358e-10,4.00697602634644e-10,3.13383162535073e-13,7.13578723637185e-11,3.08333072647478e-14,5.5050123688576e-11,7.79044248816703e-14,6.40365871230882e-11,3.58044131299163e-15,6.26210999217677e-19,9.94852697825736e-08,3.86372842590696e-11,9.75412514311829e-11,3.92988765346606e-08,2.12778865310394e-08,6.67970849866257e-10,1.52594277259558e-10,1.68625982586129e-13,2.14158359775194e-13,9.02477420188515e-08,2.36671372251492e-09,7.9518183541837e-09,3.13842197569865e-11,3.60648594836494e-10,4.32864027344418e-10,1.57112630492657e-08,3.0154455802419e-08,6.41179230011283e-11,4.68895576138266e-10,2.55022707895729e-10,2.59552617554879e-10,7.36702288861407e-10,3.4539377330597e-10,6.59128861387981e-10,2.01006856555519e-11,5.19079067144505e-06,7.9532923264819e-09,1.71128014765472e-10,1.51865006441432e-08,6.54855489942881e-10,1.72959176617335e-11,9.05146372092064e-09
"9","Salween",0.00236292711903662,0.00233598343732054,0.00231748732886144,0.00212428834428747,0.00281258426945802,0.00233265156073192,0.00300082064819614,0.0032524857125287,0.00342850671888679,0.00287736787684521,0.00257436847110855,0.00238080086945912,0.00167227933801186,0.00223827861741211,0.003111445236887,0.0033799900917794,0.00224620215303319,0.00300804942064775,0.0023625370504227,0.00157352440961552,0.00199891162216588,0.00206722111974709,0.00233835833579677,0.00186661220319135,0.00164440863837937,0.0017137170002368,0.00281703305232045,0.00162685270729508,0.00257869054928567,0.00180179625486089,0.00248055024955,0.0019901935541858,0.00172896694082393,0.00184683451904561,0.00177869283592424,0.00170250147169136,0.00172405065763359,0.00174632937922069,0.00180597312965791,0.00101914835925934,0.00172288482991978,0.00168283954879706,0.0017348062242084,0.00210309468148448,0.00098596895282042,0.00131395145500664,0.00136619611194221,0.000928321588341504,0.00121310468206915,0.000969985859390511,0.00064964925470612,0.0013923921898154,0.000876928821460173,0.000988142051928756,0.000928128098643096,0.00114082386944245,0.000762013365226702,0.000867572399186256,0.000571538616829564,0.0009173395722744,0.00087147331190278,0.000843679770393383,0.00071888596703135,0.000615062814631304,0.000651647926864983,0.000531865118133387,0.000809470270990374,0.000372460236937749,0.000540663477088859,0.000492652028505716,0.000393788754359169,0.000360598676800468,0.000402058863613711,0.0004586108550076,0.000486106384128557,0.000213066437604694,0.000343573021148666,0.000235447999942773,0.000369394960887313,0.00039013927658619,0.000283948819195788,0.000281457103145978,0.000335482580150131,0.000257351722366503,0.000259836020954828,0.000286307341207363,0.000201139610222741,0.000190968434264347,0.00018549032006182,0.000255500843592374,0.000267304026360611,0.000281197889044471,0.000180199732321674,0.000193744550641356
"10","Tarim",1.02492091225019,0.805743430317641,0.561475076436374,0.648463450548997,1.01219651551783,0.637019997252834,1.15754905102445,0.880376736715428,1.81529515059982,0.558846074682762,0.380973233299844,0.455653180783162,1.19477067468943,0.527401160837386,0.361420127278437,1.13188378430309,0.507392311184219,0.711676519008101,1.3294590092613,0.626007129633547,1.32320303454828,0.686363970726311,1.17211492934801,1.62505639636128,1.6839843602824,1.13983776956416,1.61659188979467,1.95425281988068,1.3821373936125,2.09126794314279,2.02255403921749,1.85889817102062,3.3098740208768,4.04112330593123,2.37213957645399,1.90929599382893,1.48101404979584,1.60012196992321,2.76502123069695,2.44813572422046,4.993676507592,2.83864740694836,3.44116713542105,1.94652406446624,2.22867654528639,2.92243641714128,3.19310367464605,3.57464668873929,1.8779640412332,2.50970637803392,2.77500119512993,3.84009811403646,3.5357961455665,2.69977707515088,2.44584726070032,5.8073772420023,2.8227409862629,2.53641340726728,7.29628683170744,3.83029336863642,4.64337418238753,4.48014689633708,2.75026070620081,4.97522056012857,5.24559242514123,4.8282044866734,4.39548420514075,5.94762414900506,4.03201957792683,4.25623759059477,6.53042064405744,5.16571691175777,3.14705667846986,5.58948052533561,4.76199259840244,7.54686005304361,5.87132982941899,2.95204264334292,3.71783659323865,7.02688806583697,4.47532347831076,6.56062703361746,7.88540338404548,4.74121440695798,3.81029822331397,5.2059393712601,8.37834479881554,9.15967413777358,7.82745589260208,3.33909606860471,4.18545650416812,2.72525043150988,5.38680059252329,3.21299294919789
