Basin,Mean,Stdev
1,2.79690780630324,1.02186715560634
2,0.000284552212641307,0.000125764400122538
3,2.56274983388438e-05,1.27536641330766e-05
4,0.785263475161916,0.262846718342879
5,24.4088044558338,7.4630468893495
6,1.27619147551604,0.932793294109424
7,0.0522840283039039,0.0131216285047167
8,0.0881596763868464,0.0742586267551746
9,0.00107097485534257,0.000268276590627128
10,5.63765418438491,2.08677832085765
11,1.37397596543446,0.632041503819569
12,0.002509351851141,0.00120735950408282
13,0.0719578696324023,0.0415370588891376
14,0.0773832615907742,0.0413876576228989
15,0.00239970372330413,0.00136302253567289
16,36.5981128626151,10.7630492254601
