Basin,Mean,Stdev
1,5.53013018540176,2.40570169086517
2,0.00140299363634632,0.000526372045561656
3,0.000105947477219657,7.77234145556562e-05
4,0.846167097109935,0.303338889585281
5,25.8471509678459,10.5018263890416
6,2.75542808513094,0.939323237574803
7,0.129330155392322,0.083172732326512
8,0.56741564397287,0.192778891196965
9,0.00536464269132952,0.00163601501484439
10,3.76917148049429,1.28821753333033
11,2.94928836000954,0.939972919981368
12,0.00389940925901348,0.0028986360040708
13,0.126087762260823,0.0629824909300787
14,0.250660722187972,0.1285195182672
15,0.0142977701929012,0.00438130192176732
16,42.7959012230632,12.9244046284661
