Basin,Mean,Stdev
1,6.53987885383875,2.19626715587783
2,0.00114499554315067,0.000480963015539732
3,4.47485566450527e-05,4.20117086265611e-05
4,1.1077065610243,0.321721037058676
5,32.8916527780275,10.4552327156901
6,3.59026088266193,1.5501974586496
7,0.248721898093136,0.140878733233233
8,0.519645883290524,0.337680114971905
9,0.00347677776378882,0.00117194754250913
10,8.9369986783956,2.57639646744148
11,2.39009445544854,0.882149684169777
12,0.00665025770112743,0.00459164255120525
13,0.133988359093725,0.0676155248512174
14,0.238248049121833,0.153863892876492
15,0.00492760097676826,0.00258701917933758
16,56.6134407795373,14.0966124455594
