Basin,Mean,Stdev
1,2.73340181096943,1.63231996360176
2,0.000758755965398114,0.000193734403539462
3,7.02129820686496e-05,2.02594761560269e-05
4,0.400010524303946,0.115910409125271
5,13.208861488319,3.60890159080725
6,1.8758381342859,0.60383605341718
7,0.138565475771961,0.100129169366558
8,0.396731012568515,0.136758336259676
9,0.00290549924394437,0.00055413882551264
10,3.78928018634812,1.10419448912476
11,1.67832560370572,0.595136946863787
12,0.00227384243512121,0.000932025796899809
13,0.0889443064222852,0.0348425839122624
14,0.124237553356025,0.0626620009005179
15,0.00746436862198327,0.00339114147149342
16,24.4857261386129,5.36280799210359
