Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.184582269888052,0.104863871913776,0.0586886638620313,0.0854094086206324,0.338124317999672,1.14218020952059,0.331201327781434,0.613281446116579,0.771709068639534,0.332226881555417,0.196097168768022,0.136995991931771,0.0672646088627108,0.0432897033054483,0.0253118962355385,0.0253091871246278,0.115595753004092,0.342039955961667,0.262164520770214,0.453503446385249,0.441159608081335,0.186422652004177,0.083358972094171,0.0509891917107611
Mekong,2.68573234485752e-05,3.87146793980253e-06,6.21377290297126e-07,3.81519020770082e-07,4.02870642963344e-06,3.43396865978627e-05,9.28205665377273e-05,0.000115271802741226,6.90905640966369e-05,7.49346598259053e-05,8.98387587183684e-05,6.38154142596653e-05,1.93178971785903e-05,2.35479834146909e-06,4.34287065655719e-07,3.17017206286781e-07,3.06378109171212e-06,2.20373237114704e-05,0.000104350086933284,0.000110118786078014,2.44672949407389e-05,2.48025969750197e-05,3.82640635438929e-05,4.74131249981792e-05
Irawaddy,3.3824665003e-08,5.6181626852009e-08,2.60071497574389e-08,4.62050792484574e-07,2.37903678688052e-06,9.58080239877042e-07,1.05228025906462e-05,1.19894177880302e-05,1.10959373255266e-05,3.13637335565054e-06,4.15793721418861e-06,2.873643079846e-07,1.8409521287499e-08,7.23798889897426e-08,2.12917019912717e-08,6.24405294585446e-07,1.96219375673434e-06,8.07594066394852e-07,6.32017528376586e-06,4.95820716492084e-06,3.68679946043067e-06,1.00270292146646e-06,2.70664270291338e-06,1.81214627427265e-07
Luni_ext,0.026585582626292,0.0264222853935065,0.0293820633138105,0.023334260086471,0.0109173332741303,0.0140122262937138,0.057411992295813,0.12921859473279,0.208167294572095,0.104974356427509,0.059636977671009,0.0284126208522733,0.00806861199315639,0.00893986116887428,0.00839540594112945,0.00651073366682348,0.00261786934888523,0.00494226110144597,0.0250040251550078,0.0388740904906739,0.06460105947219,0.0514948577662918,0.022121076247445,0.0119107938253641
Indus,0.502549870249432,0.430088960253177,0.313213272480272,0.152753567714455,0.125286295731507,1.27450852863706,2.67678853970185,6.06915497888968,7.30297925910939,2.48850465913851,1.18250208927581,0.216096212451827,0.176577107470738,0.181337819494667,0.105553955215355,0.0562230591853398,0.0514782727231566,0.573523987169467,1.00237149477607,1.63092505152106,2.32561762136746,0.661332541964154,0.30955152152864,0.0796030028578203
Amu_Darya,0.00261013221598285,0.00455941772126952,0.00539142754940683,0.00924718070876701,0.0275738414020035,0.0692906421208011,0.312274085057456,0.660885769799155,0.466934518920163,0.166278541845765,0.0168193012973137,0.000564177609838146,0.00156471645596955,0.003209928923575,0.00408146174412662,0.0054914546311782,0.0144380655341862,0.0254728441801598,0.129260267314473,0.20478975366998,0.137021920500604,0.049811794997302,0.00806127594821057,0.000396590512847568
Brahmaputra,0.0013960652018563,0.00154472606131361,0.00245364147400782,0.00183972767046985,0.00948919187409124,0.0268760478543748,0.0358953101472524,0.0135234159701081,0.00659002715263417,0.00621949064702799,0.00261849228104214,0.00159442415467496,0.000871298647323278,0.000982843428781001,0.00170930835915634,0.00131161936156918,0.00431607485395054,0.0244387843151387,0.0279320816490621,0.0103880491462082,0.00261291957488215,0.00485036865197794,0.00272840682035817,0.00123926205485535
Syr_Darya,0.000284654695256193,0.00046307574982341,0.000800440108045467,0.00133431572155835,0.00293613338170926,0.00894759904923187,0.0562861682902004,0.119411284656565,0.0824791632011691,0.026566706792548,0.00087177264522927,6.50370798364262e-05,0.000290243820619393,0.000418474949113409,0.000729527595744168,0.00102381608748206,0.00199614231690777,0.00459979758154669,0.0221033341402836,0.0355148109657226,0.026341755059092,0.00942021575442298,0.00083566578805149,8.95045422294242e-05
Salween,5.40597220513946e-06,8.5813556830882e-06,8.22110289620905e-06,1.92711649180708e-06,3.5886721271612e-05,0.000323604445736694,0.000586957313650932,0.000643563352529361,0.000359283060019525,0.000108397716790318,1.9875522710455e-05,7.31501850128798e-06,3.27803597724664e-06,5.66577292926824e-06,4.44849819556165e-06,1.3481987309567e-06,2.51780258412097e-05,8.67730591375593e-05,0.000195047191049657,0.000198188243694784,0.000104386398697773,3.59269982810681e-05,1.51358049391758e-05,3.07158054146462e-06
Tarim,0.0034769462581401,0.00397888497662185,0.00376218208852484,0.00125401008608842,0.125484882610215,0.468394604891807,1.91971659070462,2.07384206929255,0.505935638764253,0.0350247716223696,0.0026114219351116,0.00436842175952035,0.00141374449671029,0.00136639033503239,0.00137849685780427,0.000724805721139986,0.0639941915082359,0.201334214029775,0.584003897198008,0.369166864957872,0.09472040544507,0.010145486510256,0.00162314833317882,0.00156724849594186
Ili,0.000615282232849989,0.000782881546241999,0.000540823934751377,0.000145748706162644,0.00763706733564323,0.179649507929523,0.812255028008791,0.703143974276638,0.113816524938202,0.00623411236952141,0.000455640123943867,0.000261590833488829,0.00047057863871005,0.000511172765140805,0.000452754280332986,0.00015609728212823,0.00874671213351201,0.0777934742867021,0.353832509184565,0.246745607937917,0.0384190240146446,0.00278669692049358,0.000366878902356097,0.000219297266715749
