Basin,Mean,Stdev
1,4.84502102903779,2.367985615742
2,0.00144677776846697,0.000585149740823071
3,9.89633856786611e-05,2.99454139416982e-05
4,0.614842412379117,0.152024753837372
5,20.1922872545688,5.03939136563153
6,2.73081890285723,0.978663685774075
7,0.148908429307667,0.0995381788514383
8,0.640530014337505,0.283751692116485
9,0.00474891132666997,0.00124345965695352
10,4.58552463871642,1.42389951812929
11,2.69814927777502,0.997109124031789
12,0.00270121043264523,0.00134161665920835
13,0.127746233166089,0.0500798038990287
14,0.250765070545956,0.138932886576604
15,0.0188560832814643,0.00688857812139149
16,36.9193258837729,7.75463398705702
