Basin,Mean,Stdev
1,5.56888511692012,2.48048541485084
2,0.00150606356657177,0.00035673329775621
3,6.55097929414418e-05,3.19765280327648e-05
4,0.770666802498415,0.26672063431279
5,25.114617449949,9.65478933650311
6,3.52481890409168,0.801254177130682
7,0.154627763808912,0.110046717180748
8,0.680436817335088,0.178909590537499
9,0.00550292957770843,0.0012765805923591
10,5.13935080705723,1.16838945126523
11,3.72471211350458,0.944979559966409
12,0.00505232375383029,0.00308050311979475
13,0.192706277370554,0.059441558594959
14,0.37377945038324,0.167973642282229
15,0.0207576165613354,0.00656483269481198
16,45.2774859461712,12.0637545399498
