Basin,Mean,Stdev
1,4.3749913786542,1.47107259216048
2,0.00149029307311324,0.000873358523023726
3,0.000131629049153002,0.000134109853885903
4,0.536842074936697,0.158076819099861
5,16.7950081789687,5.32318740461343
6,1.45480780689938,0.359975735307577
7,0.12613647860995,0.076803198256342
8,0.399949295564264,0.105731162772314
9,0.00346003867883535,0.00109676405861815
10,2.93201539184665,1.08947821448099
11,1.76316802412467,0.428123764930991
12,0.00164507351305637,0.000624727933704565
13,0.104891753200714,0.0592863641934484
14,0.136423478850394,0.0707575895557206
15,0.00940652104759935,0.00409842076104684
16,28.6693593571722,7.72206149734794
