Basin,Mean,Stdev
1,4.07626636556675,2.14588367261978
2,0.00055441575741919,0.000241362446552601
3,3.73025832039056e-05,1.04358982967277e-05
4,0.731386942432961,0.215035048681031
5,22.0222723444014,7.03764362963115
6,2.59517581508836,0.850204342006435
7,0.059483697347343,0.0218265091999814
8,0.414694061443243,0.146642704664749
9,0.00229272957162587,0.000591271000011405
10,3.88323257154283,1.23784362235016
11,2.13254916543641,0.73083625505801
12,0.00352220192702081,0.00209396896309556
13,0.0476819232683926,0.0313200466903385
14,0.151557131884238,0.0760033004330179
15,0.00543629825543719,0.00215645948298959
16,36.1261429665067,9.45006704784334
