Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.440127445000498,0.252500270529051,0.126037298967066,0.146681687391218,0.254881403084112,1.43921245787709,0.286175877644272,0.401113870720557,0.766265010189752,0.388264339954285,0.321657052174585,0.259415425839205,0.0867571731961835,0.0356504248705769,0.0206434822969311,0.0387220392145042,0.105934286941852,0.35084852949866,0.0836389512518241,0.074953444979309,0.164038130952946,0.0912233138382804,0.0561205607471042,0.0529692342262377
Mekong,8.83831975235803e-05,2.00191928575876e-05,4.27905406388793e-06,1.44540251050249e-06,1.17635074918737e-05,0.000118909917092275,0.000325578663201898,0.000686289519394852,0.000455748729381341,0.000401715606370263,0.000348252882793077,0.000210122744545744,7.45564477801163e-05,1.81237155318131e-05,3.84012136902156e-06,9.69836300629936e-07,1.00387532692967e-05,9.26411975387035e-05,0.000301361429246741,0.000720912914351111,0.000412704115842233,0.000276318378474278,0.000222050764478919,0.000179959422611865
Irawaddy,8.40394055479905e-07,1.10150709116039e-06,6.94921655944061e-07,7.01499748079707e-07,3.40757507252357e-06,3.56167866706412e-06,5.05627550537161e-05,6.40280571071801e-05,4.50251111220435e-05,1.03776377667641e-05,1.01825610105346e-05,1.32890708640478e-06,2.17551790460888e-06,2.84619917686127e-06,2.07968460532496e-06,1.19737921796936e-06,3.90117019363822e-06,7.35347415883939e-06,8.83635045381342e-05,5.76146735419127e-05,2.62236979108661e-05,4.35331227913187e-06,8.68070160801974e-06,2.09678876825263e-06
Luni_ext,0.039495111978461,0.039784564615631,0.0446466415807525,0.0414236495384921,0.0195469449460166,0.0139829133439834,0.0487555542945176,0.131435200283838,0.194811896795371,0.119815741729457,0.0706532519673506,0.0343746788502823,0.0107404818566751,0.00807566965868205,0.0105174802188331,0.00794937359617134,0.0033546100830245,0.00628265253942862,0.0332436521495249,0.0490330330677947,0.0440542005332285,0.022772270856426,0.0132387555563823,0.00996659561367616
Indus,0.730928724648188,0.576228849987125,0.460020325654762,0.264260597071378,0.155151345822074,1.33382817695503,2.62981853093058,6.17769796671822,7.13771686862572,2.63246984897237,1.40984583969966,0.252340535010771,0.190818216501512,0.17338771252465,0.186479601527093,0.0906681123961991,0.094807235011078,0.884195960880106,1.47527406710558,1.78897413482474,1.46242280004003,0.454588807649472,0.268690473229153,0.0779445809353425
Amu_Darya,0.00458987602146181,0.00327708564360816,0.0031650420106467,0.0106352804981814,0.0380362851513724,0.107046546176072,0.559826925140891,1.11624592037239,0.803956745645099,0.268072364036064,0.0151775870711824,0.000702650327326867,0.00567583043924277,0.00500394950806015,0.00373944728019154,0.00593921610049002,0.0204124502672221,0.0578451248066632,0.220444791988736,0.429879245150078,0.250133430710819,0.0759612827303222,0.0117932621230185,0.00153611935253605
Brahmaputra,0.00128590647486576,0.00143803093487736,0.00193664731885408,0.00143004483087885,0.00547047228988464,0.0221309921056198,0.0302072507422248,0.0249902161969244,0.0144618343691567,0.00829625696725318,0.00206296312867834,0.00169743333733756,0.000717626710953434,0.000624156769145136,0.000664981384997428,0.000572377003618696,0.00412236847444026,0.00874330807743037,0.0106442475431429,0.00971484788390035,0.00749381434437462,0.00510040648569407,0.00162220079610765,0.00115552379376699
Syr_Darya,0.000351045706283418,0.000368589670581467,0.000389125806226664,0.000995085475826211,0.00456760678060161,0.0163810816623089,0.140494557376907,0.265706588441612,0.175994375555299,0.0528198769287937,0.000869107989335837,6.30047419678281e-05,0.000308147679753025,0.000459009674606264,0.000470528148169402,0.000973985919388029,0.00262115828756843,0.00904779309095338,0.0561857746174553,0.108959085617488,0.0644620523450883,0.0208725605673384,0.00112216978655274,9.23266779504559e-05
Salween,6.93543481077235e-06,8.97654718015689e-06,8.22821796720289e-06,3.05182250639464e-06,8.02600989239579e-05,0.00113433283211804,0.00204223662706658,0.00236387056676811,0.001461841062304,0.000411817445820379,6.56854782964266e-05,1.4992083143985e-05,4.76964975307601e-06,4.76457876230558e-06,4.88267843256507e-06,3.49057258536114e-06,6.97406554213847e-05,0.000511744322317256,0.00116178388816045,0.00128138082880413,0.000665190271999251,0.00023537604343385,8.73167597388466e-05,1.80377094107065e-05
Tarim,0.00292398457031208,0.00350257735304738,0.00300155504704137,0.000975322682322588,0.0858952721847748,0.357129136381767,1.79576808051193,1.89309686040131,0.453228031986008,0.0267223993674025,0.0023152688650138,0.00419082808039543,0.00154926732560532,0.00116352774775992,0.00108766219292845,0.000807603775839737,0.0350564441710676,0.132150871436498,0.466966402499414,0.493150483642221,0.124188049266398,0.010576949624482,0.00116684223728519,0.00157725188118335
