Basin,Mean,Stdev
1,6.77330255830262,2.15121690274395
2,0.00128822337101991,0.000738611798297509
3,9.13766810822142e-05,3.66206376160555e-05
4,0.903694342441135,0.235483253314265
5,29.2042633563217,8.00751156457888
6,2.72031267795402,0.683840340753922
7,0.186225904349464,0.106478630576229
8,0.701760612011826,0.20403641968922
9,0.0043997348247577,0.00145972612183144
10,5.80399244095234,1.31050088101032
11,3.26864933151143,0.801490938156192
12,0.00313345038617096,0.000735396104480811
13,0.149182995558774,0.0696843589558881
14,0.266841945360106,0.114819867834751
15,0.0148806473369952,0.00484663779082112
16,50.0562691358846,10.6055587335222
