Basin,Mean,Stdev
1,5.18489913811151,4.12825264736664
2,0.00172434580711031,0.000436365982914215
3,6.95129492536249e-05,1.94416162021618e-05
4,0.753196700396487,0.332095761193835
5,25.8738022661918,13.4143312551462
6,3.24538339758976,0.764636046071718
7,0.139446741755774,0.145936636450945
8,0.596879878883735,0.16040596596498
9,0.00590267135403837,0.00161332129770727
10,4.63318343842911,1.228677485642
11,2.81466120484614,0.677086259472539
12,0.00409330450145838,0.00314317662045165
13,0.18601334041849,0.0661090986133966
14,0.32935408074897,0.122115484108815
15,0.0177330045178882,0.00787987991608224
16,43.8542273698277,16.8754758534269
