Basin,Mean,Stdev
1,4.70158897935662,1.418863830368
2,0.00131534855078532,0.000441849985731526
3,8.98424849277848e-05,2.67591551435399e-05
4,0.632404733838792,0.224656532737573
5,19.3549567921007,7.27226496435972
6,2.42259777424016,0.966484729199896
7,0.135546952162427,0.0726229046444142
8,0.520971277679068,0.222602874347424
9,0.00544903591755299,0.00140494268224815
10,3.41708783579905,1.52570512411598
11,2.61455563641585,0.990417892999719
12,0.00308562663455396,0.00248865614399395
13,0.13090498369835,0.0966279655279141
14,0.222422673221136,0.141471233301133
15,0.0140391286594633,0.00566979926138638
16,34.2307450553618,9.97321429083498
