Basin,Mean,Stdev
1,3.55087233582318,1.08578234498908
2,0.000570847835906818,0.000237560066105085
3,1.1800538125583e-05,6.33038879961966e-06
4,0.816675943983929,0.290566082334851
5,26.3128291386703,8.69691227328557
6,3.73761601109144,0.950571054204835
7,0.0821795316493637,0.0497100656007203
8,0.402836000505632,0.142343619712688
9,0.00223598141372721,0.000805941407336222
10,7.20688179106245,2.07178303384497
11,2.35041860255052,0.821350628869692
12,0.00639048961857198,0.00319167064690836
13,0.0972651045039284,0.0510397007384976
14,0.256161267208019,0.119354770612782
15,0.00921328544007905,0.00352448355363297
16,44.8321581318952,10.835755112545
