Basin,Mean,Stdev
1,2.95257950397372,0.700843324506287
2,0.000501198338786938,0.000289759804096825
3,2.4382713047677e-05,1.62475037924567e-05
4,0.590464551681163,0.193146848696464
5,20.0630576281614,5.97871808355534
6,2.70767976066881,0.934175650789837
7,0.10872470572651,0.0857639386273387
8,0.286812394155494,0.1848873252235
9,0.00208597190424253,0.000710258027343527
10,7.36340295005673,1.96508446516368
11,2.04100077102236,0.840617968606456
12,0.00393798387833025,0.00129347654367536
13,0.0641605852169004,0.0378439377338337
14,0.159244677633513,0.0878050390406983
15,0.00392135475693262,0.00260335049512431
16,36.3475984198879,6.91873905967407
