Basin,Mean,Stdev
1,4.31549246668834,1.5166955490544
2,0.00122760778737256,0.000286920405853978
3,5.01143360142877e-05,1.41573383411856e-05
4,0.632886422434184,0.198362314858838
5,19.7356813087085,7.08936678277139
6,2.10916770317168,0.615444337801161
7,0.106718487964168,0.0774109342902531
8,0.415075085852807,0.119074396775958
9,0.00496106432470899,0.00103330842766122
10,3.00281877871216,0.921693419484396
11,2.48546671456204,0.898778053088748
12,0.00327764263213644,0.00155282182794658
13,0.128421885007142,0.0549668387724398
14,0.240850810843219,0.107229723725429
15,0.0175171915976085,0.00363435166575996
16,33.245478977633,9.01356529767936
