Basin,Mean,Stdev
1,3.68458087157941,1.14500070911272
2,0.00063389848946366,0.000223281906019472
3,3.21299695302166e-05,9.11542445544105e-06
4,0.59972570709319,0.193208807608551
5,19.9855435377876,5.50715098233403
6,2.15203630493711,0.698329013454558
7,0.0994111026076479,0.0405679544252841
8,0.315610790605098,0.144001887063713
9,0.00178502268668834,0.000350942299743077
10,4.8359295041886,1.03348694848612
11,1.42109265622614,0.488559250244352
12,0.00192416186465354,0.00057003628624927
13,0.0774217648802759,0.0441488225577258
14,0.110357186303663,0.073633300033494
15,0.00367878078484084,0.00234794540647938
16,33.2897634200039,7.36621728706471
