Basin,Mean,Stdev
1,2.82642927530985,0.896802304133046
2,0.000749870662889231,0.00023710130710965
3,2.99066439855684e-05,1.10127653279944e-05
4,0.516815725259161,0.195574768679303
5,16.7213990695559,5.97145190755231
6,2.33400954098393,0.600707362627053
7,0.0689892163518946,0.0336290169203765
8,0.373209708315733,0.100945484416728
9,0.0029379173323925,0.000792145726202466
10,3.66854113960496,1.12135210209985
11,1.99278690595699,0.508563119480765
12,0.00304413409938897,0.00149031886551324
13,0.110486449349198,0.0548744057315547
14,0.169248176477504,0.0827801241423245
15,0.00836623925311449,0.00325735178432626
16,28.8484461240556,6.84535660226673
