Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.315867089860439,0.18502904182095,0.0999488041801244,0.122898050592891,0.345884484476595,1.86222343504707,0.824383813783833,0.814785348842145,1.1025248015359,0.444983076415992,0.300558753233612,0.222784712470064,0.112652073105014,0.0763954592091623,0.0478540127105772,0.0527956413566883,0.121992826060642,0.654031169958959,0.783264495094217,0.654695263749541,0.716499082091739,0.246854876559405,0.102343744830528,0.0669308781706953
Mekong,8.47945755836721e-05,1.50838608533926e-05,3.04862246788798e-06,2.21310570430788e-06,1.61569708912716e-05,0.000151060378676597,0.000203407561507078,0.00027318893687331,0.000233534587697347,0.000286864146889456,0.000314594362660467,0.000196457496101142,3.86469917281586e-05,6.05734809158278e-06,1.36127898748274e-06,1.39777553653437e-06,1.01413304829065e-05,0.000112404954252655,8.57003917672684e-05,8.27889964075117e-05,7.02143763450012e-05,8.54933093832179e-05,0.000109170100917178,8.50858529305156e-05
Irawaddy,1.06331715424704e-07,1.09035304863989e-07,9.06602955269273e-08,2.87509413318439e-07,3.94556300333085e-06,5.10915095033235e-06,2.84311528677263e-05,3.2197319976761e-05,3.17138104041221e-05,8.79716528984446e-06,1.02054908155674e-05,7.25789787100996e-07,1.55199397990523e-07,1.25882674400325e-07,1.89085563232326e-07,4.27023610779165e-07,2.54226907149524e-06,1.3424378896898e-05,1.17553516910403e-05,1.00580000730542e-05,1.03413898226314e-05,3.32730020569596e-06,4.81578448600648e-06,3.2935703599276e-07
Luni_ext,0.0368780765949747,0.0359470994547209,0.0378142930278659,0.0333983340722494,0.0172904225817095,0.0165830016506011,0.0644025141540628,0.169534170813034,0.248595618378322,0.120502883673865,0.0787167617752776,0.0394740973883077,0.0114621780404776,0.0133127624580047,0.0119650046509749,0.0111027201075894,0.00500599863996799,0.0070220370301171,0.0264195480419888,0.0777855088077742,0.0935087393211505,0.052420398073552,0.0293374047685153,0.0163369498582845
Indus,0.639221209084848,0.487956835638556,0.345864452579197,0.206288252103684,0.126733172261722,1.38730049212367,3.29342767354884,7.55034244388027,8.32608992088688,2.88934553815031,1.6330086988526,0.272398559634496,0.2092654743213,0.17583063471705,0.121759926677114,0.0708201643165371,0.054431747763646,0.493456686271998,1.74183879468224,2.94150846578472,3.50518032812847,1.06138347813039,0.577148998549125,0.103964846893354
Amu_Darya,0.00469873060942804,0.00339391043577274,0.00274114918324564,0.00468297131392337,0.0283504208198023,0.0866093660896336,0.477897269416695,1.18407919739538,0.90349956080617,0.317068809571131,0.0285866626097288,0.00149435075552349,0.00394661547198266,0.00377483277792494,0.00376347890107575,0.00373547145929138,0.0178762755461425,0.036662007876821,0.195810896732355,0.391693388062379,0.255567629478934,0.108019902044219,0.0137484476994812,0.00121405986055404
Brahmaputra,0.00278498485646878,0.00232487388693199,0.00282954401814585,0.00178713164157873,0.00976619697079408,0.0357892384601041,0.0432751673326101,0.0261507957149916,0.0179148378751205,0.00836226950302309,0.0036511987526994,0.00391386945065428,0.00150876111918538,0.00124569371956885,0.00203931757028151,0.00147273699289197,0.0065133029093582,0.0367669521893003,0.0323276474182187,0.0122364097481733,0.0125944044938384,0.00552376083631628,0.0035078436328957,0.00253012755243976
Syr_Darya,0.000341110202297011,0.000292754704545517,0.000387428488134267,0.000443464438693087,0.00254602389881257,0.0101519868559042,0.0966468664481478,0.229484413387129,0.176959072459274,0.0562496261674089,0.00159729618585067,0.000108358086059882,0.000394134524566872,0.000386252796095304,0.000744749472128296,0.000496677693989667,0.00275521221010336,0.0059273894988366,0.0351432197642775,0.0705480790752385,0.0527859215224968,0.0183469700918701,0.00208178049918573,0.000141724372508323
Salween,1.01425109149192e-05,1.50960399258727e-05,1.10973434442956e-05,3.68971173041716e-06,2.86509440780341e-05,0.000935631881223345,0.00166843065645389,0.00197539086201531,0.00129354145995601,0.000353366645905284,7.07823785385517e-05,2.36785565481489e-05,6.32875246434144e-06,1.10436061582524e-05,8.71853223033058e-06,3.92957830751011e-06,2.23338002245631e-05,0.000379326015073554,0.000574920543006768,0.000666362078175301,0.000509999692650497,0.000132814555511204,3.23844267878173e-05,1.54835477686209e-05
Tarim,0.00265789959829251,0.00415691513709045,0.00411623980608572,0.000687698449604015,0.0882971926780907,0.340628400573063,1.55380951492057,1.87730080345732,0.553177814907369,0.0380931422675414,0.00270849332708565,0.00365443087899129,0.00203484761083338,0.0022474766798863,0.00241955863094745,0.000622697697876256,0.0472236859457406,0.164469227947297,0.543524066450482,0.636310935810219,0.174227050328429,0.0158973552432317,0.00168187647191433,0.00158232512773984
Ili,0.00161535550745051,0.00190464602752073,0.000618711052681301,0.000213398028629732,0.0162645425437725,0.327557512780655,1.34134785693469,1.31767822168714,0.256412124986681,0.0129487120033117,0.000568067502086331,0.000661676712545625,0.00118457152714428,0.00115665864312169,0.000615646188843808,0.000315604421802941,0.0224960286889963,0.119770867621557,0.370412345405307,0.333663313104704,0.0692814702522488,0.00528929898172483,0.000396218387388676,0.000471144427337586
Inner_Tibetan_Plateau,9.82402937369878e-08,0,4.7731314604486e-09,0,1.59502429240876e-05,7.11022568458758e-05,0.00160159882685148,0.00161461635704831,0.000707232480728924,3.8829356922628e-05,4.60603359897505e-07,8.32395524715442e-07,3.74739382057405e-07,0,2.61435177082528e-08,0,1.09812228408503e-05,9.82751314921461e-05,0.00102047704825724,0.00106687788423735,0.000478462577123506,2.84250635168361e-05,1.77842708126224e-06,1.7479143649812e-06
Yangtze,0.019928280004439,0.00906711137406311,0.00291971777051574,8.77274855074283e-05,0.00124021160536887,0.0053888004961416,0.0221071935483825,0.0231230419155772,0.0333054908801265,0.0155186218642866,0.0500343605378839,0.0315731582421557,0.00911926419548823,0.00423291253872953,0.00136985677497616,0.00010332838037511,0.000812726088311006,0.00320317686306052,0.0107806262535274,0.0126035658121504,0.0192237100123225,0.0085493551040316,0.027157799000167,0.0147200187738105
Inner_Tibetan_Plateau_extended,0.00038402988246243,0.000408008093069072,0.000301079208293952,4.49369383205912e-05,0.000339390097732612,0.0214315373490969,0.0998511789978206,0.137953589183328,0.0295305759138155,0.00258878545400029,0.00016478888685014,0.000417532358848292,0.000311995122866571,0.000351717344942791,0.000176170749167136,4.50605216787982e-05,0.000430469993580058,0.0129323471780149,0.0559126736926052,0.0754665967847603,0.0176425822102637,0.00246462545063074,0.000171540102440369,0.000372533863600867
Yellow,0.000449332154632443,0.00044803455424601,0.000538234412614138,0.000195012036379274,0.00166077400676219,0.00203052762944409,0.00381657773788587,0.004967240700114,0.00134341878762276,0.00139942541909811,0.000119818512053141,0.000245750601565425,0.0003351582364816,0.000343017094574843,0.000411376941515576,0.000209109453476248,0.00106699701541358,0.000966606432628764,0.0014559031850494,0.00203130867975153,0.000779217832101107,0.000801927038786775,0.000124491839033941,0.000189359861534973
