Basin,Mean,Stdev
1,8.02873204568935,3.38546419319237
2,0.00172045006764831,0.000717873163035393
3,0.0001091409539192,3.98711884581429e-05
4,0.861498434771396,0.188423097821763
5,26.6695279639814,6.80934666871716
6,2.71350417541239,0.993480930885013
7,0.241927514638036,0.147951052131625
8,0.79362642669838,0.365421938989032
9,0.00673824107080053,0.00222599987785996
10,5.01234461089201,1.51032855501662
11,2.9839308860877,0.768214385641678
12,0.00410799839263663,0.00253098493077717
13,0.215242212763908,0.0893118294072427
14,0.309014332672502,0.150377790108967
15,0.0228344051995759,0.00794574798605021
16,47.9213031201685,9.28628213793513
