Basin,Mean,Stdev
1,8.30226554842425,2.31983406439671
2,0.00140609063195304,0.000377316604237913
3,0.000106621598963607,3.14329265296509e-05
4,1.13875572350737,0.265221483090976
5,36.9553932809233,8.29606061694704
6,3.14655832056713,0.729276536975221
7,0.236961139861932,0.134889850445194
8,0.779802076430076,0.245024792864718
9,0.00464064112126727,0.00148536028503788
10,7.28975697786836,1.9008657917351
11,3.61163535091086,0.951438689723024
12,0.00394264647929966,0.000896762019503241
13,0.180264468243921,0.0837906689059998
14,0.27794062768964,0.112575928901877
15,0.0160749315225273,0.00735251478343361
16,61.9455044457808,11.5467135316323
