Basin,Mean,Stdev
1,4.84466547045534,1.75939651693787
2,0.00155083649293073,0.000590816964810839
3,7.50941290580918e-05,3.26158603146894e-05
4,0.777983747691109,0.238224040767483
5,25.4321903629902,8.27894452084153
6,3.09489791139752,0.947692371580885
7,0.132521047021035,0.0849530074724978
8,0.674860993234759,0.216333734872944
9,0.00533633238797199,0.00151067433352289
10,5.81456636664023,1.88388276375255
11,2.92746223834295,0.762750553196197
12,0.00369168538902956,0.00127921142625194
13,0.123809032241555,0.0717251522129451
14,0.281155242388844,0.126995587565587
15,0.0191883287991333,0.00731138582096352
16,44.1339546896017,10.7120334169661
