Basin,Mean,Stdev
1,3.94318912965898,0.873588094610503
2,0.00134238744424394,0.000532251481841998
3,8.18320172688268e-05,3.59657412827207e-05
4,0.652313837262988,0.136924104018182
5,18.9258765971618,4.37301460049334
6,1.89065037917456,0.458341700137102
7,0.153770903718961,0.073733976712168
8,0.310099836513352,0.118883337039806
9,0.00400100304525793,0.000905558239965604
10,5.47658188978008,2.33091468722276
11,1.51334785144853,0.661424455282065
12,0.0033340003849796,0.00208408326626302
13,0.127955418129992,0.0703482463533725
14,0.17446521303233,0.103023316444584
15,0.00514870915052243,0.00273522382905801
16,33.1821589879238,7.61006274339167
