Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.459462105669459,0.284510493075338,0.132405744805754,0.157596339203082,0.284020099282404,1.83544877452415,0.450516400886089,0.488162834676695,0.882220255432493,0.372831719228074,0.324304951356585,0.245296754899741,0.0686822261801328,0.0438543832564285,0.0247811052488,0.0251291425056635,0.10163265827802,0.280115582558767,0.18039623116542,0.182588270323488,0.34294910379401,0.136247320924452,0.0848798554341372,0.0567684544052498
Mekong,0.000104320760868509,2.07607373650257e-05,5.04824903629555e-06,2.52759041978086e-06,1.08631947883904e-05,0.000329851173689651,0.00046162548904602,0.000646308414856557,0.000313909920066885,0.000349180232431596,0.000383861356598257,0.000274864968748235,8.99660874740859e-05,1.44692740547236e-05,3.63139007213824e-06,2.52461682039638e-06,7.70744581278901e-06,0.000332697456406535,0.000349082395942136,0.000815103227172049,0.000190607573480058,0.000187111941229639,0.000275608941470903,0.000315879150308297
Irawaddy,2.69529410418088e-07,4.80258850163643e-07,2.51598347398412e-07,9.44060204351912e-07,4.67377818585578e-06,4.07482246835272e-05,3.64719188591162e-05,2.92658386449068e-05,2.89273769778735e-05,7.90137952927002e-06,6.54881418790003e-06,6.58839409550419e-07,5.65627049562429e-07,7.57077909278239e-07,4.41752145967175e-07,2.58799230524654e-06,5.28356722185206e-06,0.000128437537244888,4.5871591169525e-05,1.07275330912965e-05,1.00614398849625e-05,3.32227835578783e-06,3.12167528415095e-06,5.89864579830953e-07
Luni_ext,0.0411225839504197,0.040377335299412,0.0448884735052665,0.0417835631214797,0.0201645508317554,0.0141139348414035,0.0560378667358856,0.149888359233083,0.23498956839661,0.134508192724654,0.0775129644699496,0.0444696945491307,0.0064762603547345,0.00748266850968239,0.00691729941054437,0.00698001568782191,0.00346991285656234,0.0043442725108946,0.022856109652738,0.0472364332766006,0.0490690771909825,0.0298709179659052,0.0135418575115392,0.00957355439826271
Indus,0.683988824161968,0.528913259892012,0.362635950108399,0.21635683198096,0.129056163380112,1.31659365101256,2.80973872280573,7.21560974665958,8.69318826525702,3.10437004691958,1.60607544285714,0.320376622730676,0.0977081223694801,0.106747729666263,0.081198674612746,0.0395120973329838,0.0403956855690208,0.411710803110134,0.883631780325898,1.80953100156248,1.62369822952555,0.614383727627629,0.265140744989752,0.0622708810254093
Amu_Darya,0.00447429286881988,0.00482824262247207,0.00495352659781771,0.010396182082077,0.0441217289887394,0.105551118398804,0.472532941559238,1.11447004749536,0.830624795585802,0.282044300040045,0.0261278198283356,0.00122952010783114,0.00278098929476346,0.00500046309283738,0.00492182010948453,0.00458056507473174,0.0122269702310403,0.0220301219810236,0.115810990597707,0.256987994822437,0.144055146523144,0.0570007297978394,0.0165587062335155,0.00110483107137012
Brahmaputra,0.00359889489801058,0.00343991131902302,0.00432137349007394,0.00251173021153116,0.0115613166220368,0.0328155083606327,0.0492073371255788,0.0350970202974331,0.016879165115208,0.0164349297817364,0.00509409313027856,0.00496933265049979,0.00216401260757261,0.00141303060249223,0.00215786753330573,0.00139025604672762,0.00527473293031322,0.019091334916254,0.0337640116784729,0.0210307993676742,0.00921044473306113,0.0224281531111388,0.00574521854282408,0.00354940262717944
Syr_Darya,0.000767127851738489,0.000657521893948856,0.000876047809700038,0.001363349871182,0.00616502589400737,0.0177443507006036,0.109638717672452,0.246437419747263,0.189035434820439,0.0659670576037947,0.00313797547394622,0.00026572984772241,0.0010724751251735,0.000695294509045398,0.00122220292887501,0.00132453404956337,0.00437708891176522,0.0104856935516851,0.0446791982176104,0.0929931201489735,0.0694665542644314,0.0306592598476884,0.00460095217825948,0.000406038690742227
Salween,9.10752421711137e-06,1.60215447500121e-05,1.42128165012985e-05,4.8838260806731e-06,6.05563713919427e-05,0.00130095015719324,0.0018004962683844,0.00215216856776087,0.00132988872754779,0.000347925660582235,6.51690113395376e-05,2.0592956120066e-05,2.82317805304709e-06,9.67313033999129e-06,7.39149158550366e-06,3.97212866909086e-06,6.76928067336166e-05,0.000709902796465797,0.000486144762410665,0.000530117065001249,0.00046991579273915,0.000121058054362129,2.29736961153088e-05,7.65670232197059e-06
Tarim,0.00697019507242356,0.00728277507122672,0.00646536392052961,0.00195104020258965,0.107888255338141,0.522262188266326,2.47632852924767,2.98497023760303,0.826346824340046,0.059432093773772,0.00377784126809773,0.00695220709604508,0.00295402530647896,0.00320948259715064,0.00412540299591987,0.00141059595778714,0.0574258148334865,0.271387480457699,0.883836684847265,0.957271708512763,0.231575787298748,0.0173018002553823,0.00204351509894201,0.00322219408747728
Ili,0.00125984680196761,0.00170925237716631,0.00140859622540505,0.00035074386304451,0.0179546322750682,0.411372321397377,1.52303557160248,1.62839880369072,0.302253560129189,0.0164157403220054,0.000959150169471469,0.000726146599827678,0.000904387892727213,0.00169942411950245,0.00101733635218451,0.000564706722540714,0.0306564655825063,0.203687102035413,0.452364486571236,0.511949231136738,0.0950938423326746,0.00800155633146569,0.000801026248259368,0.000625893776466061
Inner_Tibetan_Plateau,6.6354717394764e-08,3.157712550698e-08,7.72730735398854e-08,3.70387771416366e-08,2.65246161642937e-05,6.22349489010077e-05,0.00157148569343849,0.00192206536231816,0.000889650195946259,3.01992730447509e-05,1.6376082764206e-06,3.98440776431623e-07,3.63439755139927e-07,1.72955039413447e-07,2.05525622836909e-07,1.05029691556706e-07,1.76664143381251e-05,4.35431410530659e-05,0.000557937965540724,0.000666515851625674,0.000334937256250987,1.83699961721226e-05,2.33924896282625e-06,1.29692651701432e-06
Yangtze,0.0271222457087106,0.0135503802617477,0.00364813576812626,4.4405691544418e-05,0.00294403760282381,0.00642844830265791,0.0299381505419491,0.0558923729712091,0.0658240082820879,0.0279602941161818,0.06059739055908,0.036442847732056,0.0112566044674914,0.00548636215455866,0.00123595107111635,6.37737061326765e-05,0.00258311288625096,0.00473875294584536,0.0117062263733508,0.0283674769893625,0.0332250126936561,0.0141654128550652,0.0283418980709409,0.0164409064917452
Inner_Tibetan_Plateau_extended,0.000315518963416909,0.000446470146103534,0.000352295110526102,7.10845202967308e-05,0.000747044592612742,0.0281785955040023,0.116232858296325,0.161817161572474,0.0344011409505378,0.00406451563422656,0.00025206505747252,0.000425868921690261,0.00019419536584912,0.000408846368004985,0.000217268271890162,6.36233590317801e-05,0.00043371706002926,0.0233424481872189,0.0747389776179807,0.0766748427691263,0.016360905772383,0.00264542685094945,0.000247741464340222,0.000300489956041012
Yellow,0.000397956886497593,0.000847655891770209,0.000723525129339892,0.000203848256460523,0.00283967424286248,0.00301082721712793,0.0043427696141137,0.0055554604834295,0.00156910289944312,0.00264601876311583,0.000162860586915581,0.000217650370159988,0.000417495627043883,0.000545324764757011,0.000498200252086833,0.000177283967382386,0.00141619109459347,0.00156562016275627,0.00183580866007821,0.00210892587441263,0.000764352561063403,0.00148268565607568,0.000171782736637225,0.000193608670948331
all_basins,1.22959335700265,0.886600591968311,0.562698622407897,0.43263751151973,0.627565147011094,4.29525350303011,8.10141994545723,14.0910492726139,12.0798944974294,4.08741011545278,2.10845977154768,0.661668890710434,0.136120516380511,0.142609793660084,0.104133817287454,0.0684257965409693,0.189153146423383,0.918587975317851,1.85259392771509,3.10381675612113,1.95149638490345,0.707470914748055,0.316988902136696,0.103099709583506
