Basin,Mean,Stdev
1,4.86505045905984,1.529158255947
2,0.00118754824850085,0.000966923545859161
3,2.53620043970939e-05,1.10396691774996e-05
4,0.90155245350384,0.271134770985968
5,29.4242800425988,9.19855861406523
6,2.87246677077856,0.721982852689811
7,0.0993730094283988,0.0635508627796728
8,0.464851172220342,0.185509590822514
9,0.00236753146088903,0.000872305063723173
10,7.99264308054994,2.37946112397438
11,2.1107657086734,0.706348741100837
12,0.00364591863378539,0.00126035784500751
13,0.124926316808439,0.0681233198113186
14,0.0936263930021244,0.0502245256903463
15,0.00306634925165162,0.00226735889250094
16,48.9598281162229,12.7208819215664
