Basin,Mean,Stdev
1,4.42834726251146,1.66701210734355
2,0.00100597817757922,0.000479371466862579
3,5.73522472832539e-05,1.89966170376764e-05
4,0.650947698422655,0.19329480469027
5,19.3761668145347,6.30855785363781
6,2.42351753554007,1.14495369085549
7,0.148701882908946,0.0870601645270877
8,0.49359542689482,0.313611303524364
9,0.0040867708134007,0.00109107577992652
10,4.68499569382529,1.67664607618848
11,1.77147191919316,0.718464467254665
12,0.00354586817291633,0.00285308687929133
13,0.145105381141431,0.0532668696126858
14,0.195192965428021,0.169145915195308
15,0.00713780348932968,0.003679690013672
16,34.3821759630814,9.36753130300586
