Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.0311579474232517,0.0229360851427452,0.011576750415836,0.0180769677447629,0.0271395864828922,0.0901001509867439,0.0186383707762391,0.0697160163190654,0.129549663698039,0.0613671380181671,0.0296717529575468,0.0288877274086275,0.0214570355240028,0.0137508130373117,0.00693816284901573,0.00853456331576673,0.0105565503767395,0.058039688740257,0.0127084562284399,0.0521919040543283,0.0901343522932393,0.0413355707985417,0.0195472381031859,0.0179737096451249
Mekong,3.67244433604829e-05,8.07282732627127e-06,1.86949048813949e-06,1.37504414918192e-06,7.37334929025346e-06,0.000165275255485281,0.000254062310394963,0.000274918905293352,0.000208037528940755,0.000199119089311898,0.000191884732586315,0.000105481637660308,3.31298066756034e-05,6.55229118231466e-06,1.71523303391385e-06,4.27161000277879e-06,9.51604109307877e-06,0.000201841854063469,0.000216831357820808,0.000228372245014875,0.000203547212092319,0.000152251582085119,0.000141917355862281,8.81342003508216e-05
Irawaddy,3.24434292882164e-09,2.30415878366443e-08,8.1926646334687e-09,5.45190917839383e-08,1.1224950005724e-08,4.02986239665794e-09,6.7238947532393e-10,3.19027821899349e-10,1.86569797818666e-10,6.85990054007044e-11,3.05692113590734e-10,3.67090734823414e-10,2.4434551930958e-08,6.94185520818509e-08,2.53566727289446e-08,1.8378791899171e-07,7.47560399633014e-08,1.30577393995749e-08,2.14963264415116e-09,9.97624211449734e-10,6.45590369144142e-10,2.35306403786663e-10,9.99452914609944e-10,1.19742281507497e-09
Luni_ext,0.0327881592370089,0.0385637108445372,0.0380150173782366,0.024550640433412,0.0116383218637188,0.0262921225242779,0.103087702459873,0.191290276414225,0.235125105984007,0.123079466909931,0.0829504814740234,0.0271544743888786,0.0158591649791111,0.018546001968978,0.0179323878957126,0.00832502082427393,0.00376252310112806,0.0192056768751189,0.0604209589083323,0.0742317577648204,0.0645370467005527,0.050401843419412,0.0279205913545501,0.0160941541103098
Indus,0.941016196528586,0.805754913473353,0.619625538732593,0.318742300449104,0.234938936510795,2.23243366369176,4.706608465271,8.18255149741812,9.48444933467269,3.75395847035275,2.06577946248441,0.429049092117819,0.408012265525503,0.372455834566412,0.278062102362132,0.104170828443092,0.131175690869012,1.15821156249661,2.1956011161617,2.11556763904695,2.39960858009001,1.06870956002062,0.667097808568716,0.215961481356166
Amu_Darya,0.0118301208874865,0.0136384401116065,0.0133721395715507,0.0175543665143476,0.0603765348340817,0.144331762173228,0.661409044341282,1.35078341570205,1.01063750697203,0.376595437056471,0.0458554891927207,0.00493183249062219,0.0111094209009501,0.0143119391347933,0.012763516567124,0.0125477742865212,0.0373468846669972,0.0741793933800736,0.311220864269419,0.492359560510569,0.312663175111389,0.136668171439874,0.0262184010095986,0.00592023340959923
Brahmaputra,0.000895807961025951,0.000660255707695912,0.00136750519339917,0.000929842881328488,0.00276128388772888,0.00651531533244894,0.0108008592384634,0.00774575832600733,0.00377300377662508,0.00222590544590068,0.000907817855680766,0.00122079817775031,0.000821554831496985,0.000574689822661251,0.00170076344898178,0.00115084154656476,0.00229162100338399,0.00365254114870411,0.00622774489959193,0.00342948572132934,0.00165240533869429,0.00144259526443267,0.000900713759272209,0.00116837512535032
Syr_Darya,0.00179047661395322,0.00157696187756478,0.00209516213083694,0.00292780482415771,0.00780079305559628,0.0215350279684646,0.1200808735592,0.230700225295622,0.182584844651506,0.0626832385932192,0.00487434230039711,0.000655382449935398,0.00222340427029058,0.00211192606494072,0.00318336454058119,0.00368222455483694,0.00824040179163538,0.0195363259548702,0.0836374336414577,0.137454763492517,0.100235388137923,0.0350102443971258,0.00460616437672302,0.000683568115083714
Salween,4.12776746616696e-06,3.36552621594508e-06,1.61753014734224e-06,1.85604983015699e-06,0.000139998538233752,0.000765937458854933,0.00116200068347971,0.00139718825495394,0.000820823880630092,0.00021791176516273,6.29871524881883e-05,8.88594510125628e-06,3.0095397970601e-06,2.27345655293688e-06,1.96652744871739e-06,3.80591274174339e-06,0.000133261771472967,0.00053217863359792,0.000739281376251985,0.00100358345254523,0.000633224992074528,0.000178727446741713,6.76417306651385e-05,9.76179956346078e-06
Tarim,0.00967528376472506,0.0103995940325875,0.0133106012801896,0.00537016852055102,0.267068426451627,0.822456535281613,2.83250884475651,2.91715896266622,0.868103697237861,0.110919842167632,0.00681491378695265,0.00930972859161385,0.00761291892490859,0.00618846291781382,0.012227230695156,0.00481357476272091,0.242762076964109,0.574807092621086,1.26365016073447,0.992434921713589,0.28887070235021,0.0663512539306213,0.00499766732936619,0.00677644342206559
Ili,0.00265826744530005,0.00219757296702414,0.00154565585701497,0.000981490674814664,0.0368436028738904,0.360586919371788,1.50571161257404,1.44234700881669,0.303232209514218,0.0206302869924352,0.00186505201874768,0.00142209631049613,0.00179994607135564,0.00146774036755169,0.00169093674515017,0.0015426055797832,0.031196019510704,0.174217044618497,0.62592144847231,0.509505398580814,0.10165276866773,0.00947163369155254,0.00150452349061195,0.00105532559326605
Inner_Tibetan_Plateau,4.2227303242313e-08,2.22659179037672e-08,1.51175520445708e-08,1.73300858354034e-07,0.000191420904381957,0.000396900612080235,0.00273539791214257,0.00214772199859761,0.000842954120845696,0.000107296121857963,2.55863944325841e-06,9.6833522029776e-07,2.94085916924158e-07,2.15876083457956e-07,8.42938893300639e-08,1.21095238233228e-06,0.000379907995348797,0.000595942669942226,0.00181150293486568,0.00102702875630984,0.000390347266136605,0.000121477684679902,4.87283142812795e-06,2.33760638689333e-06
Yangtze,0.0177940366974228,0.00917782319639275,0.0031522741235457,0.000238201622470109,0.0005710629083244,0.00170558282062833,0.00770950821630321,0.0170504542371854,0.0262492168766385,0.0127233639295893,0.035746755706726,0.0236997306225996,0.00981072559143358,0.00485769625015285,0.00169024967570894,0.000381886482278011,0.000400713774127865,0.00101538754907625,0.00471234758777313,0.0112520485057222,0.0158854719902451,0.00714915343304361,0.0203427531135207,0.0134227077406899
Inner_Tibetan_Plateau_extended,0.000476275363170037,0.000532666945015583,0.00037880031724322,0.000103790259965127,0.00767144966628898,0.0423912825798441,0.144713348202604,0.172225896765568,0.0336057709331912,0.00437779118274854,0.000369998744579006,0.000548974514229244,0.000349682203219487,0.000342202806657273,0.000290046929262354,8.30202197034636e-05,0.0164099580526843,0.0305018876856135,0.0797776960095688,0.0763312790592362,0.0139974340789043,0.00221389655186166,0.000347907114017462,0.000581309255749602
Yellow,0.000420677377782053,0.000612329518262138,0.000615782719386452,0.000237332028108216,0.00202404118226863,0.00218734622789509,0.00330546611327734,0.00451551994339375,0.00135901834897385,0.00161580108526052,0.000137549262521442,0.000242172480506182,0.000401095999099004,0.000563532692669852,0.000597849454939145,0.000253719640828426,0.00154272784990016,0.00153352938402068,0.00247205786313269,0.00377360212410237,0.00122377555607587,0.001598251955269,0.000175345120037133,0.000258988549449409
all_basins,1.05054414698218,0.906061837477833,0.705058738050685,0.389716364866952,0.659172843734068,3.75186382631497,10.1187255570872,14.589904861382,12.2805411883828,4.53070106877904,2.27523104661451,0.527237345838151,0.432660211548334,0.396717858866257,0.30260134012282,0.120167306427684,0.404376126570634,1.71939337647382,3.54932969644191,3.37639801814537,2.87024920144306,1.24706783387356,0.707575182151654,0.231786350061678
