Basin,Mean,Stdev
1,4.20898315661855,1.4365815232047
2,0.00161234642981066,0.0014612210493637
3,0.000209826502081887,0.000429607834216563
4,0.559345912106702,0.126729160829335
5,17.5149656280016,4.06474272954317
6,1.594192803465,0.389851774960034
7,0.157673512800694,0.138896116040584
8,0.309423110852625,0.105256425432947
9,0.00332565988183147,0.0012979183561232
10,4.0756925910307,1.10688398667647
11,1.87007167250092,0.45885612418164
12,0.00253665819863694,0.000713753205292096
13,0.124272808490948,0.0455568126073538
14,0.146733360190978,0.0531574173688868
15,0.0066699109812848,0.00330804878955402
16,30.6069445360521,6.43431387373782
