Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.252446693453281,0.14766266686841,0.0789080059563299,0.109480561071742,0.288860701531664,1.68855804666395,1.11950930786294,1.9211931240414,1.82841753743813,0.62253800212829,0.295646556798434,0.20760765780359,0.117204237357542,0.0775122021088087,0.0430875817937739,0.0420148775007879,0.12971145182301,0.60770858012142,1.06005048830265,1.64706147144042,1.18892537428582,0.340576681742442,0.125126858417691,0.0750553988069832
Mekong,5.46813782161522e-05,1.05406706855256e-05,2.50356146675903e-06,1.799728325976e-06,8.29059249175686e-06,0.000183939017710395,0.000218459322426602,0.00028261659170166,0.000242161641623556,0.000321859514039551,0.00029642875617008,0.000149446871172734,3.87665227445291e-05,6.4639738727862e-06,1.82277140425309e-06,1.7142008563343e-06,7.82459368496076e-06,0.000210879965012925,0.000159539138452466,0.000143441890552054,0.000122882272764407,0.000155013937292604,0.000120603005884889,9.48056264793871e-05
Irawaddy,3.23682371997303e-06,3.23822200646746e-06,1.38577312246875e-06,1.17622451989299e-06,6.68945487116139e-06,1.30875635104346e-05,3.60159163915639e-05,3.72314671297368e-05,3.80436099523054e-05,1.12006516210058e-05,7.51198663896973e-06,3.43791639179523e-06,5.58928933948849e-06,4.94550494106112e-06,2.05456275094764e-06,1.98101011864378e-06,9.13356735165498e-06,4.2913895279654e-05,3.26755796819802e-05,3.15527288786454e-05,3.1216802129673e-05,8.51142799857551e-06,6.02633719503776e-06,5.63358165307088e-06
Luni_ext,0.0333519978550531,0.0319648152369196,0.0335091162855786,0.0317678853112324,0.0158896699341991,0.0161596085676652,0.0754080912362514,0.203093106039845,0.289831473071026,0.144266821835356,0.0794696485108731,0.0382412314870917,0.0122634749928901,0.0107963408935807,0.0105963139806493,0.00993408357501984,0.00518462073427286,0.00707536560310851,0.0340652569050263,0.0877896989803499,0.112753739808242,0.0652849324156862,0.0314319300378393,0.0155032240495403
Indus,0.580291956546086,0.447367353337262,0.351591299657007,0.219015973452041,0.159256011893459,1.5364094525727,3.30584206131233,7.56760432255579,9.04216589357683,3.03995042801294,1.56518911506359,0.236673221427048,0.250172393749969,0.171854757320112,0.131221042428217,0.0702414180437381,0.0750693307656202,0.688869811443418,1.47738047099452,2.8837366117967,3.22182428851446,1.10234647450864,0.566688156329546,0.107427559747609
Amu_Darya,0.00679797514300257,0.00618469183103933,0.005571587608223,0.0101827452300765,0.0398604156658088,0.0936446643937636,0.465444453012508,0.967636737877039,0.699052807386175,0.257590535274178,0.028448375739294,0.00145724084404833,0.00588237221703257,0.00659748298316866,0.00600981763090496,0.00690607342847397,0.0210396671241267,0.0448443075299057,0.199057674923781,0.318520876762626,0.207264189655971,0.0825048544910108,0.0193330062489087,0.00193233113743131
Brahmaputra,0.00192375157894157,0.00166178724309546,0.00237122834362215,0.00177016449749961,0.0105844665209296,0.0305664408399884,0.0361325690835318,0.0313561477805922,0.0172771162552409,0.0100896321107481,0.00325820041118983,0.00300982394643417,0.00158428219452828,0.00114966158713705,0.00179287001520742,0.00127393460057285,0.00886124277229695,0.0231028770214375,0.0278800404957958,0.0318250859166647,0.0138780647561877,0.00971042075569845,0.0042848108300506,0.00291910955079032
Syr_Darya,0.00155469022695694,0.00139287846345747,0.00140764933053862,0.00240570555878839,0.00774694584586636,0.0244067617335711,0.1538844946227,0.316201644784772,0.227163506993601,0.0781676582627527,0.00510888058874494,0.000545605963335229,0.00230825669498439,0.00245877899916057,0.00155564201278568,0.00244866935907374,0.0075109017935411,0.0247741974528576,0.112602736197466,0.172032957520057,0.101443269546344,0.0373482464627523,0.00591526415616336,0.000820797590147381
Salween,6.29597807961733e-06,8.88843612666924e-06,1.05121539839557e-05,5.76865720047495e-06,6.15449566729007e-05,0.000854185388264569,0.00148646936132864,0.00192391005107825,0.00118338855688595,0.000339981276495748,5.26888534971458e-05,1.2442667043826e-05,2.54963228541086e-06,4.79662696843636e-06,7.16898203728348e-06,6.96427164232302e-06,0.000107165018971578,0.000550997780133807,0.000768876038854514,0.00101362481744087,0.000639480071615711,0.000192039918199789,4.58536421803575e-05,6.31408128777784e-06
Tarim,0.00301091073733205,0.00344802339607033,0.00377072842546101,0.000927185222942324,0.0843728187313708,0.485918563629088,1.61609333456795,1.73372802928343,0.491554150985515,0.0369748300717215,0.002068696159824,0.00390519902473655,0.00237997755162271,0.00286178653250841,0.00308552329673033,0.000847004128019222,0.04661353335592,0.355941044167402,0.767865777587322,0.848164243043564,0.278205668438386,0.0325331684561286,0.00207860139538075,0.00225524212585108
