Basin,Mean,Stdev
1,4.90648804477116,1.42126860688054
2,0.0018612412809665,0.000922738932167795
3,0.000140216751151649,6.67421786470179e-05
4,0.604917285764692,0.14713552393518
5,19.1505493043377,5.37548543489406
6,2.06495823098036,0.44545856920716
7,0.153016775990374,0.0907479318201102
8,0.680713217238315,0.1775596900131
9,0.00490564966686416,0.00140609242355481
10,3.67152907195057,1.18479005311587
11,2.74353285131863,0.542499761175013
12,0.00219957530665428,0.000881052020015586
13,0.170411507894828,0.0701752943971046
14,0.192546162912948,0.0816914569913562
15,0.0145111481691518,0.00360899134444566
16,34.4036842483192,7.77295390117161
