Basin,Mean,Stdev
1,6.18511621081478,2.289686576137
2,0.00152433382567667,0.000851266354389971
3,0.000108805909067092,3.90128643012133e-05
4,0.733826901437411,0.183563033484635
5,23.3921902362023,6.39680139322991
6,2.21677603074563,0.600301211298894
7,0.176328920047243,0.130441897793957
8,0.660531690015165,0.20250334660285
9,0.00450511869464615,0.00170739434018301
10,4.05738679623425,1.22339727725729
11,2.97876770993628,0.948253787712204
12,0.0028290657413807,0.000729381220558315
13,0.140071071971717,0.0707142835417338
14,0.259611264787065,0.103710951384822
15,0.016701430581159,0.00413975654128902
16,40.8707333155779,9.16779681833839
