Basin,Mean,Stdev
1,3.28326251510043,0.79820199621371
2,0.00172591212749152,0.000877935467200232
3,9.28901899627569e-05,2.3040731211568e-05
4,0.530327544210434,0.133420081665857
5,17.6356598814128,5.06817401433372
6,2.38099115721761,0.644748937633213
7,0.0895383713555965,0.0235032071423473
8,0.569552483171302,0.191790084774458
9,0.00517385392533365,0.0016164561117836
10,3.36958240224228,0.847347731997242
11,2.43329793363933,0.513299511741368
12,0.00299208877038601,0.00140135002147971
13,0.151390114767988,0.0433049209848539
14,0.234426144441892,0.0997585708012683
15,0.0176790316424462,0.00505327434366968
16,30.7540606792402,6.7030967742936
