"Basin","1980-01-01","1980-02-01","1980-03-01","1980-04-01","1980-05-01","1980-06-01","1980-07-01","1980-08-01","1980-09-01","1980-10-01","1980-11-01","1980-12-01","1981-01-01","1981-02-01","1981-03-01","1981-04-01","1981-05-01","1981-06-01","1981-07-01","1981-08-01","1981-09-01","1981-10-01","1981-11-01","1981-12-01","1982-01-01","1982-02-01","1982-03-01","1982-04-01","1982-05-01","1982-06-01","1982-07-01","1982-08-01","1982-09-01","1982-10-01","1982-11-01","1982-12-01","1983-01-01","1983-02-01","1983-03-01","1983-04-01","1983-05-01","1983-06-01","1983-07-01","1983-08-01","1983-09-01","1983-10-01","1983-11-01","1983-12-01","1984-01-01","1984-02-01","1984-03-01","1984-04-01","1984-05-01","1984-06-01","1984-07-01","1984-08-01","1984-09-01","1984-10-01","1984-11-01","1984-12-01","1985-01-01","1985-02-01","1985-03-01","1985-04-01","1985-05-01","1985-06-01","1985-07-01","1985-08-01","1985-09-01","1985-10-01","1985-11-01","1985-12-01","1986-01-01","1986-02-01","1986-03-01","1986-04-01","1986-05-01","1986-06-01","1986-07-01","1986-08-01","1986-09-01","1986-10-01","1986-11-01","1986-12-01","1987-01-01","1987-02-01","1987-03-01","1987-04-01","1987-05-01","1987-06-01","1987-07-01","1987-08-01","1987-09-01","1987-10-01","1987-11-01","1987-12-01","1988-01-01","1988-02-01","1988-03-01","1988-04-01","1988-05-01","1988-06-01","1988-07-01","1988-08-01","1988-09-01","1988-10-01","1988-11-01","1988-12-01","1989-01-01","1989-02-01","1989-03-01","1989-04-01","1989-05-01","1989-06-01","1989-07-01","1989-08-01","1989-09-01","1989-10-01","1989-11-01","1989-12-01","1990-01-01","1990-02-01","1990-03-01","1990-04-01","1990-05-01","1990-06-01","1990-07-01","1990-08-01","1990-09-01","1990-10-01","1990-11-01","1990-12-01","1991-01-01","1991-02-01","1991-03-01","1991-04-01","1991-05-01","1991-06-01","1991-07-01","1991-08-01","1991-09-01","1991-10-01","1991-11-01","1991-12-01","1992-01-01","1992-02-01","1992-03-01","1992-04-01","1992-05-01","1992-06-01","1992-07-01","1992-08-01","1992-09-01","1992-10-01","1992-11-01","1992-12-01","1993-01-01","1993-02-01","1993-03-01","1993-04-01","1993-05-01","1993-06-01","1993-07-01","1993-08-01","1993-09-01","1993-10-01","1993-11-01","1993-12-01","1994-01-01","1994-02-01","1994-03-01","1994-04-01","1994-05-01","1994-06-01","1994-07-01","1994-08-01","1994-09-01","1994-10-01","1994-11-01","1994-12-01","1995-01-01","1995-02-01","1995-03-01","1995-04-01","1995-05-01","1995-06-01","1995-07-01","1995-08-01","1995-09-01","1995-10-01","1995-11-01","1995-12-01","1996-01-01","1996-02-01","1996-03-01","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01"
"Ganges","0.100419076864315","0.0611807523758134","0.0281841513750179","0.0604934580053169","0.230067405138843","1.6829839689704","0.212428352454768","0.297365547446866","0.523228070328919","0.261803196397236","0.112876414981377","0.0785815369674708","0.0652185275603698","0.0495416978144181","0.020374262926388","0.0369803433391599","0.16655140686097","1.0678442594909","0.204503753815043","0.315364611995002","0.369154854754237","0.166134011573105","0.0677466618021891","0.0667753979321678","0.0511117376911226","0.0400116391137339","0.0150106670184825","0.0242872787330487","0.0654995871675115","1.21831004444419","0.440005930748491","0.517904592693381","0.941750217838189","0.385213953936476","0.154228218370465","0.0917735345083619","0.0813360740955163","0.0592708548321824","0.0252510260746325","0.0269910600440712","0.106886662933291","0.84882720836485","0.249274591984048","0.127696860807537","0.180010148336849","0.0796310194109701","0.0323717265369436","0.0380185012781625","0.0429245768243331","0.0327645937002836","0.0228190726152609","0.0362232542316175","0.509662806052989","2.57049655970866","0.310750549823664","0.568806358185978","0.470245951299097","0.398724406897376","0.140471819428745","0.103053653257154","0.0934625849681945","0.0671531700728937","0.0358367104284752","0.0674849062253979","0.225501224529192","1.56542033565807","0.292287228114233","0.352333968812137","0.50286805418669","0.136057847705096","0.0813670510614405","0.0682519448344799","0.0720183671534566","0.0377616627504805","0.0237260554621893","0.0307818565976503","0.0816484272581038","1.65463247208653","0.350358695158304","1.0092691783685","0.976507292804234","0.336315368322924","0.161846033624707","0.105525158908746","0.0983539442488755","0.0534853877173495","0.0261285242217261","0.0498610597613619","0.0913910544416886","2.00956541642371","2.14087303439364","2.12641031827443","2.04540146522687","0.573175077210814","0.267958674812377","0.147041301707269","0.161863053681357","0.0651128172526701","0.0283333664721586","0.0613915257392531","0.330360311692187","1.66140295836713","0.210289118340001","0.148900990592162","0.269333476707205","0.159837398416126","0.0674302930393157","0.0593361273204906","0.0515078028860289","0.0514247368191219","0.0234484019569234","0.0370400873966263","0.214218072442768","1.48111614916317","0.246170082321207","0.282435645506033","0.600854501254237","0.306868787863983","0.119682269837053","0.0771586798810869","0.0982049746241277","0.0377712529794531","0.0192902101543779","0.0288933960655992","0.311114223119201","2.75929633571891","0.279678607189834","0.293628045783394","0.232745996079623","0.300792274911362","0.0990940029698656","0.0825483734798107","0.094798550979537","0.047224703692851","0.0271799119986531","0.0372909102617335","0.165707084112537","2.10150787008275","0.711479184878671","0.630460637863291","0.627079637726392","0.353414083197688","0.145080663683812","0.0970976860598333","0.0828494556686246","0.0651639888256785","0.03260621887559","0.0527389862245065","0.13380799117571","1.38744129007729","0.511924096051445","0.369832746307258","0.492781590215267","0.363586463114451","0.119769636207699","0.102044816773289","0.0915265899144565","0.0586738291101204","0.0237019038326122","0.0328081688560564","0.175458050848402","1.68055603437873","0.333307175579419","0.813226199153028","0.306691208314825","0.324928564546161","0.1154508581186","0.0995224319825198","0.070350615786414","0.0400169559452778","0.0226962809216779","0.0334195967008492","0.222920801249323","2.31676916413579","0.52182904861825","0.353139297349008","0.53853561110982","0.323697522370343","0.127052351488094","0.0877738910815998","0.070837029638101","0.053868866992974","0.023006749156331","0.0448684551582232","0.443488197805531","2.53276961399099","0.409008240056185","0.207177479408507","0.283122871487783","0.200265991687692","0.0684125965202979","0.0647677075812863","0.0566644242713442","0.0336996837729602","0.0197806685252537","0.0315209559967839","0.18918811186768","1.44556414815623","0.210222340493672","0.205850227043121","0.170690848254543","0.138989483671508","0.0497425974053311","0.0619503372210655","0.0514017641364969","0.0404813861712936","0.0185391918600942","0.0261142889229305","0.0747112353894449","1.04780456361702","0.143626685869813","0.263869888631208","0.402212185640046","0.127901403356161","0.0643203796233122","0.0500755570224724","0.0493754527172805","0.0225162364209124","0.010552387146913","0.0217288064095707","0.290459159366943","2.5315647812567","0.429182166058975","0.390170521264871","0.750374244079288","0.239208864240604","0.11692277697875","0.119157217275802","0.0870841900288525","0.0674319858906784","0.0311698073335323","0.0806537468596295","0.39657303368592","1.56098634543947","0.225754110567678","0.418195531760899","0.410154667056835","0.151404466952992","0.0947824244544242","0.068753268442728","0.0643576165710123","0.038693237005653","0.0214911744722996","0.039350127943394","0.369007219109566","1.6493342389449","0.190758023622414","0.545491089166919","0.85335096776948","0.397085526076899","0.165124725790646","0.117695621852413","0.115443814014114","0.0512601799876653","0.0280314685941192","0.053620933761852","0.217914570872408","1.5506242543998","0.217910913361758","0.589997444910997","1.23739721206106","0.393362865391951","0.188844053888774","0.135160727387611","0.108634899383097","0.0550392811232898","0.0332767728382107","0.0503549205482423","0.163731063581368","1.60152474125479","1.51291481033127","1.0201678068532","0.408759651037244","0.354409996334624","0.120708010664362","0.103654775689869","0.072360721382745","0.055812971390749","0.0228714244162974","0.0402663254543987","0.0853429627521647","1.21322122282911","0.131220704463613","0.148823535884665","0.220232174326702","0.257029091144852","0.0773860940585196","0.0763974549291666","0.0515874145492454","0.0567460061175164","0.031593730896682","0.0545904283555005","0.248821059639691","1.04652235829636","0.299784098774829","0.63448856425433","1.37179777891359","0.303699923185686","0.18829613666345","0.134178919609067","0.100956123524332","0.0642917679054373","0.029603480893031","0.0436695917864724","0.0977549220028752","1.21851392493516","0.26640239689393","0.636025007619149","0.731178691148494","0.402675605006997","0.170082234349016","0.112059998850095","0.120403801041298","0.0956023567980162","0.0363663458521519","0.0706513155402149","0.236110501868568","1.22417668299275","0.362963752355374","1.05836135710688","1.65244419206551","0.722362400943327","0.420694604855699","0.299797453417982","0.489922168421199","0.138795269046924","0.0579791742096738","0.135700884876947","0.219912538210948","1.3399805605672","0.170932999073728","0.454068358051011","0.739832089018704","0.553582099076696","0.369583928287008","0.312999190207063","0.591821682250989","0.35578738593608","0.197539346208759","0.23149559396339","0.221791730013996","1.72944777641695","0.128406696701895","0.167071346135955","0.200556295601193","0.165491330284002","0.138383545543965","0.13206432576733","0.32356932971389","0.232816243652931","0.120128583528624","0.14538788578868","0.197332818460087","1.23325516771022","0.644449308619244","0.610653952236811","0.674116785010188","0.477730918469191","0.28828310364423","0.227316212070148"
"Mekong","3.1840636057147e-05","8.18573596192149e-06","2.19218158115637e-06","1.78614768517196e-06","7.31045505205377e-06","8.46557421263476e-05","0.000186785713957649","0.000239580899654011","0.000170751958461799","0.000174298827003503","9.67346698217167e-05","2.90968672651449e-05","1.54880664809871e-05","4.15739842714173e-06","1.92664447740324e-06","8.87144632841793e-07","6.90434222133054e-06","0.000101341414103933","0.000295965990955155","0.000488410144368346","0.000375219057665384","0.000337471601235516","9.42877485322194e-05","2.94384796015043e-05","1.69106438833636e-05","4.71446106381264e-06","2.13608622243451e-06","1.99557564286175e-06","3.68532364313269e-06","0.000104957342341398","0.000186264385767721","0.00034389866289817","0.000237031968304333","0.000228894853451864","0.000103589567356167","3.50846249971575e-05","1.38424375951079e-05","4.44132308354327e-06","9.89785288224819e-07","1.15135957499302e-06","2.29619720064152e-05","0.000126264382256076","0.000243663788322666","0.000293157923879469","0.000230656809522948","0.000168442458926892","0.00011076298885466","4.55134725600755e-05","1.95765054672361e-05","5.46027548203852e-06","5.42064527854327e-06","2.94713679475542e-06","1.01941538530541e-05","9.88299354595061e-05","0.000213619617990585","0.000313222259399544","0.000181575569620448","0.000137258884600924","5.9955213750543e-05","4.89974430075412e-05","3.11197565146713e-05","6.11278592237263e-06","3.19617864740373e-06","1.51682230768434e-06","3.88216046845075e-06","7.16036459350038e-05","0.000145331237880158","0.000275855603845167","0.000201279895998947","0.000229452725752195","7.54204646500634e-05","1.72157442365715e-05","1.11459584817369e-05","4.2228306762416e-06","3.69755915100312e-06","5.31658464473091e-07","4.73028756688872e-06","0.000881310857352575","0.000427321582065515","0.000414132277055378","0.000217815731832316","0.00017213772619426","5.7126075751031e-05","1.33943418352972e-05","1.12702290444675e-05","7.49916541912383e-06","4.66476567805324e-06","1.01940810154832e-06","1.04928425248768e-05","0.000927501830535118","0.000885995815578771","0.000507564381432847","0.000208357879737885","0.000171133642778949","7.06145605835177e-05","2.82408338179659e-05","2.17930120098184e-05","1.22439896723254e-05","5.22019747619319e-06","2.11498899162494e-06","3.05799980752764e-06","0.000620570402935166","0.000589095970972856","0.000479300073911974","0.000328288355154692","0.000243197486409693","0.000136726262808707","8.34962281140085e-05","4.31982452278454e-05","1.17599872396675e-05","3.69609623094994e-06","1.63641645226366e-06","3.32326469874336e-06","0.000309766059347729","0.000299198742413297","0.00042043382758714","0.000274796050921701","0.000247120689089513","0.000191475419537158","6.97197896550277e-05","2.84377245135588e-05","9.46361462771438e-06","2.07688178677087e-06","4.06725821109848e-07","5.32352733411256e-06","4.53925033700844e-05","0.000139747813183718","0.000311624909287448","0.000203439940046629","0.000189029734621841","5.72362092057736e-05","2.72732012577317e-05","2.50163669400149e-05","6.81084653332197e-06","3.94265644371845e-06","5.48578532186267e-07","5.10459127767472e-06","0.000140212709674691","0.000252324316017905","0.000344822107864388","0.000236160873138538","0.000221362596216624","0.000117393835572172","3.31725163410545e-05","1.84041656631578e-05","4.51968009836539e-06","1.615583951934e-06","2.17767420979538e-06","1.60345681872582e-05","0.000375033197582593","0.000225712157818911","0.000254504133639714","0.000225642103191881","0.000250870242012131","0.000168703327305863","4.91130313933743e-05","2.31324386611554e-05","8.31573425717919e-06","2.00729429913143e-06","2.11445547446982e-06","6.34683344916076e-06","9.44776742461882e-05","0.000229930649759533","0.000295922148423181","0.000221709110182886","0.000263384457598589","0.000114857918891229","3.65508820654589e-05","2.79750086522412e-05","9.40896426817975e-06","1.14824103653789e-06","5.0550927096843e-07","3.62403832058823e-06","0.000114758206628976","0.000260568020911095","0.000470845426018985","0.000417461076692113","0.000483143853530035","0.000666438479978138","0.000476420342085013","0.000179741487558579","3.48526000264233e-05","6.40836139995328e-06","7.07565580118462e-06","1.52000119825679e-05","0.00016070557334796","0.000278130560657679","0.000335769053428863","0.000225832164065229","0.000237957347836696","0.000148209050314453","8.20801308235206e-05","4.33216840653865e-05","1.07529761822702e-05","2.90048150182645e-06","1.48467635219107e-06","9.49532938811361e-06","0.000110837710392979","0.000234346764137834","0.000439274656776583","0.000357808763468476","0.000391016261405473","0.000104238567305032","2.87171397730384e-05","1.62399457793203e-05","5.15508613037581e-06","2.11333060453891e-06","4.61993454807834e-07","6.76914145509481e-06","0.000651196001037115","0.000392717658100034","0.000456946892168985","0.000256224316945906","0.000289670147542972","0.000118122446867167","5.21856902243062e-05","4.07821609967841e-05","1.50720743328123e-05","4.90244948432726e-06","2.14021107469431e-06","3.20925077612526e-05","0.000317450708431779","0.000532050612692213","0.00073835127035612","0.000447216501362215","0.00040144095378173","0.000262455282179505","0.000146605396860652","5.43317784315665e-05","2.16766003856984e-05","1.28972745291469e-05","2.35302087128747e-05","1.37478712507158e-05","0.000194525929810889","0.000365622646970958","0.000531856139655028","0.000361334395717364","0.00031373813433831","0.000148264301022115","6.46967410083992e-05","3.31856694101056e-05","7.23616282811567e-06","1.52659569328523e-06","4.62151458045097e-07","2.70486208117373e-06","0.000124896972957065","0.000431071783157146","0.000553153519231468","0.000329323822050343","0.000247828013256007","0.000131724100022648","6.10370505679716e-05","3.26144986294889e-05","8.84004079611048e-06","3.94652352596038e-06","3.9098601547823e-06","4.93645197379104e-06","5.12078690766792e-05","0.000218664525035955","0.000431964768124423","0.000419710093078579","0.000385130707025758","0.000399483299313642","0.000318142567466308","0.000113319367020534","2.33856673698455e-05","5.80193973124436e-06","2.23120316464848e-06","1.82390214231033e-05","0.000139646047302129","0.000361124502167326","0.000584301988247782","0.000555141375919524","0.000344130015774799","0.000137087561291685","5.99437791802292e-05","3.95677855317511e-05","1.04373949543625e-05","3.92512728452686e-06","1.6014050274596e-06","6.60426400399306e-06","8.07524703938524e-05","0.000205120058618213","0.000408811098015762","0.000406313196500503","0.000542120255895096","0.000366467347915022","0.000206520038411101","9.49478122880447e-05","1.93598517974607e-05","7.62983359127345e-06","1.90292659613416e-06","1.64642204589841e-05","4.40875552922547e-05","0.000132129034192405","0.000283581630720854","0.000266374458974579","0.000499190011408713","0.000312371487625615","0.000157471023091479","6.47364656400225e-05","1.56225294652947e-05","3.18138389938346e-06","1.43977593283425e-06","1.0627397647166e-05","0.000232559188807723","0.00025933238433","0.000434539021822225","0.000522980709400271","0.00051035052856126","0.000318228652123593","0.000102481070716042","4.51590965418632e-05","1.43440549815579e-05","6.4254828624675e-06","1.30063188588441e-06","2.93733437767306e-06","0.000122357092059093","0.00032659900214914","0.000580314901932963","0.0004748483411967","0.000516417114784904","0.000301574806163508","0.000148479636783496","7.28537303034612e-05","1.94288161317932e-05","6.59891050824901e-06","2.09591738396751e-06","1.06485399478898e-05","7.03227708393152e-05","0.000213235615460041","0.000337745641783199","0.000325601101068188","0.000396431189603963","0.00018158215956304","9.03318160968201e-05","3.59227246560508e-05","6.20083766649906e-06","1.4329202206751e-06","2.21824220104355e-06","4.82142537980407e-06","6.01776635623907e-05","0.000186996697978302","0.000270290047200761","0.000238271718215008","0.000233665023653729","0.000127036150512846","4.14604482768891e-05","1.72407514407992e-05","5.47981942052011e-06","3.91316516290444e-06","1.51827101860003e-06","9.57523283663369e-06","0.000170061329557735","0.000396465898715075","0.00061187438132902","0.000480502758250214","0.000523728516473067","0.0005426807614767","0.00037959057973289"
"Irawaddy","9.36559966463149e-08","1.32486385530489e-07","8.51017832369531e-08","1.47870353987478e-07","9.3376242958415e-06","5.71989284623062e-08","4.15010135447993e-05","4.9612928446666e-05","4.18488837202705e-05","9.65624612059595e-06","2.93007990197781e-07","7.62056520678547e-08","8.06107903108997e-08","7.46007803346746e-08","3.65331222838248e-08","1.85275000003504e-08","1.24786057957705e-07","3.30955186622855e-07","5.88154281942782e-05","7.0903675079542e-05","6.42768288793376e-05","1.77218558765012e-05","3.83800411445793e-06","2.4571315640991e-07","1.67711338472985e-07","1.61561363063156e-07","5.46752012044771e-08","3.40974263886695e-08","4.75606532708388e-06","1.87451474414188e-07","5.8972621463781e-05","6.59170740115426e-05","5.44362269088313e-05","1.72785831956701e-05","1.06086442287989e-06","1.56619120376365e-07","1.44431933435843e-07","1.71055124939472e-07","8.4961554793611e-08","1.06758944753152e-08","4.61985869628129e-06","1.2168430358077e-05","9.40773845431827e-05","5.86410552719035e-05","5.0167168828806e-05","8.96850463697343e-06","3.40452190890198e-06","2.02449221554905e-07","1.14457160166317e-07","1.12770981727201e-07","5.07607619142186e-08","5.71754997304278e-08","4.71381033043988e-07","4.07759733829988e-14","5.27994216425537e-05","5.16864926722071e-05","4.11269668945165e-05","8.00252069077982e-06","9.23724146257427e-06","2.47859308756256e-07","9.5974901691605e-08","1.33829548497723e-07","9.00710802035257e-08","1.67400167212177e-07","2.25096044747532e-06","2.63048511953331e-07","5.97623694175922e-05","7.00396673596504e-05","5.10478167063971e-05","1.28988648508067e-05","2.32592970806728e-06","1.75885042461486e-07","1.36997919840029e-07","1.96313400196238e-07","1.03411963537288e-07","8.36848494178572e-09","2.11001514647998e-05","7.023537076391e-06","6.79352206338614e-05","6.10636232564032e-05","5.10236465449183e-05","1.12375029348115e-05","1.55868778122955e-07","1.56680814693667e-07","1.77459874886045e-07","2.0277256775867e-07","1.30724063311733e-07","3.95630878973211e-08","3.47448318988639e-05","3.85599749164126e-06","8.89654894534394e-05","5.27430137771134e-05","4.21316313971194e-05","1.66968502862971e-05","1.64591499744639e-06","1.90455837727439e-07","1.73371583182251e-07","2.75976112782852e-07","1.13084307191642e-07","1.36005876684657e-07","1.38393747088425e-06","1.15164794888261e-09","6.29922648063948e-05","5.38558274146628e-05","4.68814847028229e-05","1.20348108210734e-05","5.23161578677239e-06","1.90897696096793e-07","6.12947749551652e-08","6.37332109599738e-08","2.47016945905152e-08","6.68355563392943e-09","5.8913381631565e-06","4.77970620598489e-07","5.05093234301033e-05","5.88098577786324e-05","5.50659521152738e-05","9.15790962524724e-06","5.71454196326409e-07","8.08663978867737e-08","7.90381351559021e-08","7.16769458925863e-08","3.65699488308558e-08","7.98327016742561e-09","1.20500265416877e-07","2.31818313307159e-07","4.48337577771362e-05","7.41365278730361e-05","5.23882603440281e-05","1.01861046442795e-05","1.29887657363913e-06","1.20696373248092e-07","1.00173863756493e-07","4.24833119554708e-07","3.24081768840009e-07","8.40416007852084e-08","2.32289851607275e-06","3.49698361932653e-07","6.24439339672554e-05","6.50578256361282e-05","6.07852669680573e-05","1.2281708359083e-05","3.00524391689444e-06","1.72710741905089e-07","1.06152785989459e-07","9.59191273752053e-08","3.51031422159526e-08","1.28082820988294e-07","5.00554565737734e-06","5.03573780552771e-06","5.92779082088517e-05","7.39322669195817e-05","7.33072688220238e-05","9.76667123990739e-06","1.80540648350185e-07","1.1859086793564e-07","1.19406099722423e-07","9.13891080404334e-08","3.59349218329144e-08","4.86957755069623e-08","4.91624023459473e-07","2.52765602700617e-07","7.10639649967864e-05","6.52314333515101e-05","5.36385365037541e-05","8.69469779643322e-06","4.09380391523878e-06","1.69984016044432e-07","1.04267144780598e-07","1.15458592893311e-07","5.25084309159191e-08","2.48378484568925e-08","7.74138282633081e-06","4.17553954294442e-07","7.19072843079603e-05","8.03219464837552e-05","7.5144806469474e-05","2.23665080631222e-05","1.49117290062679e-06","1.74877595080365e-07","1.64601568174218e-07","2.03032787688149e-07","9.42707681338431e-08","1.31754274416282e-07","7.2041944400172e-06","1.83237652639626e-06","5.50224425617097e-05","5.4452039512319e-05","4.08504388714837e-05","9.04115669528868e-06","3.05720515864077e-06","1.28015157999005e-07","6.5739706507908e-08","5.79736092478591e-08","2.21359311716606e-08","5.4903805398187e-08","1.84591524155539e-06","2.30945185745014e-06","6.50431926813941e-05","6.24836693528245e-05","5.37111800401724e-05","1.25384425059247e-05","3.39850873742129e-06","1.56398247299109e-07","8.23018105423537e-08","7.87773755476451e-08","2.74897636229046e-08","1.30645555399098e-08","4.21007913261372e-06","4.82988307087643e-07","5.55658938385495e-05","6.07932353651379e-05","4.21877850011157e-05","1.02854738011445e-05","4.25718887501726e-07","7.47219207855085e-08","8.2716888760732e-08","1.48723216221264e-07","7.88061864939656e-08","1.05646967765417e-07","9.85299410497427e-07","1.17194268708907e-05","0.000123238719757898","7.96359251020796e-05","6.44432951466709e-05","1.65589966265434e-05","2.53937006409134e-05","7.56517757037174e-07","1.90744282260445e-07","1.21956572169269e-06","1.57959525119058e-06","1.91463699673627e-05","1.96507729820294e-06","3.14188631606277e-06","7.95416914464271e-05","6.47987601410755e-05","5.76940568458977e-05","1.35556514891954e-05","1.08570101931452e-05","3.64512324399431e-07","1.39768615867787e-07","1.29291318620132e-07","6.78073667556382e-08","1.0834087832599e-07","8.32470299432115e-08","4.63794864282662e-07","7.87594182067965e-05","0.000101250616854051","7.30026200332664e-05","1.49387099531115e-05","5.644870492308e-06","2.02559438773845e-07","1.20872878247916e-07","1.49467656490926e-07","6.61688176865446e-08","2.50341782942083e-07","2.78157830982754e-07","1.5344736715908e-06","5.87299274858311e-05","8.64508877647397e-05","8.65794996642933e-05","1.56239386578476e-05","3.66109285143829e-06","1.7818740445363e-07","1.08317646359984e-07","1.19649519735674e-07","9.22397929453991e-08","2.44713601779694e-07","1.79691332378915e-07","1.37096688275453e-06","6.00812812442961e-05","5.61750405128514e-05","5.66213917215418e-05","1.38669724355604e-05","1.48022113958072e-06","9.59418128135464e-08","7.56327990684703e-08","1.10236331179185e-07","6.49119126060874e-08","5.36796216162343e-07","1.49693147718245e-06","1.56451391776762e-07","4.02446335281468e-05","7.36407393333643e-05","6.74284575619661e-05","1.41010801729451e-05","7.23908605866162e-06","2.14576698930807e-07","1.14886387704001e-07","2.01722958195768e-07","1.23964014758566e-07","2.5891893122364e-08","5.82844228439653e-07","1.82216508374693e-07","3.40712728295057e-05","5.57911885504913e-05","5.86087419785426e-05","1.38889100369043e-05","9.10342465983278e-07","8.97149043148653e-08","8.94371664389774e-08","1.63797618118897e-07","7.63715178587643e-08","2.06606098737386e-08","6.23829899231889e-06","1.50017078642006e-05","9.2583702425439e-05","7.65946653717815e-05","7.67730760365104e-05","1.52014619142747e-05","5.958709551289e-06","2.74638337018783e-07","1.68426357144991e-07","1.80658906120894e-07","7.68954847137481e-08","2.87296954051459e-08","3.69847209936672e-08","3.05558535912136e-07","5.66130898810281e-05","8.04775785310332e-05","7.00356272368278e-05","1.54655837977093e-05","1.22703229532353e-06","1.36818374554151e-07","1.20547262474424e-07","1.44619098852958e-07","6.55982972203956e-08","6.32993247508637e-08","3.61510730976603e-08","1.9166514051215e-07","3.83333193376949e-05","6.26622520611786e-05","5.47758900022456e-05","9.57863966323761e-06","5.11288064856115e-06","1.75702473748665e-07","6.63955574603343e-08","4.59698428588513e-08","2.58824564753766e-08","7.31895028274487e-08","5.88404652446703e-08","1.72679084531627e-07","3.26562780663122e-05","4.85841451441871e-05","5.07782933692558e-05","1.0140745285589e-05","7.05500323685876e-07","8.15519928185932e-08","7.33957502983036e-08","8.48566675276846e-08","4.1197975341689e-08","4.49100954041047e-07","1.54148267632313e-06","1.60120472919393e-06","5.4145775716268e-05","7.21149190054534e-05","6.85978550963977e-05","1.85259868952224e-05","9.09097939575916e-06","2.84849179597228e-07"
