"","Basin","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099"
"1","Ganges",4.68072537168861,2.91287835046353,5.79548440646661,6.66775286561483,3.02301228064933,4.20010988779613,3.52499469662335,5.39586595452574,5.45538244975064,8.9452045571043,3.69414364253146,5.01103921452174,3.70676673838847,2.81195652454242,3.50019633108332,5.91650057629622,3.56313451843572,6.66172098047141,7.4075102000417,2.83748500325569,7.08549732908452,2.45477160578872,4.44967627308303,5.80635162177533,4.16053841116627,7.51489536514604,4.0583478037971,4.32200891760606,3.02256034117053,5.26427249386714,3.08812091530886,6.76552039080846,4.19748055236576,2.47888966928336,3.24593470597592,6.49993230341593,2.89794558831985,6.16091221794593,4.91326219525763,2.44691006969839,1.81467382710409,10.2226413389885,5.04842809134637,3.88333001544811,1.84967003148641,5.87001475035407,5.6146769160547,4.69224573300871,5.18145692593737,4.16533030016281,4.61307682790571,3.20892021564038,5.16557326799901,7.54693533031431,7.33087807948475,8.67274110758009,3.55377214320248,8.75855427992268,5.5351318712241,3.09541946242487,2.77374195677248,1.96348543928331,2.29623789746054,6.67429107565032,2.7357426627079,2.64832037110511,3.6527321852451,3.51681260164353,3.26741199114705,4.39022969862114,2.27854825543028,2.05582948309306,3.26338149236898,3.48679344873016,3.14999302149114,2.48588548062686,1.37718390213633,2.40173402794277,2.53794942173592,3.99166055223964,1.58211533806429,1.62781425753091,4.88395240540957,4.65323863997647,2.26843576984092,2.22576420556783,2.85042749868699,2.05781015004449,3.54893608469417,2.5917680184499,2.89397037244596,1.86543275218335,2.11850112982167,2.38450304031409
"2","Mekong",0.0026783595552951,0.00254941201467464,0.00277999030317335,0.00330347983212425,0.00221860550138203,0.00399197041049352,0.00202025718540702,0.00210833797872909,0.0018328352084706,0.00205666032908287,0.00249216512382211,0.0019310959892072,0.00157705177680427,0.00170860300201526,0.00202311342180185,0.00229886035726058,0.00215576614065627,0.00301591389512598,0.00187888930425293,0.0019027018530707,0.00298243527812117,0.00215319055841043,0.00269303903189128,0.00246150056834931,0.00222249107270104,0.00193265546147394,0.00239925873580645,0.00136407771995042,0.0017299428553933,0.00247719951731661,0.00196104049226005,0.00299844151814537,0.0019437818306975,0.00147429733280272,0.00213042218920977,0.00182147194138763,0.00120985632214662,0.00213126993969171,0.001739140861007,0.0022731996128456,0.00155217981295857,0.00325122348655045,0.00152489053788235,0.00189195631919851,0.00178116605172482,0.00121308495464355,0.00161623397607441,0.00177200911224219,0.00151480371854181,0.00166729015574444,0.000818964823822611,0.00151230973300829,0.00122311029830463,0.00155520690566993,0.00114870714740875,0.000899966022982729,0.0010494827621936,0.00122167458891503,0.00115708898751433,0.00116985666774258,0.000916911232396397,0.000915486117127782,0.00114096274116903,0.000903300815213277,0.00105145506130161,0.000923266921976503,0.000933802194090407,0.000971041301684162,0.000838124400339552,0.00129495454048509,0.000691697452217154,0.000907376165267694,0.000928015389517146,0.000921488805982804,0.000883383397423531,0.00117610979982352,0.000820309554600471,0.000740928903169713,0.000934830454734693,0.000631632764252487,0.000847201419992424,0.000842636712722773,0.000397945816295584,0.000494309511171201,0.000508623254018746,0.00052964391153236,0.000493495318972494,0.00049880756085088,0.000532667067216813,0.000619750455133876,0.00049947805212295,0.000445406367273804,0.000407973358887685,0.000729763973618798
"3","Irawaddy",0.000366515910270716,0.000342758977190579,0.00041125852763796,0.00029218044854237,0.000256254550595667,0.000245122147906333,0.00021109696377348,0.000202509767556512,0.000219645919845531,0.000272524414002419,0.000257868392472707,0.000235602602487768,0.000206038690773668,0.000155530456248505,0.000181107210030522,0.000167785022628877,0.000165715216122074,0.000236008416056116,0.000143109418143893,0.000191469759850323,0.000199540342229832,0.000153271143772724,0.000202322018800143,0.000189932340129611,0.000203207050543354,0.00012114084231966,0.000179733070964165,0.000124134453997816,0.000170879988864825,0.000168397714107861,0.000147121352582248,0.000114980305974608,0.000101430751664943,8.28878702060264e-05,0.000111374481363119,0.000106221247888618,9.40652878775947e-05,7.95388329864272e-05,7.67556956188128e-05,9.47703745861859e-05,0.000109173576718579,0.000110739518744834,0.000103915934746124,4.8773632913484e-05,6.8029539488241e-05,7.340207288658e-05,8.08137606669296e-05,8.32157912311812e-05,7.49853198909424e-05,9.884100314921e-05,6.8767449610835e-05,7.09473896347755e-05,5.69031914617965e-05,6.09995564439943e-05,6.27313735665507e-05,5.47972585603305e-05,7.35327865569936e-05,3.49636241588902e-05,3.63593216763185e-05,5.50936943726697e-05,4.63887810431405e-05,4.33259916399574e-05,4.37326969359062e-05,4.23910756309928e-05,4.66785929055136e-05,4.78092745264693e-05,4.06399295196088e-05,4.16915519581983e-05,2.99890674211405e-05,6.16547911807626e-05,2.79384941302712e-05,4.22821318623995e-05,3.95661856093398e-05,3.74730735965685e-05,3.42313400792818e-05,2.4564733167609e-05,3.43355034671541e-05,3.11605767918396e-05,2.69522886303838e-05,2.76392991081026e-05,3.42601960184732e-05,2.74186004103808e-05,1.7492857284576e-05,1.83079206467593e-05,2.18710461529473e-05,2.03027935052133e-05,2.43374277060699e-05,1.81966198604054e-05,2.43941112623121e-05,1.75761968505801e-05,2.22922651203042e-05,1.80810902239316e-05,1.70453810635249e-05,2.1015979506932e-05
"4","Luni_ext",0.583408438920426,0.258615938934151,0.429190290238579,0.857886655711124,0.381646208316107,0.422935723291096,0.51473843929763,0.696728883061317,0.828902497308079,1.10439402320224,0.864070091043286,0.583559859342779,0.770667476295326,0.627201727105367,0.493496323127984,1.23490933867502,0.331356887499282,0.704908396356134,1.05708047167962,0.394061375439566,1.064493413398,0.584144822517266,0.600370597927628,0.449480311893666,0.56717050773276,0.581896044618563,0.425680016574611,0.759416477303745,0.70913002066107,0.806729330505642,0.541824290438073,1.05497281439619,0.583748155665993,0.901515745798822,0.538261962933298,0.448057325369605,0.54776151888285,0.68218674033017,0.769829276769187,0.535007859023686,0.63908192427814,1.37557028471082,0.575777984579528,0.516887766481203,0.751971068224722,0.641684875737592,0.495525284463961,0.527271819852137,0.377531227168713,0.563332582851041,0.569706914870177,0.387858540475019,1.06305327429579,0.773230504918536,0.908243029303367,0.652554891295226,0.64841739450887,1.11050220681346,0.486387312424872,0.701017037338442,0.592307556550364,0.338143085253868,0.329469897414845,1.13057032358253,0.660163502819129,0.489606340691975,0.535760018944873,0.588105223095058,0.601583736662574,0.485636486510294,0.585725975457751,0.415095294770854,0.300845801249977,0.578892401264006,0.613905127769545,0.171240804379097,0.31834411112141,0.266407054417741,0.487626946023324,0.65944672745086,0.378867713613478,0.404427456393258,0.671933885486771,0.483836569521265,0.388026706251777,0.4891887788626,0.443130773247431,0.407809533412044,0.865133941179825,0.543801423612323,0.468295149838002,0.518866998063133,1.24761211464685,0.43515516101759
"5","Indus",20.0754129665581,5.67775261869815,12.2966107749126,33.4677609769683,11.0102535349593,12.1039919445271,16.6942571844469,23.8541242044276,28.9807065341335,30.3059430471661,29.8840900430073,19.1840272565082,23.2459471962798,19.5086543622838,18.035367298649,49.8695775025497,14.7585314778933,24.1409115086962,28.9569585750626,7.93171041876756,32.1444687051069,16.7691303442251,21.5832334870247,10.1357003740312,14.7755818486306,16.9390241167647,12.3552393339827,27.7480760424414,23.438798290254,25.0473373924453,15.7281183140581,38.6501761286472,17.0614987377286,30.1486043165562,17.2707179222588,15.7261691073773,20.40815894476,20.1642849543126,21.283182597586,16.2041619347646,18.447112351448,38.3507085120081,16.3536297704337,16.7498637049343,26.9267681430116,22.9079182940541,16.05501127472,14.5298440172968,10.5867731298552,19.6551692737672,15.6396150435327,11.4595428737903,28.7942737860286,22.2286626220466,26.5890313314659,26.6605580367424,20.7848518889646,37.5356553838805,24.4246714028039,21.754353112757,19.4555551790558,10.7639693608649,9.3272444709349,39.8022015599247,18.4504857063865,15.9623220381167,15.4934327563129,21.9297231127908,17.8966255587567,14.9823129306205,18.4108644002777,12.4649692021173,10.7564437428139,18.3359867759919,15.3675659560839,8.45638106244063,12.358090833208,10.2647751136162,17.0805356701095,17.5673385139117,12.297690769398,13.1374239291014,20.2052591351258,15.8710997134897,14.9021756467721,17.7877474882274,14.6299349375574,13.2920479702288,25.4831302797006,17.9554461364751,16.4006449767282,16.7446039173159,42.383886293324,14.7730275196782
"6","Amu_Darya",1.85086048801785,1.17419308920144,1.78261460516072,2.91160212349439,1.88571940569001,2.4946665556345,2.73362300374491,2.53137521871694,2.70107454084983,2.45974897659974,3.07383769609772,2.14906309819935,2.95451533941937,4.05906440181079,2.21214785158787,2.60934723710923,1.63328256115299,1.29676697231988,2.53514118956727,2.70546447694311,3.24134943880616,3.49211539975773,2.88918071221669,2.24887859855698,1.97900918003039,2.57388198884445,1.31091689942993,4.16155048033026,3.08253422386156,2.14885911799874,2.94058351997642,2.69952805709128,2.69815082278988,3.05276269841132,4.59325660010015,3.14306975185183,3.57773920987259,3.47687084554356,1.8856186570587,2.93185035482362,4.9826076485813,2.02487271388256,2.88314612356599,3.1401843194364,3.08049253100803,4.03904854721307,1.96137368246056,1.97777398370692,2.3118731594959,2.38339714566742,2.9471473102239,2.9703554807649,3.14222251534596,2.56930738651368,2.44479523749267,1.79708905939015,2.58888432044858,1.93463677817085,2.048738894336,2.96099400849235,3.61500455486243,3.52572541369161,1.96690857609595,2.43235892825011,2.80700946428162,1.62470846012764,2.54847374004924,3.80939577694871,1.92062574420314,2.09963931830436,2.31058732740413,2.4389140262022,2.00458153353836,3.03780554463299,3.29952854242364,1.4583740531151,2.17434465257136,2.25397848458396,2.09298633688018,2.19723299980489,2.52401799298886,2.44404580382559,1.31223137536697,1.48825172663448,3.18599401035178,3.46783535966558,2.14132251522642,2.38226515517259,2.56394588933712,1.72410341233391,1.94166495751331,2.13511989033723,2.75649465918381,1.87480747650875
"7","Brahmaputra",0.175743763768019,0.15872538419885,0.143920241582127,0.149564764718702,0.174228913540137,0.112996641062154,0.125276813805239,0.214920074272788,0.134054324395077,0.101844712922737,0.157130097411643,0.112351416189973,0.0935078719354293,0.103162892987662,0.120402709484676,0.32382383891015,0.14559111384266,0.28281728655569,0.0908059969101501,0.0638356134597311,0.14837530747351,0.250232112456136,0.151754682877959,0.186723781678774,0.477663186382543,0.166065097360058,0.152291656750004,0.165042895165082,0.108356632334121,0.0629005538103664,0.116641298515384,0.138837007301955,0.104662698287247,0.0918807201935473,0.189605704717327,0.263424316258317,0.108228197046897,0.0813277078147381,0.0622650210823014,0.0907925528930089,0.0996423986970009,0.153031865469858,0.226047435570626,0.140576390736015,0.0771626834113807,0.107410493841233,0.127095615666295,0.137061811034106,0.18928610516858,0.11726223600156,0.0532297617929642,0.103083849467975,0.10593621935718,0.0889579660734514,0.0896013056478406,0.211221104199236,0.0763856755401546,0.162727686124152,0.192582976774662,0.0811183958874732,0.0696660091099138,0.0458948623521235,0.0801731468726667,0.428488181253897,0.0647638632997443,0.0530727341503126,0.0702388570476824,0.184514525446809,0.0528719371870114,0.068897025779607,0.0560930123767115,0.0729623904707314,0.113898467568228,0.0592781798871329,0.0570482950219124,0.16542380160848,0.0465823828193547,0.0800474870079572,0.066130479390968,0.0528814442576181,0.0904413187100805,0.066664763130701,0.0747922542990488,0.0846000598698919,0.0536140174095056,0.0477950361037961,0.0747370854259219,0.04610664412498,0.0630479582245644,0.041626445245991,0.0526992848188055,0.0381416925611901,0.0308064680688319,0.0398985792432673
"8","Syr_Darya",0.606333709284198,0.393699058209385,0.484706012489018,0.690650382703345,0.460508138038035,0.66525091727989,0.601125416758936,0.464649548722925,0.588424098961036,0.68355777512715,0.664310469148185,0.488280026016874,0.529263011642498,0.861662115167925,0.511032916564221,0.562373005058995,0.512462315554879,0.322006032583153,0.608800882286663,0.608104042221182,0.756596012569748,0.912843640507182,0.592927385862322,0.526151225184493,0.572936783709372,0.538911914241862,0.364591864672166,0.735516370467362,0.817072539016903,0.542826646064955,0.641581762651922,0.577600864552059,0.746587079179054,0.769327734029929,1.14199934513397,0.672525118034358,0.64949409812007,0.774950004979681,0.491987843597063,0.710889696654447,1.33723968886826,0.380649899896649,0.651891964670299,0.76267324444004,0.613201069246277,0.785260331860996,0.475875734386044,0.437048212222784,0.544023811746418,0.388455336115726,0.641149720281201,0.62595753697246,0.499247093180583,0.496177964681298,0.494332288670547,0.313834072694819,0.435740747417259,0.302540411364247,0.38137490424254,0.520126858906633,0.779222706303971,0.662596944754908,0.307538747489855,0.332256436516331,0.423079926896098,0.334190578312148,0.47420557730127,0.618185626000934,0.379281187569599,0.437907436367845,0.417428555806785,0.381991682313721,0.404611731748237,0.414346466134734,0.49636367122186,0.280341102616727,0.363034737456235,0.333518918975738,0.342529732969223,0.358288596271183,0.431016265473772,0.46629106620579,0.230941247527293,0.266364639630917,0.511448621117927,0.571021234732926,0.385720036120537,0.300193621825596,0.291722468736332,0.225856667511433,0.242089441525768,0.240974178131221,0.299341494980591,0.274004737989545
"9","Salween",0.00996997117689619,0.0104029724529271,0.0129270617053233,0.0127223245274415,0.00853884949727362,0.0119168847163304,0.00834495981547315,0.0137973306072359,0.00804320099656211,0.0100537182694524,0.0108915507546346,0.00981107462395569,0.00846945699553186,0.0094675560735823,0.00987706222074842,0.00994915211116318,0.00787740312562411,0.0135455319797656,0.0064481375023308,0.00650494127079006,0.0118651954834985,0.00676609909097344,0.0155310750642656,0.0104539441259049,0.00967915878258531,0.0070591301399322,0.010058221654243,0.0067413319777804,0.00934255514919153,0.00743589292406689,0.00835310045193579,0.0104503476328203,0.00859232005401561,0.00687590223637353,0.00669453262942456,0.00743155716682305,0.00577303105702858,0.00688164046769566,0.00545381414234889,0.00764055190394461,0.00619335114206807,0.0116288899710073,0.00512222177245377,0.00674485698905724,0.00599888528736737,0.00529856633182859,0.00463131914370644,0.00643500331184827,0.00611142520134364,0.00622735807964848,0.00421171270942251,0.00532383002422495,0.00524887068415301,0.00595814965095944,0.0053249878225266,0.00428050049341963,0.00464172947698254,0.00386944396882635,0.00425197257057836,0.00441811938235983,0.00447280363852821,0.00330223843362129,0.00377989594057089,0.00617630268683035,0.00317433261453122,0.00381506353542748,0.0041590711120237,0.00458657742582942,0.00357083558759364,0.00422513288487247,0.00297330368646373,0.00393157897636242,0.00362646418430845,0.00400856224441627,0.00280696401029861,0.00289749921539334,0.00323120091519986,0.00393300646797456,0.00241832109716134,0.00270394641196151,0.00244827072678197,0.00257645594710208,0.00180085394113194,0.00234540667749383,0.00230214580514646,0.0024956250929976,0.00259856004657125,0.00208387149965275,0.00256808827324524,0.00270145735507903,0.00225642772495267,0.0018999474883696,0.0017531255142357,0.002245423509197
"10","Tarim",2.30239289592933,1.165844882962,2.47860363164976,2.80722803493981,3.46000679521125,3.06049708424217,3.20338249514269,2.15684558837534,3.8709964756329,2.46948282457655,4.06989495799606,2.04574363523252,3.10114654260148,3.3600337809758,2.86781851238716,3.28403233819428,2.59261568697305,1.87222916583982,4.10945781495341,3.17651810820797,4.86065370573276,4.10325924340417,4.50168554678161,3.30190535271616,2.66831723663305,2.67397140099228,1.57693275318954,4.0881096680507,6.71273114552428,2.80595840323041,4.17246298529458,5.01859593389734,5.18755012225304,4.14740417882654,6.08517022368105,4.20116207123126,4.68714035121642,3.52519622069372,3.79877820507727,3.80113885784642,8.10532071488372,3.60177095096626,2.9837186002967,6.28034153115019,5.41939407466734,4.83429917574205,2.39625457953367,2.35037359807597,4.60346069645192,3.75419151855359,3.6850182403205,2.72008700412914,3.21131948678014,4.38513722322854,4.18468016070789,2.8469930494072,4.16645911448988,3.23989083183201,3.17047523030708,5.57886695695387,5.13941953418842,4.20094602972542,2.07713355420452,5.4620856180732,4.93827423117344,3.00111638783715,3.35667506412421,6.72401273985008,5.31194152712678,2.82097440073074,2.59423948830263,4.13910412160535,2.77675346452035,3.62616170065257,4.89249958825014,2.3352074441598,5.04860256380698,3.1257257685799,3.48109815492576,2.56864021430033,3.52934443159723,3.64195237168372,2.2608540954056,2.68382378360488,5.18491928730503,5.086227831071,1.86090079801521,2.63634902329493,3.77362431628475,3.19072735793544,3.16689222097672,4.11126100270824,4.09683342301304,4.09149738530694
