Basin,Mean,Stdev
1,5.29038832716332,2.00789911894266
2,0.0014064973270192,0.000596331102915424
3,6.8843445801567e-05,4.88312863949147e-05
4,0.723156189784108,0.170303696243076
5,24.8576003241199,6.35321899229785
6,3.58995825343976,1.03302902230768
7,0.147987609015442,0.105374419566568
8,0.727225377205092,0.269283848117704
9,0.00474088712318056,0.00159045492204419
10,6.27184793633498,1.56527661399482
11,3.51833239629424,0.676800515704557
12,0.00370260966730255,0.000965815112796242
13,0.164654881422623,0.0773865121276918
14,0.296752726148642,0.12074147523246
15,0.0197544296017803,0.0077675038435859
16,45.6175772880932,8.68335112386419
