Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.328489345971263,0.204541955913999,0.122340314447918,0.22491730433732,0.543584793433553,1.59863345908358,0.388711452935805,0.614307352984078,0.983523751149292,0.472932260727131,0.284579491641323,0.229931046519173,0.126994793326873,0.0737936267884562,0.0431208068985522,0.111442261681319,0.255983334606139,0.477366225816055,0.233698548421383,0.358743099927835,0.605804505936821,0.271597830288431,0.116911655133223,0.0804254883583322
Mekong,6.08827817736502e-05,1.09383002676166e-05,2.36333255734784e-06,1.8288234160551e-06,1.36065334256569e-05,0.000138004104754941,0.000185602000932927,0.000273263087244846,0.000215891713612897,0.000263253016547749,0.000260284381918501,0.000146364497877981,4.43096547397821e-05,7.90835014698127e-06,1.33460532590984e-06,1.84628154399068e-06,8.38373047656412e-06,0.000112942019180725,0.000115250273689809,0.000177296590093856,0.000147166203766999,0.000189264850038258,0.000185812193428107,0.000109651509370792
Irawaddy,1.04691237152913e-07,5.36896507475826e-07,8.75995018043712e-07,1.08938018592536e-06,4.95133984510198e-06,1.97242546523102e-06,2.6576930024345e-05,3.52602966620516e-05,3.49665437533506e-05,8.58457707023629e-06,3.51808237438895e-06,3.06519264351338e-07,7.79958785437297e-08,9.96604931938479e-07,1.75043091045053e-06,1.22563077182873e-06,4.17764131921967e-06,2.94485028833646e-06,2.37478702449901e-05,3.22862323057816e-05,3.12021683041665e-05,7.85014510391151e-06,3.22284062945619e-06,2.38945020659909e-07
Luni_ext,0.0329777131823316,0.032527739100644,0.0335457574143664,0.0350043976496313,0.0218310591962287,0.0341424966853172,0.09733735824413,0.145357437035088,0.180316650098517,0.0935608983603561,0.0564359948556263,0.0283889534888016,0.0132854807939229,0.00937571212333374,0.00918754870186376,0.00928685196856219,0.00661880943842037,0.0225174881133744,0.0746709164299021,0.0788261547599124,0.0781197365111465,0.044255332130526,0.0207307791933741,0.0118482391523293
Indus,0.603565026990504,0.4768056604316,0.368604073422366,0.343188937307108,0.451807206774142,2.74642150876613,4.43539614773772,6.23541032902607,6.99403727777219,2.48454561482895,1.20876673058634,0.351083423517785,0.200846524364691,0.166633537097648,0.133616655815766,0.208270434661613,0.379226569934937,1.69713865723998,2.7183462026737,2.91467623177794,2.9371293452878,0.878692853680832,0.350112937340134,0.163466979744882
Amu_Darya,0.00910613382260183,0.0116344022649302,0.0125566747886085,0.0182430696313413,0.0569371646174484,0.12219716512673,0.584646526422205,1.12419378130617,0.789792578550262,0.289141070024558,0.027968161735963,0.00342252125413349,0.0082067995644264,0.0107605503397248,0.0119029676840014,0.012913001528657,0.0336366088262686,0.0723020759444108,0.25171471097785,0.403372541916716,0.27957302803676,0.11992434818641,0.0206809340071457,0.00432107321122686
Brahmaputra,0.00519526191197428,0.00830890747568663,0.0142454206196003,0.00995362906959997,0.0225019392675323,0.0271082228177302,0.0406408723759,0.0227826898318996,0.0122728235823865,0.0131758110804205,0.00487540371252806,0.00469579172631746,0.00375523622573787,0.0105900515169395,0.0180683247703327,0.00929824688076429,0.0154113997663337,0.0204532373618815,0.0284457995798454,0.0118396159185799,0.00674488717334202,0.00921729270108641,0.0039442140572888,0.00257667914866336
Syr_Darya,0.00102262161695211,0.00118366454713058,0.00165234901910617,0.00226034532492765,0.00695588587590677,0.0197427112257762,0.123212207530133,0.248231717672939,0.177640390183922,0.0565192586781668,0.00254185943648381,0.000388196189853567,0.00135923417810057,0.00130444127081891,0.00165119821184503,0.00199638034703772,0.00642646219369334,0.0181567775354596,0.0787363969866678,0.139271879783667,0.089870151357587,0.0298952236484539,0.00311059923438838,0.000517093365524127
Salween,1.28758826331947e-05,1.42989423446206e-05,8.98073209170785e-06,2.430094029754e-06,0.000122118881949028,0.000836171961519425,0.00112107856085059,0.00138658693695412,0.000898596297504365,0.000253064515633489,3.82707428406552e-05,1.39713556939243e-05,1.16743852433714e-05,1.11683905799166e-05,5.89067022039575e-06,1.60736257612876e-06,0.000108080966257065,0.000433830852468106,0.00074746285298299,0.00101481045882664,0.00067435536836741,0.000200089713305233,3.86324804060998e-05,8.24720307386317e-06
Tarim,0.00365556568912611,0.00476489725192775,0.00549846062283263,0.00256539977152785,0.247438949000793,0.850907010304357,2.7834677394723,2.44120597534631,0.555324745704059,0.0423648582625825,0.00245127730348636,0.00499364430793366,0.00243391115824347,0.00305425224152812,0.00396851974643201,0.00468054372852148,0.229117121357419,0.635939688736701,1.24435467445863,0.874251498867033,0.207101741396132,0.0305690670591543,0.00208334145680359,0.00412551590827281
Ili,0.00154044539286402,0.00144562785789617,0.00107891379218341,0.000208159176655893,0.0432239661252355,0.390269355733609,1.37416558906344,1.17320024203803,0.212972767540131,0.0113966895992584,0.000785392948887475,0.000711086279587573,0.00148890843998915,0.0012272360778065,0.000973953819899672,0.000324066794891654,0.0503689695716007,0.275314603399655,0.800281913608522,0.643636063042566,0.114203724679869,0.00736676328703386,0.000666917016870681,0.000764216445553972
