Basin,Jan_mean,Feb_mean,Mar_mean,Apr_mean,May_mean,Jun_mean,Jul_mean,Aug_mean,Sep_mean,Oct_mean,Nov_mean,Dec_mean,Jan_stdev,Feb_stdev,Mar_stdev,Apr_stdev,May_stdev,Jun_stdev,Jul_stdev,Aug_stdev,Sep_stdev,Oct_stdev,Nov_stdev,Dec_stdev
Ganges,0.255630900371309,0.159199216388109,0.0859183315361707,0.165439570391703,0.716575621041571,1.99540020724023,0.68296772410677,0.646302084566871,1.01119874228917,0.499720395461596,0.338775102256643,0.244885702862573,0.106042042361316,0.0935253356333593,0.047641421029221,0.0933803240451832,0.229834773893234,0.583607894652647,0.528523652365764,0.490558861580023,0.796266267289851,0.333015815801176,0.148150552808825,0.0763899193914094
Mekong,5.34942481568599e-05,9.36430700872893e-06,1.76523691695183e-06,9.50489757925797e-07,3.42625429908237e-06,7.66137083071928e-05,0.000193172558663475,0.000231643599539108,0.000206019093343634,0.000239186970547423,0.000245566889699514,0.000141917835337573,4.49545933548512e-05,8.68532781384142e-06,1.73413408011404e-06,8.52183640148765e-07,2.83939938858237e-06,5.04350049548311e-05,0.000114735700300515,0.000124978657796212,0.000159486451528534,0.000138153167644109,0.000132495643321144,9.99131905294245e-05
Irawaddy,2.83198116533758e-07,1.24672886938154e-06,4.62858125188531e-07,2.53188580775865e-06,4.90457631739713e-06,4.18015645091376e-06,3.49506720431667e-05,3.51627869124812e-05,3.03244297146028e-05,8.81179505596974e-06,1.11454502261543e-05,7.82584293734319e-07,4.37407409526249e-07,1.38888132215774e-06,5.35173088669343e-07,2.79241487626496e-06,4.73567402224757e-06,3.86409298016626e-06,1.4904283682569e-05,1.51107993158281e-05,1.26447678308716e-05,3.26984878500528e-06,5.54478528781741e-06,3.59299678817989e-07
Luni_ext,0.00838646851221958,0.0112566153632327,0.0119263944506942,0.0167316237216823,0.00986014784308598,0.00313959709781726,0.0109314886419608,0.0185576383513893,0.0321641941439875,0.0226168240465349,0.0110491845852739,0.0150783237562488,0.00363733002765333,0.00429844382324803,0.00501584362878478,0.00772652818638889,0.0040427401736122,0.00245186969038106,0.0152006941676502,0.018229643996385,0.0310372041320127,0.018936671705058,0.00678303750073055,0.00715348339682448
Indus,0.0340038351730542,0.0293505612749848,0.0240738198089103,0.016213410983776,0.00825154246671694,0.0296316210914868,0.0350452835273103,0.151044921845463,0.274405391793806,0.124423042096566,0.0697022970760663,0.0185416573913864,0.0134767867656114,0.0124878521798662,0.0132537082690187,0.00900956235246529,0.00580585689160691,0.0187221431884289,0.0181800701354271,0.0516212866994452,0.0763162753644806,0.0358297087825227,0.0191119449683701,0.010252122167981
Amu_Darya,0.00895164670927823,0.00802645369909377,0.0134351778332197,0.0228655754268806,0.0650547904151118,0.119474497603024,0.551823608843692,1.3899747694437,1.26881410216906,0.536232334340456,0.0680096829168517,0.00394677405560328,0.00789602943519437,0.0130501033869692,0.0178999156466043,0.0192433823389312,0.0506620759419751,0.0880326235350915,0.362730705167275,0.70555278643031,0.50171044765505,0.187152402079652,0.0365570218883611,0.00325315977120803
Brahmaputra,0.00292118311704136,0.00249142657092332,0.00327915644278713,0.0027086333304361,0.0168756413515928,0.0279350380444703,0.0309404360823279,0.0201660271002066,0.0120145984037477,0.0100030123041353,0.0029791521856547,0.00433318062159506,0.00126183570183685,0.000989515750582268,0.00181213312220629,0.00157974357916331,0.0124555817033205,0.023305150932101,0.0222541538686856,0.0064450344052816,0.00487518541421396,0.0038880871901997,0.00160880075834656,0.00198074697803178
Syr_Darya,0.000724484470395878,0.000522851507151384,0.000773588460578834,0.00204797851015532,0.00482670958651113,0.010650768561778,0.0776385795423899,0.195420462769313,0.161104565537942,0.0554136862600106,0.00261938138719723,0.000184904223990596,0.00114930218581561,0.000716271171712857,0.000846764255959459,0.00260527451425223,0.00517698987822084,0.00880780270476784,0.0552027858219306,0.125353148789994,0.0964969626876416,0.0278184379750454,0.00293499492277121,0.000234307237340577
Salween,7.86369353104465e-06,1.01484319173916e-05,8.33417350778329e-06,2.77109566480851e-06,5.53907613703883e-05,0.000534246085074153,0.000875352537458182,0.0012655954078705,0.000873813942268192,0.000240532093867489,2.89989131527052e-05,1.00789485951157e-05,3.6698454304827e-06,5.69702363203641e-06,5.15134240316091e-06,2.44145296671237e-06,5.44933713689593e-05,0.000254662918316022,0.000381875611334641,0.000630279166172098,0.000532656320714937,0.000145750630299418,2.53171836619198e-05,4.53217700642853e-06
Tarim,0.00395855206238267,0.00430864625037447,0.00384567951847168,0.00105733815816935,0.145063914603322,0.478516428990426,1.92007255064377,2.25535694880612,0.625647810650456,0.0547850937815253,0.00325258003009773,0.00580416377115007,0.00132357593122626,0.00179857093380477,0.0012110488229308,0.000906018947062796,0.0544752982537097,0.178918143496374,0.592524487760291,0.5933215008114,0.133158981470045,0.0169996747529894,0.00154969027631287,0.00221052945500784
