"","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Ganges",471.544936768728,448.78223518436,449.622893475177,419.619210545418,445.881160299373,468.269297614739,456.667751653307,515.364135951262,472.637151910515,455.080932328123,416.538572814571,461.383485667815,471.214262488229,442.64522712019,452.721145450953,436.65700273449,415.968911689628,414.587442130299,426.435256640005,461.244821244036,451.717729745779,452.076767702216,458.099809323249,415.641599469638,472.429003724788,463.27773311782,497.790958530169,432.545910130733,432.417001628581,477.027719431096,460.628698098844,436.92062691123,466.682922761593,418.759015063457,434.636553315433,449.549471023701,475.939182913468
"Mekong",50.0869841668393,50.0726220725908,51.0922244986389,51.3113376269036,50.7938682247002,48.065611847434,49.2906400624071,50.8632829904617,50.8602711316623,49.9004733019564,49.856821429523,50.9699583866164,52.4343928744696,52.0226808364234,52.1540009387125,52.7192850655332,49.7567206353716,52.9921609169288,55.0100635011098,49.8135490655346,50.0654996944199,51.9337882665232,54.2845146488084,55.1516892797336,55.3847703452842,55.5627871783536,53.4462041394336,52.8564918871883,49.9631682784342,54.4469653492417,55.774383519188,52.540240285091,52.9599602756636,54.3231192497465,54.8029039756487,56.056370357423,52.8583852451505
"Irawaddy",17.3481600622512,17.0306268867692,17.6592539228716,16.7573175725156,17.572982619347,17.1796049436874,17.3308579287688,17.6414001733575,17.4948905107159,17.1464320315374,16.9704224325119,17.2408120975987,16.8429458977004,17.0223948803593,16.8405665222779,17.2574163201829,16.580135058577,16.7374579642525,17.5820479388945,17.4090918923969,17.2239963886417,17.0705884217757,17.4608358854617,17.5071108221257,17.3814486129637,17.7373446084604,17.1896089656912,16.8413959363516,16.895748647726,17.6306896199229,17.5990536753604,16.7738474608114,17.3951641259496,17.4329979981512,17.7771080797299,17.2950718644219,15.7300752241011
"Luni_ext",58.275115350689,56.9483892005931,51.3349000519633,47.9523304580841,56.6713919183343,55.5306971886862,54.978570411549,61.0174213950154,56.4264748998218,56.1323213052493,52.2889334689652,57.6306319542266,51.0329518338798,56.298081785865,51.7227553757636,52.2822223935273,52.9653351719493,46.9457230386681,54.0249767366114,56.8485022210233,59.5358367963332,55.612062950807,59.1692952720016,51.1093714329024,58.0921931560753,56.1388474924179,57.835417483691,55.3543728054615,53.4070237981142,57.9052741047157,55.0631662146408,53.058177659725,54.1416164987666,49.946515916025,52.7851598469912,53.3297979078394,57.8751592677324
"Indus",443.34714484043,424.582979161105,412.988574774038,381.97600537894,431.823325988139,440.204709966653,412.431886469649,471.576505375109,426.80379255755,419.286035411863,410.130935620175,428.966741764874,387.802462164528,439.474857462564,397.565138899606,397.915652512104,416.066482751872,390.931580843265,415.556088454743,445.678436412501,454.254321036628,429.864194222935,461.14791970382,390.918896142114,446.986917709422,390.763727102993,417.317294871635,403.478802212963,389.546514148464,426.72824784702,421.856517813227,395.164649523469,418.189929070476,398.439689950555,409.110999926327,377.464512509751,456.76461450703
"Amu_Darya",34.1054764964542,32.0074670590352,33.0937985027794,36.7547197587577,35.9419853133883,34.5733217361226,34.9364026338983,32.8612961813929,34.2060771343477,34.2176120109734,35.5301042406377,32.2759073563673,30.6098545298629,32.3656549558597,34.0584501224369,36.0960688207079,35.2415190985344,34.303174631504,32.9167682052893,35.038447677245,38.1772696922559,38.0366390307324,35.2738357122333,32.5334691601323,33.4864567866092,33.8604275757929,37.678517024034,35.1346856816168,37.9973678289484,31.9364757175643,35.6611042270854,38.2444181033417,34.7630980636348,37.1894463711983,35.5855882948923,35.1764398562547,39.8849839937116
"Brahmaputra",94.2716561804579,95.5309932343584,96.092808880751,91.9931900099113,95.2812510703989,96.1014832122318,95.5299917824843,98.9839103914037,90.7700070205778,92.4130450364964,89.9695391372334,92.2835050396851,96.6616396397681,88.8572454465063,95.7439066115184,92.9979532117515,94.5987270687127,93.1027772253596,92.9997257576747,96.7417988458761,91.6611587921684,94.0226957048542,92.1036917602256,91.4983989000853,93.4103307975014,98.0481542853196,100.000153374991,93.585602278903,92.4883064091075,96.5226830928275,96.787013062503,93.836626010221,94.6231647814427,97.5592291755572,98.3676285829725,94.1866845360435,94.7438678232855
"Syr_Darya",18.4971706219079,13.8237471895451,17.801963647056,19.8359704720091,22.2907625091808,20.770786490629,19.6244338099719,16.4586790757349,18.5786090086103,18.8050650927747,20.2416381211645,18.5852763101737,16.6579893532978,16.8607003530299,19.4233501165511,19.065703603755,16.8002087517669,20.800789245967,16.7663421149284,15.731494235955,18.6808983491899,17.3277317198327,17.4932935046988,14.7940980245902,15.7399540195294,18.2938262767689,20.0274470720425,20.7651460903534,21.7711901961853,17.7114252601572,18.4781262149329,21.5577134208133,20.8835457657399,21.2403588047132,22.7966288525105,21.616517126285,19.5092893232643
"Salween",4.18393525948748,4.145116150138,4.24353842565144,4.08601127220671,4.26902866595081,4.20610470610985,4.27969125788499,4.23986997764,4.42798533251105,4.33647873178656,4.31167410748493,4.33716572976737,4.22511153956312,4.14277727143718,4.18715922273879,4.26238106982666,4.28293345209483,4.27827495749331,4.3672462607608,4.29114686602181,4.10858825972999,4.36693574602344,4.3641977678766,4.29755071629672,4.25574247278294,4.33150579702269,4.32905737102215,4.2272608520108,4.17457209939524,4.36992891159933,4.42352344658957,4.16165446585316,4.36481219089002,4.28649447659382,4.30086980165897,4.22264566156839,3.97745449588527
"Tarim",32.0659614566893,30.3534099040943,27.9476184947107,29.2112244118653,30.0155394368939,31.7284621885084,30.764004852387,27.0434891776848,29.4027231229746,29.6379172405868,32.1734301522188,29.4893402844989,27.2781139216664,26.6841850204751,30.7734974584163,30.5399386043727,27.998163909463,31.726562139618,30.6506606037651,31.8675498854827,31.9169248457826,31.9875349907774,32.7249896517493,29.0993902117698,32.5262328205109,30.3551466300252,32.3926467792564,34.0142115320643,33.7646819819551,33.3543539538592,30.3271209528918,32.1881482697672,31.9027263826656,31.3222107153616,30.3989462676568,31.4238508485567,34.3004337137814
