"","2000","2001","2002","2003","2004","2005"
"Ganges",3.63114343992249,2.99980439561486,2.61851308024477,2.45153841971437,1.18664735190067,3.60228685619817
"Mekong",0.20090535201048,0.337037303900542,0.337360435897474,0.199221246078391,0.0933497277950988,0.229160954448608
"Irawaddy",0.0304587946276411,0.0406836884061706,0.0287992805258298,0.0216986394159819,0.0307677857529976,0.0303800336455726
"Luni_ext",2.74161041164167,8.1807704934326,6.40859670050315,4.21093846066848,0.935106317346815,3.42704400876666
"Indus",14.8648512058468,18.3955666041398,22.7498182294579,21.5893027626687,5.46386925112335,14.8217588309111
"Amu_Darya",14.7888228734781,22.6156631725887,28.8659909829168,27.2240724250365,18.7099188037892,14.2896340860648
"Brahmaputra",1.24054675062859,1.529031763136,1.15145466263749,0.188687830736981,0.423556728716168,1.19087459593586
"Syr_Darya",8.53521585581985,27.3464294908631,21.478346725544,25.6410561646768,20.4578539731002,10.1533158956845
"Salween",1.22471342554324,1.62082007308186,1.40955812650751,0.851587837865425,0.722613448844449,1.25452187264737
"Tarim",20.5878557270838,42.759000425839,38.1511835381484,32.7497819379387,35.8632746103152,20.7099837782514
"Ili",4.78776151501499,16.1614596475705,9.09480488107729,10.2248532724445,10.687422864024,5.22698130524778
"Inner_Tibetan_Plateau",7.66444089513641,8.25690805165678,NA,NA,NA,7.66516937752259
"Yangtze",1.16713629700272,1.55495595235572,0.927457100769809,1.93198473522621,0.443666579366768,1.16007214387058
"Inner_Tibetan_Plateau_extended",11.9996107219744,10.179135616766,16.6206288445284,18.565645309897,7.23041584289573,10.9538970322049
"Yellow",9.99941344884587,7.54489304446417,11.2374089025507,14.5715365289065,8.91875298891892,9.6457120431501
"all_basins",4.69500652670972,5.64168748926362,5.70288831501116,5.89353383266874,1.6837369050074,4.78548248419895
