"Jan_irrigationGross","Jan_GrossIrr_km3_pr","Jan_GrossIrr_percent_pr","Feb_irrigationGross","Feb_GrossIrr_km3_pr","Feb_GrossIrr_percent_pr","Mar_irrigationGross","Mar_GrossIrr_km3_pr","Mar_GrossIrr_percent_pr","Apr_irrigationGross","Apr_GrossIrr_km3_pr","Apr_GrossIrr_percent_pr","May_irrigationGross","May_GrossIrr_km3_pr","May_GrossIrr_percent_pr","Jun_irrigationGross","Jun_GrossIrr_km3_pr","Jun_GrossIrr_percent_pr","Jul_irrigationGross","Jul_GrossIrr_km3_pr","Jul_GrossIrr_percent_pr","Aug_irrigationGross","Aug_GrossIrr_km3_pr","Aug_GrossIrr_percent_pr","Sep_irrigationGross","Sep_GrossIrr_km3_pr","Sep_GrossIrr_percent_pr","Oct_irrigationGross","Oct_GrossIrr_km3_pr","Oct_GrossIrr_percent_pr","Nov_irrigationGross","Nov_GrossIrr_km3_pr","Nov_GrossIrr_percent_pr","Dec_irrigationGross","Dec_GrossIrr_km3_pr","Dec_GrossIrr_percent_pr","Jan_irrigationGross_stdev","Jan_GrossIrr_km3_pr_stdev","Jan_GrossIrr_percent_pr_stdev","Feb_irrigationGross_stdev","Feb_GrossIrr_km3_pr_stdev","Feb_GrossIrr_percent_pr_stdev","Mar_irrigationGross_stdev","Mar_GrossIrr_km3_pr_stdev","Mar_GrossIrr_percent_pr_stdev","Apr_irrigationGross_stdev","Apr_GrossIrr_km3_pr_stdev","Apr_GrossIrr_percent_pr_stdev","May_irrigationGross_stdev","May_GrossIrr_km3_pr_stdev","May_GrossIrr_percent_pr_stdev","Jun_irrigationGross_stdev","Jun_GrossIrr_km3_pr_stdev","Jun_GrossIrr_percent_pr_stdev","Jul_irrigationGross_stdev","Jul_GrossIrr_km3_pr_stdev","Jul_GrossIrr_percent_pr_stdev","Aug_irrigationGross_stdev","Aug_GrossIrr_km3_pr_stdev","Aug_GrossIrr_percent_pr_stdev","Sep_irrigationGross_stdev","Sep_GrossIrr_km3_pr_stdev","Sep_GrossIrr_percent_pr_stdev","Oct_irrigationGross_stdev","Oct_GrossIrr_km3_pr_stdev","Oct_GrossIrr_percent_pr_stdev","Nov_irrigationGross_stdev","Nov_GrossIrr_km3_pr_stdev","Nov_GrossIrr_percent_pr_stdev","Dec_irrigationGross_stdev","Dec_GrossIrr_km3_pr_stdev","Dec_GrossIrr_percent_pr_stdev"
"Ganges",40.9965580111777,32.5123728182095,79.8048937061658,48.6263435183407,31.8020677340365,66.8461113727459,30.7789881908178,18.6230509868539,62.0800370357781,40.1323905787821,21.4899490620038,54.09227119423,46.3965999720813,18.1288735972546,39.2982224263478,59.2888156817346,16.9998401371219,29.4771623999787,16.9200964331798,11.4626753808497,70.3743534803205,27.9012713928598,23.0957945888644,83.4265960430931,44.3402568113695,38.9215157405379,88.2779246591009,29.4698480859869,26.4620394722523,89.9158546078824,36.7648118717415,32.4809110866506,88.6407187656803,NA,NA,NA,4.11357385360596,2.85817339875222,7.89406074102433,8.60783263411679,5.31899498981635,12.9629447672707,5.14310995636532,4.20820950688324,16.644778986013,3.58264077674853,4.69798704674155,13.0771038402481,3.75510231559969,3.05628356109398,7.07288969015053,7.32858772973535,2.65671098705748,7.61826733459332,4.91265872956458,1.53901075756937,12.3739575027815,3.40197665945272,1.39513077827668,6.23942747232881,6.6806530356584,4.55199208398362,4.5624255072016,3.52553078947696,3.062279203485,3.60045131243333,3.54827801784446,2.45016698860034,4.76954535673698,NA,NA,NA
"Mekong",7.07809155895843,7.05453175884962,99.6756113515476,5.27228869108821,5.24187561043107,99.4565713812745,2.2985540836721,2.29200161129245,99.7242995711932,1.13571283951344,1.12492779931328,99.2620701660087,3.35953641399875,3.30200767029299,98.6719302528847,3.89899567389301,3.84200278664874,98.6147931614063,4.49283905890364,4.41522302567227,98.3066062836129,3.85258934840619,3.83614384665217,99.5779272465901,3.09978478320128,3.09438126118819,99.8263826590178,2.68066575582948,2.67761645805837,99.8865205381561,6.4459967250697,6.4404090864496,99.9145734890747,NA,NA,NA,0.276972852685258,0.264158821897243,0.677712599512319,0.346815163723518,0.319682268463271,1.06399034048562,0.333858273033095,0.33114811241623,0.312815513029068,0.249163631535633,0.231133618496401,1.44944221850985,0.672000616524419,0.589012246459127,3.07750946291889,0.45065481080035,0.418463415198644,1.35659827616978,0.237292351211954,0.224911414818011,2.17610788686357,0.195083743058495,0.190482405822695,0.204441802445681,0.101012995337004,0.100175914706134,0.0657387305221641,0.325717048516384,0.325306284361997,0.0246066048898544,0.487506927170421,0.485953831285183,0.0451959703506204,NA,NA,NA
"Irawaddy",2.79075697981061,2.79015415596241,99.9783805985586,2.93311828693079,2.93240461542687,99.9756898272844,1.32012984030052,1.31953167697802,99.9548595362709,0.271633777112302,0.270617521701112,99.6427699773896,0.140987493150229,0.139793928329432,99.2750903676704,0.390991079139771,0.390898868571077,99.9785679282623,1.25264480019679,1.2513091354207,99.8952599454718,1.47903757510915,1.47839740878952,99.9568541571925,1.38284083609857,1.38238171385703,99.9668526401496,0.548505103021819,0.54838595621846,99.978431717935,2.40040450502017,2.39995804477415,99.9813703334911,NA,NA,NA,0.0684272440412374,0.0684365249878468,0.00950390058992197,0.136222644187455,0.136177869416724,0.0106923297895902,0.0639848024391643,0.063908272210501,0.0194666408181985,0.0745929034579768,0.0741606190239365,0.191726301369748,0.0995574371082781,0.0983876755843111,0.349363413373632,0.0382066468831739,0.0381028256025825,0.03760464267158,0.0707561346941353,0.0702404584025405,0.0641234025253233,0.0480586797977546,0.0479713295119471,0.0149081255212134,0.0703634163140569,0.070327396666577,0.0107751495756284,0.0677784811157161,0.0677558049172337,0.00672317858518989,0.0956377425819475,0.0956407922126414,0.00730561909080102,NA,NA,NA
"Luni_ext",2.37937461352458,0.878397249329164,38.7788740726803,5.2779758132662,1.91215679146757,36.9517721133879,5.12857060292445,2.31269424196527,45.5586754742701,7.23846460094214,3.11628650320684,43.5113974203817,7.57598817952109,1.9355526703192,25.8743606395866,4.60223002883909,1.16012219260614,25.3896923969841,2.21405238290404,0.990659354587965,46.9466882976549,4.06707017495047,2.40099391594206,60.2200152212789,4.88579085628643,3.08222578538236,64.7329657910855,4.251079851392,2.6227972819755,63.1747127580563,2.79942329069462,1.55066518226791,56.3347024237353,NA,NA,NA,0.722245507291108,0.366718450193088,15.3701979254474,0.791603416350755,0.704555434373237,14.1452307962137,0.68759909260996,0.765889694233939,15.1044661056493,0.741711408860023,0.824667246801702,12.2449209874419,0.811337022335683,0.606995274965735,8.75281342024484,0.398864776474765,0.184170298818903,4.60796259035897,0.624450599076451,0.145821594935528,10.7076709395261,0.53033056752895,0.328822968765077,12.0583537170524,0.88679953759816,0.588474105910943,14.3863782151554,0.790629236096349,0.703483029142237,17.2972834837857,0.361017578939272,0.363677232162313,14.3342191945279,NA,NA,NA
"Indus",19.7821977598509,13.4529193768914,69.1203249020483,24.2963954330346,16.4848558329909,68.1030443342961,26.7721905463428,19.8903509724454,75.4201053593219,39.2583700353654,30.1146229656382,77.108718800388,25.0645179080328,16.9795543496009,68.32051079074,55.8835218088611,27.6978759589953,49.7821036689516,42.4159902515872,20.2553757832109,48.5707647795295,61.3457868786182,37.1621305866457,61.1441484373536,60.2263227001624,38.1798691719402,63.7137823299987,25.8154256684702,17.4201091040869,67.479525673733,32.157425017923,19.9123160680612,62.0598068891011,NA,NA,NA,4.75536523864812,2.73490713308734,8.26540716672723,4.23345434916063,3.3859318931629,8.68460285744653,6.56650701115481,4.19697882992032,8.81995190062865,6.78348508113058,5.13163769646,7.40298374270906,3.29044039252903,1.98469018735253,7.33739596714971,5.06001116021328,2.7305791913858,4.96378638016707,8.39368403514337,2.60950972367252,5.90031134321447,6.06465412951298,3.76880347635214,8.43985663787688,6.7552597424053,4.62396389961944,7.00054664206372,2.05250831944797,2.37254706684405,7.14242214772617,1.65529283578891,1.77386045109026,6.18291453292638,NA,NA,NA
"Amu_Darya",0.1493816945529,0.0770212710631577,54.2763385117433,0.184768749908355,0.0850314315374354,50.7154414048682,0.191770673502822,0.105458570202348,61.7051608606223,0.831590897332855,0.491404423139074,61.4569272298873,3.53113428132681,2.10361895585738,60.6279717940256,3.41954792178344,1.79801836207463,53.0639867888939,7.57347691278411,3.14763527601179,41.7202814609981,8.88449606880288,3.33342229748179,37.5691143522714,5.53158259931418,2.19538191626913,39.6579147257591,2.98105263095941,1.17733285501359,39.2928900894281,0.520213576129386,0.220547701943947,42.5039517476691,NA,NA,NA,0.0733904039056115,0.0284250664893763,10.3886831959185,0.106492020048235,0.0453633949975905,17.3502475736689,0.21504065789326,0.100959932086203,16.2605697622977,0.380710852062128,0.176815791470515,8.37675531362738,0.70739802596906,0.29230397828025,7.24951361296384,0.332414221557711,0.186839091866365,7.47951638798969,0.515867387189544,0.449591387001805,6.45073309629737,0.428717385778283,0.478225931734854,5.37730083311643,0.375970750463607,0.32292511851728,4.95221860475266,0.326126960010976,0.230561215318927,5.03818378882744,0.256320235926484,0.107959628857527,6.12989694031785,NA,NA,NA
"Brahmaputra",9.42330873060715,9.25315580946683,98.202640615503,10.6379435432604,10.3555134741573,97.3487946728018,11.2722357942322,10.7702401620608,95.605251876124,4.28316083510203,4.06160166919209,94.9310255005634,6.95927360429185,6.54442733400404,94.2516016774942,5.96914168826252,5.75446537949108,96.4319552637179,8.38363239797432,8.21536298542411,97.9978143445087,7.44773517839228,7.35978919369346,98.8217559208413,7.21604705898931,7.16652956806234,99.3174299767606,8.22841326156616,8.20260428137442,99.6889626839728,4.7736934462137,4.75580970102107,99.6247105724931,NA,NA,NA,0.45805215178101,0.460959558427738,1.6932166465538,0.608250248985339,0.603525971858111,1.32401913660214,0.719238689327715,0.600046660228812,1.68864257428539,0.48087735676647,0.419622588997891,1.95010797066406,0.839075779224918,0.656541214356726,2.13518678473069,0.555860007615807,0.521165517890965,1.12495307295331,0.448867754411404,0.436331302991825,0.729977356159896,0.534203504966318,0.525213724842673,0.212493364164607,0.535924237866066,0.528502480848321,0.123968043272467,0.648143094455632,0.643136084247303,0.125678250033581,0.398838120548358,0.398081701015548,0.244126782867354,NA,NA,NA
"Syr_Darya",0.0902353662105958,0.0562071444581996,61.0827745047434,0.0368416258960977,0.0246941958111426,66.2182902785581,0.0190790485337755,0.0120508720053334,62.0772762127338,0.103364400433728,0.0708842112489919,NA,0.998508617914011,0.653670671891946,65.9777160754309,1.55005900764738,1.03831668746994,67.7733185031174,4.76613650586808,3.10666178557486,65.593573848646,5.89034102918565,3.75480925404942,64.0012160320603,3.7468648819617,2.46347890196682,65.9216782687234,1.52491878347396,1.0532929133144,69.2999736398407,0.0593267118706051,0.0417979339562172,70.9350013362949,NA,NA,NA,0.0374957616239241,0.0279134766261767,5.52076310187913,0.0176973799827354,0.012627724420766,10.2533586775721,0.0141174086011976,0.00973450893910774,14.3150054470902,0.112716149803895,0.0765775265393886,NA,0.560394328603019,0.3613155230098,5.31146959243888,0.440545023786935,0.258930504628336,4.96346235232108,0.883604593286187,0.508800514600322,4.7513749758236,0.734413600821376,0.467453828045496,5.66308355718656,0.516474830260829,0.348560247289734,5.64807900744935,0.409138394861685,0.28510798579526,5.31233546250052,0.0665005039511539,0.046534686404446,7.72295263933405,NA,NA,NA
"Salween",0.637600820568733,0.631754226721088,99.0827935475512,0.632614897458972,0.626986752731586,99.1109581934026,0.296155222867401,0.293702449684806,99.1845864104555,0.0495360480263796,0.0490953816511253,99.1678748080023,0.0700909759456697,0.0583067888143193,82.8215725830708,0.240718534675593,0.209404053420192,87.0586570993168,0.303955855257558,0.281562461868784,92.6158808061783,0.403368872396854,0.387981324874991,96.2067759944997,0.387292072555221,0.379240768966504,97.930905271547,0.158076487778526,0.155948991557444,98.6563002776153,0.536358354169528,0.531220831255095,99.0416609670403,NA,NA,NA,0.0158525193884332,0.0158590574743304,0.268618015933213,0.0342235982234411,0.0338801586640562,0.246910232085768,0.0261709992762727,0.025537613912038,0.262467136127074,0.0175982224258648,0.0173759897641795,0.593799445391116,0.013392665022705,0.0128384233068772,4.34023485406193,0.0162418084183343,0.0124757938375966,2.25060797136807,0.0151708875757894,0.0158293551342438,1.61197601005184,0.0299333556325962,0.027733025431631,0.726522647341802,0.0282078023943402,0.0271536098420848,0.459606400368619,0.0114180015592906,0.0112193083756086,0.325723121448332,0.00964991504239658,0.00981149615406019,0.266858857953744,NA,NA,NA
"Tarim",0.118288144355891,0.0768455751288146,64.6209361924344,0.192132114159031,0.111233199497105,58.4638103387181,0.289249706909278,0.135590559234621,48.0986792807774,0.128238632751562,0.0590782350399065,50.347716283953,4.78767324749481,2.73538434447073,57.7030782505048,5.89500123863329,3.37479034611683,57.7526744591547,8.16639322166457,3.67737713777045,45.2111709915764,6.60875793207331,3.24631280392463,49.4276970994463,2.46149492191616,1.41410709485397,57.5467980113643,0.63022045246001,0.405507142959731,65.1930852544133,0.0927835549607116,0.060019058581121,65.5820594241343,NA,NA,NA,0.031420824795083,0.0228717065104614,5.60239729224842,0.0685208897902409,0.0390223619668131,7.89932287814323,0.151803021316123,0.0653487717670988,9.01291129389223,0.0733164893661302,0.0225898383425095,10.897775313377,0.373923844679407,0.28414655903234,8.92196976151149,0.591700416443728,0.308341502135197,7.02267230184184,0.45755112414923,0.405557410070391,6.00306211014407,0.527972803000404,0.381163754723287,7.04089711316229,0.195453081182329,0.193666688762171,7.23377273414679,0.206925303201647,0.123727327839382,5.78348973263437,0.0501483479897401,0.0319320150082308,5.81568399588429,NA,NA,NA
"Ili",0.163394156248221,0.0790931530586193,47.8511206621679,0.228440378314577,0.0984365981989836,43.5788279433424,0.10571019821985,0.0201482571945557,16.9546593627957,0.0292118326969611,0.00741917795728553,19.102387091633,5.79038215612593,1.88190706108963,32.7267683793962,6.96098224816461,2.58020533816611,37.2911599951785,9.19815986215317,3.07790886352062,33.5785056940413,8.32788160230931,3.32882148850722,40.2249772703667,2.80100199216537,1.37340395475226,49.2382635590232,0.439665453616884,0.235016617597449,53.2943333934017,0.0511209491195344,0.0219982302103832,39.8229140674182,NA,NA,NA,0.0575290663339599,0.0321602776135694,7.4293881548996,0.0633979685815208,0.0294622322111848,7.70051451821773,0.0531299427179712,0.0165532633547168,7.30194868874346,0.0294340031778147,0.0110613852984313,9.2803325084162,0.478105319427236,0.21141722079047,4.53734190829944,0.530231539197418,0.247063671234699,4.56467002252978,0.582307364742334,0.388341029354103,4.61017597485141,0.642031786705799,0.426487364289221,6.11655408389607,0.310842737308355,0.203441124913477,6.45308339170886,0.15498898453133,0.0897228907366587,6.85573030103416,0.0247712602179547,0.0157984629178928,11.8263296255957,NA,NA,NA
"Inner_Tibetan_Plateau",2.97865506680053e-05,2.8207908660595e-05,NA,0,0,NA,0.00013037090214256,0.000119398655564006,NA,2.01378942300515e-05,1.35886395976224e-05,NA,0.0180150757849431,0.00799554692505538,44.5136393656394,0.0182209738435926,0.00821530240589685,45.1417007471883,0.0204342812272886,0.00760364672077525,37.1941093082051,0.0181218348306838,0.0108606420145726,59.9815439704196,0.00743072623895755,0.00477360523581336,64.2755683355346,0.0103029258681056,0.00695199852765379,67.4127010213643,0.00378952338106298,0.0035621813755004,NA,NA,NA,NA,0.000181184514310172,0.000171582009858742,NA,0,0,NA,0.000793015238593941,0.000726273668232717,NA,0.000122494028461666,8.26564677821444e-05,NA,0.000627567514442407,0.00221327829653313,12.7176798159163,0.000897664566920855,0.00217190059062253,11.8593985478219,0.000457589055776183,0.00147476716337266,7.08360091154413,0.000603258335148985,0.00172875216995243,9.52145683254938,0.000290218698407165,0.000929055241460643,12.3050600687771,0.00116644023946004,0.00170123115253774,14.207635912627,0.00288914670907141,0.0027335493495491,NA,NA,NA,NA
"Yangtze",27.7472056007156,26.8738448961542,96.9227189165863,29.8580863801058,29.1147516040739,97.5773563004957,15.0013829637047,14.31832927802,95.6965162742789,0.56108762853303,0.500769986095463,89.6222954724403,14.1004011656312,12.0305379042911,85.9997406912623,47.8341176427721,42.79206256553,89.7730568265586,68.8703523735258,62.4378691063072,90.8051552530001,60.2067429383959,57.4075515800441,95.4821524502443,49.2941072362604,48.0771117540261,97.5620780006595,18.2360098707719,16.718079876558,92.4353909447618,34.1575680496149,33.2939453009338,97.5572200056494,NA,NA,NA,2.18103968785655,1.92339784535996,2.20199128693293,1.90730530997523,1.62615236408486,2.01501320195449,1.78182417104586,1.42270741220202,3.17350093046536,0.737785772433584,0.685075356175006,8.39769900859744,1.83933529206606,1.03316584093885,6.84975872552427,3.62273357178484,1.99016818520734,5.4636415206452,4.30591159622106,3.41426068248223,4.46016265053431,4.68870258201338,3.63844745764068,2.89950943013225,1.93131659814781,1.69140946927846,1.91701635686382,2.77907203761762,1.7815068552179,6.50016225659857,3.56423283779287,3.26294118899262,2.09273050734583,NA,NA,NA
"Inner_Tibetan_Plateau_extended",0.0759773950443762,0.0376856073472455,49.4664512285989,0.0808679357720429,0.0311923072026732,38.13473117416,0.185117999867425,0.0363098739828483,20.6530738386127,0.0659124495138795,0.012012861956471,19.6782328215916,1.6467996414834,0.704528546464047,43.7354326401001,1.90177210106507,0.832692185888205,43.9836909025196,2.4038216569322,1.40700971025158,58.8037294302609,2.24142530016015,1.37921231086958,61.6687252258222,0.711937634125785,0.509924506983162,72.1449017050534,0.41867396097877,0.278736681828287,69.5828937646471,0.0460644734247399,0.0306995456702664,67.7947290610376,NA,NA,NA,0.0275701992582829,0.0166965369653314,9.75172647982625,0.0399707782267477,0.0173755597360086,9.18785903760449,0.0663850871774572,0.0168200702960528,8.290930171968,0.0280188186538921,0.00481871219270559,7.88276877249872,0.131283346385282,0.174166886940089,13.6620472028984,0.164466366659328,0.150661663430744,8.11445975663269,0.163904970323206,0.147727355011641,7.29293057608103,0.141952903810229,0.161139005379524,7.14880460921741,0.074273372500849,0.0560690608077421,8.7515518346779,0.115208356428666,0.0597048362300291,15.008710679992,0.0204788799562219,0.0149200848280431,16.3058815079897,NA,NA,NA
