Basin,Month_of_Max,Max_Value
1,Ganges,Jul,3.66334628323061
2,Mekong,Oct,0.0171439287741917
3,Irawaddy,Sep,0.00695499028268019
4,Luni_ext,Sep,3.41871027644223
5,Indus,Sep,9.90120233622864
6,Amu_Darya,Sep,11.2121309221181
7,Brahmaputra,Jun,0.83199418031928
8,Syr_Darya,Sep,4.97494431703147
9,Salween,Aug,1.018329727148
10,Tarim,Aug,17.3015967888035
11,Ili,Jul,19.706034952305
12,Inner_Tibetan_Plateau,Aug,7.14733154586249
13,Yangtze,Nov,0.163154421306547
14,Inner_Tibetan_Plateau_extended,Aug,9.74868831898916
15,Yellow,Aug,0.0612278591367169
16,all_basins,Aug,4.57622456388753
