"Jan_irrigationGross","Jan_GrossIrr_km3_pu","Jan_GrossIrr_percent_pu","Feb_irrigationGross","Feb_GrossIrr_km3_pu","Feb_GrossIrr_percent_pu","Mar_irrigationGross","Mar_GrossIrr_km3_pu","Mar_GrossIrr_percent_pu","Apr_irrigationGross","Apr_GrossIrr_km3_pu","Apr_GrossIrr_percent_pu","May_irrigationGross","May_GrossIrr_km3_pu","May_GrossIrr_percent_pu","Jun_irrigationGross","Jun_GrossIrr_km3_pu","Jun_GrossIrr_percent_pu","Jul_irrigationGross","Jul_GrossIrr_km3_pu","Jul_GrossIrr_percent_pu","Aug_irrigationGross","Aug_GrossIrr_km3_pu","Aug_GrossIrr_percent_pu","Sep_irrigationGross","Sep_GrossIrr_km3_pu","Sep_GrossIrr_percent_pu","Oct_irrigationGross","Oct_GrossIrr_km3_pu","Oct_GrossIrr_percent_pu","Nov_irrigationGross","Nov_GrossIrr_km3_pu","Nov_GrossIrr_percent_pu","Dec_irrigationGross","Dec_GrossIrr_km3_pu","Dec_GrossIrr_percent_pu","Jan_irrigationGross_stdev","Jan_GrossIrr_km3_pu_stdev","Jan_GrossIrr_percent_pu_stdev","Feb_irrigationGross_stdev","Feb_GrossIrr_km3_pu_stdev","Feb_GrossIrr_percent_pu_stdev","Mar_irrigationGross_stdev","Mar_GrossIrr_km3_pu_stdev","Mar_GrossIrr_percent_pu_stdev","Apr_irrigationGross_stdev","Apr_GrossIrr_km3_pu_stdev","Apr_GrossIrr_percent_pu_stdev","May_irrigationGross_stdev","May_GrossIrr_km3_pu_stdev","May_GrossIrr_percent_pu_stdev","Jun_irrigationGross_stdev","Jun_GrossIrr_km3_pu_stdev","Jun_GrossIrr_percent_pu_stdev","Jul_irrigationGross_stdev","Jul_GrossIrr_km3_pu_stdev","Jul_GrossIrr_percent_pu_stdev","Aug_irrigationGross_stdev","Aug_GrossIrr_km3_pu_stdev","Aug_GrossIrr_percent_pu_stdev","Sep_irrigationGross_stdev","Sep_GrossIrr_km3_pu_stdev","Sep_GrossIrr_percent_pu_stdev","Oct_irrigationGross_stdev","Oct_GrossIrr_km3_pu_stdev","Oct_GrossIrr_percent_pu_stdev","Nov_irrigationGross_stdev","Nov_GrossIrr_km3_pu_stdev","Nov_GrossIrr_percent_pu_stdev","Dec_irrigationGross_stdev","Dec_GrossIrr_km3_pu_stdev","Dec_GrossIrr_percent_pu_stdev"
"Ganges",40.9965580111777,6.97075482108507,16.5117715173683,48.6263435183407,15.529237074851,30.4950540572589,30.7789881908178,11.3470116363355,35.2956753765656,40.1323905787821,16.0494854745301,39.4379072361602,46.3965999720813,22.3786458043679,48.0121977633872,59.2888156817346,30.5887873726183,50.5175553575173,16.9200964331798,3.25761688959962,17.6043581787969,27.9012713928598,2.9115824183195,10.1523801818302,44.3402568113695,3.12157704869611,6.81304639910971,29.4698480859869,1.65033312286443,5.55394529372849,36.7648118717415,2.80130570429018,7.46411668192969,NA,NA,NA,4.11357385360596,3.7711646586555,7.79766312097549,8.60783263411679,8.73431842601924,12.8811189761449,5.14310995636532,6.32170373430139,16.6085890921002,3.58264077674853,6.40870670459345,13.8216478569547,3.75510231559969,4.91387486759237,8.75836078103672,7.32858772973535,9.59059092967573,10.9946779797678,4.91265872956458,2.78920319984949,9.01948448418196,3.40197665945272,1.24122319203813,3.18560006900933,6.6806530356584,1.42323090332934,2.38113043254174,3.52553078947696,0.718379331362936,2.29392203094157,3.54827801784446,1.50408196473701,3.6553714218658,NA,NA,NA
"Mekong",7.07809155895843,0.0118630056317666,0.160259809912793,5.27228869108821,0.0201882778234539,0.350914752296835,2.2985540836721,0.00207004570608331,0.082441217226525,1.13571283951344,0.00792187137802336,0.496797591203657,3.35953641399875,0.047501048965882,1.05851435107602,3.89899567389301,0.0203252899952793,0.456680260986756,4.49283905890364,0.0475264480303799,1.02833118933712,3.85258934840619,0.0035148351574477,0.0868649127504508,3.09978478320128,0.000382973809016563,0.0120211553733508,2.68066575582948,2.8795157018202e-05,0.00104807494688004,6.4459967250697,0.00048677723199704,0.00689897003251059,NA,NA,NA,0.276972852685258,0.0500222148055832,0.662711142451448,0.346815163723518,0.0629289824273749,1.04244415355796,0.333858273033095,0.00725332777529945,0.29743177467476,0.249163631535633,0.0257121273613048,1.40442060020842,0.672000616524419,0.132383969236183,2.87371212798858,0.45065481080035,0.0500781355558489,1.11840931676699,0.237292351211954,0.0964984144733326,2.05324333744268,0.195083743058495,0.0073517525043084,0.180218423191971,0.101012995337004,0.000839302315933991,0.0260872887284203,0.325717048516384,5.69750808246411e-05,0.00209729530926756,0.487506927170421,0.00233655111534151,0.0325031740278799,NA,NA,NA
"Irawaddy",2.79075697981061,3.14978218581298e-10,1.13569223691972e-08,2.93311828693079,1.1465368276141e-09,3.95611666510872e-08,1.32012984030052,4.67595953269038e-10,3.4759399924689e-08,0.271633777112302,1.88367944358438e-10,6.34938325222297e-08,0.140987493150229,1.34127940810018e-10,8.26963502832941e-08,0.390991079139771,8.06663226455674e-15,1.81085027952961e-12,1.25264480019679,1.2051879245747e-10,9.33688175646588e-09,1.47903757510915,1.845858711947e-10,1.26889532701298e-08,1.38284083609857,1.34789386492848e-10,9.66805272680695e-09,0.548505103021819,5.73879827048996e-11,9.94543750384109e-09,2.40040450502017,1.69238720558779e-10,7.0416095542056e-09,NA,NA,NA,0.0684272440412374,7.93369328382031e-10,2.85666747099888e-08,0.136222644187455,4.4572041419953e-09,1.53853643105543e-07,0.0639848024391643,1.56061140079592e-09,1.14737497885617e-07,0.0745929034579768,5.34719135400514e-10,1.62616633025799e-07,0.0995574371082781,3.77996173639706e-10,2.21521098948823e-07,0.0382066468831739,3.56473762046319e-14,7.72081665041025e-12,0.0707561346941353,2.80492579913683e-10,2.20638608276729e-08,0.0480586797977546,4.65298892092145e-10,3.21334879598958e-08,0.0703634163140569,3.26544626555829e-10,2.3960677129933e-08,0.0677784811157161,1.41710404569571e-10,2.46291095663883e-08,0.0956377425819475,4.40075783946667e-10,1.80041283553526e-08,NA,NA,NA
"Luni_ext",2.37937461352458,1.31346446278749,53.0090352129687,5.2779758132662,3.00730455376983,56.2513978596091,5.12857060292445,2.48847398944975,48.0729301326503,7.23846460094214,3.6433901081729,49.8733330683682,7.57598817952109,5.17661268417967,67.9759309284973,4.60223002883909,2.97501614628985,64.3703920661434,2.21405238290404,0.654590023767624,27.4264482458244,4.06707017495047,0.985688242758615,23.2586503853098,4.88579085628643,1.13948501688548,21.6623279897937,4.251079851392,1.26111519978486,28.2604006149304,2.79942329069462,0.968816568477333,33.6353492901993,NA,NA,NA,0.722245507291108,0.661177134087289,15.2978856983337,0.791603416350755,1.01564485583214,14.1161319728282,0.68759909260996,0.895692387236027,14.8688897090033,0.741711408860023,1.0941457911302,12.2992903502222,0.811337022335683,0.970799920729818,9.00322697054929,0.398864776474765,0.416805111141432,4.89785266268131,0.624450599076451,0.439291591151616,9.44231418558133,0.53033056752895,0.526673290362784,9.84804421800844,0.88679953759816,0.795469464987025,12.9520492055703,0.790629236096349,0.822092480384295,15.6817832711623,0.361017578939272,0.473292497727877,13.4834133296719,NA,NA,NA
"Indus",19.7821977598509,1.65011617027028,7.4164342923333,24.2963954330346,2.63222464249748,10.647971006123,26.7721905463428,2.11861453314651,7.34909194290556,39.2583700353654,2.21549535876658,5.46352927551571,25.0645179080328,1.61319991870307,6.23462911536431,55.8835218088611,5.38143330291499,9.4441820602122,42.4159902515872,1.51490296258391,3.41900281306541,61.3457868786182,1.1011999785892,1.75064454635744,60.2263227001624,0.771375245634549,1.25719001901587,25.8154256684702,0.36462585583979,1.40709927242284,32.157425017923,4.09244804659637,12.5850965252406,NA,NA,NA,4.75536523864812,1.87514001598744,6.54584288189338,4.23345434916063,2.36797419400851,8.72276689914183,6.56650701115481,2.75338339208852,7.96733634585688,6.78348508113058,2.32198278328217,5.44714150853143,3.29044039252903,1.22936050009189,4.34109489075763,5.06001116021328,2.40442241223199,3.90048981384275,8.39368403514337,1.03146027234791,1.67586416497685,6.06465412951298,0.687747827459241,0.996083130618769,6.7552597424053,0.399977898510644,0.567975643212979,2.05250831944797,0.20178130133873,0.762056034881282,1.65529283578891,1.46224767443044,4.19190932188251,NA,NA,NA
"Amu_Darya",0.1493816945529,0.0367148437975603,22.5374698687227,0.184768749908355,0.0704760959927591,33.032651008037,0.191770673502822,0.0131752453861429,4.54893989134171,0.831590897332855,0.0200745480924464,1.96492646895363,3.53113428132681,0.125977907359073,3.18239456951563,3.41954792178344,0.236232093908884,6.72920921774333,7.57347691278411,1.02613919652146,13.4947303242159,8.88449606880288,1.48334619907476,16.6217608601236,5.53158259931418,1.000845470714,18.0630696194297,2.98105263095941,0.735327094918328,24.7573097161627,0.520213576129386,0.138677972012501,28.3374450327191,NA,NA,NA,0.0733904039056115,0.0334222715871817,11.2268155794346,0.106492020048235,0.0662425389246187,17.4049174329433,0.21504065789326,0.027956844115705,7.55213069820884,0.380710852062128,0.0254564017012344,1.68737547613294,0.70739802596906,0.14791054532595,2.85806801986812,0.332414221557711,0.153575905954048,3.95626053620115,0.515867387189544,0.343985596421938,4.38869092213215,0.428717385778283,0.351844963702998,3.51194912734545,0.375970750463607,0.249083020212288,4.27461473838905,0.326126960010976,0.148505032113465,4.70936690619024,0.256320235926484,0.0656212411640494,8.32466535219962,NA,NA,NA
"Brahmaputra",9.42330873060715,0.0062812760040666,0.0660606254932408,10.6379435432604,0.0572686660933283,0.536908414771886,11.2722357942322,0.226805742892167,1.97713647127291,4.28316083510203,0.0714582084932981,1.65025813156452,6.95927360429185,0.0217912629008002,0.301199636209532,5.96914168826252,0.00540775811908557,0.0882149989254935,8.38363239797432,0.0043323963770568,0.0515399901614593,7.44773517839228,0.000748137031169553,0.00992286036093485,7.21604705898931,0.000420074486144821,0.00575310443827553,8.22841326156616,0.000480849713062332,0.00576431572581191,4.7736934462137,0.000403823153290066,0.00852573190664011,NA,NA,NA,0.45805215178101,0.00579589091259034,0.0596716815623054,0.608250248985339,0.0431770274126815,0.404438500746169,0.719238689327715,0.153648681971674,1.24847849984581,0.48087735676647,0.0421583649969899,0.943389336460533,0.839075779224918,0.0174860806654635,0.213215097626608,0.555860007615807,0.00423744391258095,0.0645630268656065,0.448867754411404,0.00386079701878795,0.0455338598391811,0.534203504966318,0.000461644219633178,0.00587839387567168,0.535924237866066,0.000258939486500286,0.00343702293880948,0.648143094455632,0.000340619292277028,0.00394136186932414,0.398838120548358,0.000249525506824056,0.0054220136643644,NA,NA,NA
"Syr_Darya",0.0902353662105958,0.0184658897991316,22.5014668101888,0.0368416258960977,0.00496631266281489,15.3788491415592,0.0190790485337755,0.0026538613532265,12.5666839202249,0.103364400433728,3.77185036792757e-05,NA,0.998508617914011,0.000847493266981791,0.0789692977296892,1.55005900764738,0.0025056860106213,0.16975710377568,4.76613650586808,0.00331924956668648,0.0671813286614021,5.89034102918565,0.00394978568341958,0.065450338675581,3.7468648819617,0.0026716979338484,0.0734273359427616,1.52491878347396,0.000584836112089651,0.0331962815228705,0.0593267118706051,0.000650659900197574,2.67888136487475,NA,NA,NA,0.0374957616239241,0.00542743508510196,7.0109741216598,0.0176973799827354,0.00352495071368831,11.7449433769316,0.0141174086011976,0.00309562027055127,15.6545247422939,0.112716149803895,4.80884691087625e-05,NA,0.560394328603019,0.00143951533889962,0.131629547916611,0.440545023786935,0.00272241251500183,0.180035630332365,0.883604593286187,0.00256973190458704,0.0494548687082905,0.734413600821376,0.00226330774112466,0.0347470239586665,0.516474830260829,0.00234260665472992,0.0663165153579077,0.409138394861685,0.00101020374278314,0.0530131099129281,0.0665005039511539,0.00122790259434102,6.65408744105598,NA,NA,NA
"Salween",0.637600820568733,3.12084622142988e-25,4.89896130398737e-23,0.632614897458972,2.87094415426812e-25,4.50579640866796e-23,0.296155222867401,1.29977076699415e-25,4.27312943652139e-23,0.0495360480263796,1.06496474063875e-25,1.5877075314565e-22,0.0700909759456697,1.40195719163325e-27,2.00703488273208e-24,0.240718534675593,7.41032075469662e-24,2.89565893557221e-21,0.303955855257558,1.38231905479e-24,4.2937928700325e-22,0.403368872396854,2.83858388676675e-25,7.53621457286635e-23,0.387292072555221,1.46201390074944e-25,4.11571196590066e-23,0.158076487778526,6.66276773152349e-26,4.16071730824067e-23,0.536358354169528,1.18683922779879e-25,2.21242523059215e-23,NA,NA,NA,0.0158525193884332,1.21696067946912e-24,1.89948389258016e-22,0.0342235982234411,1.07797053814404e-24,1.69744431969566e-22,0.0261709992762727,4.84656088175303e-25,1.61060197816889e-22,0.0175982224258648,4.90032666294265e-25,6.95472507031567e-22,0.013392665022705,3.89862557979344e-27,5.98955111513489e-24,0.0162418084183343,3.63787410555763e-23,1.41258875455464e-20,0.0151708875757894,6.41338933991828e-24,1.97238693786234e-21,0.0299333556325962,9.84368317154274e-25,2.64186181836459e-22,0.0282078023943402,5.38240942821887e-25,1.54878606382557e-22,0.0114180015592906,2.29570751781833e-25,1.44701928264264e-22,0.00964991504239658,4.07168387223005e-25,7.5702254530937e-23,NA,NA,NA
"Tarim",0.118288144355891,0.00159913160251018,1.46710289906544,0.192132114159031,0.0180335353052056,8.79693309167762,0.289249706909278,0.0717117471599493,22.9827739028947,0.128238632751562,0.0215064325482063,13.281317632381,4.78767324749481,0.120201950874655,2.38266623220744,5.89500123863329,0.0420660489215101,0.69899302825131,8.16639322166457,0.00614754055568903,0.0741065673327562,6.60875793207331,0.0010756614934966,0.0158997205459965,2.46149492191616,0.000427639021322637,0.0166900389115694,0.63022045246001,0.00373856750535283,0.581226414385102,0.0927835549607116,6.14195829282844e-05,0.0738650586125678,NA,NA,NA,0.031420824795083,0.00181789627520352,1.78655193610804,0.0685208897902409,0.0166904266290761,5.9995174965634,0.151803021316123,0.0608701733721614,10.3274684913736,0.0733164893661302,0.0268745473436114,11.4474888153243,0.373923844679407,0.159666393889476,3.02011430012277,0.591700416443728,0.059092679156214,0.989223939448748,0.45755112414923,0.0100282015762923,0.120105408595954,0.527972803000404,0.00152603038050273,0.0224474684644086,0.195453081182329,0.000732926635568016,0.0275180780744659,0.206925303201647,0.0033251589994699,0.466996302381513,0.0501483479897401,0.000233386056344833,0.314684393159196,NA,NA,NA
