"","2000","2001","2002","2003","2004","2005"
"Ganges",126.547314787806,32.2409646234547,9.70325817115692,17.3578732661209,6.22742695767924,104.644803975492
"Mekong",1.4108972895246e-05,0.000461110547928745,4.26752745150429e-07,0.174283429856148,0.27817032460032,1.49272617796619e-05
"Irawaddy",1.25969210017688e-08,7.60675586265779e-09,4.26204802765329e-09,3.26851656812195e-09,2.62734457142504e-09,1.12455255830382e-09
"Luni_ext",20.3485642960023,5.03268947926951,3.52608902729111,10.5195793580072,2.46185496709541,22.4936957333605
"Indus",6.94950488106571,2.84495800500715,2.61742980584241,3.83783126160453,1.27218007605849,10.0592983476807
"Amu_Darya",0.0890392620802401,0.152407732518372,0.0931633632123368,0.121769850308255,0.103777926626835,0.0814782282390333
"Brahmaputra",0.267277591008198,0.0250723254805892,0.339766130571417,0.0107515985095672,0.0465594208595109,0.146495869912405
"Syr_Darya",0.132114928992349,0.307853167216408,0.122790227782724,0.198035041685817,0.149957164638165,0.133596711050698
"Salween",4.68099688572772e-20,1.46765915212805e-20,5.77324702293131e-21,6.96761861091487e-21,5.85622291961911e-22,1.5491459400683e-22
"Tarim",0.000410266674248419,3.62441246974784e-06,0.0130376201818331,3.94982436239368e-06,0.000300602239450041,0.000828602514988494
"Ili",0.88078893061477,0.588594926627849,0.902641026304707,0.857694344637804,1.02940953183586,1.13228335192668
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",2.12676951060918,5.9217391269803,0.805846463795803,0.482775340128218,2.0292175310626,1.69566858353708
"Inner_Tibetan_Plateau_extended",0.377157058538475,0.106372770644179,0.429999179454887,0.204135668169085,0.673238092003361,0.326041129341515
"Yellow",0.66960400682556,0.447473960233722,0.0213632812689108,0.248448168654717,0.000291190406972548,0.72446050643391
"all_basins",158.38869283929,47.6691583973998,18.5756517165961,34.0134059967101,14.27264193087,141.438797491968
