"Jan_irrigationGross","Jan_GrossIrr_km3_pgn","Jan_GrossIrr_percent_pgn","Feb_irrigationGross","Feb_GrossIrr_km3_pgn","Feb_GrossIrr_percent_pgn","Mar_irrigationGross","Mar_GrossIrr_km3_pgn","Mar_GrossIrr_percent_pgn","Apr_irrigationGross","Apr_GrossIrr_km3_pgn","Apr_GrossIrr_percent_pgn","May_irrigationGross","May_GrossIrr_km3_pgn","May_GrossIrr_percent_pgn","Jun_irrigationGross","Jun_GrossIrr_km3_pgn","Jun_GrossIrr_percent_pgn","Jul_irrigationGross","Jul_GrossIrr_km3_pgn","Jul_GrossIrr_percent_pgn","Aug_irrigationGross","Aug_GrossIrr_km3_pgn","Aug_GrossIrr_percent_pgn","Sep_irrigationGross","Sep_GrossIrr_km3_pgn","Sep_GrossIrr_percent_pgn","Oct_irrigationGross","Oct_GrossIrr_km3_pgn","Oct_GrossIrr_percent_pgn","Nov_irrigationGross","Nov_GrossIrr_km3_pgn","Nov_GrossIrr_percent_pgn","Dec_irrigationGross","Dec_GrossIrr_km3_pgn","Dec_GrossIrr_percent_pgn","Jan_irrigationGross_stdev","Jan_GrossIrr_km3_pgn_stdev","Jan_GrossIrr_percent_pgn_stdev","Feb_irrigationGross_stdev","Feb_GrossIrr_km3_pgn_stdev","Feb_GrossIrr_percent_pgn_stdev","Mar_irrigationGross_stdev","Mar_GrossIrr_km3_pgn_stdev","Mar_GrossIrr_percent_pgn_stdev","Apr_irrigationGross_stdev","Apr_GrossIrr_km3_pgn_stdev","Apr_GrossIrr_percent_pgn_stdev","May_irrigationGross_stdev","May_GrossIrr_km3_pgn_stdev","May_GrossIrr_percent_pgn_stdev","Jun_irrigationGross_stdev","Jun_GrossIrr_km3_pgn_stdev","Jun_GrossIrr_percent_pgn_stdev","Jul_irrigationGross_stdev","Jul_GrossIrr_km3_pgn_stdev","Jul_GrossIrr_percent_pgn_stdev","Aug_irrigationGross_stdev","Aug_GrossIrr_km3_pgn_stdev","Aug_GrossIrr_percent_pgn_stdev","Sep_irrigationGross_stdev","Sep_GrossIrr_km3_pgn_stdev","Sep_GrossIrr_percent_pgn_stdev","Oct_irrigationGross_stdev","Oct_GrossIrr_km3_pgn_stdev","Oct_GrossIrr_percent_pgn_stdev","Nov_irrigationGross_stdev","Nov_GrossIrr_km3_pgn_stdev","Nov_GrossIrr_percent_pgn_stdev","Dec_irrigationGross_stdev","Dec_GrossIrr_km3_pgn_stdev","Dec_GrossIrr_percent_pgn_stdev"
"Ganges",40.9965580111777,0.106970457832101,0.259222618574034,48.6263435183407,0.0714287281884586,0.151333496930857,30.7789881908178,0.032735551723152,0.106733913714614,40.1323905787821,0.0519028471861312,0.128503737548282,46.3965999720813,0.226705536372265,0.49364964887127,59.2888156817346,1.79203424710862,3.11713808928278,16.9200964331798,0.381558568688203,2.15635749091138,27.9012713928598,0.405840423194364,1.37867677995762,44.3402568113695,0.431040758184153,0.921517137249905,29.4698480859869,0.202520683101414,0.679974575987596,36.7648118717415,0.115959502405738,0.308265744388392,NA,NA,NA,4.11357385360596,0.100003324055988,0.235087278613377,8.60783263411679,0.0653440673586144,0.14212121525507,5.14310995636532,0.0350232191475137,0.108777169436048,3.58264077674853,0.0407137254329144,0.100362488415572,3.75510231559969,0.0930922378652623,0.219661425584302,7.32858772973535,0.535293757815008,1.15149267342711,4.91265872956458,0.220027103768488,0.628517472622205,3.40197665945272,0.282504933875346,0.732084850430067,6.6806530356584,0.290329001557986,0.499122686649358,3.52553078947696,0.0943254852902516,0.288330097663338,3.54827801784446,0.0685065776106846,0.165294878892239,NA,NA,NA
"Mekong",7.07809155895843,3.25151695906407e-05,0.000458646522738487,5.27228869108821,9.54846203745549e-06,0.000179119544150195,2.2985540836721,3.76683250679363e-06,0.000162621487978794,1.13571283951344,2.34267951353563e-06,0.000209834456589422,3.35953641399875,1.78251814563372e-05,0.000446619739511245,3.89899567389301,0.000229127311505232,0.00589893606093784,4.49283905890364,0.000280727571867953,0.00622317655983486,3.85258934840619,0.000361579422539846,0.00936585333546358,3.09978478320128,0.00026233253184518,0.00843976500587946,2.68066575582948,0.000221405807427835,0.00816659677621939,6.4459967250697,0.000179016696343602,0.0027246086670037,NA,NA,NA,0.276972852685258,2.44632382885206e-05,0.000342093594592659,0.346815163723518,5.51991836036732e-06,9.87658143412003e-05,0.333858273033095,1.98520807433076e-06,7.60067397793931e-05,0.249163631535633,3.35025202169398e-06,0.000339552085943183,0.672000616524419,4.09808364270111e-05,0.00085486955688114,0.45065481080035,0.000179491091383777,0.00472695812623416,0.237292351211954,0.000106790243460037,0.00220306655069942,0.195083743058495,8.68531588852661e-05,0.00208558929205733,0.101012995337004,6.93585308831073e-05,0.00213477240303982,0.325717048516384,7.594140856913e-05,0.00227459227881315,0.487506927170421,0.000104201706339259,0.0014681614923761,NA,NA,NA
"Irawaddy",2.79075697981061,1.44119157977984e-07,5.16739526210906e-06,2.93311828693079,2.2797135420485e-07,7.66913684705551e-06,1.32012984030052,1.29621263279645e-07,9.5365178401807e-06,0.271633777112302,1.22622219643518e-06,0.000397439127666141,0.140987493150229,6.09001453684446e-06,0.00345197967734712,0.390991079139771,1.80635861941489e-06,0.000427420680958109,1.25264480019679,6.78654670134686e-05,0.00540373487322388,1.47903757510915,7.16658704801221e-05,0.00484114439109535,1.38284083609857,6.28513621710413e-05,0.00453203027766697,0.548505103021819,1.54140186651417e-05,0.00275618313822859,2.40040450502017,7.53111590607565e-06,0.000314164815711354,NA,NA,NA,0.0684272440412374,4.26196440057371e-08,1.52571803918393e-06,0.136222644187455,2.42426575591318e-07,7.63136126965414e-06,0.0639848024391643,2.69140085164313e-07,1.8954207320437e-05,0.0745929034579768,5.28118551649535e-06,0.00164526540728466,0.0995574371082781,7.66280876654863e-06,0.00282119610926593,0.0382066468831739,2.44768235277332e-06,0.000543180371009978,0.0707561346941353,1.3881638717699e-05,0.000974748393826057,0.0480586797977546,1.30530805927129e-05,0.000830739370599002,0.0703634163140569,1.39597851820898e-05,0.000911132510681078,0.0677784811157161,6.64979587686004e-06,0.000952947894399201,0.0956377425819475,1.06979965822794e-05,0.000445487165427737,NA,NA,NA
"Luni_ext",2.37937461352458,0.0069008571022941,0.300407635605581,5.2779758132662,0.0105573026987619,0.201697332213886,5.12857060292445,0.00952107668801153,0.185778406947474,7.23846460094214,0.0118170837097437,0.162703923335076,7.57598817952109,0.00689285587630311,0.0909827182313115,4.60223002883909,0.00863118245138592,0.194246364016622,2.21405238290404,0.0186840900441798,0.827519211314489,4.06707017495047,0.0367209632418384,0.88449861328267,4.88579085628643,0.0430441742324362,0.864207715417283,4.251079851392,0.0279364537439799,0.653594486042761,2.79942329069462,0.0159278814192438,0.565815766840196,NA,NA,NA,0.722245507291108,0.00302858809943062,0.113753984483193,0.791603416350755,0.00461499740523978,0.0857936736790728,0.68759909260996,0.00437068112810586,0.078465536505429,0.741711408860023,0.00607997160401496,0.0822262065373382,0.811337022335683,0.00328583573136398,0.0420843742346983,0.398864776474765,0.00451747086254914,0.121226624854677,0.624450599076451,0.00908486169448178,0.276819659885679,0.53033056752895,0.015594570746831,0.291103034739283,0.88679953759816,0.0170487301731375,0.232650725048901,0.790629236096349,0.0101891900042137,0.180198482150318,0.361017578939272,0.00480031166543837,0.138423124147013,NA,NA,NA
"Indus",19.7821977598509,0.188298067405164,0.956447255739718,24.2963954330346,0.179181346654924,0.741573460376105,26.7721905463428,0.121746564820112,0.450741725123134,39.2583700353654,0.133377656851276,0.336000761997442,25.0645179080328,0.102147279748432,0.398343124545445,55.8835218088611,0.607048202933992,1.0971413913705,42.4159902515872,0.788693605018318,1.85277931349329,61.3457868786182,1.36038754054508,2.18400746169598,60.2263227001624,1.44419733136715,2.38037453854808,25.8154256684702,0.542308377224835,2.09516814840351,32.157425017923,0.359839690897311,1.11700418046308,NA,NA,NA,4.75536523864812,0.0641745317845366,0.23576390076573,4.23345434916063,0.0690142654438229,0.260783257906179,6.56650701115481,0.0638579277635845,0.186009783433966,6.78348508113058,0.0801242626162589,0.1851548037687,3.29044039252903,0.0551753502090884,0.195562095399181,5.06001116021328,0.232311703893042,0.422229514604611,8.39368403514337,0.293372871074091,0.58980953228035,6.06465412951298,0.47701599354824,0.610107275086702,6.7552597424053,0.349672562130305,0.439885107804371,2.05250831944797,0.115199491184881,0.375344116326243,1.65529283578891,0.0719859166258333,0.202477579655217,NA,NA,NA
"Amu_Darya",0.1493816945529,0.00146533674725861,0.949062275679111,0.184768749908355,0.00109848255759322,0.593951873692399,0.191770673502822,0.000652489649836932,0.253075103213771,0.831590897332855,0.00200874226790081,0.203242327283943,3.53113428132681,0.0160771455582333,0.415715594309153,3.41954792178344,0.0377119640288339,1.08608069827273,7.57347691278411,0.149691461784736,1.98064619741989,8.88449606880288,0.246265336894234,2.76896228066303,5.53158259931418,0.140648682316711,2.52180446631469,2.98105263095941,0.057359771716242,1.91536402711185,0.520213576129386,0.00594971030598856,1.10285136159089,NA,NA,NA,0.0733904039056115,0.000976233055414203,0.291675038058472,0.106492020048235,0.000895115746298759,0.326987298006899,0.21504065789326,0.00103726073802748,0.187574112961075,0.380710852062128,0.00223571519971654,0.117131210596296,0.70739802596906,0.0138409169844864,0.253390516264314,0.332414221557711,0.0157724503544468,0.383043174633024,0.515867387189544,0.0439711090794161,0.581518576905128,0.428717385778283,0.0604932991931198,0.657275198608134,0.375970750463607,0.0380431226425609,0.562639147022836,0.326126960010976,0.0147379356976542,0.428871722050774,0.256320235926484,0.0040732653324193,0.411965442209801,NA,NA,NA
"Brahmaputra",9.42330873060715,0.000930187506864064,0.00982415502327678,10.6379435432604,0.00181117776320781,0.0168286227399164,11.2722357942322,0.00553404685972976,0.0481661153232086,4.28316083510203,0.0035754797494221,0.0813217136226423,6.95927360429185,0.0148154285344134,0.204381030613559,5.96914168826252,0.0213561006198727,0.358424335445528,8.38363239797432,0.0289955839677609,0.346077709848549,7.44773517839228,0.0217140626052717,0.292586635449988,7.21604705898931,0.0127875679774657,0.176863908210502,8.22841326156616,0.00381817201384179,0.0460596543605076,4.7736934462137,0.000825110041548849,0.0173015666769689,NA,NA,NA,0.45805215178101,0.000406278408698848,0.00413504377927341,0.608250248985339,0.000935062079130206,0.00802176149505065,0.719238689327715,0.00269423769637108,0.0212630519676328,0.48087735676647,0.00223502916953697,0.0471352325480269,0.839075779224918,0.0099999300138598,0.116746108754513,0.555860007615807,0.00445219564774396,0.069503775460452,0.448867754411404,0.00509393314144377,0.0594483448235723,0.534203504966318,0.00244192434125811,0.0347890734351492,0.535924237866066,0.00179976932796068,0.0180810844022763,0.648143094455632,0.00120689840731679,0.0129811644937011,0.398838120548358,0.000658920091305139,0.0139013234841721,NA,NA,NA
"Syr_Darya",0.0902353662105958,0.000306515256810314,0.298764696674731,0.0368416258960977,0.000172312062368109,0.407229282625188,0.0190790485337755,8.76632332394769e-05,0.438152362156051,0.103364400433728,0.000413438976401934,NA,0.998508617914011,0.00337202879825328,0.282423179778996,1.55005900764738,0.011629114437043,0.718008409619648,4.76613650586808,0.0770097409248334,1.61433481377245,5.89034102918565,0.133975165042125,2.2762358095105,3.7468648819617,0.0779840899223728,2.07351247985551,1.52491878347396,0.0236189859362475,1.54849533794971,0.0593267118706051,0.000821565981138617,1.31719612511799,NA,NA,NA,0.0374957616239241,0.000308308924683478,0.169277505912688,0.0176973799827354,0.000170904652329858,0.248517897298011,0.0141174086011976,0.000118160993765336,0.417427773775717,0.112716149803895,0.000551887345954419,NA,0.560394328603019,0.00350148680625787,0.163553337099207,0.440545023786935,0.00716278874508808,0.304948208418372,0.883604593286187,0.0269584022207576,0.489800326147365,0.734413600821376,0.0369595936196009,0.543126141024183,0.516474830260829,0.0214140922747923,0.45045306523505,0.409138394861685,0.00830832462445622,0.350933558924459,0.0665005039511539,0.000949906940332271,0.392183565292411,NA,NA,NA
"Salween",0.637600820568733,6.98121559211443e-06,0.00109416753216583,0.632614897458972,9.99337511479817e-06,0.00156439773518485,0.296155222867401,1.54086641311241e-05,0.00507574401925369,0.0495360480263796,5.71564217293625e-06,0.0107295291548414,0.0700909759456697,4.42556797083835e-05,0.0644495683269313,0.240718534675593,0.00152341387295048,0.630366494844187,0.303955855257558,0.00240385005111646,0.791532292717791,0.403368872396854,0.00266980737183906,0.662416395963948,0.387292072555221,0.00169538682503153,0.435271035669116,0.158076487778526,0.000467818880374135,0.295405787579423,0.536358354169528,6.03205862779556e-05,0.0112500814664318,NA,NA,NA,0.0158525193884332,1.39783067806416e-06,0.000212627870854374,0.0342235982234411,5.27901936500685e-06,0.000776014519891814,0.0261709992762727,8.92412751621459e-06,0.0026763891571826,0.0175982224258648,4.37076836025501e-06,0.00730283577281863,0.013392665022705,2.5515062002237e-05,0.0373496838530082,0.0162418084183343,0.000471828727988767,0.178643098922653,0.0151708875757894,0.000306858935257048,0.0976778817382258,0.0299333556325962,0.00027718524545766,0.0546346666513492,0.0282078023943402,0.000390612760449568,0.0838929896751495,0.0114180015592906,0.000124106676978218,0.0715967076646495,0.00964991504239658,2.82007292138035e-05,0.00526210785083308,NA,NA,NA
"Tarim",0.118288144355891,0.000300158467641328,0.269196913784943,0.192132114159031,0.00034727293607872,0.189232670882189,0.289249706909278,0.00036025323429634,0.106275884180404,0.128238632751562,0.000282998393611102,0.179578799110577,4.78767324749481,0.0251409204773317,0.516261638866471,5.89500123863329,0.0684175612108995,1.14672605192676,8.16639322166457,0.210676341646793,2.59047342890405,6.60875793207331,0.144431175193177,2.17603025385986,2.46149492191616,0.0357326456834524,1.43604306851357,0.63022045246001,0.00225680530197155,0.347128767528062,0.0927835549607116,0.00019378650417844,0.210524284061189,NA,NA,NA,0.031420824795083,0.000148637483436354,0.148936994013995,0.0685208897902409,0.000162627271986618,0.0732453009304496,0.151803021316123,0.000341229759157106,0.0503834463601308,0.0733164893661302,0.00031163039373878,0.107874735268925,0.373923844679407,0.0104160407460298,0.183235957947962,0.591700416443728,0.0255276946335165,0.366800678821379,0.45755112414923,0.0449013962946435,0.564923897526147,0.527972803000404,0.0439842159085434,0.6014319087725,0.195453081182329,0.0169245993380051,0.62876736539898,0.206925303201647,0.00128791305255192,0.135464266560603,0.0501483479897401,0.000127609756360729,0.10024446289541,NA,NA,NA
