"","2000","2001","2002","2003","2004","2005"
"Ganges",2.22217840754279,0.82736627450485,0.678779193686054,0.670145511861104,0.410823450509193,2.22099048002677
"Mekong",0.000658170175387362,0.00104307975796765,0.000368425561153921,0.00107832521719052,0.00212443748677558,0.00073147380094957
"Irawaddy",1.37203089218038e-06,2.90953010495528e-06,1.6530843083882e-06,3.28136940018691e-06,2.86763748537763e-06,1.42361691040425e-06
"Luni_ext",0.318074615216091,0.182911034238739,0.147124127071168,0.233372606076519,0.13728752106313,0.264912579919904
"Indus",5.68230845032795,3.09988710025494,3.0365027825228,5.89303171321179,2.55893492008388,7.75479148432896
"Amu_Darya",0.0264184126198327,0.0773874156373462,0.0286801190788337,0.0423281396714306,0.0262624575469717,0.0245265918953733
"Brahmaputra",0.0364034069055977,0.0160918761914255,0.0451408856949766,0.0110718571362118,0.0204457314282322,0.0333330379896844
"Syr_Darya",0.029621693882289,0.031482740632694,0.00383363799106636,0.00892440795135829,0.00117388335402633,0.0571073189755276
"Salween",0.000107650593290555,5.92221595019046e-05,8.25053781796089e-05,9.47169370915578e-05,0.000103914300536487,0.000104767047114892
"Tarim",0.0167004329207885,0.0264584423529935,0.0312472971920141,0.0256374006267741,0.0245132656770299,0.0147913857085769
"Ili",0.0244331020335084,0.0534268888550231,0.0243052576509781,0.0376858237357475,0.0459195369450702,0.0291023666320537
"Inner_Tibetan_Plateau",0,0,0,0,0,0
"Yangtze",0.0168005182437726,0.140292851186663,0.0502647870265435,0.0800102874000735,0.0829331599763946,0.0154588973724799
"Inner_Tibetan_Plateau_extended",0.011665796970009,0.00753674750454463,0.00871298357160886,0.0071175861640573,0.0220074078940108,0.0112056580700958
"Yellow",0.00362616027698021,0.00251710434627456,0.00330932200656622,0.00243602598336533,0.00328427631658014,0.00540574679665013
"all_basins",8.38982618099725,4.46843218679108,4.05947850332356,7.01451010900647,3.33704126151657,10.4332800552343
