"","2000","2001","2002","2003","2004","2005"
"Ganges",5.66670515516625,3.38043555348464,3.40236456636412,2.64953768835391,4.74530559029914,6.41239137302753
"Mekong",0.136888248800914,0.373140039935205,0.0884168032287084,0.201483863495422,0.479819845182683,0.146610593161986
"Irawaddy",0.0185208246751249,0.0240734272706208,0.0137573360964166,0.0210897881790094,0.0295117545012284,0.0189262652131735
"Luni_ext",6.65161695835446,6.19509885708228,4.83140133057684,3.79751043381814,9.34612446657979,5.85274856786342
"Indus",21.0238526173461,15.7751313582742,17.5323311273091,20.9443866764689,24.2363982068114,25.0180711827004
"Amu_Darya",25.8023614441939,43.8604296813213,21.681600880439,31.1487488008409,18.9181636191736,27.9100875084132
"Brahmaputra",2.71766356322491,3.15017552584777,3.95195005950832,1.40937686243719,4.38889711929792,2.55031550010382
"Syr_Darya",26.0028107244775,23.7207257226939,14.1202736379147,18.6049502214774,4.92170663930021,28.2189745533669
"Salween",0.6894284716056,2.02726334851035,0.57501737695308,0.68470881302489,1.60959340556741,0.683208190629193
"Tarim",36.9586715326242,44.4908249655148,34.398358088523,36.6264306231674,33.2669908581202,35.8693522969331
"Ili",11.1050963811941,19.1459148086966,13.0326026195727,17.4353152158641,13.7128228980057,12.114761132332
"Inner_Tibetan_Plateau",NA,NA,NA,NA,NA,NA
"Yangtze",0.694673365321057,1.26289413120188,0.577125136519709,0.380001696851001,0.606011172594447,0.713025189833279
"Inner_Tibetan_Plateau_extended",17.9723088321352,25.9416349470581,21.4232627091814,23.6633286560113,17.0092693719046,20.0445461324999
"Yellow",11.773755083966,8.20524502618017,11.4704557042144,10.7786369521747,16.0680432590861,12.8585958703778
"all_basins",6.21473418438695,4.07581855513665,3.98597218814197,5.45774547948474,5.47886539954634,7.95906071193532
