"","2000","2001","2002","2003","2004","2005"
"Ganges",0.0923475176192287,0.122033732912064,0.0708296858157404,0.0918979894206929,0.0557185270897495,0.0973916937823734
"Mekong",0.00140537681070749,0.000774215374961535,0.000815027397274041,0.000356311889904774,0.000230736760135472,0.00151795566097911
"Irawaddy",5.9431940105505e-06,5.15300185587005e-06,6.11442982181974e-06,5.26445089674299e-06,5.52510408228339e-06,5.99956373936699e-06
"Luni_ext",0.166006503088956,0.366419109830462,0.221061628476018,0.206192691300413,0.130605855075872,0.201301173752352
"Indus",0.938505848256584,0.972165782757837,0.848729012108889,0.961918558977241,0.651368262276952,0.913513348352106
"Amu_Darya",0.798348302851145,1.36099082467157,1.12203686678469,1.17998535329595,1.20274176435455,0.771510574855786
"Brahmaputra",0.017852426809886,0.0254685797942708,0.0237617445643182,0.00462574516125592,0.00812500398374725,0.0185476540431831
"Syr_Darya",0.224467033805597,0.447679526550437,0.498886965435962,0.68443405633628,0.296492844937138,0.298479071761441
"Salween",0.00111063889537016,0.000877725958222802,0.000700285206373382,0.000738534116701365,0.000950234555899192,0.00113282951354558
"Tarim",0.15958644931426,0.295625511337585,0.458306476259822,0.410106693966338,0.325980435189727,0.211062551084808
"Ili",0.144691077885466,0.405799729862585,0.430193626724128,0.471916757052989,0.283694844925581,0.167272649259804
"Inner_Tibetan_Plateau",0,0,NA,NA,NA,0
"Yangtze",0.0950432518163991,0.0604228692176897,0.0158980194724788,0.0477352756959489,0.0317791487080165,0.101013480695855
"Inner_Tibetan_Plateau_extended",0.100203439923026,0.146973047104341,0.14838419944262,0.313312927970176,0.0936194096657669,0.0878276237933259
"Yellow",0.017755952949264,0.00817852492315982,0.0187248308032308,0.0186407135054857,0.0174052534756786,0.0168789277862362
"all_basins",0.238357352681067,0.26463877227137,0.190696867963808,0.23695889593354,0.148577203764294,0.244020513013243
