"Jan_irrigationGross","Jan_GrossIrr_km3_ps","Jan_GrossIrr_percent_ps","Feb_irrigationGross","Feb_GrossIrr_km3_ps","Feb_GrossIrr_percent_ps","Mar_irrigationGross","Mar_GrossIrr_km3_ps","Mar_GrossIrr_percent_ps","Apr_irrigationGross","Apr_GrossIrr_km3_ps","Apr_GrossIrr_percent_ps","May_irrigationGross","May_GrossIrr_km3_ps","May_GrossIrr_percent_ps","Jun_irrigationGross","Jun_GrossIrr_km3_ps","Jun_GrossIrr_percent_ps","Jul_irrigationGross","Jul_GrossIrr_km3_ps","Jul_GrossIrr_percent_ps","Aug_irrigationGross","Aug_GrossIrr_km3_ps","Aug_GrossIrr_percent_ps","Sep_irrigationGross","Sep_GrossIrr_km3_ps","Sep_GrossIrr_percent_ps","Oct_irrigationGross","Oct_GrossIrr_km3_ps","Oct_GrossIrr_percent_ps","Nov_irrigationGross","Nov_GrossIrr_km3_ps","Nov_GrossIrr_percent_ps","Dec_irrigationGross","Dec_GrossIrr_km3_ps","Dec_GrossIrr_percent_ps","Jan_irrigationGross_stdev","Jan_GrossIrr_km3_ps_stdev","Jan_GrossIrr_percent_ps_stdev","Feb_irrigationGross_stdev","Feb_GrossIrr_km3_ps_stdev","Feb_GrossIrr_percent_ps_stdev","Mar_irrigationGross_stdev","Mar_GrossIrr_km3_ps_stdev","Mar_GrossIrr_percent_ps_stdev","Apr_irrigationGross_stdev","Apr_GrossIrr_km3_ps_stdev","Apr_GrossIrr_percent_ps_stdev","May_irrigationGross_stdev","May_GrossIrr_km3_ps_stdev","May_GrossIrr_percent_ps_stdev","Jun_irrigationGross_stdev","Jun_GrossIrr_km3_ps_stdev","Jun_GrossIrr_percent_ps_stdev","Jul_irrigationGross_stdev","Jul_GrossIrr_km3_ps_stdev","Jul_GrossIrr_percent_ps_stdev","Aug_irrigationGross_stdev","Aug_GrossIrr_km3_ps_stdev","Aug_GrossIrr_percent_ps_stdev","Sep_irrigationGross_stdev","Sep_GrossIrr_km3_ps_stdev","Sep_GrossIrr_percent_ps_stdev","Oct_irrigationGross_stdev","Oct_GrossIrr_km3_ps_stdev","Oct_GrossIrr_percent_ps_stdev","Nov_irrigationGross_stdev","Nov_GrossIrr_km3_ps_stdev","Nov_GrossIrr_percent_ps_stdev","Dec_irrigationGross_stdev","Dec_GrossIrr_km3_ps_stdev","Dec_GrossIrr_percent_ps_stdev"
"Ganges",40.9965580111777,1.24110452567869,3.02117707257696,48.6263435183407,1.11468229923062,2.27499809193024,30.7789881908178,0.727247977927765,2.35714204804182,40.1323905787821,2.46548921102603,6.15424464024266,46.3965999720813,5.44364895788456,11.7264105962916,59.2888156817346,8.30956756770911,14.1568996110126,16.9200964331798,1.41729268847415,7.7409904268038,27.9012713928598,0.994730899825357,3.37955916146231,44.3402568113695,1.18772315402079,2.54978715419422,29.4698480859869,0.815481607085168,2.71094557550406,36.7648118717415,1.18184734151135,3.09773638837331,NA,NA,NA,4.11357385360596,0.479868871549688,1.10038548267833,8.60783263411679,0.389210607667567,0.56941734056368,5.14310995636532,0.198798455950645,0.510695346799461,3.58264077674853,0.666072828293929,1.60948583569653,3.75510231559969,1.64336069233785,3.38872302383056,7.32858772973535,2.02843260623953,3.53362957013068,4.91265872956458,1.13415530051713,3.24111029413317,3.40197665945272,0.75760518341577,2.02655630492086,6.6806530356584,0.786692325462605,1.35153125835251,3.52553078947696,0.408495299001263,1.20704932641272,3.54827801784446,0.788295523418033,1.82102444028053,NA,NA,NA
"Mekong",7.07809155895843,0.0116240135032476,0.163103748711416,5.27228869108821,0.0102027262955321,0.192100459219306,2.2985540836721,0.00447445739026298,0.192914875737496,1.13571283951344,0.0028584356761793,0.240707165929807,3.35953641399875,0.00999646921473344,0.268755567046502,3.89899567389301,0.0362119325895034,0.916732028486876,4.49283905890364,0.0295286944729491,0.652623954247342,3.85258934840619,0.0121512734074926,0.315026269866319,3.09978478320128,0.00441864763637359,0.142246258899842,2.68066575582948,0.0024976834875396,0.0931399689954782,6.4459967250697,0.00472086678566604,0.0727613887106806,NA,NA,NA,0.276972852685258,0.00467836519965209,0.0613118060253999,0.346815163723518,0.00343210043324848,0.0581490851251966,0.333858273033095,0.00152314024548678,0.0549569812003308,0.249163631535633,0.00161052066624703,0.103101956690367,0.672000616524419,0.0110681636543809,0.231971207657369,0.45065481080035,0.0226440877886857,0.551143115341554,0.237292351211954,0.0126042931931073,0.259234756550177,0.195083743058495,0.00373892222833817,0.095323177294436,0.101012995337004,0.00183382410893711,0.058104160846442,0.325717048516384,0.000689906845121963,0.0237068627119697,0.487506927170421,0.00141906220162044,0.0193238974849764,NA,NA,NA
"Irawaddy",2.79075697981061,0.000602566575997361,0.0216101843346369,2.93311828693079,0.000713258917912128,0.0242963150589652,1.32012984030052,0.000597925545661716,0.0451229857224651,0.271633777112302,0.00101440219437403,0.356632423325287,0.140987493150229,0.0011834282524106,0.719376805164989,0.390991079139771,8.82277242649236e-05,0.0204987840568682,1.25264480019679,0.00120902903155993,0.0946824108810051,1.47903757510915,0.000504247833448693,0.0339649389244304,1.38284083609857,0.000339314732155495,0.0244878115430621,0.548505103021819,9.09507937918782e-05,0.0164879675301178,2.40040450502017,0.000435115408161927,0.0181570520933054,NA,NA,NA,0.0684272440412374,0.000263067828215547,0.00950284394205186,0.136222644187455,0.000315888633049368,0.0106877283905398,0.0639848024391643,0.000268456591841196,0.0194624843041682,0.0745929034579768,0.000690704102722759,0.190522061775405,0.0995574371082781,0.00128463689803152,0.346933328551919,0.0382066468831739,0.000165182574604745,0.0364756211005733,0.0707561346941353,0.000861888980977896,0.0630636502367579,0.0480586797977546,0.00022451597357094,0.0147136513549415,0.0703634163140569,0.000148378545760997,0.0105072587889259,0.0677784811157161,3.91825361144328e-05,0.00661063495723954,0.0956377425819475,0.000176041377513018,0.00740883129879886,NA,NA,NA
"Luni_ext",2.37937461352458,0.160198308677158,6.9990550540259,5.2779758132662,0.317001744630864,6.00398467011853,5.12857060292445,0.293422600471508,5.70700618616628,7.23846460094214,0.442838161501002,6.12106654013212,7.57598817952109,0.44487933151096,5.90027590078274,4.60223002883909,0.443421954609554,9.70886569080056,2.21405238290404,0.491472007462207,22.1479707852145,4.06707017495047,0.50918558124423,12.3448175314902,4.88579085628643,0.440832124505132,9.0420974924641,4.251079851392,0.244558789278943,5.66152075258329,2.79942329069462,0.209714976743849,7.53029235301701,NA,NA,NA,0.722245507291108,0.0512284726917152,1.83431243376618,0.791603416350755,0.0831448275434442,1.17276147703984,0.68759909260996,0.0812082224718787,1.32329445648755,0.741711408860023,0.0813841787796476,0.959090580860053,0.811337022335683,0.0735726060418153,0.979868343336116,0.398864776474765,0.073642533048715,1.83677299316189,0.624450599076451,0.146243487151319,3.81686933292449,0.53033056752895,0.165162414295476,2.85025393904804,0.88679953759816,0.152021746158924,2.40635047960878,0.790629236096349,0.103046366147714,1.77479322456249,0.361017578939272,0.0544094988168522,1.77239845888558,NA,NA,NA
"Indus",19.7821977598509,3.96728422825552,19.8560256270275,24.2963954330346,4.49989174077167,18.4401020000089,26.7721905463428,4.29385861162496,15.5027924681359,39.2583700353654,6.5285060891722,16.4138723608596,25.0645179080328,6.20972348699254,24.4265762673698,55.8835218088611,20.7704728246549,37.1111470511717,42.4159902515872,17.2541744267227,40.0930048157683,61.3457868786182,16.5468024822205,26.5974855523786,60.2263227001624,13.908887735188,22.8893498301447,25.8154256684702,5.41337468570042,20.9682450494291,32.157425017923,6.6097908235201,20.5756610617829,NA,NA,NA,4.75536523864812,1.48067782802574,4.47450606437029,4.23345434916063,1.49503989184486,4.41920331280576,6.56650701115481,2.08878739552428,4.7509165506755,6.78348508113058,2.18285281887083,4.0552714607668,3.29044039252903,1.69925237785281,4.38844062999563,5.06001116021328,3.25339232757807,4.21865031814344,8.39368403514337,5.1834766758454,5.04880553736798,6.06465412951298,5.45669857465435,7.0837845516181,6.7552597424053,4.69483028990536,6.16252463373608,2.05250831944797,1.63454658877575,5.97584320034231,1.65529283578891,1.3510339314761,4.16857437146911,NA,NA,NA
"Amu_Darya",0.1493816945529,0.028916139921466,18.7251042664751,0.184768749908355,0.0242180935587289,13.5523203939071,0.191770673502822,0.0700946041035773,32.5274851593082,0.831590897332855,0.311748852090607,35.6951150097133,3.53113428132681,1.25198394891085,34.8854854284533,3.41954792178344,1.27423161641202,37.0321272124411,7.57347691278411,2.75697567072221,36.36679115359,8.88449606880288,2.84371990933359,32.0819898790188,5.53158259931418,1.61477880070921,29.3214955096412,2.98105263095941,0.804735407978322,27.0919111113012,0.520213576129386,0.132913445757079,23.8682859719863,NA,NA,NA,0.0733904039056115,0.0191751267266171,4.73877451158705,0.106492020048235,0.0164797095322295,6.11841533912801,0.21504065789326,0.109036904484218,14.4239353053713,0.380710852062128,0.195666684648443,7.58081736208902,0.70739802596906,0.38870589722206,5.71030708775693,0.332414221557711,0.247738309703903,4.92875027385003,0.515867387189544,0.415520022654873,4.58180201333624,0.428717385778283,0.367748345345303,4.4511234954718,0.375970750463607,0.236798767574995,4.71978442947948,0.326126960010976,0.144531621977358,4.46529274585302,0.256320235926484,0.0866013817072184,6.26323351402756,NA,NA,NA
"Brahmaputra",9.42330873060715,0.161892585879328,1.71040470919421,10.6379435432604,0.221547420828728,2.08071277238295,11.2722357942322,0.265571576707085,2.33380437679727,4.28316083510203,0.144305794635896,3.28693933006877,6.95927360429185,0.368986338595364,5.11623959920993,5.96914168826252,0.169002420165231,2.80621760211594,8.38363239797432,0.106144917673865,1.26313393985888,7.44773517839228,0.0414866380654985,0.555347000275876,7.21604705898931,0.0221328749346816,0.305551682672406,8.22841326156616,0.0175152295456159,0.211035271503416,4.7736934462137,0.0158052157836518,0.331760403503051,NA,NA,NA,0.45805215178101,0.156198068566712,1.65067679439107,0.608250248985339,0.107093313931811,0.995755333216883,0.719238689327715,0.0971268675498737,0.774191794773429,0.48087735676647,0.0735980756982932,1.39617697101242,0.839075779224918,0.182659968621134,1.91780304113963,0.555860007615807,0.0682419963018553,1.00706199257457,0.448867754411404,0.0503395572036479,0.588249384826647,0.534203504966318,0.0143277633405977,0.184860443273786,0.535924237866066,0.00810439742516261,0.101625741341964,0.648143094455632,0.00869279829825797,0.0991628726944298,0.398838120548358,0.0101903126292941,0.216257196993134,NA,NA,NA
"Syr_Darya",0.0902353662105958,0.0143190887820723,15.2270391940979,0.0368416258960977,0.00647423328659805,16.7536391738807,0.0190790485337755,0.0039708615387449,23.4744746945964,0.103364400433728,0.0307775546267094,NA,0.998508617914011,0.334247616441246,33.0900777699786,1.55005900764738,0.483072684759345,30.4668689463496,4.76613650586808,1.44733481222084,30.0609808773036,5.89034102918565,1.70717143999107,28.848615732194,3.7468648819617,1.00614955229396,26.7895619651806,1.52491878347396,0.383546050068652,24.9671225798773,0.0593267118706051,0.0139638658057018,21.8218171242209,NA,NA,NA,0.0374957616239241,0.00822675160464385,4.28912558431502,0.0176973799827354,0.00399719147654716,4.60426998289725,0.0141174086011976,0.00306439717206049,12.2351850642214,0.112716149803895,0.0353756663651302,NA,0.560394328603019,0.199278970408072,5.425259812392,0.440545023786935,0.185004434914573,4.70520788106989,0.883604593286187,0.404767156861893,4.17383335472732,0.734413600821376,0.412664536110913,5.01659604163329,0.516474830260829,0.249630658885885,5.17125039591918,0.409138394861685,0.128241158140137,5.05547007901623,0.0665005039511539,0.0170968559722344,5.18791812074001,NA,NA,NA
"Salween",0.637600820568733,0.00583101130901731,0.914764670574647,0.632614897458972,0.0056083819983047,0.885939267845845,0.296155222867401,0.00242873329711798,0.807499496299599,0.0495360480263796,0.000431939713070477,0.815612047711784,0.0700909759456697,0.0117055276757257,17.0641925386737,0.240718534675593,0.0283121438442667,11.7011172795117,0.303955855257558,0.0172299666583292,5.68300423668489,0.403368872396854,0.00909825547503239,2.23874331589036,0.387292072555221,0.00422669076177383,1.08586453678618,0.158076487778526,0.00113361761921122,0.717392737497699,0.536358354169528,0.00502151188896488,0.936722807936574,NA,NA,NA,0.0158525193884332,0.00171867784998465,0.268413691644469,0.0342235982234411,0.00159758111120977,0.246601782385608,0.0261709992762727,0.000922525240841059,0.260250657411819,0.0175982224258648,0.000322768497635332,0.585180114654741,0.013392665022705,0.00253174040473808,4.31573292035223,0.0162418084183343,0.00667191219222194,2.25143056563771,0.0151708875757894,0.00488381551365273,1.62887745832138,0.0299333556325962,0.002862939065931,0.624579408484257,0.0282078023943402,0.00139232282105435,0.324344710834918,0.0114180015592906,0.000351328663284749,0.221772099118712,0.00964991504239658,0.001441060017052,0.270103046101624,NA,NA,NA
"Tarim",0.118288144355891,0.0375139766584702,31.8356859080538,0.192132114159031,0.0599999349861499,31.2227783648968,0.289249706909278,0.0789247918576423,27.9921588443241,0.128238632751562,0.0459316776388704,35.3766811263225,4.78767324749481,1.83761860694481,37.9993088338227,5.89500123863329,2.17298533184782,36.5396498963255,8.16639322166457,3.17629514451977,38.8376826538022,6.60875793207331,2.21083044199599,33.4197000529419,2.46149492191616,0.726440248951464,29.5116508428617,0.63022045246001,0.203308031596706,31.5143276204843,0.0927835549607116,0.0310450781613078,32.6225603823135,NA,NA,NA,0.031420824795083,0.0108257536459093,4.39293857357828,0.0685208897902409,0.023284350317733,3.88289058957189,0.151803021316123,0.0388297382636216,4.43600799687466,0.0733164893661302,0.031013543485861,6.50690778776652,0.373923844679407,0.462812140694081,7.37250894458404,0.591700416443728,0.476015007479018,5.02244254217261,0.45755112414923,0.381166948335182,3.55669334953815,0.527972803000404,0.364478056688227,4.72725027448863,0.195453081182329,0.123204843431503,4.35559258227683,0.206925303201647,0.0853628049459426,5.19516379841333,0.0501483479897401,0.0184554583801924,5.29630939274567,NA,NA,NA
"Ili",0.163394156248221,0.0154945324947127,9.32605577564444,0.228440378314577,0.0218732899490291,9.56644917621746,0.10571019821985,0.0104888008344527,9.29816030047827,0.0292118326969611,0.00766077188636252,18.591242515937,5.79038215612593,1.59062795800584,27.4891753178434,6.96098224816461,1.86933921592843,26.8076022190994,9.19815986215317,2.08317722400144,22.662414149852,8.32788160230931,1.44241532349739,17.1855667402704,2.80100199216537,0.431273271985298,15.2430812614127,0.439665453616884,0.0500974167746544,11.3888880853279,0.0511209491195344,0.00512058299824704,9.65529637203408,NA,NA,NA,0.0575290663339599,0.00795190073644351,2.66180834309619,0.0633979685815208,0.00885801006532156,2.50284924841025,0.0531299427179712,0.00748413351065672,4.34910994456036,0.0294340031778147,0.0130022379085593,12.1393915996549,0.478105319427236,0.376518390815789,6.26864333303979,0.530231539197418,0.408223427620205,5.22045344298406,0.582307364742334,0.446008528799852,4.64468389840592,0.642031786705799,0.445907564301308,4.57173779560144,0.310842737308355,0.155701018017366,4.62013843598749,0.15498898453133,0.0243517500667981,3.65008657159296,0.0247712602179547,0.00350490844217168,3.63309407269297,NA,NA,NA
"Inner_Tibetan_Plateau",2.97865506680053e-05,1.57864372193069e-06,NA,0,0,NA,0.00013037090214256,6.80422018682812e-06,NA,2.01378942300515e-05,6.54925310841094e-06,NA,0.0180150757849431,0.0099691457448038,55.2095750350468,0.0182209738435926,0.00994931817293749,54.5484095616283,0.0204342812272886,0.0117006621598734,57.3231216836199,0.0181218348306838,0.00617279092693934,34.054456421316,0.00743072623895755,0.0022217622254966,29.8200426171435,0.0103029258681056,0.00333789280646177,32.4601598898837,0.00378952338106298,0.000226551155741634,NA,NA,NA,NA,0.000181184514310172,9.60251488045054e-06,NA,0,0,NA,0.000793015238593941,4.13884556003369e-05,NA,0.000122494028461666,3.98375514092812e-05,NA,0.000627567514442407,0.00244081349648805,12.9637970114174,0.000897664566920855,0.00229675796184108,12.0703135331298,0.000457589055776183,0.0013532776047239,7.08340933253959,0.000603258335148985,0.00196416594276202,10.6574658453448,0.000290218698407165,0.000958508136492297,12.6380292780709,0.00116644023946004,0.00146359232616629,14.2415563845488,0.00288914670907141,0.000220251642269456,NA,NA,NA,NA
"Yangtze",27.7472056007156,0.267058622379154,0.950257803487427,29.8580863801058,0.268417556711074,0.885835445298012,15.0013829637047,0.169931866963813,1.10063712606872,0.56108762853303,0.0201475051928384,4.26420765272049,14.1004011656312,1.25922561025558,8.79654280653468,47.8341176427721,1.59001298979473,3.28297563166485,68.8703523735258,2.39997174447618,3.45697340178487,60.2067429383959,1.23717206323136,2.0087185882754,49.2941072362604,0.657397758325352,1.32482580369447,18.2360098707719,0.391507824584904,2.00971081904688,34.1575680496149,0.36579448917412,1.03828378364469,NA,NA,NA,2.18103968785655,0.119183805058554,0.380956930893917,1.90730530997523,0.117069057882477,0.351692467765241,1.78182417104586,0.0912369903871716,0.511313933421158,0.737785772433584,0.0213894466174166,2.17255561886469,1.83933529206606,0.424746850951181,2.2661132272918,3.62273357178484,0.519689422440481,0.908952378294784,4.30591159622106,0.824363249182079,1.06596019321636,4.68870258201338,0.699590891436611,0.990673250368065,1.93131659814781,0.429237169732375,0.831543148575081,2.77907203761762,0.262298707304651,1.11917845641762,3.56423283779287,0.228017952013393,0.597212962188749,NA,NA,NA
"Inner_Tibetan_Plateau_extended",0.0759773950443762,0.0081555986037316,11.5426552074917,0.0808679357720429,0.00603658324252515,8.7616425649744,0.185117999867425,0.00772297198191769,4.43872193616055,0.0659124495138795,0.0038996888664089,6.3794429901212,1.6467996414834,0.595837937164443,35.8333433935733,1.90177210106507,0.790621773834014,41.1890611540482,2.4038216569322,0.673092530283756,27.8697397534867,2.24142530016015,0.493524634919758,21.9599668056868,0.711937634125785,0.126183001535035,17.3670275217001,0.41867396097877,0.0634044211151243,14.8403808331408,0.0460644734247399,0.00747147382900017,16.8622232526619,NA,NA,NA,0.0275701992582829,0.00299735998934504,4.42016805507444,0.0399707782267477,0.00225268761375944,3.94780877657135,0.0663850871774572,0.00274238064967422,1.51202090214992,0.0280188186538921,0.00268750602347389,4.41162964116553,0.131283346385282,0.242207961584301,13.0673205813327,0.164466366659328,0.210112652414107,8.65634330521638,0.163904970323206,0.161525553543031,5.72586058977181,0.141952903810229,0.137984903751034,5.63230291470241,0.074273372500849,0.0545497226779548,6.16814818428538,0.115208356428666,0.0268595555662268,3.77282308927776,0.0204788799562219,0.00336624856397935,4.88547621265398,NA,NA,NA
"Yellow",0.949315607500447,0.0721880971904263,7.72211766859476,1.60081693581022,0.121810344215943,7.71211646195801,2.1924133863998,0.177826614505298,8.85793905029879,0.785694119819645,0.0666512938459889,8.97274349508895,13.0386394140935,2.06273579071275,15.9432560936518,14.5622115718917,2.55175269268533,17.5396563435248,19.7781374844367,3.54611804118332,18.0103204748717,16.6387498682222,2.39498803292829,14.347523828182,4.91598176439712,0.559203023831815,11.3075185548516,4.17596188811915,0.651678967189648,14.5656668906485,0.32222753248349,0.0349490666847448,11.2990564806779,NA,NA,NA,0.509314097455248,0.0457532972269943,3.03649004867362,0.894802701277801,0.0894852588985279,2.97258065905307,1.15318051895475,0.0995100725592765,3.72843855540509,0.394740446673131,0.0394503087436208,3.76008212880561,1.68472450999902,0.404814575658449,3.13906041868549,2.20060664073303,0.625014183458058,3.53056890733004,2.2603625394786,0.789595374765175,3.83241267713753,2.42949866874658,0.62855714024628,2.92678299005775,0.595588817372172,0.164848525335564,2.92624963361519,1.84704803665104,0.403353217734084,4.55660627101357,0.32412424973176,0.0325529361468415,3.9994463683481,NA,NA,NA
"all_basins",109.605692248163,5.80772785656817,5.2608366277818,131.222136407111,6.84282878879109,5.17162992096049,97.5256002582945,6.15269600306858,6.18064489576406,92.2013817675495,9.77265935767591,10.5087676326274,135.226451225799,21.8690749747839,16.1568549160187,217.100080543077,41.139150160593,18.9858385726243,191.750360883424,34.5148002269686,17.9206404591601,218.518312486401,31.2568332990945,14.2557419961602,195.139457987655,21.0031284110701,10.7190970180646,96.9308594583226,8.79678744173457,9.05959622318641,122.588714316525,8.84341382795125,7.21411452010152,NA,NA,NA,7.76209167292467,1.73757135701704,1.35562761076389,13.0519929515141,1.97572647065074,1.1348709046745,12.7651032217618,2.42749641446529,1.8673343801263,10.4372208066515,2.4307821216964,1.95846756384559,6.7575786279034,3.28369966309688,2.19418466701442,13.45537171041,4.67154686660984,2.14224096539681,12.9484238671191,5.9632221089002,2.14437251742614,10.0620363812139,6.64477261049704,2.66300812389595,12.8840179539197,5.50145517450429,2.41890472283472,6.11486555266893,2.06520212336841,1.98454128427274,6.10563887290421,1.75087016725034,1.38130582749932,NA,NA,NA
