"Jan_irrigationGrwt","Jan_IrrGrwt_km3_pu","Jan_IrrGrwt_percent_pu","Feb_irrigationGrwt","Feb_IrrGrwt_km3_pu","Feb_IrrGrwt_percent_pu","Mar_irrigationGrwt","Mar_IrrGrwt_km3_pu","Mar_IrrGrwt_percent_pu","Apr_irrigationGrwt","Apr_IrrGrwt_km3_pu","Apr_IrrGrwt_percent_pu","May_irrigationGrwt","May_IrrGrwt_km3_pu","May_IrrGrwt_percent_pu","Jun_irrigationGrwt","Jun_IrrGrwt_km3_pu","Jun_IrrGrwt_percent_pu","Jul_irrigationGrwt","Jul_IrrGrwt_km3_pu","Jul_IrrGrwt_percent_pu","Aug_irrigationGrwt","Aug_IrrGrwt_km3_pu","Aug_IrrGrwt_percent_pu","Sep_irrigationGrwt","Sep_IrrGrwt_km3_pu","Sep_IrrGrwt_percent_pu","Oct_irrigationGrwt","Oct_IrrGrwt_km3_pu","Oct_IrrGrwt_percent_pu","Nov_irrigationGrwt","Nov_IrrGrwt_km3_pu","Nov_IrrGrwt_percent_pu","Dec_irrigationGrwt","Dec_IrrGrwt_km3_pu","Dec_IrrGrwt_percent_pu","Jan_irrigationGrwt_stdev","Jan_IrrGrwt_km3_pu_stdev","Jan_IrrGrwt_percent_pu_stdev","Feb_irrigationGrwt_stdev","Feb_IrrGrwt_km3_pu_stdev","Feb_IrrGrwt_percent_pu_stdev","Mar_irrigationGrwt_stdev","Mar_IrrGrwt_km3_pu_stdev","Mar_IrrGrwt_percent_pu_stdev","Apr_irrigationGrwt_stdev","Apr_IrrGrwt_km3_pu_stdev","Apr_IrrGrwt_percent_pu_stdev","May_irrigationGrwt_stdev","May_IrrGrwt_km3_pu_stdev","May_IrrGrwt_percent_pu_stdev","Jun_irrigationGrwt_stdev","Jun_IrrGrwt_km3_pu_stdev","Jun_IrrGrwt_percent_pu_stdev","Jul_irrigationGrwt_stdev","Jul_IrrGrwt_km3_pu_stdev","Jul_IrrGrwt_percent_pu_stdev","Aug_irrigationGrwt_stdev","Aug_IrrGrwt_km3_pu_stdev","Aug_IrrGrwt_percent_pu_stdev","Sep_irrigationGrwt_stdev","Sep_IrrGrwt_km3_pu_stdev","Sep_IrrGrwt_percent_pu_stdev","Oct_irrigationGrwt_stdev","Oct_IrrGrwt_km3_pu_stdev","Oct_IrrGrwt_percent_pu_stdev","Nov_irrigationGrwt_stdev","Nov_IrrGrwt_km3_pu_stdev","Nov_IrrGrwt_percent_pu_stdev","Dec_irrigationGrwt_stdev","Dec_IrrGrwt_km3_pu_stdev","Dec_IrrGrwt_percent_pu_stdev"
"Ganges",12.5603906876441,0.805293192109863,6.65781099035367,16.1423653482698,2.42399738290033,14.70858471041,12.2753453134919,2.96761614476774,23.6951825071222,14.8427496446523,3.92676575756565,26.415974245833,14.7447867882,4.73894778848105,32.1107388935927,11.9192805620594,3.83431262527795,30.6181216303055,6.08454717347814,1.23008967679351,19.418125303867,9.88876450575193,0.91804387508668,9.30811113427669,14.6314203964774,0.82259558518093,5.54744415479949,10.3251323358397,0.390291645719721,3.93052363861925,9.76097052637442,0.213092764284803,2.2138841901769,NA,NA,NA,1.39385558656538,0.276467525279056,2.73971270328445,1.84721393963576,1.0699793371596,5.73616194726963,1.31114474732995,1.36231863896367,10.1156662350393,0.338461247919382,1.34238296746049,8.85226012191728,1.04878156032864,0.923500551102217,5.54274469397266,2.33626557209036,1.86374381749939,10.6023475847491,1.06714357683024,0.756293593232415,10.483942528262,1.73237425672595,0.282525308630537,2.38710989117933,2.46201289841289,0.269180679853954,1.23420773361533,2.35219763665018,0.113502809368479,1.3374690990595,0.849274283587109,0.0356115886628925,0.514453733772915,NA,NA,NA
"Mekong",1.89920456207576,0.0016998110104556,0.078554091642945,1.51545153248893,0.00294043857520467,0.18553490969292,0.584070493692864,6.85188542398407e-05,0.0129281959382947,0.378691054923726,2.11363236722639e-05,0.00606159130613896,1.10550699622182,0.000661924988748124,0.0476268228432119,0.84835945498418,0.000406809291307672,0.0393877409221453,0.914216372893791,0.000928072374398574,0.0684324733519523,0.4903369979923,7.96554309376761e-05,0.0130128786750581,0.377812833456546,1.24398707589136e-05,0.0024097207059276,0.66033741252245,1.39555604393511e-06,0.00019885567142242,1.63721572462457,9.65132107984883e-06,0.000551537308522865,NA,NA,NA,0.273265465822505,0.00399392204964214,0.184588416799903,0.250623429280507,0.00493593979553732,0.321372095247872,0.115723314826659,0.000119109153118446,0.0241710058873827,0.115092562343504,2.41251885421568e-05,0.00833627004016778,0.218212746371405,0.00155298026622264,0.110726638537735,0.369044824303477,0.000849970451209498,0.0860430853574572,0.319409559711063,0.00206173815405203,0.150598732135264,0.217686240508884,0.00016342270886523,0.0277357607081441,0.128876439886563,2.57376244802529e-05,0.00483669465236021,0.128018726253625,3.08689921758954e-06,0.000446583800360059,0.24498829899708,1.47940471723342e-05,0.00085027199053035,NA,NA,NA
"Irawaddy",0.366526907210963,1.04143929468529e-16,2.81613862345504e-14,0.703897915499323,6.31778489420681e-15,8.49621453091404e-13,0.37063524767907,4.67524155640756e-15,1.21466627523778e-12,0.141971029716414,1.37961533997104e-15,9.42422268722896e-13,0.0669775952894418,1.89551203223594e-16,2.34649047482998e-13,0.0905640177500189,1.26694977647637e-19,2.27066180380292e-16,0.112603535171486,9.68342416615837e-16,7.03589088031798e-13,0.01199447274849,2.88378995941889e-17,2.55713293371748e-13,0.00586431617062289,1.24398795452609e-18,7.86921294536116e-15,0.000112948799714019,0,NA,0.36155269010276,3.49485148309003e-18,9.90869547362397e-16,NA,NA,NA,0.0292419329315367,2.39112762492459e-16,6.45023038264973e-14,0.116509048125483,5.23519959412843e-15,6.84047386209204e-13,0.0315930143358295,6.67489719773194e-15,1.70095754735169e-12,0.0439060020077008,1.44183597385846e-15,9.59814329027267e-13,0.0354998491603814,1.60817707270807e-16,2.11839984766389e-13,0.0335706473515916,1.65581555423874e-19,4.21933891942168e-16,0.0499314556637964,2.09106917029799e-15,1.52869535405005e-12,0.00841579395786692,5.22632493780794e-17,5.53461677395084e-13,0.00522946285414867,3.03699587354591e-18,1.9110285261387e-14,0.000135728587598552,0,NA,0.0315792808351344,6.01938274791614e-18,1.76290024944647e-15,NA,NA,NA
"Luni_ext",0.543393649853749,0.16347351172916,32.5557017967735,1.46713667395562,0.541632918716095,36.6873901207017,1.72261313355056,0.55742347183739,32.6922298365981,1.9346473946569,0.641650367401123,33.1867140088107,1.75962932070848,0.891271354309342,50.3600707615572,1.01493530065679,0.466381137320358,45.3995381984044,0.638546729910007,0.14345854980425,21.6886114790676,1.57818492086946,0.235427400373531,15.3420752398018,1.63303669249944,0.185162101762118,11.4769858780747,0.873385924282377,0.0860431452162441,11.4762350871326,0.604830945160219,0.118100736576183,21.3493292597459,NA,NA,NA,0.196312525654173,0.0411313256490307,9.92565112280504,0.352671145570786,0.219543729323838,10.606250100414,0.2540555339642,0.160260917581545,9.28219749443267,0.0714275785306197,0.174078125216975,8.73920848260791,0.25053947943303,0.197072709875976,7.86301746140828,0.167440821125465,0.121022350644864,5.51917840296987,0.105453236681368,0.0859274647837853,11.3933854783536,0.176405886646677,0.12983839515217,9.67333301904523,0.0834896261489279,0.166200787085762,10.7649838701624,0.257494861908229,0.0350787228561715,7.7135457954431,0.177042797869901,0.053791547695173,11.531565536595,NA,NA,NA
"Indus",4.84436310925474,0.173283274593477,3.49996655952384,4.66219373228848,0.269943150689197,6.01336148892574,7.49496086967568,0.248816581488287,3.4503384187702,9.98195799490855,0.272303143447568,2.73096604056332,7.23335122171483,0.228697518308619,3.19321165998235,14.502936429446,0.540175656479982,3.55646238750601,12.2044375990972,0.329463048663187,2.65630098324019,19.6880658445147,0.230114711268005,1.17102851840936,18.3432772496848,0.148921976877727,0.808715869175679,9.86546002595271,0.0745626019013299,0.764306859826127,2.13136387560437,0.0527258601755823,2.45673057792749,NA,NA,NA,0.303756584580933,0.102336957299317,1.87519259905347,0.957536486191663,0.142120023582301,3.56988941596201,1.06994104281746,0.119235478799596,1.78632524213803,0.551378642931033,0.174603547505229,1.74298346778816,0.987261275235549,0.164831181900019,2.19466090329806,1.50791745982721,0.417676479547679,2.48946554714701,1.18091950905383,0.216993571325308,1.65732211943882,1.83066857963308,0.0971742816645195,0.503003582135413,1.52173527448821,0.0550969367023936,0.286794511288254,0.67189783635564,0.0196949468671326,0.222089145038663,0.320039838725681,0.0185915240069916,0.753627441408377,NA,NA,NA
"Amu_Darya",0.0278707126382205,0.00287912539896775,10.3498056787232,0.0125863016929545,0.00153394137030832,14.3428222389012,0.00506815083274681,9.13748349146721e-05,1.56449484502269,0.0514873899598134,0.000556142501292301,0.938798786589123,0.1629848503422,0.00475710948696593,3.06696436576016,0.562059731496025,0.0275585480432374,4.8619709775891,0.759623729672585,0.0688546545314696,8.98899080148284,1.28721909551849,0.174342496106166,13.5516976828907,0.881103350051528,0.123930711048883,14.0236966498157,0.661904299472755,0.0851545156803186,12.9222137181293,0.124693876884704,0.0200106172030839,17.1943143021141,NA,NA,NA,0.00529246599652753,0.000814352417010204,2.28970492244907,0.00584577254857279,0.00133247730293901,12.1548526327461,0.00169021728753948,9.8470900892703e-05,1.41395950451327,0.0221303182951329,0.000553245786617344,0.50962228937367,0.0393465502156397,0.00163484805124067,1.25544019095954,0.035964136954634,0.0110476326183811,1.7870255612994,0.0672212333300241,0.029872203789342,3.39062767574144,0.0203632716203208,0.0286259161711644,2.27437625730214,0.0499587029627974,0.0287641305337115,2.86115583431256,0.0462337710766929,0.0331836115722842,5.29670374765106,0.0531877237367481,0.00699859217831048,5.4184522023409,NA,NA,NA
"Brahmaputra",3.94421906725502,0.00337737351946024,0.0795434591423476,4.02131587694018,0.0208335257298607,0.507972088329366,4.46176348458757,0.0652992944296344,1.41441510579796,1.6515941112496,0.0199235430864488,1.18604251641817,2.91698619520734,0.00588100274988253,0.20232008805179,1.91998707730277,0.005291061832615,0.281222346203883,2.49724315386875,0.00509958077389604,0.21430024019279,0.931552655737424,0.000218960346064632,0.0251030856180375,0.894405108224401,6.25229654306946e-05,0.00751155469645949,1.73874822252041,0.000114814787907297,0.00648268569535537,1.25255890589971,0.000105929458391505,0.00903047575843559,NA,NA,NA,0.470213872564903,0.00336068473645399,0.07619659026028,0.278973866440288,0.0195091803088649,0.447940651812549,0.289242822919086,0.0516452812318656,1.02763315778853,0.141947953825978,0.0117755772220007,0.630954174332016,0.195847774716419,0.00381035246011508,0.134576176710391,0.551490826131949,0.00374582460352573,0.211104185464899,0.269766817862278,0.00322796495160295,0.155216342550261,0.275616896308083,0.000164096131520717,0.017578773435287,0.161960964194751,3.64855448345743e-05,0.0053121368638421,0.476820168348722,6.65592940165003e-05,0.0035899258092744,0.291952885118192,4.29213712699231e-05,0.00484061571946502,NA,NA,NA
"Syr_Darya",0.00716557155682314,0.0028303726413244,40.8611679947167,0.00126205381051303,1.28402298011085e-06,0.109135300077599,0.00105176948871133,1.48890165564367e-06,0.603130210326277,0.0030972864079537,2.45111632434263e-07,0.012329853075266,0.0402859794647253,3.90116898093957e-05,0.0581296470309913,0.247033911946604,0.000403104160685514,0.136720361055771,0.586605811844705,0.000367650305854109,0.0584048038334289,0.787560332950386,0.000322217553320115,0.0411399996448399,0.50168958723169,0.00028901706712698,0.054032264080921,0.352185330843744,2.72157716183766e-05,0.00781616232683835,0.0197578573091205,4.37400665483099e-05,5.40995519260757,NA,NA,NA,0.00198793009492178,0.000401261485484647,7.23254013667994,0.00130285139746647,2.26463476329486e-06,0.078856494221978,0.00154646936983433,2.02199426201934e-06,1.07088191542141,0.00387683247494906,2.53822262944572e-07,0.0115488005716988,0.0307988918022089,9.07204769920145e-05,0.127128575653424,0.071679538688155,0.000481773989552363,0.142796665884635,0.076594989833442,0.000320941020725532,0.0472375273652638,0.0222152580708416,0.000212808002215289,0.0271994778874437,0.0508092847646677,0.000275756596491731,0.0487090886060496,0.0558781247603199,1.42036198270631e-05,0.00355626552943291,0.0320915222205462,9.01633146216826e-05,11.7280605072727,NA,NA,NA
"Salween",0.026786290190346,1.35927319166934e-23,5.30426080688013e-20,0.0328652454476377,6.1532029780027e-24,1.80699187910677e-20,0.0268414214226776,1.49531327162767e-23,3.909904550887e-20,0.0285329205460283,6.66547471084878e-24,1.5905203198343e-20,0.0219798178037656,4.99077922683388e-25,1.56134229073761e-21,0.047597619925084,9.70205177563335e-21,1.33415449023576e-17,0.00343239576022114,3.2052705309325e-22,7.98517890581349e-18,0.00151171335922603,1.61751965209377e-29,3.20149690268246e-25,0.000830846152969874,3.08834130370396e-39,9.35018443446878e-34,0.000152931055055205,1.6324426460152e-40,NA,0.0451159083839692,1.80626560467106e-23,4.1161393383602e-20,NA,NA,NA,0.00408612039482471,2.45290849257403e-23,9.42856390740781e-20,0.0126723228297351,1.37912435247654e-23,4.11653739721816e-20,0.0124646853077597,3.40160887229664e-23,8.71684010493366e-20,0.0128266199112625,1.61332734581346e-23,3.84439504188275e-20,0.0111927063697,9.53431680029146e-25,2.75736476054223e-21,0.0208853788829814,2.01080788969793e-20,2.73497288515555e-17,0.00202928704381983,6.73141659689571e-22,1.67213006939912e-17,0.00182587423067901,3.96209779405813e-29,7.84203377119637e-25,0.000728738301679254,5.10427735554774e-39,1.79285218585579e-33,0.000191902860640142,1.98488537518806e-40,NA,0.00275178347817551,3.43921295492421e-23,8.08270435518386e-20,NA,NA,NA
"Tarim",0.0165462253589421,2.66104299664605e-05,0.113208986277394,0.0160293346588132,0.000503797204367387,2.95994922548398,0.0152609640986479,0.000885182791799669,5.45618861106103,0.00887568705042675,0.000128680499128747,1.08213018893298,0.942003455604364,0.00545709176138954,0.576704394480656,1.70021664541289,0.00310570883069563,0.181838080968774,2.08789552922689,0.000309154646313062,0.0145951674359493,1.74939240477428,6.41083365238461e-05,0.00347591143197153,0.82679604213669,1.4708222896611e-05,0.00173546796091672,0.0773629470789075,1.47935106140657e-05,0.0251315491840498,0.0139784454234616,5.23388050356001e-07,0.00345054863576363,NA,NA,NA,0.00558831304073751,4.71206885008179e-05,0.185420272499736,0.00459766210247816,0.000397439035209092,1.81034945831001,0.00718107307284043,0.000682651939061008,2.36401107640766,0.00618164371820406,0.000152535092166811,1.09418206207455,0.0340805145733795,0.00604446943596151,0.637188351804313,0.106019731083996,0.00272660888295256,0.166469141159288,0.175226921708918,0.000334888497632477,0.0156076405836349,0.13541621730315,7.81022668653256e-05,0.00397438535717718,0.0842321135089698,1.89202680565915e-05,0.00211334288388804,0.0261883766909313,8.94551916640167e-06,0.0236152676526578,0.00547363825423341,6.44541961113542e-07,0.00380142008640725,NA,NA,NA
"Ili",0.020883902641875,0.00523649461656497,29.1826853990952,0.0157831051600224,0.00219702904871073,14.1386280602185,0.00885111771345318,0.00272569818939315,30.4869081739715,0.0028291334895651,0.00058282667640081,24.1996254949631,1.45035866255313,0.61819704753101,42.6115030160205,2.69120548997797,1.17103714710952,43.3311857457473,2.84128832273184,1.01646230542612,35.8622500816566,2.77637553701577,0.977207010581249,35.2063066570106,1.04195935030647,0.384101558455039,36.8785422415522,0.100401200227096,0.00953611600289764,9.62546960682189,0.0106745191569592,0.00158143924081122,23.5803954048662,NA,NA,NA,0.0124014611431614,0.00225661874377933,9.7631263605167,0.00694971855495204,0.00101348781032583,3.80097728046048,0.00390130091216529,0.00161509120124963,8.00170959871057,0.0020021059256057,0.000165175845473452,6.72118507677378,0.153170538722222,0.112909224434145,6.3707620742587,0.152743481299631,0.191928658744471,4.88398709195062,0.127669691527222,0.0598854927262235,3.07502754572428,0.095455627187522,0.0484896195768469,1.55857066067942,0.0232177020635352,0.0152112439545406,1.66970528045881,0.0396595913726932,0.00422772420959148,2.70132525282405,0.00950230653656123,0.000676783841913855,16.1760508428082,NA,NA,NA
"Inner_Tibetan_Plateau",0.000121025638236461,0,NA,0,0,NA,0.00013900139750452,0,NA,0,0,NA,0.00591871306539815,0.000377767369318703,6.95872507051478,0.0113901409676108,0.000753669363238661,6.48383152224115,0.00986172723105483,0.000159179257010018,1.61039229422545,0.00911242889543473,3.00820107136893e-05,0.319770240060268,0.00409874266712033,4.6377242907362e-06,0.111153470207343,0.000316395803224623,5.83328711195544e-06,1.85695960202522,0.00147592126040763,2.51115209355668e-12,NA,NA,NA,NA,0.000187492203947531,0,NA,0,0,NA,0.000217880072608742,0,NA,0,0,NA,0.000368272000951841,0.000798762234117692,14.7548162999563,0.000476405281705241,0.00158106580292582,13.692912450881,4.64941052313642e-05,0.000344450966448501,3.48742539460395,0.00024975890826351,6.53702104842769e-05,0.693649351343214,9.8870621846499e-05,9.98237557712432e-06,0.238729983851644,0.000101050094178829,1.29948478939426e-05,4.23714417427917,0.00168548729113245,6.15104129573559e-12,NA,NA,NA,NA
"Yangtze",10.2127094577901,0.0821986591478019,0.808297452438377,11.3991776412257,0.101521358870608,0.833733222300067,5.08465630460619,0.0557541549292208,1.05312866635526,0.150361994437883,0.00668567030688639,2.85602790078065,5.20782990988978,0.176019983424642,3.2272815810441,18.786139726311,0.802724628035376,4.44781020662924,23.1169456591221,1.07790738638906,4.75210003829828,20.5103412670012,0.397574018580784,1.96865192014242,15.3955421154495,0.151413208610045,1.00738384166338,5.13316854365569,0.0178876070436892,0.364498169565975,12.3200762785505,0.0743445587706713,0.637904122961804,NA,NA,NA,0.976372547716974,0.0989251087997386,0.92485466621129,1.06259680523593,0.158907210798151,1.21804831572126,0.782752151358104,0.0595590101977614,0.976534195340338,0.0662871385971689,0.0118950133411697,4.66474848684127,0.749267012514085,0.188891112798967,3.3866856270276,2.30779475498804,0.728062728343317,4.02180296925816,1.49185313022861,1.04672636558966,4.63543357116238,2.53848175503041,0.325142345886386,1.64113713219797,1.27584306087884,0.128923847850935,0.871916259450401,0.69214280207436,0.0117254723948271,0.235521709807796,0.969568558612349,0.0614632134587807,0.555429524806056,NA,NA,NA
"Inner_Tibetan_Plateau_extended",0.00568389799999706,0.00144319603482247,26.7254047996159,0.00595352401181311,0.00233946008156885,40.9176506607636,0.00836137478995562,0.00507570103681304,58.1906681548013,0.00234135088196501,0.00109683983406572,46.7844236676217,0.356817294571438,0.104930789964048,28.6173931218053,0.70618540211623,0.15577234191077,21.3385196336231,0.738564533539447,0.0934771770100785,11.9262925619006,0.718730886159245,0.0997323584401013,13.3311678946612,0.301156671582363,0.0332826165109733,10.0411618158641,0.0278884747982306,0.00101066849849417,5.14831188404741,0.00301671240650246,0.000186408056839932,8.74504028135225,NA,NA,NA,0.00197183886451447,0.000514396984627539,8.47652991071453,0.00243311089611212,0.000664182063672087,7.68594844619747,0.00304680092337444,0.00239685361711461,10.0654566922833,0.000255007279870972,0.000248599140903951,8.99427075576932,0.0225203087221293,0.0670619620799821,17.4618958646637,0.0795092484447273,0.10229226819698,13.3331569516474,0.11833896816668,0.0727645832058033,7.94057374216794,0.107305407964367,0.0666811596204281,8.8155264740358,0.0622181555673429,0.0272611198832952,7.39750700574032,0.012770876307779,0.000824647748011017,4.86444746124283,0.00153664916812027,0.000141809302098009,7.5548689285162,NA,NA,NA
