"","1980-01-01","1980-02-01","1980-03-01","1980-04-01","1980-05-01","1980-06-01","1980-07-01","1980-08-01","1980-09-01","1980-10-01","1980-11-01","1980-12-01","1981-01-01","1981-02-01","1981-03-01","1981-04-01","1981-05-01","1981-06-01","1981-07-01","1981-08-01","1981-09-01","1981-10-01","1981-11-01","1981-12-01","1982-01-01","1982-02-01","1982-03-01","1982-04-01","1982-05-01","1982-06-01","1982-07-01","1982-08-01","1982-09-01","1982-10-01","1982-11-01","1982-12-01","1983-01-01","1983-02-01","1983-03-01","1983-04-01","1983-05-01","1983-06-01","1983-07-01","1983-08-01","1983-09-01","1983-10-01","1983-11-01","1983-12-01","1984-01-01","1984-02-01","1984-03-01","1984-04-01","1984-05-01","1984-06-01","1984-07-01","1984-08-01","1984-09-01","1984-10-01","1984-11-01","1984-12-01","1985-01-01","1985-02-01","1985-03-01","1985-04-01","1985-05-01","1985-06-01","1985-07-01","1985-08-01","1985-09-01","1985-10-01","1985-11-01","1985-12-01","1986-01-01","1986-02-01","1986-03-01","1986-04-01","1986-05-01","1986-06-01","1986-07-01","1986-08-01","1986-09-01","1986-10-01","1986-11-01","1986-12-01","1987-01-01","1987-02-01","1987-03-01","1987-04-01","1987-05-01","1987-06-01","1987-07-01","1987-08-01","1987-09-01","1987-10-01","1987-11-01","1987-12-01","1988-01-01","1988-02-01","1988-03-01","1988-04-01","1988-05-01","1988-06-01","1988-07-01","1988-08-01","1988-09-01","1988-10-01","1988-11-01","1988-12-01","1989-01-01","1989-02-01","1989-03-01","1989-04-01","1989-05-01","1989-06-01","1989-07-01","1989-08-01","1989-09-01","1989-10-01","1989-11-01","1989-12-01","1990-01-01","1990-02-01","1990-03-01","1990-04-01","1990-05-01","1990-06-01","1990-07-01","1990-08-01","1990-09-01","1990-10-01","1990-11-01","1990-12-01","1991-01-01","1991-02-01","1991-03-01","1991-04-01","1991-05-01","1991-06-01","1991-07-01","1991-08-01","1991-09-01","1991-10-01","1991-11-01","1991-12-01","1992-01-01","1992-02-01","1992-03-01","1992-04-01","1992-05-01","1992-06-01","1992-07-01","1992-08-01","1992-09-01","1992-10-01","1992-11-01","1992-12-01","1993-01-01","1993-02-01","1993-03-01","1993-04-01","1993-05-01","1993-06-01","1993-07-01","1993-08-01","1993-09-01","1993-10-01","1993-11-01","1993-12-01","1994-01-01","1994-02-01","1994-03-01","1994-04-01","1994-05-01","1994-06-01","1994-07-01","1994-08-01","1994-09-01","1994-10-01","1994-11-01","1994-12-01","1995-01-01","1995-02-01","1995-03-01","1995-04-01","1995-05-01","1995-06-01","1995-07-01","1995-08-01","1995-09-01","1995-10-01","1995-11-01","1995-12-01","1996-01-01","1996-02-01","1996-03-01","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01"
"Ganges",0.0252866110621323,0.0177814365136416,0.00885761421931857,0.0162392803495169,0.0870135950759056,0.338001117376189,0.072504161949863,0.0966456808548661,0.0936172476770684,0.0529671077842942,0.0263723370903421,0.0199829476582289,0.0155078114591381,0.0122705124519533,0.00517720587282193,0.0110521785677879,0.0743007763730321,0.25559716169098,0.105615055685525,0.0851324410099328,0.0988416460821539,0.0667713215521626,0.0170308581199557,0.0223408603388759,0.0159053816668937,0.0125114198772083,0.00519171239268438,0.00848826047930694,0.0277163604632238,0.254478369227932,0.17970394095529,0.176363407583205,0.160239312480146,0.0794248839018966,0.022058299857777,0.0222174879782989,0.0166576986670249,0.0145215771996299,0.00643659107591274,0.0070507089040065,0.0483380563995922,0.168850285933199,0.0757660730368051,0.0324828814622469,0.0339769727493224,0.0180492130876223,0.00758609386917303,0.00953938028863298,0.00897216552479996,0.0081709903833955,0.00602501667610975,0.00977952333354898,0.0779783597025652,0.433881264372202,0.153238717774252,0.184090258992608,0.119894596786636,0.111190592425254,0.0339692085498522,0.0322953640923655,0.0242279423075179,0.019402699093241,0.0110902092314391,0.0194558867781925,0.0667631504732822,0.329781552324169,0.131841736780949,0.12129736795965,0.0936052713310895,0.0373241080066253,0.0234133116985252,0.0204009986849255,0.017768599338438,0.0121965857570915,0.0078074603087433,0.00899969912269725,0.041575622228707,0.295596885212518,0.127177392317105,0.164306399788472,0.159512738536779,0.0812504523014203,0.0269242585598277,0.0232661410073578,0.0193417253615124,0.0127182947966258,0.00680930199781795,0.0137502034918121,0.0290559813017694,0.365289035770202,0.351917655240069,0.407679044212338,0.346027331094127,0.146486728362643,0.0438622958938833,0.0335611916254863,0.0317059214315788,0.0155547587797769,0.0073685463075633,0.0160665794229121,0.0740551096383323,0.305088055608767,0.0707409491446416,0.0431917150365183,0.0431573481408694,0.0323167687296599,0.0145710213715997,0.0153171182624762,0.0110639702230569,0.0116908445642026,0.00613487337441666,0.00894275163482905,0.0701781308463822,0.26261766442035,0.0747910164854105,0.0709266344634788,0.0616080289528057,0.0358264252596089,0.0158424274119442,0.0147522619393415,0.0144664571603344,0.00799146874713156,0.00350599304875771,0.00503915481869266,0.0864903710522674,0.333352764731817,0.0707904707101641,0.0717977687734287,0.0330055620193813,0.043419696283778,0.0188732197912545,0.0206508760409167,0.0157107855703911,0.00965589678680186,0.00550971342181713,0.00685860260178002,0.0470613123369219,0.3238501663803,0.187358055226463,0.155938734367145,0.129004827443224,0.0957420687851714,0.0307289617949327,0.0245039911797995,0.0203957242548318,0.0163037626882184,0.00949296412115248,0.0135905105117833,0.0475222824805319,0.29781432218336,0.198525422613927,0.174158462844644,0.149728094281023,0.0991469529784374,0.0213783862155386,0.0305001510896414,0.0249134485484061,0.0173816100759996,0.0075284682760835,0.0096647130345689,0.0591840766300209,0.38406859715172,0.205835642819257,0.170688229899859,0.0553225850600191,0.0932791936447677,0.027206718221264,0.0264592650639477,0.0168919381935975,0.0103249755880729,0.0067166140592107,0.00849690259251897,0.0768477117364705,0.45296613928788,0.263090489122249,0.189255933132222,0.137056584343001,0.0878292522189675,0.0228414336516127,0.0255969025272239,0.0196366028877709,0.0159301382930169,0.00819932515271629,0.0125169354863962,0.108324541469787,0.441267217602207,0.213265924283476,0.0949863787496992,0.0678542133273975,0.0517497530202788,0.0181797688267215,0.02360648839266,0.015742729307703,0.0112817139600603,0.00709020515433138,0.00954940507302305,0.0508204046575792,0.337326505463816,0.129501902365241,0.0771241323934937,0.0380583784290122,0.0401362922275586,0.0170204347005774,0.0235880977211874,0.0153279464931077,0.0132074502715874,0.00617338075427335,0.00926460994885072,0.0322715349892893,0.245695892165383,0.0618926654084264,0.0842888592364281,0.0813822518388959,0.0368431514455367,0.0232818468182946,0.0186884089718038,0.0150717584264728,0.00698387801183771,0.00351069075818639,0.00692190842068185,0.0751712059856133,0.369955751570954,0.148452072115859,0.0755585100488902,0.0970427794347735,0.0422548510364797,0.0187037770023921,0.0254050712982892,0.0149327002288804,0.0126535230777781,0.00655355496742039,0.0113255297697445,0.129716972640745,0.318728362502447,0.0675211816102571,0.142080727492418,0.120768088363189,0.061111160567525,0.031828008607013,0.0256425522350432,0.0185098242129642,0.0129965112205262,0.0085683273432401,0.0140399071600279,0.118406922235227,0.304133720777613,0.0818364283447972,0.161351114931209,0.179027620556119,0.105023041658812,0.0327682251260389,0.0279016846848846,0.0222677912458498,0.0124550283103241,0.00699189169997911,0.0133848918200569,0.0918252980491541,0.271135680655967,0.0817875874699308,0.131901414039343,0.179269995112761,0.070236853025342,0.0303948730170789,0.0270246815940666,0.0176004336390284,0.0110437645803586,0.00645892164846562,0.012359264092712,0.0511098194898892,0.262804637969341,0.348505390995545,0.318436998258339,0.10646751903886,0.103176321842269,0.0291311742698464,0.028227506035297,0.0196629276136294,0.014433690127853,0.00731589267392747,0.012210991375053,0.0329871751432395,0.214288681428716,0.0424986169230617,0.0314203421606078,0.0252196627996742,0.0380817486702069,0.0182165614232426,0.0188670997045489,0.0119551613881024,0.0112349551093381,0.00644865843765184,0.016477889491321,0.075710336299721,0.27025958004243,0.109510281973271,0.200513913259488,0.260761414269604,0.12028640780293,0.0503729740410817,0.0431283486805933,0.0267933771671917,0.0190477774297044,0.0101090525970648,0.0139859899294342,0.0287856437924522,0.275502612715152,0.127208865323012,0.153881088277824,0.144981031699901,0.108845354593669,0.0311239970241264,0.0299082791832079,0.0245793443950578,0.0213408092792584,0.00779123712313009,0.018254434814188,0.118492546179366,0.251175818680009,0.131460257028869,0.241354784270834,0.331181200001774,0.216145733783967,0.0618446297094065,0.0675202978336315,0.0908936823443127,0.0365617598216282,0.0166985892418397,0.0416157397545729,0.0717729158500316,0.332834575806672,0.0969298143362927,0.100819969569441,0.146992374681459,0.124827957577799,0.0566057553311105,0.0545070360575188,0.0757819382955294,0.0616388956515979,0.0488556097816663,0.0571908998585918,0.0782776555590609,0.264290449262651,0.0287130288430766,0.0569965620601552,0.0691357835050952,0.0603836255487621,0.039147349127233,0.0456656740471504,0.0629071663227592,0.0656438057058761,0.0471895400503966,0.0533014964080264,0.0691872423827711,0.201334092783251,0.103687553204158,0.115597952505866,0.102669928884898,0.10335078549258,0.0323130917204242,0.0419172579759162,0.031802702480718,0.0155008611127454,0.0127173385225167,0.020863783145398,0.0791006114618537,0.270642000709597,0.116160060094944,0.0412570915764257,0.011064475398201,0.0211365572880738,0.0156736707443984,0.0256175366329668,0.0462628893177244,0.0537313562165277,0.0574220051054849,0.0673368491398374,0.0824080901687023,0.225594652090941,0.0667233543307398,0.0530766030073529,0.0661787614859495,0.0768642226509936,0.0305629087999095,0.0345829820494184,0.0462987373721741,0.0578738656439214,0.0526364779770887,0.0516557010360485,0.0530842693263276,0.301505521069695,0.160621870271583,0.110564841083954,0.0764226742472108,0.100974778514611,0.0353031645681491,0.0377686840351213,0.0458226895881361,0.0355251701857193,0.0294454912517397,0.0288671246985272,0.0596728487186585,0.322437664703008,0.118364767522159,0.11712748019083,0.137138620591904,0.0656795539339985,0.0327537154037869,0.0400620246925667,0.038355773453237,0.0437871766356696,0.0294632015763852,0.0372582641986016,0.0537422003318268,0.308643859953166,0.200002837944213,0.173243279043996,0.166921729329396,0.118817637532475,0.0481596806428405,0.0386982648223426,0.0454610249835896,0.0430795228090993,0.0145208471548804,0.0178168267188667,0.0507685950465654,0.21353762854966,0.108425129015797,0.0936830198882105,0.189213653519281,0.130084766219003,0.0410017580879332,0.0537735555850875,0.0686999045581361,0.0375220753397647,0.0215904249258184,0.0348159691693761,0.0863999671048948,0.347393239558549,0.122751477539269,0.104663208794667,0.15940714558621,0.108074779709911,0.0485933340977719,0.0194728659468382
"Mekong",1.31098999240245e-05,3.1423242535323e-06,3.28371316091439e-07,2.38566924893883e-07,2.67656659272972e-06,9.09895100693816e-06,8.29481896865245e-07,4.82904845848718e-08,1.88957531769343e-08,7.6122544433747e-09,1.29774009048808e-07,4.46289160996382e-06,5.2992189581818e-06,1.14036952207321e-06,9.63728041589493e-08,1.46526046273815e-07,3.24875366678881e-06,3.23366995312596e-06,6.5431497852179e-07,2.94641849811818e-07,1.04054755916814e-06,4.20924118185891e-07,4.69390972281609e-07,5.27162477513211e-07,1.55115177325884e-06,6.03488681709857e-07,3.6962579434549e-08,3.32523288860007e-08,3.55371538659232e-07,3.99430238737967e-05,1.85165471108386e-05,3.96847248989631e-06,2.81196159701737e-07,8.07977047034531e-08,8.32963729776678e-07,5.8964252305922e-07,2.57648720056196e-06,1.25559131482835e-06,1.62216002127156e-07,3.74126624777976e-07,6.79885716718865e-06,1.40754953292927e-05,1.44649465359155e-05,1.81341525865043e-06,8.76934176029625e-08,2.62442327480054e-08,1.84069220435568e-07,2.34904529177901e-06,4.40149766643169e-06,1.26651124253425e-06,1.8156971457483e-07,1.11865268365081e-07,4.37277748006754e-06,6.70290741302187e-06,1.99334114012987e-06,2.35656619963142e-07,2.50309277594108e-08,4.43633929680415e-09,1.90727674613997e-07,1.23065302897501e-05,1.30003671930506e-05,2.61512107142075e-06,1.81536577265618e-07,2.95440215145435e-07,7.02189532530573e-07,7.8937453340886e-06,1.79510887009156e-06,3.36815606199117e-08,6.62007193517915e-08,1.53429292756407e-08,1.99420153712773e-07,8.87684225251131e-08,1.46175156147338e-06,6.94315840202538e-07,2.21676301872174e-07,5.74015723633275e-08,1.10217045137671e-06,0.000206586543511963,5.32547549204991e-05,4.22653390250459e-07,2.7324907196336e-07,6.22110946386082e-08,1.47374960930255e-06,5.3042373067411e-07,2.03507743139318e-06,1.40226338723913e-06,4.33315458709411e-07,2.26729606306448e-07,1.61787043883063e-06,0.000226137917760789,0.000196972508356483,3.36038010419071e-05,1.55489492316975e-06,4.278058951975e-07,4.86937689328193e-06,2.94679056523779e-06,4.17095766442572e-06,3.25480164428696e-06,1.3717505216104e-06,1.09459806697098e-07,5.89027676667712e-07,0.000112300462571982,0.000106681657345572,2.32597878295646e-05,1.25630787050677e-06,3.25328827819831e-07,1.27125910399226e-06,2.00750007770842e-05,2.13568425688488e-05,5.30921530128261e-06,1.01406530125432e-06,1.47520570666859e-07,5.17621282537826e-07,8.24709247374116e-05,1.4217384840106e-05,1.17686578945339e-06,6.07587473315181e-07,1.00692592100974e-07,1.23960265946513e-06,1.03164998609293e-05,1.18297243213972e-05,4.16141142206993e-06,6.42237473364547e-07,9.88110927404152e-08,9.5758797761564e-07,3.5047947832662e-07,4.51913913676134e-07,1.70188432323868e-07,1.81950554506211e-06,1.46456846038928e-07,1.29871812196514e-07,2.6386279512512e-06,3.9828979640971e-06,1.09218455841387e-06,3.7938281267496e-07,3.78271994080894e-08,8.27685376161135e-07,2.9450252031792e-05,8.73287229354599e-06,1.85942931652555e-06,4.43633645160245e-07,1.34765115703847e-07,3.67454690809581e-07,3.04631102493551e-06,3.78113669733213e-06,1.2089853205223e-06,2.3030249963059e-07,2.88873678369541e-07,3.62805467184365e-06,0.000133710684594351,4.96145595433566e-05,3.29013333135005e-06,1.62240312107188e-06,2.36393132373481e-07,1.21913047582252e-06,7.44037105609684e-06,6.41231795951111e-06,2.56508654947194e-06,5.82373458705223e-07,2.33406315656322e-07,8.36407415712133e-07,1.32554350914679e-05,1.74310453090499e-05,9.72035670019831e-07,4.06686542962109e-08,1.26915202212493e-08,2.13933829392113e-07,2.07876281533949e-06,4.63302384237499e-06,1.72081968342502e-06,1.2724123135698e-07,8.8719757543147e-08,4.99067501713419e-07,6.13241422307385e-06,1.34312179197556e-06,6.40309949113188e-08,2.28445653362522e-06,3.50045753697039e-07,1.60099842990187e-05,8.1179142814199e-05,3.5436936481902e-05,7.56886660598573e-06,8.25462066489347e-07,8.52816217000709e-07,1.97332125035565e-06,1.57873279137633e-05,1.95854678388574e-05,9.36174458366982e-06,4.77877337025713e-06,3.40998499276515e-07,1.08546719471944e-06,1.07245777841034e-05,1.19710908586314e-05,3.74724274691327e-06,6.18261195256189e-07,3.78779083961968e-07,1.74514045419818e-06,2.70376418551959e-05,1.35356043576475e-05,1.24348565507471e-06,5.10788498330007e-07,2.28221974705009e-07,4.73754674365863e-07,3.99072053760218e-07,2.69334875891187e-06,1.15455497377159e-06,2.1186132486953e-07,7.37523498417617e-08,1.16724439871588e-06,0.000241048762420993,0.000111776587987793,1.02228659406265e-05,9.23315043829768e-07,5.51870300795866e-07,3.98043516650435e-06,8.94209966143788e-06,7.96538578908086e-06,4.22485834336938e-06,1.36477752685326e-06,4.65435580095517e-07,5.78624129310177e-06,5.54366572828429e-05,3.93645760964679e-05,2.76181620421833e-05,1.64968913912908e-05,1.36626411473106e-06,2.04626329096219e-05,3.37325255203949e-05,1.42681314030108e-05,5.77881406283942e-06,1.57815314014176e-06,1.51820513932564e-06,1.74484974239068e-06,1.51239047022244e-05,1.01933427674237e-05,2.9530853204109e-07,9.14634437260847e-07,2.68284752230201e-07,3.26978360398738e-07,3.31547246687337e-06,7.5773206625946e-06,1.8214921325494e-06,1.08596621926262e-07,6.0840380025032e-08,4.16217275993852e-07,8.04003240079303e-08,5.91486157254177e-06,4.69665989566793e-06,8.29753874634473e-06,1.19138314179759e-06,1.16884517462359e-06,8.98704381973173e-06,8.72355381202917e-06,2.2877710044996e-06,3.11014515050861e-07,2.89148451764451e-07,9.46173554218108e-07,6.46909501721521e-07,5.06798884827806e-06,4.5756832427976e-06,2.10020116757209e-05,2.30607685722502e-06,4.43420188309297e-06,8.29493423491424e-05,3.57485571845248e-05,6.58979540462971e-06,1.12784323343314e-06,5.58385432680263e-07,3.30345427483177e-06,2.60637395451005e-05,3.92886894930289e-05,4.78163225468927e-05,7.60274454425944e-05,5.62142961885699e-06,4.64127107055085e-06,1.06990349843194e-05,8.19065070350373e-06,2.28624548083054e-06,5.44326055019981e-07,3.88010901788286e-07,6.81640649052812e-07,1.76028230744738e-05,9.67494162101314e-06,1.29498440773118e-05,3.32044153093252e-05,2.17117814565792e-06,4.66426520143879e-06,4.2978378245076e-05,2.44807971013134e-05,5.31824481186679e-06,1.29994493749927e-06,6.17338847007367e-07,3.46816533890172e-06,1.80962053579223e-06,1.67002429906446e-06,1.13130007806084e-06,4.30137644675574e-06,2.13282473741842e-06,9.46316497373885e-06,3.90413224212872e-05,1.95969748650328e-05,4.76949835969991e-06,1.04469242238272e-06,5.77861415724328e-07,2.60728119342081e-06,5.92833913959484e-05,1.66613086028407e-05,3.37553448413568e-05,6.438050233513e-05,3.94416768135272e-06,4.24488074081056e-06,7.78103409969508e-06,9.85088226780871e-06,3.31695465879266e-06,1.0586649799217e-06,1.34277611354167e-07,4.58925189996518e-07,1.74540711291013e-05,1.68084310394402e-05,5.16554784732816e-07,1.94919010651138e-06,2.25793162361773e-07,1.13968704873169e-06,1.88590100925586e-05,1.48311143548889e-05,4.19213402442862e-06,5.3383554453661e-07,2.69303879517402e-07,2.04430702425815e-06,7.47149689602968e-06,1.70346510385239e-05,7.89378149122532e-07,1.04341430757344e-06,1.30062909714204e-07,2.42365345519297e-07,1.52970314437235e-05,1.61678697819012e-05,2.96992729515883e-06,1.97908285260023e-07,1.323685322262e-07,7.96373325196712e-07,1.26065909784784e-06,2.55372940167452e-06,5.69610016289858e-07,4.91324580365482e-07,8.02926157732139e-08,1.53673801048681e-07,2.08589806538771e-06,4.28734831589292e-06,9.95646777666555e-07,2.63178672909638e-07,8.71116464799738e-08,1.14204313615959e-06,1.61056713454687e-05,1.05977652937951e-05,3.71307527335022e-06,3.24765632566275e-06,4.05998496936962e-07,9.9827646127999e-06,4.83421726456682e-05,3.2944939089282e-05,9.15322843376619e-06,1.42448096756179e-06,1.71437982909518e-06,6.40434316775561e-05,8.84523044958052e-05,8.32291101574646e-05,1.11332972984506e-05,1.87181640646807e-06,6.17690020676218e-07,1.95623371477025e-06,1.06809929210312e-05,1.38805865304696e-05,3.94160235598514e-06,6.48492937914797e-07,2.33392981178812e-07,1.90840569504868e-06,1.21612757711308e-05,1.14393318926285e-05,7.69883485801769e-06,5.65302544029751e-06,6.81522424502374e-07,1.13119817328272e-06,2.77819826272076e-05,2.29030771143492e-05,5.02011798076801e-06,5.80395639912388e-07,6.44167681108745e-07,7.96701240987275e-07,2.87078777466563e-05,2.17575309290525e-05,1.83004965647143e-05,2.45964406142635e-05,1.36928622761929e-06,2.61479724927e-06,7.26030219077134e-06,7.04730593917738e-06,2.70687176111758e-06,8.09647698270723e-07,3.0213227100924e-07,6.06258214622519e-07,5.12606625526042e-05,2.62690361596304e-05,6.30371199671431e-07,1.64805039104983e-07,5.771415255318e-08,5.14714178281829e-07,2.88174544458427e-06,3.89886735274286e-06,1.29311025946626e-06,3.78206343489939e-07,5.93620634802343e-08,7.21649724597841e-07,2.42783133765526e-05,9.17515506781238e-06,1.14544419836396e-07,1.21920873445281e-06,1.80269112579415e-07,1.47332155003486e-06,2.61245413398549e-06,5.53979973349727e-06,2.15841186421261e-06,2.63865386778043e-07,1.55471386839295e-07,2.72201339770439e-06,0.000107482570019529,5.0274997248544e-05,1.66962854003697e-05,2.52505297080161e-05,1.4468254631436e-06,2.48615858698784e-06,1.41748397260617e-05,1.33971286399633e-05,3.3452632795763e-06,6.40038602429072e-07,1.55193449370236e-06,3.52123275348117e-05,1.22689128341486e-05,1.20357944373586e-05,1.79752750248715e-06,1.35652348215528e-05,1.06469784210633e-06,9.20201411073926e-07,2.08405805628927e-06
