"","2000","2001","2002","2003","2004","2005"
"Ganges",0.468219563107047,0.213523422257899,0.193025071853841,0.193191415602757,0.11523246183834,0.506261957217982
"Mekong",0.000965648521846433,0.00136041469745945,0.000399371352092069,0.0012798688240017,0.00266812543408219,0.000970790065193626
"Irawaddy",1.40100449626609e-07,6.02496706223134e-09,1.74141841215533e-09,6.4517198486597e-06,3.23700097005804e-06,1.77967732159188e-07
"Luni_ext",0.886959318609333,1.552999521009,1.77786662459488,1.5520862153871,1.23487426369358,0.843941241577748
"Indus",2.45778435683332,1.89538898220424,2.10280216675532,2.20760157296808,1.77797466980146,2.78499771297398
"Amu_Darya",2.49344396917953,2.41646060681607,1.6558549094866,2.82867576872736,2.25519509388316,2.55326020715023
"Brahmaputra",0.0293144781409391,0.0133529121162141,0.0394532160255923,0.0121473868987538,0.0148468572699599,0.0288207686929665
"Syr_Darya",1.41535176007013,1.99207831744692,0.453744509101195,0.872061316313977,0.529093541275078,1.86492802285217
"Salween",3.96710538615986e-07,1.97417809986723e-10,4.48732263485399e-07,0.000590767310647221,2.13365719515324e-06,3.97106637433328e-07
"Tarim",2.60646749875225,2.97102416256799,5.54860514617463,6.69034712834014,7.3781519257446,2.71294366018905
"Ili",1.41844270559228,4.65945113597947,1.69501700732389,2.96939383580417,2.65274078640835,1.50826910926937
"Inner_Tibetan_Plateau",NA,NA,NA,NA,NA,NA
"Yangtze",0.00330310348379317,0.0597405403714579,0.0226605328670581,0.0483711454214076,0.0424362514039131,0.00326779066861965
"Inner_Tibetan_Plateau_extended",2.65336966289716,3.79670374450014,1.99941036222753,3.20372976851978,4.45519114396136,2.53947344831083
"Yellow",0.0281960683361784,0.0106418233052463,0.0371722138731539,0.0317807570045037,0.0557456695595015,0.0324162488049202
"all_basins",0.545828645864636,0.308191432572195,0.321248207598949,0.436893827496506,0.270648858159154,0.66461120613149
