"","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01"
"Ganges",11.1997278695188,8.27944262905879,6.33766806288056,9.23635384788721,6.99515465490651,4.22887109303782,4.10887887791142,9.4027691720391,14.6498175258862,9.03641472747449,9.27357315350459,11.5798223995074,10.1576150095597,13.2632124501648,8.65545107361896,9.0347854275192,8.12982761069751,4.33239782993151,6.28704033732984,8.24245828389274,15.821338723889,7.8782928227913,8.92746495387888,11.0224039378368,9.67056170167651,11.7412000506051,9.09130418799107,11.1992356075034,10.2801466674218,5.05956543741093,2.92228195144992,5.39351988224373,10.1982776424258,4.70132488107905,11.9464949699417,11.8562684936338,10.2616385369046,12.9160951756936,10.4948942972761,10.4149510078701,8.14440261363722,5.31815892737759,2.81659325799446,7.68128460261498,12.2021072218181,6.51917686253763,11.6689972036966,14.8622188462587,10.3350746909858,13.3796596901748,10.5462251209741,11.5362704610644,10.4558815333244,6.07249476988,3.884433152349,8.59329275877447,15.6216404178534,11.289337091306,8.1019208015681,11.1117174583109,9.73821649442548,9.18564144808989,6.60403507447991,8.90818149962234,7.12559648490244,5.18171443404375,3.17700843872429,7.24172498978832,15.5371524632794,8.67821213736929,9.20248832696978,9.7314384882727
"Mekong",1.76032424864509,1.30447222895179,0.682010306433275,0.449236152911947,1.50875743401209,1.43668281475145,1.25820457402044,0.699826398876468,0.715095760182888,0.605242810208769,1.54471986636565,1.66212293697795,2.06660145979626,1.60538683882599,0.634976933846154,0.62392200104571,1.05768278329396,0.648256366405008,0.631836130594877,0.378745186953608,0.252540489981853,0.555796974157602,1.06531465216019,1.70921456380645,1.77043231029131,1.51094931882744,0.561146584134508,0.535306963882816,1.24072152337562,1.0366540074712,0.994180915752667,0.693370288876495,0.501345485438598,0.73013393354482,1.9064836395431,2.02308388674416,2.19576993124821,1.6650601456584,0.621148471135026,0.276157292780027,1.06309807632569,1.15299928036018,1.18127041346212,0.921147615471964,0.503397249553989,0.710450045402041,2.44268761435389,2.21349117914018,2.12257293056811,1.66560024659926,0.692018837363689,0.344662489912667,0.930106954604097,0.783739755514592,1.22393561788806,0.361781002088009,0.333874125221772,0.717680009516743,1.84486304999934,2.16784914256631,1.86917666507322,1.5616448150322,0.553013699174184,0.386594323141061,1.46154660272266,1.29082837169839,0.775720196356278,0.631335857747857,0.405044769913325,0.629121261253516,1.41502413820042,1.79809544873748
"Irawaddy",0.441708484094993,0.660896454305414,0.322676487198557,0.18470561893001,0.0321385758915467,0.0598089578537042,0.0638045047823805,0.00763138008124731,0.00412798286753002,0,0.330104740431397,0.0649843243996084,0.236415025534174,0.693697466956186,0.41196695974044,0.124393259876307,0.0218522323550125,0.092884031167646,0.0941628642560746,0.0142546756379218,0.00620701942516177,0,0.300688890475708,0.0686699762209275,0.263196872399816,0.610466787226174,0.379204320942803,0.0837076003639239,0.0975877359805146,0.15753307946011,0.221706621648141,0.0152534224898386,0.00872938212850727,0.000331799350362871,0.515776653252409,0.327995265291872,0.654854162960991,0.859548128095689,0.399370864034012,0.124957070109724,0.0491005944744476,0.095919284112469,0.281526068217424,0.0134360925386867,0.00706268821341283,0.000330091315916548,0.50372203681648,0.314330989247242,0.68002638715367,0.785248537690703,0.376688516010973,0.140965221846819,0.0482486438115686,0.0230334481480554,0.104581862356794,0.00597992040361461,0.00493879008729436,0.000147032209838471,0.337942368335637,0.182112297515999,0.459758658061896,0.660585671189443,0.287306678608873,0.137685263016835,0.0431803407417011,0.0163243451515882,0.19972053238601,0.0051534318037767,0.00333357662498202,9.84417479799049e-06,0.311048330368894,0.0837858546971404
"Luni_ext",0.299045086067213,0.556789249206135,0.976406183695423,1.29090095627218,0.991345908958486,0.365299056771641,0.266039896659012,0.8951388424007,1.1796429238399,0.432640296524608,0.406442305326631,0.346224289029834,0.146675734020729,0.734845916408561,1.17380968505146,1.03719820992282,0.7908461915688,0.400163701651809,0.506139082733957,1.19244983582302,1.58130615878114,0.697152082941141,0.618658023799819,0.437269023948283,0.134832434054966,1.02275281019396,0.973562971733777,1.16974215901692,0.906319302721855,0.545622661322856,0.389446418962024,0.758493452396267,0.891553458817018,0.406195851013384,0.391519234982926,0.310480359638126,0.22265599382812,1.05071970985856,1.42928426587198,1.20752678375389,0.802058577943738,0.435000625756907,0.345562129526785,1.29526536519737,1.6236379699385,0.668162013620563,0.455993169877147,0.379067146903963,0.167186011793916,0.992968875336383,1.08433317642089,1.48575163952566,1.09162495244409,0.567689876894757,0.292674115742933,0.937676407528206,1.13868882642074,0.545856517683557,0.554979508536585,0.33684947741318,0.238119911862427,0.547436634304774,1.03361911869243,1.12646893046339,0.888751823355079,0.509234420898252,0.286100762463715,0.973085891958572,1.06873476080862,0.335334716602501,0.316644796735951,0.123282655246194
"Indus",3.48177222234725,3.78828457397706,5.06512702864267,10.1306221051665,6.0269210279977,7.04101358157706,5.89342167019036,11.3633291869656,12.2335073918164,7.31363029939824,1.71782943962966,1.88008915502242,2.70001364634249,2.77981423726668,5.27191542153763,6.54591182299705,6.70939972875656,8.41970102474562,6.1329016770398,13.4854367615067,14.296831280526,5.81106384301229,1.5690278976288,1.78597969334299,2.50157257711094,3.61417717581563,5.35958014082391,6.73812498082657,5.23129557964434,9.68260226773219,7.3797368097676,11.2487517918804,11.3103901757952,6.36179518281597,1.45752046189805,1.49791575689465,3.45136182969398,3.35965438148122,6.97192303137105,6.83894365678017,5.76458823967845,8.30148186773388,6.28841534086748,13.9041861453584,12.8243129990597,6.13391756499884,1.28256617127816,1.69853340119647,2.40455713250443,3.27445191313935,5.58369425928851,9.55619109583989,5.86811489685227,8.6492086713155,6.38549624669336,10.7362149308163,11.681647801492,6.09612699698368,1.7017488214452,1.80773282254235,3.50966317009133,2.9840669896082,6.1029540195043,7.97902053925564,5.60867290649409,8.31029607848366,5.04986629870558,11.9260404060062,13.125336500634,6.31776364107642,1.78218063837445,1.64958554697288
"Amu_Darya",0.0152054003928725,0.0129977719583323,0.0135109783924605,0.0304774621714365,0.0793414684625203,0.288680785200716,0.358089368038996,0.471330826460818,0.262658734860275,0.231274498610657,0.0673591324153398,0.00292743054498601,0.0148275724812752,0.00870081446031848,0.00158800769973055,0.0162105389119427,0.0441672486814046,0.33548188497759,0.383978114200758,0.515622584947539,0.363340380190424,0.225213067645818,0.0411122512476467,0.00221856848897062,0.01474566641396,0.00431119840390437,0.0169022060808786,0.0363176441566787,0.101385088975793,0.321777226083483,0.375204509095194,0.47337991469385,0.318213174009443,0.27581970116773,0.0237596932756077,0.000648825348022797,0.0155204923891006,0.00293503978039844,0.00621552175637774,0.0282275790944198,0.108321811340113,0.355325404913216,0.348145191927617,0.518027211712054,0.365925749388699,0.275102402918236,0.0236240388798308,0.000668607857335246,0.0147775897172409,0.00306627854098629,0.0040305382743071,0.0315200117635595,0.120204940270698,0.410742661617,0.494895101342192,0.605859072237369,0.339156003170137,0.236781122242835,0.0570866740311153,0.00412719386241633,0.014636857361765,0.00303517373142981,0.00408092938681648,0.0969042300578761,0.121716160822791,0.35953711971662,0.314169313565946,0.459806282169787,0.289201194355138,0.281431096021796,0.0625492516572193,0.00839286660765381
"Brahmaputra",4.11286889823336,3.45610237112747,4.20937725815429,1.63815759542639,3.08634351275639,1.51148678726419,2.64977257644064,1.04308886924869,1.10604638818373,1.68132898620982,1.16079834794085,4.54772634987076,3.99395392472757,3.87045011078772,4.06913785214962,1.44465847490868,2.66900240057012,1.62569782241518,4.88826182594021,1.87919718028651,2.09111689905748,2.27165328469979,1.37978739653853,3.93229841200566,4.1057850017258,3.56310165917335,3.95750646612626,1.57168035287413,2.89807557224355,3.16686949287571,1.594620886346,0.501011346700437,0.426956564688254,1.02660635294152,0.977628943467153,4.87028234046648,3.42016235668428,3.96680421738626,4.22836216362186,1.48891908291918,2.97803571292675,0.710127323018641,1.41369171162386,0.449359594271144,0.884012766219136,1.90603250035829,1.41731845831586,4.63943052622362,4.10140118400887,3.59303577964877,4.35422437945248,1.38806140512709,3.13052676146356,3.16074311707041,1.68889119391592,0.621881894073346,0.62915193859665,1.49816252493174,1.0259864370329,4.5890063457244,3.818425434451,3.68189417628776,4.04371694035323,1.55623837425862,2.44034730718322,1.07463887176609,1.77681014776629,0.268468552073671,0.587429914386163,1.1820982256347,0.87807113779629,4.93573555167249
"Syr_Darya",0.00966883211409097,0.00157015878403399,0.000524851324281705,0.00117701772721102,0.0119145292217819,0.216269421546968,0.495416884006934,0.595149185078004,0.354527238266087,0.235835927427704,0.0516671536594515,0.00293414808034242,0.00714039180935622,0.00323926289463827,0.000907844152493453,0.00198380558116895,0.00292137124307779,0.183077635472984,0.494825239389309,0.521927922118202,0.370867113289397,0.234275707073391,0.000646559379681833,0,0.00240514195385799,0.00047145746032129,0.0016242002789113,0.000925480532856682,0.0284892787101949,0.153200961169109,0.396725501461098,0.461418629829652,0.349675880795083,0.291046474168971,0.00292875262012515,7.78832895775849e-05,0.00427728612552336,0.00237906970465218,0.00063644876086677,0.00137216874189505,0.024543639803988,0.157165100484313,0.406739330050437,0.512669591541055,0.379972265140964,0.252589377406272,0.00350571821003953,0.000381848949473351,0.00193118388503422,0.000860100597970259,3.02218958125877e-05,0.000156950305779446,0.00366339489464096,0.261197201378884,0.789183870653918,0.525684416995312,0.297139390674943,0.195330058043394,0.0327688503861978,0.00469127130198643,0.0191432564775056,0.000701031317646539,0,0.0104233133963154,0.0307251238906918,0.113167318163132,0.366951141819285,0.585733956103258,0.274486131131871,0.266834468438752,0.0144587777122638,0.000395911147279548
"Salween",0.0201697132700218,0.0199144521433396,0.0348933349609073,0.0280025133289019,0.0158770457658335,0.0313659853615853,0.00245581984700038,0.00034489981499064,0.000398292697354918,1.63396310881581e-05,0.0431430381839846,0.00516565194124041,0.0315680800522955,0.0555004245977031,0.0438303735336998,0.0248566716566501,0.0173361294562238,0.052604223265206,0.00644343458834129,0.00075462089426992,0.000425881869887235,1.42078562248571e-05,0.0384275041442663,0.00159502890308616,0.0224621769453393,0.033192824920615,0.0273314173480035,0.0318123964832751,0.0321987593618496,0.0776848945070441,0.0061396836304084,0.000401235368371999,0.000412237644013658,8.25732672637969e-05,0.0566005993232608,0.0128405224373012,0.035369210133922,0.0516761538730428,0.0560839230035413,0.0128852607856089,0.018090912108474,0.0405842732180872,0.00411721460721992,0.000556626159095686,0.000341336304700235,2.77319730912495e-05,0.052556499029186,0.00956463352075332,0.0403195222335739,0.0488130689265844,0.049943141298856,0.0249926925328925,0.0151628853146004,0.0218581568364016,0.00055165756975839,2.65063144411215e-05,8.53991487019812e-05,0,0.0373474939038942,0.00192660492749219,0.0200140880873079,0.0188957869386996,0.0304536303591121,0.0274461910755258,0.0246043082593776,0.0179567662175089,0.00118365201522863,2.35778286992172e-05,0.000128016888993443,0,0.0410533951812226,0.00127584854675433
"Tarim",0.0116197318741023,0.00977268265798514,0.00927029656788703,0.00432418660629303,0.514086199212591,0.891739492372992,0.92633751864031,0.79116098635258,0.366773256134536,0.0616446530373861,0.0122433468201999,0.0183037266813635,0.0136992877799997,0.0113455682392303,0.0062204714251865,0.00477885984478779,0.585986701768483,0.942375713684207,0.894350268162668,0.835515614002347,0.503614180506404,0.0318203691347207,0.0051230263288744,0.0234396114681057,0.0100821331954197,0.0118592877849437,0.00923894227084876,0.00439402668113378,0.593275322248466,0.945755734445619,1.01874540964744,0.939185144016446,0.498370588464567,0.0680998883316413,0.00604269059857643,0.0107286015496655,0.0104572422455456,0.00922446532779952,0.00665313933766759,0.00990671267588285,0.525314818725235,0.925657624583707,1.09076973958203,0.945322053330187,0.491411708775225,0.0471001877579731,0.0043537692064799,0.00612163434751345,0.00961957671682523,0.0104537025192393,0.0102326420923093,0.012347743036611,0.601301120805218,0.887677293523166,0.860529979111405,0.858852653163098,0.475232341713916,0.0442876784882067,0.00332782830433676,0.0154832207714384,0.00997901601086326,0.00852247928986571,0.00762904795678239,0.0214232069252009,0.392667186810601,0.771550321762042,0.944819675772568,0.882499749330123,0.516323874659808,0.0364155979000493,0.0112017251536294,0.0233844591059151
"Ili",0.00998805401180025,0.0184222592090337,0.0102695417934946,0.00024103647773055,0.525100228732286,0.769309153766093,0.699492201163679,0.821167440171954,0.337259308874613,0.0780215144620416,0.00850380719654255,0.00724261240681996,0.0145673573981375,0.0144713072871122,0.0031878438698218,0.000906816539557043,0.513504618869925,0.759604871329554,0.777864502558477,0.834293596737879,0.333720155699857,0.0600063214287472,0.00104767613031714,0.00575925881776884,0.00931206340806678,0.00845967041058172,0.00730644803748888,0.00317653514694372,0.392990240211806,0.761372636994923,0.734659366345663,0.718108305817166,0.35034178363288,0.0778080653000836,0.00673777388230348,0.00728286544560933,0.0133887497715207,0.0121637313939262,0.00303654543965405,0.00108744552261203,0.399473214330076,0.715833149483637,0.67662026409036,0.803058152042731,0.404238141117369,0.0694697615681439,0.00714361320305112,0.00971291009541642,0.0177286572430346,0.0171099938150571,0.00391330442635485,0.000796809493857371,0.499499498829579,0.911328521758805,0.848034157789068,0.823196799210756,0.429636202356815,0.0358704504408644,0.00346048957480605,0.00660517096560898,0.011182773605381,0.019857783543246,0.00148846981794335,0.00271906891399221,0.382718051872158,0.748781433976098,0.895786325304947,1.00893292618641,0.351420201224149,0.0385060212285548,0.00365937680694353,0.00262448575345425
"Inner_Tibetan_Plateau",0,0,0,0,0.00233042411991846,0.00438742444771378,0.00184510308451991,0.00312226344362898,0.00130911984778237,8.31202992230828e-05,3.43263729973842e-05,0.00249624260959536,0,0,0,0,0.00453022454621532,0.00586832254541036,0.00256245396212762,0.00395187006915876,0.00167876122964117,0.000162826634767299,0.000820240602479316,0.00416680916259793,0,0,0,0,0.00239434591492227,0.00495831703761951,0.00402713228049834,0.00539448363355177,0.00220563122907436,0.000572671626059673,0.00445597776661089,0,0,0,0,0,0.00166927973054953,0.00355832486702923,0.0029298336884267,0.00523004165501106,0.00233878008542376,0.000201563513840597,0.00350828535374603,0.00103216745264945,0,0,0,0,0.00223550760665603,0.00470550513298917,0.00355247010747917,0.00501518155772374,0.00227920717294694,0.0021839869149467,0.00295687666948652,0,0,0,0,0,0.00120751502834082,0.00382828213182052,0.00432554970120691,0.00620884010913869,0.0027698195746666,0.000215492902952974,0.00204175210456015,0.00155821206863038
"Yangtze",8.90292123860612,8.78733182692325,3.87180154170663,0.126120152278356,5.1371032925943,17.931191834886,21.7311463605148,20.8609647894999,13.7385778610795,4.93913551774506,11.8602514539155,10.9201226589397,10.6711063277334,12.1252525068632,5.36959867004712,0.0939877735969232,4.9723764489351,14.5980388990289,20.8564919174217,12.7984846860071,10.5106271577535,3.37041661147352,15.4147377426253,9.27660748373334,9.27541004984523,10.2297591388197,4.45316425023256,0.153681688796308,4.72958254584546,15.3761031769364,16.9010635526377,11.037788662853,10.8596670330377,4.0999364468806,13.8137879457268,7.34925285658586,8.09145233884405,9.78384169143546,4.78338011547647,0.0773991939226413,5.38810068013886,15.9665929860382,14.3703005790188,12.1727501069758,10.7296279416691,3.3961241855246,14.4676396616047,7.15995414408128,7.92258286555894,8.02816945480301,2.14140408336764,0.079436040226696,5.03740154305454,18.0127398382174,19.6675858478627,15.4995745327319,9.73725025143933,2.71407002188039,11.3277104246629,6.37653807819715,7.62469552404721,7.34622444025349,1.26152881111829,0.0533984917600883,4.73366642869069,16.0101043386191,21.689446129229,16.7975960573921,13.5566439450407,3.37904746128587,12.8267873681997,10.3132247609823
"Inner_Tibetan_Plateau_extended",0.00382123323380057,0.00104178144969325,0.00237413758517713,0.000615675182004338,0.108125061288261,0.198334647995996,0.259361045543091,0.27959634556368,0.149599944054302,0.0168742947884084,0.000788373577391421,0.00395263753991504,0.00157356450052681,0.00241343063517974,0.00338433959164641,0.000220820557963464,0.250629901922293,0.385916857748105,0.346532491289681,0.337541315953072,0.161209647951642,0.0153812432086511,0.000674886536644048,0.00678655954166141,0.00216217173372968,0.00262960037414217,0.00254890086164128,0.00215535928373889,0.224651687755087,0.380116522672997,0.462038559843478,0.427350059905056,0.165852258084751,0.0142954438342038,0.00169190543652498,0.00118333874246623,0.0017670758976891,0.000825984885981512,0.00232410666084859,0.000891302556247808,0.169063845507313,0.324187611694681,0.349399101808847,0.374078349924536,0.151862928411566,0.0187825780751893,0.000789056209624661,0.0027985214780768,0.00556582311137044,0.00167788019824755,0.00301507617359498,0.00101970044475586,0.153619399473,0.301041147002838,0.443582635631087,0.388122890415588,0.182366272797315,0.0133402455007428,0.000903947857726628,0.00459508984863555,0.00379288670968236,0.00118225218276535,0.00218953636969532,0.00159326539032989,0.0605297387362173,0.188293216979369,0.380275808050214,0.455275796357881,0.18303558934843,0.025248910710971,0.000463209420793476,0.0072716331353464
"Yellow",0.0469183804827153,0.0262729977527809,0.0566762970350609,0.0189402517255869,2.616119815346,3.45434087548785,3.43929290410072,4.14949419357445,1.37948729513711,0.410016321696053,0.154105194983604,0.124670848329202,0.0558603285731891,0.130181831460235,0.128103818677421,0.016411185618793,3.00150417843614,3.55311350209233,4.90325424662696,4.51496899930441,2.18797247656841,0.0746097858530241,0.00462363593814309,0.0298224229164024,0.0209173519693291,0.0184021299152861,0.102472338515024,0.0431601636481045,2.8433802602671,3.83867638577683,3.59375664451762,4.32523242638004,2.70187278876983,0.336584015135796,0.0185944919732343,0.0189768689442538,0.0158357093792495,0.0571628263243675,0.0028556104285471,0.00614905658996889,3.30160929928219,3.38104452930564,4.38003353178812,5.00938528312613,1.98822140632758,0.0372572760119283,0.000979048163398194,0.00811612864648481,0.010189895902748,0.00807174588667625,0.190178604266679,0.0782196316635251,2.76916606205161,3.3111379959631,3.20068013794225,4.87235735533949,1.61833151788754,0.19146979276583,0.0276103874141149,0.0680152512682625,0.0609141671290172,0.0328428806659481,0.041968714277402,0.0532871810447011,2.41972377184135,3.24514097245626,3.46158539165814,3.89180666899953,1.63923877617969,0.0727747257386451,0.0142320428404532,0.0804291754247366
"all_basins",29.5462520342286,27.2197481366413,21.9547826678515,22.4844152119777,28.0702344480569,39.3768144771405,41.0581163133967,51.9879973393675,47.5705606110477,24.3523669167214,26.7887352938985,31.9360346770087,29.3729945618893,35.5865555926928,26.2668003586862,18.4583427243628,29.1970126946643,37.1890921887802,45.9086319115275,46.2477185817436,49.5484321528009,20.6583696112126,29.5160221329143,29.001239333055,27.1080368443669,32.6734115994328,25.4200164662056,20.9737160208867,29.9958270610635,42.4212267664636,36.0598719872682,37.5934403554819,39.4845526270898,17.9314120629789,31.2878824071719,28.9491656399688,27.7277605043083,34.0496671390186,29.5373504012199,19.8982178153857,29.1350709503645,38.8070632475247,33.1189921981177,45.2899446751951,43.5129334768953,19.518680542181,32.5205787881158,32.0607747036553,27.1763569748681,32.1041021343093,25.4873501977371,23.9701527178297,31.133656318939,44.4135089506703,38.9089893505034,45.3998996962852,43.4965006877263,22.9432221511259,25.2323284093198,27.2837274852675,26.7299859793822,26.3375339846031,20.250340763943,19.7867257477916,26.1082111500895,38.7534652301704,38.2804167349719,45.7439685863087,48.6687742413146,20.6749514424079,27.0329410442207,29.4498241186829
